,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
27,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3]/font,18,27,,,,,,,,,,,,,,o
28,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1]/font,Section 2.2,28,,,,,,,,,,,,,,o
29,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2]/font,Closing,29,,,,,,,,,,,,,,o
30,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3]/font,18,30,,,,,,,,,,,,,,o
31,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[1]/font,Section 2.3,31,,,,,,,,,,,,,,o
32,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[2]/font,Effective Times,32,,,,,,,,,,,,,,o
33,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[3]/font,18,33,,,,,,,,,,,,,,o
34,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1]/font,Section 2.4,34,,,,,,,,,,,,,,o
35,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2]/font,Governing Documents,35,,,,,,,,,,,,,,o
36,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[3]/font,18,36,,,,,,,,,,,,,,o
37,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[1]/font,Section 2.5,37,,,,,,,,,,,,,,o
38,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[2]/font,Officers of the Surviving Entity,38,,,,,,,,,,,,,,o
39,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[3]/font,18,39,,,,,,,,,,,,,,o
40,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[1]/font,Section 2.6,40,,,,,,,,,,,,,,o
41,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2]/font,Parent Board Representation,41,,,,,,,,,,,,,,o
42,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3]/font,18,42,,,,,,,,,,,,,,o
43,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[1]/font,Section 2.7,43,,,,,,,,,,,,,,o
44,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[2]/font,Tax Consequences,44,,,,,,,,,,,,,,o
45,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[3]/font,19,45,,,,,,,,,,,,,,o
46,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1]/font,Section 2.8,46,,,,,,,,,,,,,,o
47,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[2]/font,Alternative Structure,47,,,,,,,,,,,,,,o
48,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[3],19,48,,,,,,,,,,,,,,o
49,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[1]/font/b,Article 3 EFFECTS OF THE MERGER,49,,,,,,,,,,,,,,o
50,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[2]/b,19,50,,,,,,,,,,,,,,o
51,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[1]/font,Section 3.1,51,,,,,,,,,,,,,,o
52,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[2]/font,Effects on Shares,52,,,,,,,,,,,,,,o
53,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[3],19,53,,,,,,,,,,,,,,o
54,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1]/font,Section 3.2,54,,,,,,,,,,,,,,o
55,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2]/font,Exchange Fund; Exchange Agent,55,,,,,,,,,,,,,,o
56,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[3]/font,22,56,,,,,,,,,,,,,,o
57,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[1]/font,Section 3.3,57,,,,,,,,,,,,,,o
58,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[2]/font,Withholding Rights,58,,,,,,,,,,,,,,o
59,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[3]/font,25,59,,,,,,,,,,,,,,o
60,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[1]/font,Section 3.4,60,,,,,,,,,,,,,,o
61,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[2]/font,Lost Certificates,61,,,,,,,,,,,,,,o
62,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[3]/font,25,62,,,,,,,,,,,,,,o
63,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[1]/font,Section 3.5,63,,,,,,,,,,,,,,o
64,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2]/font,Dissenters Rights,64,,,,,,,,,,,,,,o
65,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[3]/font,25,65,,,,,,,,,,,,,,o
66,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[1]/font,Section 3.6,66,,,,,,,,,,,,,,o
67,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[2]/font,No Fractional Shares,67,,,,,,,,,,,,,,o
68,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[3]/font,25,68,,,,,,,,,,,,,,o
69,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1]/font,Section 3.7,69,,,,,,,,,,,,,,o
70,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[2]/font,General Effects of the Merger,70,,,,,,,,,,,,,,o
71,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[3]/font,26,71,,,,,,,,,,,,,,o
72,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[1]/font/b,Article 4     REPRESENTATIONS AND WARRANTIES OF COMPANY,72,,,,,,,,,,,,,,o
73,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2]/font/b,26,73,,,,,,,,,,,,,,o
74,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[1]/font,Section 4.1,74,,,,,,,,,,,,,,o
75,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2]/font,Organization and Qualification; Subsidiaries,75,,,,,,,,,,,,,,o
76,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3]/font,26,76,,,,,,,,,,,,,,o
77,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[1]/font,Section 4.2,77,,,,,,,,,,,,,,o
78,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2]/font,Organizational Documents,78,,,,,,,,,,,,,,o
79,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[3]/font,27,79,,,,,,,,,,,,,,o
80,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[1]/font,Section 4.3,80,,,,,,,,,,,,,,o
81,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2]/font,Capital Structure,81,,,,,,,,,,,,,,o
82,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[3]/font,28,82,,,,,,,,,,,,,,o
83,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[1]/font,Section 4.4,83,,,,,,,,,,,,,,o
84,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[2]/font,Authority,84,,,,,,,,,,,,,,o
85,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[3]/font,30,85,,,,,,,,,,,,,,o
86,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[1]/font,Section 4.5,86,,,,,,,,,,,,,,o
87,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[2]/font,No Conflict; Required Filings and Consents,87,,,,,,,,,,,,,,o
88,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[3]/font,30,88,,,,,,,,,,,,,,o
89,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[1]/font,Section 4.6,89,,,,,,,,,,,,,,o
90,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[2]/font,Permits; Compliance with Law,90,,,,,,,,,,,,,,o
91,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[3]/font,31,91,,,,,,,,,,,,,,o
92,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[1]/font,Section 4.7,92,,,,,,,,,,,,,,o
93,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[2]/font,SEC Documents; Financial Statements,93,,,,,,,,,,,,,,o
94,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[3]/font,32,94,,,,,,,,,,,,,,o
95,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[1]/font,Section 4.8,95,,,,,,,,,,,,,,o
96,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[2]/font,Absence of Certain Changes or Events,96,,,,,,,,,,,,,,o
97,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[3]/font,34,97,,,,,,,,,,,,,,o
98,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[1]/font,Section 4.9,98,,,,,,,,,,,,,,o
99,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[2]/font,No Undisclosed Material Liabilities,99,,,,,,,,,,,,,,o
100,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[3]/font,34,100,,,,,,,,,,,,,,o
101,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[1]/font,Section 4.10,101,,,,,,,,,,,,,,o
102,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[2]/font,No Default,102,,,,,,,,,,,,,,o
103,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[3]/font,34,103,,,,,,,,,,,,,,o
104,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[1]/font,Section 4.11,104,,,,,,,,,,,,,,o
105,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[2]/font,Litigation,105,,,,,,,,,,,,,,o
106,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[3]/font,34,106,,,,,,,,,,,,,,o
107,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[1]/font,Section 4.12,107,,,,,,,,,,,,,,o
108,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[2]/font,Taxes,108,,,,,,,,,,,,,,o
109,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[3]/font,34,109,,,,,,,,,,,,,,o
110,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[1]/font,Section 4.13,110,,,,,,,,,,,,,,o
111,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2]/font,Benefit Plans; Employees,111,,,,,,,,,,,,,,o
112,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[3]/font,38,112,,,,,,,,,,,,,,o
113,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[1]/font,Section 4.14,113,,,,,,,,,,,,,,o
114,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[2]/font,Information Supplied,114,,,,,,,,,,,,,,o
115,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[3]/font,41,115,,,,,,,,,,,,,,o
116,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[1]/font,Section 4.15,116,,,,,,,,,,,,,,o
117,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[2]/font,Intellectual Property,117,,,,,,,,,,,,,,o
118,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[3]/font,41,118,,,,,,,,,,,,,,o
119,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[1]/font,Section 4.16,119,,,,,,,,,,,,,,o
120,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[2]/font,Environmental Matters,120,,,,,,,,,,,,,,o
121,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[3]/font,42,121,,,,,,,,,,,,,,o
122,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[1]/font,Section 4.17,122,,,,,,,,,,,,,,o
123,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[2]/font,Properties,123,,,,,,,,,,,,,,o
124,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[3]/font,43,124,,,,,,,,,,,,,,o
125,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[1]/font,Section 4.18,125,,,,,,,,,,,,,,o
126,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[2]/font,Material Contracts,126,,,,,,,,,,,,,,o
127,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[3]/font,47,127,,,,,,,,,,,,,,o
128,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[1]/font,Section 4.19,128,,,,,,,,,,,,,,o
129,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[2]/font,Insurance,129,,,,,,,,,,,,,,o
130,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[3],49,130,,,,,,,,,,,,,,o
131,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[1]/font,Section 4.20,131,,,,,,,,,,,,,,o
132,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[2]/font,Opinion of Financial Advisor,132,,,,,,,,,,,,,,o
133,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[3]/font,50,133,,,,,,,,,,,,,,o
134,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[1]/font,Section 4.21,134,,,,,,,,,,,,,,o
135,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[2]/font,Approval Required,135,,,,,,,,,,,,,,o
136,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[3]/font,50,136,,,,,,,,,,,,,,o
137,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[1]/font,Section 4.22,137,,,,,,,,,,,,,,o
138,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[2]/font,Brokers,138,,,,,,,,,,,,,,o
139,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[3]/font,50,139,,,,,,,,,,,,,,o
140,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[1]/font,Section 4.23,140,,,,,,,,,,,,,,o
141,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[2]/font,Investment Company Act,141,,,,,,,,,,,,,,o
142,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[3]/font,50,142,,,,,,,,,,,,,,o
143,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[1]/font,Section 4.24,143,,,,,,,,,,,,,,o
144,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[2]/font,Takeover Statutes,144,,,,,,,,,,,,,,o
145,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[3]/font,50,145,,,,,,,,,,,,,,o
146,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[1]/font,Section 4.25,146,,,,,,,,,,,,,,o
147,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[2]/font,Related Party Transactions,147,,,,,,,,,,,,,,o
148,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[3]/font,51,148,,,,,,,,,,,,,,o
149,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[1]/font,Section 4.26,149,,,,,,,,,,,,,,o
150,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[2]/font,No Other Representations and Warranties,150,,,,,,,,,,,,,,o
151,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[3]/font,5,151,,,,,,,,,,,,,,o
152,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[3],1,152,,,,,,,,,,,,,,o
153,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[1]/font/b,Article 5     REPRESENTATIONS AND WARRANTIES OF PARENT,153,,,,,,,,,,,,,,o
154,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[2]/font/b,51,154,,,,,,,,,,,,,,o
155,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[1]/font,Section 5.1,155,,,,,,,,,,,,,,o
156,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[2]/font,Organization and Qualification; Subsidiaries,156,,,,,,,,,,,,,,o
157,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[3]/font,52,157,,,,,,,,,,,,,,o
158,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[1]/font,Section 5.2,158,,,,,,,,,,,,,,o
159,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[2]/font,Organizational Documents,159,,,,,,,,,,,,,,o
160,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[3]/font,53,160,,,,,,,,,,,,,,o
161,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[1]/font,Section 5.3,161,,,,,,,,,,,,,,o
162,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[2]/font,Capital Structure,162,,,,,,,,,,,,,,o
163,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[3]/font,53,163,,,,,,,,,,,,,,o
164,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[1]/font,Section 5.4,164,,,,,,,,,,,,,,o
165,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[2]/font,Authority,165,,,,,,,,,,,,,,o
166,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[3]/font,54,166,,,,,,,,,,,,,,o
167,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[20]/td[1]/font,Section 5.5,167,,,,,,,,,,,,,,o
168,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[20]/td[2]/font,No Conflict; Required Filings and Consents,168,,,,,,,,,,,,,,o
169,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[20]/td[3]/font,55,169,,,,,,,,,,,,,,o
170,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[1]/font,Section 5.6,170,,,,,,,,,,,,,,o
171,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[2]/font,Permits; Compliance with Law,171,,,,,,,,,,,,,,o
172,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[3]/font,56,172,,,,,,,,,,,,,,o
173,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[22]/td[1]/font,Section 5.7,173,,,,,,,,,,,,,,o
174,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[22]/td[2]/font,SEC Documents; Financial Statements,174,,,,,,,,,,,,,,o
175,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[22]/td[3]/font,57,175,,,,,,,,,,,,,,o
176,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[1]/font,Section 5.8,176,,,,,,,,,,,,,,o
177,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[2]/font,Absence of Certain Changes or Events,177,,,,,,,,,,,,,,o
178,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[3]/font,58,178,,,,,,,,,,,,,,o
179,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[24]/td[1]/font,Section 5.9,179,,,,,,,,,,,,,,o
180,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[24]/td[2]/font,No Undisclosed Material Liabilities,180,,,,,,,,,,,,,,o
181,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[24]/td[3]/font,59,181,,,,,,,,,,,,,,o
182,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[1]/font,Section 5.10,182,,,,,,,,,,,,,,o
183,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[2]/font,No Default,183,,,,,,,,,,,,,,o
184,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[3]/font,59,184,,,,,,,,,,,,,,o
185,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[26]/td[1]/font,Section 5.11,185,,,,,,,,,,,,,,o
186,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[26]/td[2]/font,Litigation,186,,,,,,,,,,,,,,o
187,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[26]/td[3]/font,59,187,,,,,,,,,,,,,,o
188,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[1]/font,Section 5.12,188,,,,,,,,,,,,,,o
189,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[2]/font,Taxes,189,,,,,,,,,,,,,,o
190,/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[3]/font,59,190,,,,,,,,,,,,,,o
