,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
26,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[1]/p,Section 2.1,26,,,,,,,,,,,,,,o
27,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[3],Merger of Purchaser into the Company,27,,,,,,,,,,,,,,o
28,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[6],5,28,,,,,,,,,,,,,,o
29,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[1]/p,Section 2.2,29,,,,,,,,,,,,,,o
30,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[3],Effect of the Merger,30,,,,,,,,,,,,,,o
31,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[6],5,31,,,,,,,,,,,,,,o
32,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[1]/p,Section 2.3,32,,,,,,,,,,,,,,o
33,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[3],Closing; Effective Time,33,,,,,,,,,,,,,,o
34,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[6],6,34,,,,,,,,,,,,,,o
35,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[1]/p,Section 2.4,35,,,,,,,,,,,,,,o
36,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[3],Certificate of Incorporation and Bylaws; Directors and Officers,36,,,,,,,,,,,,,,o
37,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[6],6,37,,,,,,,,,,,,,,o
38,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[1]/p,Section 2.5,38,,,,,,,,,,,,,,o
39,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[3],Conversion of Shares,39,,,,,,,,,,,,,,o
40,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[6],6,40,,,,,,,,,,,,,,o
41,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[1]/p,Section 2.6,41,,,,,,,,,,,,,,o
42,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[3],Surrender of Certificates; Stock Transfer Books,42,,,,,,,,,,,,,,o
43,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[6],7,43,,,,,,,,,,,,,,o
44,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[1]/p,Section 2.7,44,,,,,,,,,,,,,,o
45,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[3],Dissenters’ Rights,45,,,,,,,,,,,,,,o
46,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[6],9,46,,,,,,,,,,,,,,o
47,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[1]/p,Section 2.8,47,,,,,,,,,,,,,,o
48,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[3],Treatment of Company Options and RSUs,48,,,,,,,,,,,,,,o
49,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[6],10,49,,,,,,,,,,,,,,o
50,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[1]/p,Section 2.9,50,,,,,,,,,,,,,,o
51,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[3],Further Action,51,,,,,,,,,,,,,,o
52,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[6],11,52,,,,,,,,,,,,,,o
53,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[1]/p,ARTICLE III REPRESENTATIONS AND WARRANTIES OF THE COMPANY,53,,,,,,,,,,,,,,o
54,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[4],11,54,,,,,,,,,,,,,,o
55,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[1]/p,Section 3.1,55,,,,,,,,,,,,,,o
56,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[3],"Due Organization; Subsidiaries, Etc.",56,,,,,,,,,,,,,,o
57,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[6],11,57,,,,,,,,,,,,,,o
58,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[1]/p,Section 3.2,58,,,,,,,,,,,,,,o
59,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[3],Certificate of Incorporation and Bylaws,59,,,,,,,,,,,,,,o
60,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[6],12,60,,,,,,,,,,,,,,o
61,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[1]/p,Section 3.3,61,,,,,,,,,,,,,,o
62,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[3],Capitalization,62,,,,,,,,,,,,,,o
63,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[6],12,63,,,,,,,,,,,,,,o
64,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[1]/p,Section 3.4,64,,,,,,,,,,,,,,o
65,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[3],SEC Filings; Financial Statements,65,,,,,,,,,,,,,,o
66,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[6],13,66,,,,,,,,,,,,,,o
67,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[1]/p,Section 3.5,67,,,,,,,,,,,,,,o
68,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[3],Absence of Changes,68,,,,,,,,,,,,,,o
69,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[6],15,69,,,,,,,,,,,,,,o
70,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[1]/p,Section 3.6,70,,,,,,,,,,,,,,o
71,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[3],Title to Assets,71,,,,,,,,,,,,,,o
72,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[6],16,72,,,,,,,,,,,,,,o
73,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[1]/p,Section 3.7,73,,,,,,,,,,,,,,o
74,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[3],Real Property,74,,,,,,,,,,,,,,o
75,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[6],17,75,,,,,,,,,,,,,,o
76,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[1]/p,Section 3.8,76,,,,,,,,,,,,,,o
77,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[3],Intellectual Property; Data Privacy,77,,,,,,,,,,,,,,o
78,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[6],17,78,,,,,,,,,,,,,,o
79,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[47]/td[1]/p,Section 3.9,79,,,,,,,,,,,,,,o
80,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[47]/td[3],Contracts,80,,,,,,,,,,,,,,o
81,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[47]/td[6],21,81,,,,,,,,,,,,,,o
82,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[49]/td[1]/p,Section 3.10,82,,,,,,,,,,,,,,o
83,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[49]/td[3],Liabilities,83,,,,,,,,,,,,,,o
84,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[49]/td[6],24,84,,,,,,,,,,,,,,o
85,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[51]/td[1]/p,Section 3.11,85,,,,,,,,,,,,,,o
86,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[51]/td[3],Compliance with Legal Requirements,86,,,,,,,,,,,,,,o
87,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[51]/td[6],24,87,,,,,,,,,,,,,,o
88,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[53]/td[1]/p,Section 3.12,88,,,,,,,,,,,,,,o
89,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[53]/td[3],Regulatory Matters,89,,,,,,,,,,,,,,o
90,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[53]/td[6],24,90,,,,,,,,,,,,,,o
91,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[55]/td[1]/p,Section 3.13,91,,,,,,,,,,,,,,o
92,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[55]/td[3],Certain Business Practices,92,,,,,,,,,,,,,,o
93,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[55]/td[6],26,93,,,,,,,,,,,,,,o
94,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[57]/td[1]/p,Section 3.14,94,,,,,,,,,,,,,,o
95,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[57]/td[3],Governmental Authorizations,95,,,,,,,,,,,,,,o
96,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[57]/td[6],27,96,,,,,,,,,,,,,,o
97,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[59]/td[1]/p,Section 3.15,97,,,,,,,,,,,,,,o
98,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[59]/td[3],Tax Matters,98,,,,,,,,,,,,,,o
99,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[59]/td[6],27,99,,,,,,,,,,,,,,o
100,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[61]/td[1]/p,Section 3.16,100,,,,,,,,,,,,,,o
101,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[61]/td[3],Employee Matters; Benefit Plans,101,,,,,,,,,,,,,,o
102,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[61]/td[6],28,102,,,,,,,,,,,,,,o
103,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[63]/td[1]/p,Section 3.17,103,,,,,,,,,,,,,,o
104,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[63]/td[3],Environmental Matters,104,,,,,,,,,,,,,,o
105,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[63]/td[6],31,105,,,,,,,,,,,,,,o
106,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,106,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,n,2.0,"[0.025396563951227327, 0.4986954385964912, 0.0026041684210526316, 0.00034314734747100404]",1.0,9.0,0.025396564,0.498695439,0.002604168,0.000343147,0.025396564,1.0,s_n
107,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[1]/p,Section 3.18,107,,,,,,,,,,,,,,o
108,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[3],Insurance,108,,,,,,,,,,,,,,o
109,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[6],31,109,,,,,,,,,,,,,,o
110,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[1]/p,Section 3.19,110,,,,,,,,,,,,,,o
111,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[3],Legal Proceedings; Orders,111,,,,,,,,,,,,,,o
112,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[6],31,112,,,,,,,,,,,,,,o
113,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[1]/p,Section 3.20,113,,,,,,,,,,,,,,o
114,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[3],Authority; Binding Nature of Agreement,114,,,,,,,,,,,,,,o
115,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[6],32,115,,,,,,,,,,,,,,o
116,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[1]/p,Section 3.21,116,,,,,,,,,,,,,,o
117,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[3],Section 203 of the DGCL,117,,,,,,,,,,,,,,o
118,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[6],32,118,,,,,,,,,,,,,,o
119,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[1]/p,Section 3.22,119,,,,,,,,,,,,,,o
120,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[3],Merger Approval,120,,,,,,,,,,,,,,o
121,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[6],32,121,,,,,,,,,,,,,,o
122,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[1]/p,Section 3.23,122,,,,,,,,,,,,,,o
123,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[3]/font,Non-Contravention; Consents,123,,,,,,,,,,,,,,o
124,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[6],32,124,,,,,,,,,,,,,,o
125,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[1]/p,Section 3.24,125,,,,,,,,,,,,,,o
126,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[3],Opinions of Financial Advisors,126,,,,,,,,,,,,,,o
127,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[6],33,127,,,,,,,,,,,,,,o
128,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[1]/p,Section 3.25,128,,,,,,,,,,,,,,o
129,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[3],Financial Advisors,129,,,,,,,,,,,,,,o
130,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[6],33,130,,,,,,,,,,,,,,o
131,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[1]/p,ARTICLE IV REPRESENTATIONS AND WARRANTIES OF PARENT AND PURCHASER,131,,,,,,,,,,,,,,o
132,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[4],33,132,,,,,,,,,,,,,,o
133,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[1]/p,Section 4.1,133,,,,,,,,,,,,,,o
134,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[3],Due Organization,134,,,,,,,,,,,,,,o
135,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[6],33,135,,,,,,,,,,,,,,o
136,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[1]/p,Section 4.2,136,,,,,,,,,,,,,,o
137,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[3],Purchaser,137,,,,,,,,,,,,,,o
138,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[6],34,138,,,,,,,,,,,,,,o
139,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[1]/p,Section 4.3,139,,,,,,,,,,,,,,o
140,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[3],Authority; Binding Nature of Agreement,140,,,,,,,,,,,,,,o
141,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[6],34,141,,,,,,,,,,,,,,o
142,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[1]/p,Section 4.4,142,,,,,,,,,,,,,,o
143,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[3]/font,Non-Contravention; Consents,143,,,,,,,,,,,,,,o
144,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[6],34,144,,,,,,,,,,,,,,o
145,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[1]/p,Section 4.5,145,,,,,,,,,,,,,,o
146,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[3],Disclosure,146,,,,,,,,,,,,,,o
147,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[6],34,147,,,,,,,,,,,,,,o
148,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[1]/p,Section 4.6,148,,,,,,,,,,,,,,o
149,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[3],Absence of Litigation,149,,,,,,,,,,,,,,o
150,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[6],35,150,,,,,,,,,,,,,,o
151,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[1]/p,Section 4.7,151,,,,,,,,,,,,,,o
152,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[3],Funds,152,,,,,,,,,,,,,,o
153,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[6],35,153,,,,,,,,,,,,,,o
154,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[1]/p,Section 4.8,154,,,,,,,,,,,,,,o
155,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[3],Ownership of Company Common Stock,155,,,,,,,,,,,,,,o
156,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[6],35,156,,,,,,,,,,,,,,o
157,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[1]/p,Section 4.9,157,,,,,,,,,,,,,,o
158,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[3],Acknowledgement by Parent and Purchaser,158,,,,,,,,,,,,,,o
159,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[6],35,159,,,,,,,,,,,,,,o
160,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[38]/td[1]/p,Section 4.10,160,,,,,,,,,,,,,,o
161,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[38]/td[3],Brokers and Other Advisors,161,,,,,,,,,,,,,,o
162,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[38]/td[6],36,162,,,,,,,,,,,,,,o
163,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[40]/td[1]/p,ARTICLE V CERTAIN COVENANTS OF THE COMPANY,163,,,,,,,,,,,,,,o
164,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[40]/td[4],36,164,,,,,,,,,,,,,,o
165,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[1]/p,Section 5.1,165,,,,,,,,,,,,,,o
166,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[3],Access to Information,166,,,,,,,,,,,,,,o
167,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[6],36,167,,,,,,,,,,,,,,o
168,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[44]/td[1]/p,Section 5.2,168,,,,,,,,,,,,,,o
169,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[44]/td[3],Operation of the Company’s Business,169,,,,,,,,,,,,,,o
170,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[44]/td[6],37,170,,,,,,,,,,,,,,o
171,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[46]/td[1]/p,Section 5.3,171,,,,,,,,,,,,,,o
172,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[46]/td[3],No Solicitation,172,,,,,,,,,,,,,,o
173,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[46]/td[6],41,173,,,,,,,,,,,,,,o
174,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[48]/td[1]/p,ARTICLE VI ADDITIONAL COVENANTS OF THE PARTIES,174,,,,,,,,,,,,,,o
175,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[48]/td[4],43,175,,,,,,,,,,,,,,o
176,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[50]/td[1]/p,Section 6.1,176,,,,,,,,,,,,,,o
177,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[50]/td[3],Company Board Recommendation,177,,,,,,,,,,,,,,o
178,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[50]/td[6],43,178,,,,,,,,,,,,,,o
179,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[52]/td[1]/p,Section 6.2,179,,,,,,,,,,,,,,o
180,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[52]/td[3],"Filings, Consents and Approvals",180,,,,,,,,,,,,,,o
181,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[52]/td[6],44,181,,,,,,,,,,,,,,o
