,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
32,/html/body/document/type/sequence/filename/description/text/div[2]/p[10]/font[2]/font[2]/a,Effective Time,32,,,,,,,,,,,,,,o
33,/html/body/document/type/sequence/filename/description/text/div[2]/p[10]/font[2],.....................................................................................................,33,,,,,,,,,,,,,,o
34,/html/body/document/type/sequence/filename/description/text/div[2]/p[10]/font[3]/font[5]/a,2,34,,,,,,,,,,,,,,o
35,/html/body/document/type/sequence/filename/description/text/div[2]/p[11]/font[1]/font/a,Section 1.4,35,,,,,,,,,,,,,,o
36,/html/body/document/type/sequence/filename/description/text/div[2]/p[11]/font[2]/font[2]/a,Articles of Incorporation; Code of Regulations,36,,,,,,,,,,,,,,o
37,/html/body/document/type/sequence/filename/description/text/div[2]/p[11]/font[2],...............................................................,37,,,,,,,,,,,,,,o
38,/html/body/document/type/sequence/filename/description/text/div[2]/p[11]/font[3]/font[5]/a,2,38,,,,,,,,,,,,,,o
39,/html/body/document/type/sequence/filename/description/text/div[2]/p[12]/font[1]/font/a,Section 1.5,39,,,,,,,,,,,,,,o
40,/html/body/document/type/sequence/filename/description/text/div[2]/p[12]/font[2]/font[2]/a,Directors and Officers,40,,,,,,,,,,,,,,o
41,/html/body/document/type/sequence/filename/description/text/div[2]/p[12]/font[2],...........................................................................................,41,,,,,,,,,,,,,,o
42,/html/body/document/type/sequence/filename/description/text/div[2]/p[12]/font[3]/font[5]/a,3,42,,,,,,,,,,,,,,o
43,/html/body/document/type/sequence/filename/description/text/div[2]/p[13]/font[1]/font[1]/a,Article II,43,,,,,,,,,,,,,,o
44,/html/body/document/type/sequence/filename/description/text/div[2]/p[13]/font[1]/font[2]/a,EFFECT OF THE MERGER ON THE CAPITAL STOCK OF THE CONSTITUENT CORPORATIONS,44,,,,,,,,,,,,,,o
45,/html/body/document/type/sequence/filename/description/text/div[2]/p[13]/font[1],.....,45,,,,,,,,,,,,,,o
46,/html/body/document/type/sequence/filename/description/text/div[2]/p[13]/font[2]/font[5]/a,3,46,,,,,,,,,,,,,,o
47,/html/body/document/type/sequence/filename/description/text/div[2]/p[14]/font[1]/font/a,Section 2.1,47,,,,,,,,,,,,,,o
48,/html/body/document/type/sequence/filename/description/text/div[2]/p[14]/font[2]/font[2]/a,Effect on Capital Stock,48,,,,,,,,,,,,,,o
49,/html/body/document/type/sequence/filename/description/text/div[2]/p[14]/font[2],.........................................................................................,49,,,,,,,,,,,,,,o
50,/html/body/document/type/sequence/filename/description/text/div[2]/p[14]/font[3]/font[5]/a,3,50,,,,,,,,,,,,,,o
51,/html/body/document/type/sequence/filename/description/text/div[2]/p[15]/font[1]/font/a,Section 2.2,51,,,,,,,,,,,,,,o
52,/html/body/document/type/sequence/filename/description/text/div[2]/p[15]/font[2]/font[2]/a,Treatment of Company Equity Awards,52,,,,,,,,,,,,,,o
53,/html/body/document/type/sequence/filename/description/text/div[2]/p[15]/font[2],.......................................................................,53,,,,,,,,,,,,,,o
54,/html/body/document/type/sequence/filename/description/text/div[2]/p[15]/font[3]/font[5]/a,4,54,,,,,,,,,,,,,,o
55,/html/body/document/type/sequence/filename/description/text/div[2]/p[16]/font[1]/font/a,Section 2.3,55,,,,,,,,,,,,,,o
56,/html/body/document/type/sequence/filename/description/text/div[2]/p[16]/font[2]/font[2]/a,Surrender of Shares,56,,,,,,,,,,,,,,o
57,/html/body/document/type/sequence/filename/description/text/div[2]/p[16]/font[2],.............................................................................................,57,,,,,,,,,,,,,,o
58,/html/body/document/type/sequence/filename/description/text/div[2]/p[16]/font[3]/font[5]/a,6,58,,,,,,,,,,,,,,o
59,/html/body/document/type/sequence/filename/description/text/div[2]/p[17]/font[1]/font/a,Section 2.4,59,,,,,,,,,,,,,,o
60,/html/body/document/type/sequence/filename/description/text/div[2]/p[17]/font[2]/font[2]/a,Appraisal Rights,60,,,,,,,,,,,,,,o
61,/html/body/document/type/sequence/filename/description/text/div[2]/p[17]/font[2],...................................................................................................,61,,,,,,,,,,,,,,o
62,/html/body/document/type/sequence/filename/description/text/div[2]/p[17]/font[3]/font[5]/a,9,62,,,,,,,,,,,,,,o
63,/html/body/document/type/sequence/filename/description/text/div[2]/p[18]/font[1]/font/a,Section 2.5,63,,,,,,,,,,,,,,o
64,/html/body/document/type/sequence/filename/description/text/div[2]/p[18]/font[2]/font[2]/a,Adjustments,64,,,,,,,,,,,,,,o
65,/html/body/document/type/sequence/filename/description/text/div[2]/p[18]/font[2],.....................................................................................................,65,,,,,,,,,,,,,,o
66,/html/body/document/type/sequence/filename/description/text/div[2]/p[18]/font[3]/font[5]/a,10,66,,,,,,,,,,,,,,o
67,/html/body/document/type/sequence/filename/description/text/div[2]/p[19]/font[1]/font/a,Section 2.6,67,,,,,,,,,,,,,,o
68,/html/body/document/type/sequence/filename/description/text/div[2]/p[19]/font[2]/font[2]/a,Further Assurances,68,,,,,,,,,,,,,,o
69,/html/body/document/type/sequence/filename/description/text/div[2]/p[19]/font[2],.............................................................................................,69,,,,,,,,,,,,,,o
70,/html/body/document/type/sequence/filename/description/text/div[2]/p[19]/font[3]/font[5]/a,10,70,,,,,,,,,,,,,,o
71,/html/body/document/type/sequence/filename/description/text/div[2]/p[20]/font[1]/font[1]/a,Article III,71,,,,,,,,,,,,,,o
72,/html/body/document/type/sequence/filename/description/text/div[2]/p[20]/font[1]/font[2]/a,REPRESENTATIONS AND WARRANTIES OF THE COMPANY,72,,,,,,,,,,,,,,o
73,/html/body/document/type/sequence/filename/description/text/div[2]/p[20]/font[1],.................................................,73,,,,,,,,,,,,,,o
74,/html/body/document/type/sequence/filename/description/text/div[2]/p[20]/font[2]/font[5]/a,10,74,,,,,,,,,,,,,,o
75,/html/body/document/type/sequence/filename/description/text/div[2]/p[21]/font[1]/font/a,Section 3.1,75,,,,,,,,,,,,,,o
76,/html/body/document/type/sequence/filename/description/text/div[2]/p[21]/font[2]/font[2]/a,Organization and Qualification; Subsidiaries,76,,,,,,,,,,,,,,o
77,/html/body/document/type/sequence/filename/description/text/div[2]/p[21]/font[2],...............................................................,77,,,,,,,,,,,,,,o
78,/html/body/document/type/sequence/filename/description/text/div[2]/p[21]/font[3]/font[5]/a,11,78,,,,,,,,,,,,,,o
79,/html/body/document/type/sequence/filename/description/text/div[2]/p[22]/font[1]/font/a,Section 3.2,79,,,,,,,,,,,,,,o
80,/html/body/document/type/sequence/filename/description/text/div[2]/p[22]/font[2]/font[2]/a,Articles of Incorporation and Code of Regulations,80,,,,,,,,,,,,,,o
81,/html/body/document/type/sequence/filename/description/text/div[2]/p[22]/font[2],.......................................................,81,,,,,,,,,,,,,,o
82,/html/body/document/type/sequence/filename/description/text/div[2]/p[22]/font[3]/font[5]/a,11,82,,,,,,,,,,,,,,o
83,/html/body/document/type/sequence/filename/description/text/div[2]/p[23]/font[1]/font/a,Section 3.3,83,,,,,,,,,,,,,,o
84,/html/body/document/type/sequence/filename/description/text/div[2]/p[23]/font[2]/font[2]/a,Capitalization,84,,,,,,,,,,,,,,o
85,/html/body/document/type/sequence/filename/description/text/div[2]/p[23]/font[2],...................................................................................................,85,,,,,,,,,,,,,,o
86,/html/body/document/type/sequence/filename/description/text/div[2]/p[23]/font[3]/font[5]/a,11,86,,,,,,,,,,,,,,o
87,/html/body/document/type/sequence/filename/description/text/div[2]/p[24]/font[1]/font/a,Section 3.4,87,,,,,,,,,,,,,,o
88,/html/body/document/type/sequence/filename/description/text/div[2]/p[24]/font[2]/font[2]/a,Authority,88,,,,,,,,,,,,,,o
89,/html/body/document/type/sequence/filename/description/text/div[2]/p[24]/font[2],...........................................................................................................,89,,,,,,,,,,,,,,o
90,/html/body/document/type/sequence/filename/description/text/div[2]/p[24]/font[3]/font[5]/a,13,90,,,,,,,,,,,,,,o
91,/html/body/document/type/sequence/filename/description/text/div[2]/p[25]/font[1]/font/a,Section 3.5,91,,,,,,,,,,,,,,o
92,/html/body/document/type/sequence/filename/description/text/div[2]/p[25]/font[2]/font[2]/a,No Conflict; Required Filings and Consents,92,,,,,,,,,,,,,,o
93,/html/body/document/type/sequence/filename/description/text/div[2]/p[25]/font[2],...............................................................,93,,,,,,,,,,,,,,o
94,/html/body/document/type/sequence/filename/description/text/div[2]/p[25]/font[3]/font[5]/a,13,94,,,,,,,,,,,,,,o
95,/html/body/document/type/sequence/filename/description/text/div[2]/p[26]/font[1]/font/a,Section 3.6,95,,,,,,,,,,,,,,o
96,/html/body/document/type/sequence/filename/description/text/div[2]/p[26]/font[2]/font[2]/a,Compliance,96,,,,,,,,,,,,,,o
97,/html/body/document/type/sequence/filename/description/text/div[2]/p[26]/font[2],.....................................................................................................,97,,,,,,,,,,,,,,o
98,/html/body/document/type/sequence/filename/description/text/div[2]/p[26]/font[3]/font[5]/a,14,98,,,,,,,,,,,,,,o
99,/html/body/document/type/sequence/filename/description/text/div[2]/p[27]/font[1]/font/a,Section 3.7,99,,,,,,,,,,,,,,o
100,/html/body/document/type/sequence/filename/description/text/div[2]/p[27]/font[2]/font[2]/a,SEC Filings; Financial Statements; Undisclosed Liabilities,100,,,,,,,,,,,,,,o
101,/html/body/document/type/sequence/filename/description/text/div[2]/p[27]/font[2],...............................................,101,,,,,,,,,,,,,,o
102,/html/body/document/type/sequence/filename/description/text/div[2]/p[27]/font[3]/font[5]/a,15,102,,,,,,,,,,,,,,o
103,/html/body/document/type/sequence/filename/description/text/div[2]/p[28]/font[1]/font/a,Section 3.8,103,,,,,,,,,,,,,,o
104,/html/body/document/type/sequence/filename/description/text/div[2]/p[28]/font[2]/font[2]/a,Contracts,104,,,,,,,,,,,,,,o
105,/html/body/document/type/sequence/filename/description/text/div[2]/p[28]/font[2],.......................................................................................................,105,,,,,,,,,,,,,,o
106,/html/body/document/type/sequence/filename/description/text/div[2]/p[28]/font[3]/font[5]/a,17,106,,,,,,,,,,,,,,o
107,/html/body/document/type/sequence/filename/description/text/div[2]/p[29]/font[1]/font/a,Section 3.9,107,,,,,,,,,,,,,,o
108,/html/body/document/type/sequence/filename/description/text/div[2]/p[29]/font[2]/font[2]/a,Absence of Certain Changes or Events,108,,,,,,,,,,,,,,o
109,/html/body/document/type/sequence/filename/description/text/div[2]/p[29]/font[2],.....................................................................,109,,,,,,,,,,,,,,o
110,/html/body/document/type/sequence/filename/description/text/div[2]/p[29]/font[3]/font[5]/a,19,110,,,,,,,,,,,,,,o
111,/html/body/document/type/sequence/filename/description/text/div[2]/p[30]/font[1]/font/a,Section 3.10,111,,,,,,,,,,,,,,o
112,/html/body/document/type/sequence/filename/description/text/div[2]/p[30]/font[2]/font[2]/a,Absence of Litigation,112,,,,,,,,,,,,,,o
113,/html/body/document/type/sequence/filename/description/text/div[2]/p[30]/font[2],.........................................................................................,113,,,,,,,,,,,,,,o
114,/html/body/document/type/sequence/filename/description/text/div[2]/p[30]/font[3]/font[5]/a,20,114,,,,,,,,,,,,,,o
115,/html/body/document/type/sequence/filename/description/text/div[2]/p[31]/font[1]/font/a,Section 3.11,115,,,,,,,,,,,,,,o
116,/html/body/document/type/sequence/filename/description/text/div[2]/p[31]/font[2]/font[2]/a,Employee Benefit Plans,116,,,,,,,,,,,,,,o
117,/html/body/document/type/sequence/filename/description/text/div[2]/p[31]/font[2],.......................................................................................,117,,,,,,,,,,,,,,o
118,/html/body/document/type/sequence/filename/description/text/div[2]/p[31]/font[3]/font[5]/a,20,118,,,,,,,,,,,,,,o
119,/html/body/document/type/sequence/filename/description/text/div[2]/p[32]/font[1]/font/a,Section 3.12,119,,,,,,,,,,,,,,o
120,/html/body/document/type/sequence/filename/description/text/div[2]/p[32]/font[2]/font[2]/a,Labor and Employment Matters,120,,,,,,,,,,,,,,o
121,/html/body/document/type/sequence/filename/description/text/div[2]/p[32]/font[2],.............................................................................,121,,,,,,,,,,,,,,o
122,/html/body/document/type/sequence/filename/description/text/div[2]/p[32]/font[3]/font[5]/a,22,122,,,,,,,,,,,,,,o
123,/html/body/document/type/sequence/filename/description/text/div[2]/p[33]/font[1]/font/a,Section 3.13,123,,,,,,,,,,,,,,o
124,/html/body/document/type/sequence/filename/description/text/div[2]/p[33]/font[2]/font[2]/a,Insurance,124,,,,,,,,,,,,,,o
125,/html/body/document/type/sequence/filename/description/text/div[2]/p[33]/font[2],.......................................................................................................,125,,,,,,,,,,,,,,o
126,/html/body/document/type/sequence/filename/description/text/div[2]/p[33]/font[3]/font[5]/a,23,126,,,,,,,,,,,,,,o
127,/html/body/document/type/sequence/filename/description/text/div[2]/p[34]/font[1]/font/a,Section 3.14,127,,,,,,,,,,,,,,o
128,/html/body/document/type/sequence/filename/description/text/div[2]/p[34]/font[2]/font[2]/a,Properties,128,,,,,,,,,,,,,,o
129,/html/body/document/type/sequence/filename/description/text/div[2]/p[34]/font[2],.......................................................................................................,129,,,,,,,,,,,,,,o
130,/html/body/document/type/sequence/filename/description/text/div[2]/p[34]/font[3]/font[5]/a,23,130,,,,,,,,,,,,,,o
131,/html/body/document/type/sequence/filename/description/text/div[2]/p[35]/font[1]/font/a,Section 3.15,131,,,,,,,,,,,,,,o
132,/html/body/document/type/sequence/filename/description/text/div[2]/p[35]/font[2]/font[2]/a,Tax Matters,132,,,,,,,,,,,,,,o
133,/html/body/document/type/sequence/filename/description/text/div[2]/p[35]/font[2],.....................................................................................................,133,,,,,,,,,,,,,,o
134,/html/body/document/type/sequence/filename/description/text/div[2]/p[35]/font[3]/font[5]/a,24,134,,,,,,,,,,,,,,o
135,/html/body/document/type/sequence/filename/description/text/div[2]/p[36]/font[1]/font/a,Section 3.16,135,,,,,,,,,,,,,,o
136,/html/body/document/type/sequence/filename/description/text/div[2]/p[36]/font[2]/font[2]/a,Proxy Statement,136,,,,,,,,,,,,,,o
137,/html/body/document/type/sequence/filename/description/text/div[2]/p[36]/font[2],...............................................................................................,137,,,,,,,,,,,,,,o
138,/html/body/document/type/sequence/filename/description/text/div[2]/p[36]/font[3]/font[5]/a,25,138,,,,,,,,,,,,,,o
139,/html/body/document/type/sequence/filename/description/text/div[2]/p[37]/font[1]/font/a,Section 3.17,139,,,,,,,,,,,,,,o
140,/html/body/document/type/sequence/filename/description/text/div[2]/p[37]/font[2]/font[2]/a,Intellectual Property; Security,140,,,,,,,,,,,,,,o
141,/html/body/document/type/sequence/filename/description/text/div[2]/p[37]/font[2],...............................................................................,141,,,,,,,,,,,,,,o
142,/html/body/document/type/sequence/filename/description/text/div[2]/p[37]/font[3]/font[5]/a,26,142,,,,,,,,,,,,,,o
143,/html/body/document/type/sequence/filename/description/text/div[2]/p[38]/font[1]/font/a,Section 3.18,143,,,,,,,,,,,,,,o
144,/html/body/document/type/sequence/filename/description/text/div[2]/p[38]/font[2]/font[2]/a,Environmental Matters,144,,,,,,,,,,,,,,o
145,/html/body/document/type/sequence/filename/description/text/div[2]/p[38]/font[2],.........................................................................................,145,,,,,,,,,,,,,,o
146,/html/body/document/type/sequence/filename/description/text/div[2]/p[38]/font[3]/font[5]/a,27,146,,,,,,,,,,,,,,o
147,/html/body/document/type/sequence/filename/description/text/div[2]/p[39]/font[1]/font/a,Section 3.19,147,,,,,,,,,,,,,,o
148,/html/body/document/type/sequence/filename/description/text/div[2]/p[39]/font[2]/font[2]/a,Opinions of Financial Advisor,148,,,,,,,,,,,,,,o
149,/html/body/document/type/sequence/filename/description/text/div[2]/p[39]/font[2],...............................................................................,149,,,,,,,,,,,,,,o
150,/html/body/document/type/sequence/filename/description/text/div[2]/p[39]/font[3]/font[5]/a,27,150,,,,,,,,,,,,,,o
151,/html/body/document/type/sequence/filename/description/text/div[2]/p[40]/font[1]/font/a,Section 3.20,151,,,,,,,,,,,,,,o
152,/html/body/document/type/sequence/filename/description/text/div[2]/p[40]/font[2]/font[2]/a,Brokers,152,,,,,,,,,,,,,,o
153,/html/body/document/type/sequence/filename/description/text/div[2]/p[40]/font[2],...........................................................................................................,153,,,,,,,,,,,,,,o
154,/html/body/document/type/sequence/filename/description/text/div[2]/p[40]/font[3]/font[5]/a,28,154,,,,,,,,,,,,,,o
155,/html/body/document/type/sequence/filename/description/text/div[2]/p[41]/font[1]/font/a,Section 3.21,155,,,,,,,,,,,,,,o
156,/html/body/document/type/sequence/filename/description/text/div[2]/p[41]/font[2]/font[2]/a,Takeover Statutes,156,,,,,,,,,,,,,,o
157,/html/body/document/type/sequence/filename/description/text/div[2]/p[41]/font[2],.............................................................................................,157,,,,,,,,,,,,,,o
158,/html/body/document/type/sequence/filename/description/text/div[2]/p[41]/font[3]/font[5]/a,28,158,,,,,,,,,,,,,,o
159,/html/body/document/type/sequence/filename/description/text/div[2]/p[42]/font[1]/font/a,Section 3.22,159,,,,,,,,,,,,,,o
160,/html/body/document/type/sequence/filename/description/text/div[2]/p[42]/font[2]/font[2]/a,Affiliate Transactions,160,,,,,,,,,,,,,,o
161,/html/body/document/type/sequence/filename/description/text/div[2]/p[42]/font[2],...........................................................................................,161,,,,,,,,,,,,,,o
162,/html/body/document/type/sequence/filename/description/text/div[2]/p[42]/font[3]/font[5]/a,28,162,,,,,,,,,,,,,,o
163,/html/body/document/type/sequence/filename/description/text/div[2]/div[2]/p/font[1],-,163,/html/body/document/type/sequence/filename/description/text/div[2]/div[2]/p/font[1],-,n,2,"[0.024019347998939837, 0.49352222222222225, 0.012955694444444443, 0.00029817121653856346]",3,7,0.024019348,0.493522222,0.012955694,0.000298171,0.024019348,3,b_n
164,/html/body/document/type/sequence/filename/description/text/div[2]/div[2]/p/font[3],1,164,/html/body/document/type/sequence/filename/description/text/div[2]/div[2]/p/font[3],1,n,2,"[0.024019347998939837, 0.49352222222222225, 0.012955694444444443, 0.00029817121653856346]",3,8,0.024019348,0.493522222,0.012955694,0.000298171,0.024019348,3,i_n
165,/html/body/document/type/sequence/filename/description/text/div[2]/div[2]/p/font[5],-,165,/html/body/document/type/sequence/filename/description/text/div[2]/div[2]/p/font[5],-,n,2,"[0.024019347998939837, 0.49352222222222225, 0.012955694444444443, 0.00029817121653856346]",3,9,0.024019348,0.493522222,0.012955694,0.000298171,0.024019348,3,e_n
166,/html/body/document/type/sequence/filename/description/text/div[2]/p[46]/font[1]/font/a,Section 3.23,166,,,,,,,,,,,,,,o
167,/html/body/document/type/sequence/filename/description/text/div[2]/p[46]/font[2]/font[2]/a,No Other Representations or Warranties,167,,,,,,,,,,,,,,o
168,/html/body/document/type/sequence/filename/description/text/div[2]/p[46]/font[2],...................................................................,168,,,,,,,,,,,,,,o
169,/html/body/document/type/sequence/filename/description/text/div[2]/p[46]/font[3]/font[5]/a,28,169,,,,,,,,,,,,,,o
170,/html/body/document/type/sequence/filename/description/text/div[2]/p[47]/font[1]/font[1]/a,Article IV,170,,,,,,,,,,,,,,o
171,/html/body/document/type/sequence/filename/description/text/div[2]/p[47]/font[1]/font[2]/a,REPRESENTATIONS AND WARRANTIES OF PARENT AND MERGER SUB,171,,,,,,,,,,,,,,o
172,/html/body/document/type/sequence/filename/description/text/div[2]/p[47]/font[1],...............................,172,,,,,,,,,,,,,,o
173,/html/body/document/type/sequence/filename/description/text/div[2]/p[47]/font[2]/font[5]/a,28,173,,,,,,,,,,,,,,o
174,/html/body/document/type/sequence/filename/description/text/div[2]/p[48]/font[1]/font/a,Section 4.1,174,,,,,,,,,,,,,,o
175,/html/body/document/type/sequence/filename/description/text/div[2]/p[48]/font[2]/font[2]/a,Organization,175,,,,,,,,,,,,,,o
176,/html/body/document/type/sequence/filename/description/text/div[2]/p[48]/font[2],.....................................................................................................,176,,,,,,,,,,,,,,o
177,/html/body/document/type/sequence/filename/description/text/div[2]/p[48]/font[3]/font[5]/a,29,177,,,,,,,,,,,,,,o
178,/html/body/document/type/sequence/filename/description/text/div[2]/p[49]/font[1]/font/a,Section 4.2,178,,,,,,,,,,,,,,o
179,/html/body/document/type/sequence/filename/description/text/div[2]/p[49]/font[2]/font[2]/a,Authority,179,,,,,,,,,,,,,,o
180,/html/body/document/type/sequence/filename/description/text/div[2]/p[49]/font[2],...........................................................................................................,180,,,,,,,,,,,,,,o
181,/html/body/document/type/sequence/filename/description/text/div[2]/p[49]/font[3]/font[5]/a,29,181,,,,,,,,,,,,,,o
182,/html/body/document/type/sequence/filename/description/text/div[2]/p[50]/font[1]/font/a,Section 4.3,182,,,,,,,,,,,,,,o
183,/html/body/document/type/sequence/filename/description/text/div[2]/p[50]/font[2]/font[2]/a,No Conflict; Required Filings and Consents,183,,,,,,,,,,,,,,o
184,/html/body/document/type/sequence/filename/description/text/div[2]/p[50]/font[2],...............................................................,184,,,,,,,,,,,,,,o
185,/html/body/document/type/sequence/filename/description/text/div[2]/p[50]/font[3]/font[5]/a,29,185,,,,,,,,,,,,,,o
186,/html/body/document/type/sequence/filename/description/text/div[2]/p[51]/font[1]/font/a,Section 4.4,186,,,,,,,,,,,,,,o
187,/html/body/document/type/sequence/filename/description/text/div[2]/p[51]/font[2]/font[2]/a,Absence of Litigation,187,,,,,,,,,,,,,,o
188,/html/body/document/type/sequence/filename/description/text/div[2]/p[51]/font[2],.........................................................................................,188,,,,,,,,,,,,,,o
189,/html/body/document/type/sequence/filename/description/text/div[2]/p[51]/font[3]/font[5]/a,30,189,,,,,,,,,,,,,,o
190,/html/body/document/type/sequence/filename/description/text/div[2]/p[52]/font[1]/font/a,Section 4.5,190,,,,,,,,,,,,,,o
191,/html/body/document/type/sequence/filename/description/text/div[2]/p[52]/font[2]/font[2]/a,Operations and Ownership of Merger Sub,191,,,,,,,,,,,,,,o
192,/html/body/document/type/sequence/filename/description/text/div[2]/p[52]/font[2],.................................................................,192,,,,,,,,,,,,,,o
193,/html/body/document/type/sequence/filename/description/text/div[2]/p[52]/font[3]/font[5]/a,30,193,,,,,,,,,,,,,,o
194,/html/body/document/type/sequence/filename/description/text/div[2]/p[53]/font[1]/font/a,Section 4.6,194,,,,,,,,,,,,,,o
195,/html/body/document/type/sequence/filename/description/text/div[2]/p[53]/font[2]/font[2]/a,Proxy Statement,195,,,,,,,,,,,,,,o
