highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/p[62]/font[1],(ii),ssssn,21,"[0.0798473759371653, 0.0898876404494382, 0.011605558840922531, 0.0003272648161370939]",2,14,0.0798473759371653,0.0898876404494382,0.011605558840922531,0.0003272648161370939,0.0798473759371653,1
/html/body/document/type/sequence/filename/description/text/div[13]/p/font,-,n,510,"[0.08225722956087111, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,15,0.08225722956087111,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.08225722956087111,3
/html/body/document/type/sequence/filename/description/text/div[13]/p/font,2,n,510,"[0.08225722956087111, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,16,0.08225722956087111,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.08225722956087111,3
/html/body/document/type/sequence/filename/description/text/div[13]/p/font,-,n,510,"[0.08225722956087111, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,17,0.08225722956087111,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.08225722956087111,3
/html/body/document/type/sequence/filename/description/text/p[68]/font[1],(b),sssn,22,"[0.08419091395930024, 0.06150206978119456, 0.0091969840331165, 0.0003272648161370939]",1,18,0.08419091395930024,0.06150206978119456,0.0091969840331165,0.0003272648161370939,0.08419091395930024,1
/html/body/document/type/sequence/filename/description/text/p[70]/font[1],(c),sssn,23,"[0.08761245983577294, 0.06150206978119456, 0.008753459491425192, 0.0003272648161370939]",1,19,0.08761245983577294,0.06150206978119456,0.008753459491425192,0.0003272648161370939,0.08761245983577294,1
/html/body/document/type/sequence/filename/description/text/p[72]/font[1],(d),sssn,24,"[0.08829659050339164, 0.06150206978119456, 0.0091969840331165, 0.0003272648161370939]",1,20,0.08829659050339164,0.06150206978119456,0.0091969840331165,0.0003272648161370939,0.08829659050339164,1
/html/body/document/type/sequence/filename/description/text/div[15]/p/font,-,n,509,"[0.09002231345947875, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,21,0.09002231345947875,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.09002231345947875,3
/html/body/document/type/sequence/filename/description/text/div[15]/p/font,3,n,509,"[0.09002231345947875, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,22,0.09002231345947875,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.09002231345947875,3
/html/body/document/type/sequence/filename/description/text/div[15]/p/font,-,n,509,"[0.09002231345947875, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,23,0.09002231345947875,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.09002231345947875,3
/html/body/document/type/sequence/filename/description/text/p[76]/font[1],(e),sssn,25,"[0.09161393252409855, 0.06150206978119456, 0.008753459491425192, 0.0003272648161370939]",1,24,0.09161393252409855,0.06150206978119456,0.008753459491425192,0.0003272648161370939,0.09161393252409855,1
/html/body/document/type/sequence/filename/description/text/p[78]/font[1],Section 1.2,ssn,26,"[0.09298241699393074, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,25,0.09298241699393074,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.09298241699393074,1
/html/body/document/type/sequence/filename/description/text/p[78]/font[2]/u,Company Consent; Schedule 14D-9,sst,27,"[0.09298241699393074, 0.09225310467179183, 0.11563690124186872, 0.0003272648161370939]",1,26,0.09298241699393074,0.09225310467179183,0.11563690124186872,0.0003272648161370939,0.09298241699393074,1
/html/body/document/type/sequence/filename/description/text/p[80]/font[1],(a),sssn,28,"[0.09366677079614424, 0.06150206978119456, 0.010724659964518038, 0.0003272648161370939]",1,27,0.09366677079614424,0.06150206978119456,0.010724659964518038,0.0003272648161370939,0.09366677079614424,1
/html/body/document/type/sequence/filename/description/text/div[17]/p/font,-,n,508,"[0.09812946269189576, 0.49529982259018335, 0.009203134240094618, 0.00032726258479114605]",5,28,0.09812946269189576,0.49529982259018335,0.009203134240094618,0.00032726258479114605,0.09812946269189576,3
/html/body/document/type/sequence/filename/description/text/div[17]/p/font,4,n,508,"[0.09812946269189576, 0.49529982259018335, 0.009203134240094618, 0.00032726258479114605]",5,29,0.09812946269189576,0.49529982259018335,0.009203134240094618,0.00032726258479114605,0.09812946269189576,3
/html/body/document/type/sequence/filename/description/text/div[17]/p/font,-,n,508,"[0.09812946269189576, 0.49529982259018335, 0.009203134240094618, 0.00032726258479114605]",5,30,0.09812946269189576,0.49529982259018335,0.009203134240094618,0.00032726258479114605,0.09812946269189576,3
/html/body/document/type/sequence/filename/description/text/p[84]/font[1],Section 1.3,ssn,29,"[0.09972108175651553, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,31,0.09972108175651553,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.09972108175651553,1
/html/body/document/type/sequence/filename/description/text/p[84]/font[2]/u[1],Stockholder Lists,sst,30,"[0.09972108175651553, 0.08633944411590774, 0.057380958013010054, 0.0003272648161370939]",1,32,0.09972108175651553,0.08633944411590774,0.057380958013010054,0.0003272648161370939,0.09972108175651553,1
/html/body/document/type/sequence/filename/description/text/p[86]/font,Article II,sn,37,"[0.10143185469475188, 0.47988113542282673, 0.04004039030159669, 0.0003272648161370939]",1,33,0.10143185469475188,0.47988113542282673,0.04004039030159669,0.0003272648161370939,0.10143185469475188,1
/html/body/document/type/sequence/filename/description/text/p[86],THE MERGER,st,38,"[0.10177392002856124, 0.47482377291543465, 0.05015523358959196, 0.0003272648161370939]",1,34,0.10177392002856124,0.47482377291543465,0.05015523358959196,0.0003272648161370939,0.10177392002856124,1
/html/body/document/type/sequence/filename/description/text/p[88]/font[1],Section 2.1,ssn,34,"[0.10245827383077473, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,35,0.10245827383077473,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.10245827383077473,1
/html/body/document/type/sequence/filename/description/text/p[88]/font[2]/u[1],The Merger,sst,31,"[0.10245827383077473, 0.08633944411590774, 0.03869136605558841, 0.0003272648161370939]",1,36,0.10245827383077473,0.08633944411590774,0.03869136605558841,0.0003272648161370939,0.10245827383077473,1
/html/body/document/type/sequence/filename/description/text/p[90]/font[1],Section 2.2,ssn,35,"[0.10348469296679758, 0.03311649911295092, 0.03548196333530455, 0.00032726258479114605]",1,37,0.10348469296679758,0.03311649911295092,0.03548196333530455,0.00032726258479114605,0.10348469296679758,1
/html/body/document/type/sequence/filename/description/text/p[90]/font[2]/u[1],Closing; Effective Time,sst,32,"[0.10348469296679758, 0.08831046717918391, 0.07563926670609107, 0.00032726258479114605]",1,38,0.10348469296679758,0.08831046717918391,0.07563926670609107,0.00032726258479114605,0.10348469296679758,1
/html/body/document/type/sequence/filename/description/text/p[92]/font[1],Section 2.3,ssn,36,"[0.10553753123884328, 0.03311649911295092, 0.03548196333530455, 0.00032726258479114605]",1,39,0.10553753123884328,0.03311649911295092,0.03548196333530455,0.00032726258479114605,0.10553753123884328,1
/html/body/document/type/sequence/filename/description/text/p[92]/font[2]/u,Effects of the Merger,sst,33,"[0.10553753123884328, 0.09028208160851567, 0.0669290360733294, 0.00032726258479114605]",1,40,0.10553753123884328,0.09028208160851567,0.0669290360733294,0.00032726258479114605,0.10553753123884328,1
/html/body/document/type/sequence/filename/description/text/div[19]/p/font,-,n,507,"[0.10657890039271688, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,41,0.10657890039271688,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.10657890039271688,3
/html/body/document/type/sequence/filename/description/text/div[19]/p/font,5,n,507,"[0.10657890039271688, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,42,0.10657890039271688,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.10657890039271688,3
/html/body/document/type/sequence/filename/description/text/div[19]/p/font,-,n,507,"[0.10657890039271688, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,43,0.10657890039271688,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.10657890039271688,3
/html/body/document/type/sequence/filename/description/text/p[96]/font[1],Section 2.4,ssn,39,"[0.10817051945733668, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,44,0.10817051945733668,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.10817051945733668,1
/html/body/document/type/sequence/filename/description/text/p[96]/font[2]/u,Certificate of Incorporation and Bylaws of the Surviving Corporation,sst,40,"[0.10817051945733668, 0.08633944411590774, 0.22094322885866352, 0.0003272648161370939]",1,45,0.10817051945733668,0.08633944411590774,0.22094322885866352,0.0003272648161370939,0.10817051945733668,1
/html/body/document/type/sequence/filename/description/text/p[98]/font[1],(a),sssn,41,"[0.10885487325955015, 0.06150206978119456, 0.010724659964518038, 0.0003272648161370939]",1,46,0.10885487325955015,0.06150206978119456,0.010724659964518038,0.0003272648161370939,0.10885487325955015,1
/html/body/document/type/sequence/filename/description/text/p[100]/font[1],(b),sssn,42,"[0.109881292395573, 0.06150206978119456, 0.0091969840331165, 0.0003272648161370939]",1,47,0.109881292395573,0.06150206978119456,0.0091969840331165,0.0003272648161370939,0.109881292395573,1
/html/body/document/type/sequence/filename/description/text/p[102]/font[1],Section 2.5,ssn,43,"[0.11090771153159584, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,48,0.11090771153159584,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.11090771153159584,1
/html/body/document/type/sequence/filename/description/text/p[102]/font[2]/u,Directors and Officers,sst,44,"[0.11090771153159584, 0.09028208160851567, 0.07035422826729745, 0.0003272648161370939]",1,49,0.11090771153159584,0.09028208160851567,0.07035422826729745,0.0003272648161370939,0.11090771153159584,1
/html/body/document/type/sequence/filename/description/text/p[104]/font[1],Section 2.6,ssn,45,"[0.11227619600142807, 0.03311649911295092, 0.03548196333530455, 0.00032726258479114605]",1,50,0.11227619600142807,0.03311649911295092,0.03548196333530455,0.00032726258479114605,0.11227619600142807,1
/html/body/document/type/sequence/filename/description/text/p[104]/font[2]/u,Merger Without a Vote of Stockholders,sst,46,"[0.11227619600142807, 0.08831046717918391, 0.12371259609698404, 0.00032726258479114605]",1,51,0.11227619600142807,0.08831046717918391,0.12371259609698404,0.00032726258479114605,0.11227619600142807,1
/html/body/document/type/sequence/filename/description/text/p[106]/font,Article III,sn,47,"[0.11330261513745092, 0.47856889414547604, 0.04266457717327025, 0.00032726258479114605]",1,52,0.11330261513745092,0.47856889414547604,0.04266457717327025,0.00032726258479114605,0.11330261513745092,1
/html/body/document/type/sequence/filename/description/text/p[106],EFFECT OF THE MERGER ON THE CAPITAL STOCK,st,49,"[0.11364468047126028, 0.40744529863985807, 0.18490656416321705, 0.0006694037843627276]",2,53,0.11364468047126028,0.40744529863985807,0.18490656416321705,0.0006694037843627276,0.11364468047126028,2
/html/body/document/type/sequence/filename/description/text/p[106],OF THE CONSTITUENT CORPORATIONS,st,49,"[0.11364468047126028, 0.40744529863985807, 0.18490656416321705, 0.0006694037843627276]",2,54,0.11364468047126028,0.40744529863985807,0.18490656416321705,0.0006694037843627276,0.11364468047126028,2
/html/body/document/type/sequence/filename/description/text/p[108]/font[1],Section 3.1,ssn,51,"[0.11467109960728313, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,55,0.11467109960728313,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.11467109960728313,1
/html/body/document/type/sequence/filename/description/text/p[108]/font[2]/u,Conversion of Securities,sst,50,"[0.11467109960728313, 0.08831046717918391, 0.07993317563571851, 0.0003272648161370939]",1,56,0.11467109960728313,0.08831046717918391,0.07993317563571851,0.0003272648161370939,0.11467109960728313,1
/html/body/document/type/sequence/filename/description/text/p[110]/font[1],(a),sssn,52,"[0.11535545340949661, 0.06150206978119456, 0.008753459491425192, 0.0003272648161370939]",1,57,0.11535545340949661,0.06150206978119456,0.008753459491425192,0.0003272648161370939,0.11535545340949661,1
/html/body/document/type/sequence/filename/description/text/p[112]/font[1],(b),sssn,53,"[0.11672393787932882, 0.06150206978119456, 0.011168184506209345, 0.0003272648161370939]",1,58,0.11672393787932882,0.06150206978119456,0.011168184506209345,0.0003272648161370939,0.11672393787932882,1
/html/body/document/type/sequence/filename/description/text/div[21]/p/font,-,n,506,"[0.11810737236701178, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,59,0.11810737236701178,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.11810737236701178,3
/html/body/document/type/sequence/filename/description/text/div[21]/p/font,6,n,506,"[0.11810737236701178, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,60,0.11810737236701178,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.11810737236701178,3
/html/body/document/type/sequence/filename/description/text/div[21]/p/font,-,n,506,"[0.11810737236701178, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,61,0.11810737236701178,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.11810737236701178,3
/html/body/document/type/sequence/filename/description/text/p[116]/font[1],(c),sssn,54,"[0.11969921456622634, 0.06150206978119456, 0.010724659964518038, 0.0003272648161370939]",1,62,0.11969921456622634,0.06150206978119456,0.010724659964518038,0.0003272648161370939,0.11969921456622634,1
/html/body/document/type/sequence/filename/description/text/p[118]/font[1],(d),sssn,55,"[0.12038334523384506, 0.06150206978119456, 0.011168184506209345, 0.0003272648161370939]",1,63,0.12038334523384506,0.06150206978119456,0.011168184506209345,0.0003272648161370939,0.12038334523384506,1
/html/body/document/type/sequence/filename/description/text/p[120]/font[1],Section 3.2,ssn,56,"[0.12140976436986792, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,64,0.12140976436986792,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.12140976436986792,1
/html/body/document/type/sequence/filename/description/text/p[120]/font[2]/u,Treatment of Equity Awards,sst,57,"[0.12140976436986792, 0.08633944411590774, 0.09082377291543466, 0.0003272648161370939]",1,65,0.12140976436986792,0.08633944411590774,0.09082377291543466,0.0003272648161370939,0.12140976436986792,1
/html/body/document/type/sequence/filename/description/text/p[122]/font[1],(a),sssn,58,"[0.1220941181720814, 0.06150206978119456, 0.008753459491425192, 0.00032726258479114605]",1,66,0.1220941181720814,0.06150206978119456,0.008753459491425192,0.00032726258479114605,0.1220941181720814,1
/html/body/document/type/sequence/filename/description/text/p[124]/font[1],(b),sssn,59,"[0.12312053730810425, 0.06150206978119456, 0.011168184506209345, 0.00032726258479114605]",1,67,0.12312053730810425,0.06150206978119456,0.011168184506209345,0.00032726258479114605,0.12312053730810425,1
/html/body/document/type/sequence/filename/description/text/p[126]/font[1],(c),sssn,60,"[0.12414695644412711, 0.06150206978119456, 0.010724659964518038, 0.00032726258479114605]",1,68,0.12414695644412711,0.06150206978119456,0.010724659964518038,0.00032726258479114605,0.12414695644412711,1
/html/body/document/type/sequence/filename/description/text/p[128]/font[1],(d),sssn,61,"[0.12585772938236342, 0.06150206978119456, 0.011168184506209345, 0.0003272648161370939]",1,69,0.12585772938236342,0.06150206978119456,0.011168184506209345,0.0003272648161370939,0.12585772938236342,1
/html/body/document/type/sequence/filename/description/text/div[23]/p/font,-,n,505,"[0.12758322920385579, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,70,0.12758322920385579,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.12758322920385579,3
/html/body/document/type/sequence/filename/description/text/div[23]/p/font,7,n,505,"[0.12758322920385579, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,71,0.12758322920385579,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.12758322920385579,3
/html/body/document/type/sequence/filename/description/text/div[23]/p/font,-,n,505,"[0.12758322920385579, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,72,0.12758322920385579,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.12758322920385579,3
/html/body/document/type/sequence/filename/description/text/p[132]/font[1],(e),sssn,62,"[0.12917484826847556, 0.06150206978119456, 0.010724659964518038, 0.0003272648161370939]",1,73,0.12917484826847556,0.06150206978119456,0.010724659964518038,0.0003272648161370939,0.12917484826847556,1
/html/body/document/type/sequence/filename/description/text/p[134]/font[1],(f),sssn,63,"[0.1302012674044984, 0.06150206978119456, 0.007878710821998817, 0.0003272648161370939]",1,74,0.1302012674044984,0.06150206978119456,0.007878710821998817,0.0003272648161370939,0.1302012674044984,1
/html/body/document/type/sequence/filename/description/text/p[136]/font[1],(g),sssn,64,"[0.13122768654052125, 0.06150206978119456, 0.0091969840331165, 0.0003272648161370939]",1,75,0.13122768654052125,0.06150206978119456,0.0091969840331165,0.0003272648161370939,0.13122768654052125,1
/html/body/document/type/sequence/filename/description/text/p[138]/font[1],Section 3.3,ssn,65,"[0.13328052481256694, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,76,0.13328052481256694,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.13328052481256694,1
/html/body/document/type/sequence/filename/description/text/p[138]/font[2]/u,Dissenting Shares,sst,66,"[0.13328052481256694, 0.09422412773506801, 0.056728030751034886, 0.0003272648161370939]",1,77,0.13328052481256694,0.09422412773506801,0.056728030751034886,0.0003272648161370939,0.13328052481256694,1
/html/body/document/type/sequence/filename/description/text/p[140]/font[1],(a),sssn,67,"[0.13396487861478046, 0.06150206978119456, 0.008753459491425192, 0.00032726258479114605]",1,78,0.13396487861478046,0.06150206978119456,0.008753459491425192,0.00032726258479114605,0.13396487861478046,1
/html/body/document/type/sequence/filename/description/text/div[25]/p/font,-,n,504,"[0.13637473223848626, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,79,0.13637473223848626,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.13637473223848626,3
/html/body/document/type/sequence/filename/description/text/div[25]/p/font,8,n,504,"[0.13637473223848626, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,80,0.13637473223848626,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.13637473223848626,3
/html/body/document/type/sequence/filename/description/text/div[25]/p/font,-,n,504,"[0.13637473223848626, 0.49529982259018335, 0.009203134240094618, 0.0003272648161370939]",5,81,0.13637473223848626,0.49529982259018335,0.009203134240094618,0.0003272648161370939,0.13637473223848626,3
/html/body/document/type/sequence/filename/description/text/p[144]/font[1],(b),sssn,68,"[0.13796635130310606, 0.06150206978119456, 0.0091969840331165, 0.0003272648161370939]",1,82,0.13796635130310606,0.06150206978119456,0.0091969840331165,0.0003272648161370939,0.13796635130310606,1
/html/body/document/type/sequence/filename/description/text/p[146]/font[1],Section 3.4,ssn,69,"[0.1389927704391289, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,83,0.1389927704391289,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.1389927704391289,1
/html/body/document/type/sequence/filename/description/text/p[146]/font[2]/u,Surrender of Shares,sst,72,"[0.1389927704391289, 0.09422412773506801, 0.06262329982259018, 0.0003272648161370939]",1,84,0.1389927704391289,0.09422412773506801,0.06262329982259018,0.0003272648161370939,0.1389927704391289,1
/html/body/document/type/sequence/filename/description/text/p[148]/font[1],(a),sssn,70,"[0.13967712424134238, 0.06150206978119456, 0.008753459491425192, 0.00032726258479114605]",1,85,0.13967712424134238,0.06150206978119456,0.008753459491425192,0.00032726258479114605,0.13967712424134238,1
/html/body/document/type/sequence/filename/description/text/p[150]/font[1],(b),sssn,71,"[0.14241431631560156, 0.06150206978119456, 0.011168184506209345, 0.0003272648161370939]",1,86,0.14241431631560156,0.06150206978119456,0.011168184506209345,0.0003272648161370939,0.14241431631560156,1
/html/body/document/type/sequence/filename/description/text/div[27]/p/font,-,n,503,"[0.14516623527311676, 0.49529982259018335, 0.009203134240094618, 0.00032726258479114605]",5,87,0.14516623527311676,0.49529982259018335,0.009203134240094618,0.00032726258479114605,0.14516623527311676,3
/html/body/document/type/sequence/filename/description/text/div[27]/p/font,9,n,503,"[0.14516623527311676, 0.49529982259018335, 0.009203134240094618, 0.00032726258479114605]",5,88,0.14516623527311676,0.49529982259018335,0.009203134240094618,0.00032726258479114605,0.14516623527311676,3
/html/body/document/type/sequence/filename/description/text/div[27]/p/font,-,n,503,"[0.14516623527311676, 0.49529982259018335, 0.009203134240094618, 0.00032726258479114605]",5,89,0.14516623527311676,0.49529982259018335,0.009203134240094618,0.00032726258479114605,0.14516623527311676,3
/html/body/document/type/sequence/filename/description/text/p[154]/font[1],(c),sssn,73,"[0.14675785433773653, 0.06150206978119456, 0.008753459491425192, 0.0003272648161370939]",1,90,0.14675785433773653,0.06150206978119456,0.008753459491425192,0.0003272648161370939,0.14675785433773653,1
/html/body/document/type/sequence/filename/description/text/p[156]/font[1],(d),sssn,74,"[0.14881069260978222, 0.06150206978119456, 0.0091969840331165, 0.0003272648161370939]",1,91,0.14881069260978222,0.06150206978119456,0.0091969840331165,0.0003272648161370939,0.14881069260978222,1
/html/body/document/type/sequence/filename/description/text/div[29]/p/font,-,n,502,"[0.15190490003570153, 0.49332879952690717, 0.013145594322885866, 0.00032726258479114605]",5,92,0.15190490003570153,0.49332879952690717,0.013145594322885866,0.00032726258479114605,0.15190490003570153,3
/html/body/document/type/sequence/filename/description/text/div[29]/p/font,10,n,502,"[0.15190490003570153, 0.49332879952690717, 0.013145594322885866, 0.00032726258479114605]",5,93,0.15190490003570153,0.49332879952690717,0.013145594322885866,0.00032726258479114605,0.15190490003570153,3
/html/body/document/type/sequence/filename/description/text/div[29]/p/font,-,n,502,"[0.15190490003570153, 0.49332879952690717, 0.013145594322885866, 0.00032726258479114605]",5,94,0.15190490003570153,0.49332879952690717,0.013145594322885866,0.00032726258479114605,0.15190490003570153,3
/html/body/document/type/sequence/filename/description/text/p[160]/font[1],(e),sssn,75,"[0.15349651910032133, 0.06150206978119456, 0.008753459491425192, 0.0003272648161370939]",1,95,0.15349651910032133,0.06150206978119456,0.008753459491425192,0.0003272648161370939,0.15349651910032133,1
/html/body/document/type/sequence/filename/description/text/p[162]/font[1],(f),sssn,76,"[0.15486522670474828, 0.06150206978119456, 0.007878710821998817, 0.0003272648161370939]",1,96,0.15486522670474828,0.06150206978119456,0.007878710821998817,0.0003272648161370939,0.15486522670474828,1
/html/body/document/type/sequence/filename/description/text/p[164]/font[1],Section 3.5,ssn,77,"[0.15623371117458051, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,97,0.15623371117458051,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.15623371117458051,1
/html/body/document/type/sequence/filename/description/text/p[164]/font[2]/u,Section 16 Matters,sst,78,"[0.15623371117458051, 0.08831046717918391, 0.06153873447664104, 0.0003272648161370939]",1,98,0.15623371117458051,0.08831046717918391,0.06153873447664104,0.0003272648161370939,0.15623371117458051,1
/html/body/document/type/sequence/filename/description/text/p[166]/font[1],Section 3.6,ssn,79,"[0.15726013031060337, 0.03311649911295092, 0.03548196333530455, 0.00032726258479114605]",1,99,0.15726013031060337,0.03311649911295092,0.03548196333530455,0.00032726258479114605,0.15726013031060337,1
/html/body/document/type/sequence/filename/description/text/p[166]/font[2]/u[1],Withholding,sst,80,"[0.15726013031060337, 0.09014015375517445, 0.039547604967474864, 0.00032726258479114605]",1,100,0.15726013031060337,0.09014015375517445,0.039547604967474864,0.00032726258479114605,0.15726013031060337,1
/html/body/document/type/sequence/filename/description/text/p[168]/font[1],Section 3.7,ssn,81,"[0.1589709032488397, 0.03311649911295092, 0.03548196333530455, 0.0003272648161370939]",1,101,0.1589709032488397,0.03311649911295092,0.03548196333530455,0.0003272648161370939,0.1589709032488397,1
