highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/p[42]/b,TABLE OF CONTENTS,st,5,"[0.04146664054080533, 0.005555555555555556, 0.9888888888888889, 0.0007511185134384899]",2,15,0.04146664054080533,0.005555555555555556,0.9888888888888889,0.0007511185134384899,0.04146664054080533,2
/html/body/document/type/sequence/filename/description/text/p[43],(continued),st,5,"[0.04146664054080533, 0.005555555555555556, 0.9888888888888889, 0.0007511185134384899]",2,16,0.04146664054080533,0.005555555555555556,0.9888888888888889,0.0007511185134384899,0.04146664054080533,2
/html/body/document/type/sequence/filename/description/text/div[7]/p,-,n,6,"[0.05691355605630123, 0.49305, 0.013894305555555556, 0.0002449299500342902]",5,17,0.05691355605630123,0.49305,0.013894305555555556,0.0002449299500342902,0.05691355605630123,3
/html/body/document/type/sequence/filename/description/text/div[7]/p,iii,n,6,"[0.05691355605630123, 0.49305, 0.013894305555555556, 0.0002449299500342902]",5,18,0.05691355605630123,0.49305,0.013894305555555556,0.0002449299500342902,0.05691355605630123,3
/html/body/document/type/sequence/filename/description/text/div[7]/p,-,n,6,"[0.05691355605630123, 0.49305, 0.013894305555555556, 0.0002449299500342902]",5,19,0.05691355605630123,0.49305,0.013894305555555556,0.0002449299500342902,0.05691355605630123,3
/html/body/document/type/sequence/filename/description/text/p[50]/b,TABLE OF CONTENTS,st,7,"[0.058081055484798014, 0.45061874999999996, 0.09876319444444444, 0.0004980242317363901]",2,20,0.058081055484798014,0.45061874999999996,0.09876319444444444,0.0004980242317363901,0.058081055484798014,2
/html/body/document/type/sequence/filename/description/text/p[51],(continued),st,7,"[0.058081055484798014, 0.45061874999999996, 0.09876319444444444, 0.0004980242317363901]",2,21,0.058081055484798014,0.45061874999999996,0.09876319444444444,0.0004980242317363901,0.058081055484798014,2
/html/body/document/type/sequence/filename/description/text/div[9]/p,-,n,8,"[0.07049083961986871, 0.49331041666666664, 0.013378888888888888, 0.0002449299500342902]",5,22,0.07049083961986871,0.49331041666666664,0.013378888888888888,0.0002449299500342902,0.07049083961986871,3
/html/body/document/type/sequence/filename/description/text/div[9]/p,iv,n,8,"[0.07049083961986871, 0.49331041666666664, 0.013378888888888888, 0.0002449299500342902]",5,23,0.07049083961986871,0.49331041666666664,0.013378888888888888,0.0002449299500342902,0.07049083961986871,3
/html/body/document/type/sequence/filename/description/text/div[9]/p,-,n,8,"[0.07049083961986871, 0.49331041666666664, 0.013378888888888888, 0.0002449299500342902]",5,24,0.07049083961986871,0.49331041666666664,0.013378888888888888,0.0002449299500342902,0.07049083961986871,3
/html/body/document/type/sequence/filename/description/text/p[65]/b,AGREEMENT AND PLAN OF MERGER,st,9,"[0.07165833904836551, 0.4156520833333333, 0.16869583333333332, 0.0002449299500342902]",1,25,0.07165833904836551,0.4156520833333333,0.16869583333333332,0.0002449299500342902,0.07165833904836551,1
/html/body/document/type/sequence/filename/description/text/p[69]/font/b,Recitals,sst,10,"[0.072923810456876, 0.4824166666666666, 0.03516166666666667, 0.0002449299500342902]",1,26,0.072923810456876,0.4824166666666666,0.03516166666666667,0.0002449299500342902,0.072923810456876,1
/html/body/document/type/sequence/filename/description/text/p[87]/font,Article 1,sn,11,"[0.08118611410469939, 0.47726250000000003, 0.045469861111111114, 0.0002449299500342902]",1,27,0.08118611410469939,0.47726250000000003,0.045469861111111114,0.0002449299500342902,0.08118611410469939,1
/html/body/document/type/sequence/filename/description/text/p[89],DEFINITIONS,st,12,"[0.0816923026681036, 0.4712020833333333, 0.05759548611111111, 0.0002449299500342902]",1,28,0.0816923026681036,0.4712020833333333,0.05759548611111111,0.0002449299500342902,0.0816923026681036,1
/html/body/document/type/sequence/filename/description/text/p[91]/font[1],Section 1.1,ssn,13,"[0.08219849123150778, 0.03888888888888889, 0.041655833333333336, 0.0002449299500342902]",1,29,0.08219849123150778,0.03888888888888889,0.041655833333333336,0.0002449299500342902,0.08219849123150778,1
/html/body/document/type/sequence/filename/description/text/p[91]/font[2]/u[1],Definitions,sst,14,"[0.08219849123150778, 0.09443333333333334, 0.041655833333333336, 0.0002449299500342902]",1,30,0.08219849123150778,0.09443333333333334,0.041655833333333336,0.0002449299500342902,0.08219849123150778,1
/html/body/document/type/sequence/filename/description/text/div[13]/p,-,n,15,"[0.08676235263381339, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,31,0.08676235263381339,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.08676235263381339,3
/html/body/document/type/sequence/filename/description/text/div[13]/p,2,n,15,"[0.08676235263381339, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,32,0.08676235263381339,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.08676235263381339,3
/html/body/document/type/sequence/filename/description/text/div[13]/p,-,n,15,"[0.08676235263381339, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,33,0.08676235263381339,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.08676235263381339,3
/html/body/document/type/sequence/filename/description/text/div[15]/p,-,n,16,"[0.09527775056333888, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,34,0.09527775056333888,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.09527775056333888,3
/html/body/document/type/sequence/filename/description/text/div[15]/p,3,n,16,"[0.09527775056333888, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,35,0.09527775056333888,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.09527775056333888,3
/html/body/document/type/sequence/filename/description/text/div[15]/p,-,n,16,"[0.09527775056333888, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,36,0.09527775056333888,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.09527775056333888,3
/html/body/document/type/sequence/filename/description/text/div[17]/p,-,n,17,"[0.10607099702818328, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,37,0.10607099702818328,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.10607099702818328,3
/html/body/document/type/sequence/filename/description/text/div[17]/p,4,n,17,"[0.10607099702818328, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,38,0.10607099702818328,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.10607099702818328,3
/html/body/document/type/sequence/filename/description/text/div[17]/p,-,n,17,"[0.10607099702818328, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,39,0.10607099702818328,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.10607099702818328,3
/html/body/document/type/sequence/filename/description/text/div[19]/p,-,n,18,"[0.11585186636621926, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,40,0.11585186636621926,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.11585186636621926,3
/html/body/document/type/sequence/filename/description/text/div[19]/p,5,n,18,"[0.11585186636621926, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,41,0.11585186636621926,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.11585186636621926,3
/html/body/document/type/sequence/filename/description/text/div[19]/p,-,n,18,"[0.11585186636621926, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,42,0.11585186636621926,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.11585186636621926,3
/html/body/document/type/sequence/filename/description/text/div[21]/p,-,n,19,"[0.12639201854936155, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,43,0.12639201854936155,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.12639201854936155,3
/html/body/document/type/sequence/filename/description/text/div[21]/p,6,n,19,"[0.12639201854936155, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,44,0.12639201854936155,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.12639201854936155,3
/html/body/document/type/sequence/filename/description/text/div[21]/p,-,n,19,"[0.12639201854936155, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,45,0.12639201854936155,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.12639201854936155,3
/html/body/document/type/sequence/filename/description/text/div[23]/p,-,n,20,"[0.13566669932399333, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,46,0.13566669932399333,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.13566669932399333,3
/html/body/document/type/sequence/filename/description/text/div[23]/p,7,n,20,"[0.13566669932399333, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,47,0.13566669932399333,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.13566669932399333,3
/html/body/document/type/sequence/filename/description/text/div[23]/p,-,n,20,"[0.13566669932399333, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,48,0.13566669932399333,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.13566669932399333,3
/html/body/document/type/sequence/filename/description/text/div[25]/p,-,n,21,"[0.14468828581692303, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,49,0.14468828581692303,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.14468828581692303,3
/html/body/document/type/sequence/filename/description/text/div[25]/p,8,n,21,"[0.14468828581692303, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,50,0.14468828581692303,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.14468828581692303,3
/html/body/document/type/sequence/filename/description/text/div[25]/p,-,n,21,"[0.14468828581692303, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,51,0.14468828581692303,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.14468828581692303,3
/html/body/document/type/sequence/filename/description/text/div[27]/p,-,n,22,"[0.1524444009013422, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,52,0.1524444009013422,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.1524444009013422,3
/html/body/document/type/sequence/filename/description/text/div[27]/p,9,n,22,"[0.1524444009013422, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,53,0.1524444009013422,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.1524444009013422,3
/html/body/document/type/sequence/filename/description/text/div[27]/p,-,n,22,"[0.1524444009013422, 0.4945965277777778, 0.010807291666666666, 0.0002449299500342902]",5,54,0.1524444009013422,0.4945965277777778,0.010807291666666666,0.0002449299500342902,0.1524444009013422,3
/html/body/document/type/sequence/filename/description/text/div[29]/p,-,n,23,"[0.1604536102674635, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,55,0.1604536102674635,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.1604536102674635,3
/html/body/document/type/sequence/filename/description/text/div[29]/p,10,n,23,"[0.1604536102674635, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,56,0.1604536102674635,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.1604536102674635,3
/html/body/document/type/sequence/filename/description/text/div[29]/p,-,n,23,"[0.1604536102674635, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,57,0.1604536102674635,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.1604536102674635,3
/html/body/document/type/sequence/filename/description/text/div[31]/p,-,n,24,"[0.17149995101401, 0.49245347222222224, 0.015087916666666668, 0.0002449299500342902]",5,58,0.17149995101401,0.49245347222222224,0.015087916666666668,0.0002449299500342902,0.17149995101401,3
/html/body/document/type/sequence/filename/description/text/div[31]/p,11,n,24,"[0.17149995101401, 0.49245347222222224, 0.015087916666666668, 0.0002449299500342902]",5,59,0.17149995101401,0.49245347222222224,0.015087916666666668,0.0002449299500342902,0.17149995101401,3
/html/body/document/type/sequence/filename/description/text/div[31]/p,-,n,24,"[0.17149995101401, 0.49245347222222224, 0.015087916666666668, 0.0002449299500342902]",5,60,0.17149995101401,0.49245347222222224,0.015087916666666668,0.0002449299500342902,0.17149995101401,3
/html/body/document/type/sequence/filename/description/text/div[33]/p,-,n,25,"[0.18204010319715228, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,61,0.18204010319715228,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.18204010319715228,3
/html/body/document/type/sequence/filename/description/text/div[33]/p,12,n,25,"[0.18204010319715228, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,62,0.18204010319715228,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.18204010319715228,3
/html/body/document/type/sequence/filename/description/text/div[33]/p,-,n,25,"[0.18204010319715228, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,63,0.18204010319715228,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.18204010319715228,3
/html/body/document/type/sequence/filename/description/text/div[35]/p,-,n,26,"[0.19131478397178406, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,64,0.19131478397178406,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.19131478397178406,3
/html/body/document/type/sequence/filename/description/text/div[35]/p,13,n,26,"[0.19131478397178406, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,65,0.19131478397178406,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.19131478397178406,3
/html/body/document/type/sequence/filename/description/text/div[35]/p,-,n,26,"[0.19131478397178406, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,66,0.19131478397178406,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.19131478397178406,3
/html/body/document/type/sequence/filename/description/text/div[37]/p,-,n,27,"[0.20058946474641587, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,67,0.20058946474641587,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.20058946474641587,3
/html/body/document/type/sequence/filename/description/text/div[37]/p,14,n,27,"[0.20058946474641587, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,68,0.20058946474641587,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.20058946474641587,3
/html/body/document/type/sequence/filename/description/text/div[37]/p,-,n,27,"[0.20058946474641587, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,69,0.20058946474641587,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.20058946474641587,3
/html/body/document/type/sequence/filename/description/text/p[456]/font,Article 2,sn,28,"[0.20605956696384833, 0.47726250000000003, 0.045469861111111114, 0.0002449299500342902]",1,70,0.20605956696384833,0.47726250000000003,0.045469861111111114,0.0002449299500342902,0.20605956696384833,1
/html/body/document/type/sequence/filename/description/text/p[458],THE OFFER,st,29,"[0.20656575552725254, 0.47543958333333336, 0.04912111111111111, 0.0002449299500342902]",1,71,0.20656575552725254,0.47543958333333336,0.04912111111111111,0.0002449299500342902,0.20656575552725254,1
/html/body/document/type/sequence/filename/description/text/p[460]/font[1],Section 2.1,ssn,30,"[0.20707194409065674, 0.03888888888888889, 0.041655833333333336, 0.0002449299500342902]",1,72,0.20707194409065674,0.03888888888888889,0.041655833333333336,0.0002449299500342902,0.20707194409065674,1
/html/body/document/type/sequence/filename/description/text/p[460]/font[2]/u,The Offer,sst,31,"[0.20707194409065674, 0.09426527777777777, 0.036073125000000004, 0.0002449299500342902]",1,73,0.20707194409065674,0.09426527777777777,0.036073125000000004,0.0002449299500342902,0.20707194409065674,1
/html/body/document/type/sequence/filename/description/text/p[462]/font[1],(a),sssn,32,"[0.20757813265406094, 0.07222222222222222, 0.010275625, 0.0002449299500342902]",1,74,0.20757813265406094,0.07222222222222222,0.010275625,0.0002449299500342902,0.20757813265406094,1
/html/body/document/type/sequence/filename/description/text/p[462]/font[2]/u[1],Commencement of the Offer,ssst,33,"[0.20757813265406094, 0.11639513888888889, 0.10752500000000001, 0.0002449299500342902]",1,75,0.20757813265406094,0.11639513888888889,0.10752500000000001,0.0002449299500342902,0.20757813265406094,1
/html/body/document/type/sequence/filename/description/text/p[464]/font[1],(b),sssn,34,"[0.20833741549916723, 0.07222222222222222, 0.010796458333333333, 0.0002449299500342902]",1,76,0.20833741549916723,0.07222222222222222,0.010796458333333333,0.0002449299500342902,0.20833741549916723,1
/html/body/document/type/sequence/filename/description/text/p[464]/font[2]/u[1],Terms and Conditions of the Offer,ssst,35,"[0.20833741549916723, 0.11571180555555556, 0.1290798611111111, 0.0002449299500342902]",1,77,0.20833741549916723,0.11571180555555556,0.1290798611111111,0.0002449299500342902,0.20833741549916723,1
/html/body/document/type/sequence/filename/description/text/div[39]/p,-,n,36,"[0.21087652264785606, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,78,0.21087652264785606,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.21087652264785606,3
/html/body/document/type/sequence/filename/description/text/div[39]/p,15,n,36,"[0.21087652264785606, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,79,0.21087652264785606,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.21087652264785606,3
/html/body/document/type/sequence/filename/description/text/div[39]/p,-,n,36,"[0.21087652264785606, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,80,0.21087652264785606,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.21087652264785606,3
/html/body/document/type/sequence/filename/description/text/p[469]/font[1],(c),sssn,37,"[0.21209137520002613, 0.07222222222222222, 0.010275625, 0.0002449299500342902]",1,81,0.21209137520002613,0.07222222222222222,0.010275625,0.0002449299500342902,0.21209137520002613,1
/html/body/document/type/sequence/filename/description/text/p[469]/font[2]/u[1],Expiration and Extension of the Offer,ssst,38,"[0.21209137520002613, 0.11309652777777779, 0.14059791666666668, 0.0002449299500342902]",1,82,0.21209137520002613,0.11309652777777779,0.14059791666666668,0.0002449299500342902,0.21209137520002613,1
/html/body/document/type/sequence/filename/description/text/p[471]/font[1],(d),sssn,39,"[0.21492439828875606, 0.07222222222222222, 0.010796458333333333, 0.0002449299500342902]",1,83,0.21492439828875606,0.07222222222222222,0.010796458333333333,0.0002449299500342902,0.21492439828875606,1
/html/body/document/type/sequence/filename/description/text/p[471]/font[2]/u[1],Termination of Offer,ssst,40,"[0.21492439828875606, 0.11116527777777778, 0.07690416666666668, 0.0002449299500342902]",1,84,0.21492439828875606,0.11116527777777778,0.07690416666666668,0.0002449299500342902,0.21492439828875606,1
/html/body/document/type/sequence/filename/description/text/div[41]/p,-,n,41,"[0.2161980340289344, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,85,0.2161980340289344,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.2161980340289344,3
/html/body/document/type/sequence/filename/description/text/div[41]/p,16,n,41,"[0.2161980340289344, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,86,0.2161980340289344,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.2161980340289344,3
/html/body/document/type/sequence/filename/description/text/div[41]/p,-,n,41,"[0.2161980340289344, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,87,0.2161980340289344,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.2161980340289344,3
/html/body/document/type/sequence/filename/description/text/p[475]/font[1],(e),sssn,42,"[0.21736553345743118, 0.07222222222222222, 0.010275625, 0.0002449299500342902]",1,88,0.21736553345743118,0.07222222222222222,0.010275625,0.0002449299500342902,0.21736553345743118,1
/html/body/document/type/sequence/filename/description/text/p[475]/font[2]/u[1],Offer Documents,ssst,43,"[0.21736553345743118, 0.11035138888888889, 0.06436090277777777, 0.0002449299500342902]",1,89,0.21736553345743118,0.11035138888888889,0.06436090277777777,0.0002449299500342902,0.21736553345743118,1
/html/body/document/type/sequence/filename/description/text/p[477]/font[1],(f),sssn,44,"[0.22065575911955845, 0.07222222222222222, 0.009250208333333333, 0.0002449299500342902]",1,90,0.22065575911955845,0.07222222222222222,0.009250208333333333,0.0002449299500342902,0.22065575911955845,1
/html/body/document/type/sequence/filename/description/text/p[477]/font[2]/u[1],Acceptance; Payment Funds,ssst,45,"[0.22065575911955845, 0.11773541666666666, 0.10690138888888888, 0.0002449299500342902]",1,91,0.22065575911955845,0.11773541666666666,0.10690138888888888,0.0002449299500342902,0.22065575911955845,1
/html/body/document/type/sequence/filename/description/text/p[479]/font[1],(g),sssn,46,"[0.22192123052806897, 0.07222222222222222, 0.010796458333333333, 0.0002449299500342902]",1,92,0.22192123052806897,0.07222222222222222,0.010796458333333333,0.0002449299500342902,0.22192123052806897,1
/html/body/document/type/sequence/filename/description/text/p[479]/font[2]/u[1],Adjustments,ssst,47,"[0.22192123052806897, 0.11482222222222221, 0.04680444444444444, 0.0002449299500342902]",1,93,0.22192123052806897,0.11482222222222221,0.04680444444444444,0.0002449299500342902,0.22192123052806897,1
/html/body/document/type/sequence/filename/description/text/div[43]/p,-,n,48,"[0.22319486626824728, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,94,0.22319486626824728,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.22319486626824728,3
/html/body/document/type/sequence/filename/description/text/div[43]/p,17,n,48,"[0.22319486626824728, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,95,0.22319486626824728,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.22319486626824728,3
/html/body/document/type/sequence/filename/description/text/div[43]/p,-,n,48,"[0.22319486626824728, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,96,0.22319486626824728,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.22319486626824728,3
/html/body/document/type/sequence/filename/description/text/p[483]/font[1],Section 2.2,ssn,49,"[0.22436236569674406, 0.03888888888888889, 0.041655833333333336, 0.0002449299500342902]",1,97,0.22436236569674406,0.03888888888888889,0.041655833333333336,0.0002449299500342902,0.22436236569674406,1
/html/body/document/type/sequence/filename/description/text/p[483]/font[2]/u,Company Actions,sst,50,"[0.22436236569674406, 0.09443333333333334, 0.06660152777777778, 0.0002449299500342902]",1,98,0.22436236569674406,0.09443333333333334,0.06660152777777778,0.0002449299500342902,0.22436236569674406,1
/html/body/document/type/sequence/filename/description/text/p[485]/font[1],(a),sssn,51,"[0.22486855426014826, 0.07222222222222222, 0.010275625, 0.0002449299500342902]",1,99,0.22486855426014826,0.07222222222222222,0.010275625,0.0002449299500342902,0.22486855426014826,1
/html/body/document/type/sequence/filename/description/text/p[485]/font[2]/u[1],Schedule 14D-9,ssst,52,"[0.22486855426014826, 0.11295, 0.06012368055555556, 0.0002449299500342902]",1,100,0.22486855426014826,0.11295,0.06012368055555556,0.0002449299500342902,0.22486855426014826,1
/html/body/document/type/sequence/filename/description/text/p[487]/font[1],(b),sssn,53,"[0.22815877992227557, 0.07222222222222222, 0.010796458333333333, 0.0002449299500342902]",1,101,0.22815877992227557,0.07222222222222222,0.010796458333333333,0.0002449299500342902,0.22815877992227557,1
/html/body/document/type/sequence/filename/description/text/p[487]/font[2]/u[1],Stockholder Lists,ssst,54,"[0.22815877992227557, 0.11309652777777779, 0.06524520833333333, 0.0002449299500342902]",1,102,0.22815877992227557,0.11309652777777779,0.06524520833333333,0.0002449299500342902,0.22815877992227557,1
/html/body/document/type/sequence/filename/description/text/div[45]/p,-,n,55,"[0.23044479278926228, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,103,0.23044479278926228,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.23044479278926228,3
/html/body/document/type/sequence/filename/description/text/div[45]/p,18,n,55,"[0.23044479278926228, 0.49227986111111116, 0.01543513888888889, 0.0002449299500342902]",5,104,0.23044479278926228,0.49227986111111116,0.01543513888888889,0.0002449299500342902,0.23044479278926228,3
