highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[6]/u,"Board
Action",sst,12,"[0.04066985645933014, 0.24802105263157895, 0.05248905263157894, 0.0003277184243298158]",2,17,0.040669856,0.248021053,0.052489053,0.000327718,0.040669856,1
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[7],E.,ssn,13,"[0.04169670752223023, 0.23658456140350875, 0.008053754385964913, 0.0003277184243298158]",1,18,0.041696708,0.236584561,0.008053754,0.000327718,0.041696708,1
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[7]/u,Support Agreements,sst,14,"[0.04169670752223023, 0.24697894736842105, 0.0789859649122807, 0.0003277184243298158]",2,19,0.041696708,0.246978947,0.078985965,0.000327718,0.041696708,1
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[9]/b,ARTICLE I,sn,15,"[0.04443861833912303, 0.4758610526315789, 0.048278526315789466, 0.0003277184243298158]",1,20,0.044438618,0.475861053,0.048278526,0.000327718,0.044438618,1
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[10]/b,Certain Definitions,st,16,"[0.04512682703021564, 0.4616722807017544, 0.07665052631578947, 0.0003277184243298158]",1,21,0.045126827,0.461672281,0.076650526,0.000327718,0.045126827,1
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[11]/b[1],1.01,ssn,17,"[0.04581503572130825, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,22,0.045815036,0.236584561,0.016370596,0.000327718,0.045815036,1
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[11]/b[2],Certain Definitions.,sst,18,"[0.04581503572130825, 0.2552961403508772, 0.07899087719298245, 0.0003277184243298158]",1,23,0.045815036,0.25529614,0.078990877,0.000327718,0.045815036,1
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[15],1,n,19,"[0.04914683970199471, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,24,0.04914684,0.497658947,0.004682021,0.000327718,0.04914684,1
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[23],2,n,20,"[0.06477900854252693, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,25,0.064779009,0.497658947,0.004682021,0.000327718,0.064779009,1
/html/body/document/type/sequence/filename/description/text/center[6]/div/p[19],3,n,21,"[0.0790129121059186, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,26,0.079012912,0.497658947,0.004682021,0.000327718,0.079012912,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[20],4,n,22,"[0.09427366673221035, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,27,0.094273667,0.497658947,0.004682021,0.000327718,0.094273667,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[9],5,n,23,"[0.10670511896178803, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,28,0.106705119,0.497658947,0.004682021,0.000327718,0.106705119,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[18],6,n,24,"[0.11991217146227962, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,29,0.119912171,0.497658947,0.004682021,0.000327718,0.119912171,1
/html/body/document/type/sequence/filename/description/text/center[10]/div/p[17],7,n,25,"[0.13412422713071595, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,30,0.134124227,0.497658947,0.004682021,0.000327718,0.134124227,1
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[21],8,n,26,"[0.14837997858906293, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,31,0.148379979,0.497658947,0.004682021,0.000327718,0.148379979,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[3]/b,ARTICLE II,sn,27,"[0.15103449782613446, 0.474040701754386, 0.05191887719298245, 0.0003277184243298158]",1,32,0.151034498,0.474040702,0.051918877,0.000327718,0.151034498,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[4]/b,The Merger,st,28,"[0.15172270651722705, 0.47597614035087715, 0.04804828070175439, 0.0003277184243298158]",1,33,0.151722707,0.47597614,0.048048281,0.000327718,0.151722707,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[5]/b[1],2.01,ssn,29,"[0.15241091520831967, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,34,0.152410915,0.236584561,0.016370596,0.000327718,0.152410915,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[5]/b[2]/i,The Merger.,sst,30,"[0.15241091520831967, 0.2552961403508772, 0.04781249122807018, 0.0003277184243298158]",1,35,0.152410915,0.25529614,0.047812491,0.000327718,0.152410915,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[9]/b[1],2.02,ssn,31,"[0.15836446658364467, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,36,0.158364467,0.236584561,0.016370596,0.000327718,0.158364467,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[9]/b[2]/i,Effective Date and Effective Time,sst,32,"[0.15836446658364467, 0.2552961403508772, 0.12970385964912282, 0.0003277184243298158]",1,37,0.158364467,0.25529614,0.12970386,0.000327718,0.158364467,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[11],9,n,33,"[0.16133578029756834, 0.49765894736842103, 0.0046820210526315785, 0.0003277184243298158]",1,38,0.16133578,0.497658947,0.004682021,0.000327718,0.16133578,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[1]/b[1],2.03,ssn,34,"[0.16226431583316947, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,39,0.162264316,0.236584561,0.016370596,0.000327718,0.162264316,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[1]/b[2]/i,Tax Consequences,sst,35,"[0.16226431583316947, 0.2552961403508772, 0.07398035087719299, 0.0003277184243298158]",2,40,0.162264316,0.25529614,0.073980351,0.000327718,0.162264316,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[2]/b,ARTICLE III,sn,36,"[0.1636407332153547, 0.472220350877193, 0.05555922807017544, 0.0003277184243298158]",1,41,0.163640733,0.472220351,0.055559228,0.000327718,0.163640733,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[3]/b,"The Bank
Merger",st,37,"[0.1643289419064473, 0.46414456140350874, 0.07171087719298246, 0.0003277184243298158]",1,42,0.164328942,0.464144561,0.071710877,0.000327718,0.164328942,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[4]/b[1],3.01,ssn,38,"[0.16501715059753994, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,43,0.165017151,0.236584561,0.016370596,0.000327718,0.165017151,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[4]/b[2]/i,The Bank Merger.,sst,39,"[0.16501715059753994, 0.2552961403508772, 0.07094877192982456, 0.0003277184243298158]",1,44,0.165017151,0.25529614,0.070948772,0.000327718,0.165017151,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[7]/b[1],3.02,ssn,40,"[0.17045727644141487, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,45,0.170457276,0.236584561,0.016370596,0.000327718,0.170457276,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[7]/b[2]/i,Effective Date and Effective Time,sst,41,"[0.17045727644141487, 0.2552961403508772, 0.13204491228070175, 0.0003277184243298158]",2,46,0.170457276,0.25529614,0.132044912,0.000327718,0.170457276,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[9],10,n,42,"[0.17207402066810862, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,47,0.172074021,0.495317895,0.009358526,0.000327718,0.172074021,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[1]/b,ARTICLE IV,sn,43,"[0.17300255620370977, 0.4724835087719298, 0.05503291228070175, 0.0003277184243298158]",1,48,0.173002556,0.472483509,0.055032912,0.000327718,0.173002556,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2]/b,Consideration; Exchange Procedures,st,44,"[0.1736907648948024, 0.4258554385964913, 0.1482842105263158, 0.0003277184243298158]",1,49,0.173690765,0.425855439,0.148284211,0.000327718,0.173690765,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[3]/b[1],4.01,ssn,45,"[0.174378973585895, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,50,0.174378974,0.236584561,0.016370596,0.000327718,0.174378974,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[3]/b[2]/i,Merger Consideration,sst,46,"[0.174378973585895, 0.2552961403508772, 0.08784561403508773, 0.0003277184243298158]",2,51,0.174378974,0.25529614,0.087845614,0.000327718,0.174378974,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[4],(a),sssn,47,"[0.17523104148915253, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,52,0.175231041,0.265219649,0.012724772,0.000327718,0.175231041,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[4]/u,Merger Consideration,ssst,48,"[0.17523104148915253, 0.2779438596491228, 0.08452280701754386, 0.0003277184243298158]",2,53,0.175231041,0.27794386,0.084522807,0.000327718,0.175231041,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[5],(b),sssn,49,"[0.17676039413602498, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,54,0.176760394,0.265219649,0.013251088,0.000327718,0.176760394,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[5]/u,Outstanding United Stock,ssst,50,"[0.17676039413602498, 0.2784701754385965, 0.09717684210526316, 0.0003277184243298158]",1,55,0.176760394,0.278470175,0.097176842,0.000327718,0.176760394,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[6]/b[1],4.02,ssn,51,"[0.17778724519892508, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,56,0.177787245,0.236584561,0.016370596,0.000327718,0.177787245,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[6]/b[2]/i,Rights as Shareholders; Stock Transfers,sst,52,"[0.17778724519892508, 0.2552961403508772, 0.15559228070175438, 0.0003277184243298158]",1,57,0.177787245,0.25529614,0.155592281,0.000327718,0.177787245,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[7]/b[1],4.03,ssn,53,"[0.17949138100544013, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,58,0.179491381,0.236584561,0.016370596,0.000327718,0.179491381,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[7]/b[2]/i,Fractional Shares.,sst,54,"[0.17949138100544013, 0.2552961403508772, 0.07225894736842105, 0.0003277184243298158]",1,59,0.179491381,0.25529614,0.072258947,0.000327718,0.179491381,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[8]/b[1],4.04,ssn,55,"[0.18153415918376264, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,60,0.181534159,0.236584561,0.016370596,0.000327718,0.181534159,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[8]/b[2]/i,"Exchange
Procedures.",sst,56,"[0.18153415918376264, 0.2552961403508772, 0.0873080701754386, 0.0003277184243298158]",1,61,0.181534159,0.25529614,0.08730807,0.000327718,0.181534159,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[11],11,n,57,"[0.1843416136855214, 0.49549333333333334, 0.009007649122807018, 0.0003277184243298158]",1,62,0.184341614,0.495493333,0.009007649,0.000327718,0.184341614,1
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5],12,n,58,"[0.1946865919468659, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,63,0.194686592,0.495317895,0.009358526,0.000327718,0.194686592,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2]/b[1],4.05,ssn,59,"[0.19765790566078958, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,64,0.197657906,0.236584561,0.016370596,0.000327718,0.197657906,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2]/b[2]/i,Anti-Dilution Provisions.,sst,60,"[0.19765790566078958, 0.2552961403508772, 0.09720912280701755, 0.0003277184243298158]",1,65,0.197657906,0.25529614,0.097209123,0.000327718,0.197657906,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[3]/b[1],4.06,ssn,61,"[0.201055253326342, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,66,0.201055253,0.236584561,0.016370596,0.000327718,0.201055253,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[3]/b[2]/i,Equity-Based Awards.,sst,62,"[0.201055253326342, 0.2552961403508772, 0.08472070175438597, 0.0003277184243298158]",1,67,0.201055253,0.25529614,0.084720702,0.000327718,0.201055253,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[6],13,n,63,"[0.20657184680256058, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,68,0.206571847,0.495317895,0.009358526,0.000327718,0.206571847,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[4]/b[1],4.07,ssn,64,"[0.2126018658102292, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",1,69,0.212601866,0.236584561,0.018711649,0.000327718,0.212601866,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[4]/b[2]/i,Withholding Rights,sst,65,"[0.2126018658102292, 0.2552961403508772, 0.07764280701754386, 0.0003277184243298158]",2,70,0.212601866,0.25529614,0.077642807,0.000327718,0.212601866,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[5]/b,ARTICLE V,sn,66,"[0.2153328526796443, 0.4743859649122807, 0.05122259649122807, 0.0003277184243298158]",1,71,0.215332853,0.474385965,0.051222596,0.000327718,0.215332853,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[6]/b,"Actions
Pending the Effective Time",st,67,"[0.21602106137073693, 0.42975859649122805, 0.14047719298245614, 0.0003277184243298158]",1,72,0.216021061,0.429758596,0.140477193,0.000327718,0.216021061,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[7]/b[1],5.01,ssn,68,"[0.21670927006182955, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,73,0.21670927,0.236584561,0.016370596,0.000327718,0.21670927,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[7]/b[2]/i,Forbearances of CBTC,sst,69,"[0.21670927006182955, 0.2552961403508772, 0.09043298245614034, 0.0003277184243298158]",1,74,0.21670927,0.25529614,0.090432982,0.000327718,0.21670927,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[8],(a),sssn,70,"[0.21789998033689453, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,75,0.21789998,0.265219649,0.012724772,0.000327718,0.21789998,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[8]/i,Ordinary Course.,ssst,71,"[0.21789998033689453, 0.2779438596491228, 0.06617873684210526, 0.0003277184243298158]",1,76,0.21789998,0.27794386,0.066178737,0.000327718,0.21789998,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[10],14,n,72,"[0.22019400930720326, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,77,0.220194009,0.495317895,0.009358526,0.000327718,0.220194009,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[1],(b),sssn,73,"[0.22112254484280439, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,78,0.221122545,0.265219649,0.010910105,0.000327718,0.221122545,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[1]/i,Capital Stock.,ssst,74,"[0.22112254484280439, 0.2784701754385965, 0.053004350877192984, 0.0003277184243298158]",1,79,0.221122545,0.278470175,0.053004351,0.000327718,0.221122545,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[2],(c),sssn,75,"[0.2236678246050993, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,80,0.223667825,0.265219649,0.010383789,0.000327718,0.223667825,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[2]/i,"Dividends, Etc.",ssst,76,"[0.2236678246050993, 0.2779438596491228, 0.05741228070175439, 0.0003277184243298158]",1,81,0.223667825,0.27794386,0.057412281,0.000327718,0.223667825,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[3],(d),sssn,77,"[0.2262131043673942, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,82,0.226213104,0.265219649,0.013251088,0.000327718,0.226213104,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[3]/i,Compensation; Employment Agreements; Etc.,ssst,78,"[0.2262131043673942, 0.2784701754385965, 0.17249964912280702, 0.0003277184243298158]",1,83,0.226213104,0.278470175,0.172499649,0.000327718,0.226213104,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[4],(e),sssn,79,"[0.22774245701426668, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,84,0.227742457,0.265219649,0.010383789,0.000327718,0.227742457,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[4]/i,Benefit Plans.,ssst,80,"[0.22774245701426668, 0.2779438596491228, 0.052478035087719296, 0.0003277184243298158]",1,85,0.227742457,0.27794386,0.052478035,0.000327718,0.227742457,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[6],15,n,81,"[0.23037512835638285, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,86,0.230375128,0.495317895,0.009358526,0.000327718,0.230375128,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1],(f),sssn,82,"[0.231303663891984, 0.265219649122807, 0.011688561403508772, 0.0003277184243298158]",1,87,0.231303664,0.265219649,0.011688561,0.000327718,0.231303664,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1]/i,Dispositions.,ssst,83,"[0.231303663891984, 0.2769080701754386, 0.04912280701754386, 0.0003277184243298158]",1,88,0.231303664,0.27690807,0.049122807,0.000327718,0.231303664,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],(g),sssn,84,"[0.23215573179524152, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,89,0.232155732,0.265219649,0.010910105,0.000327718,0.232155732,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/i[1],Acquisitions,ssst,85,"[0.23215573179524152, 0.2784701754385965, 0.046255508771929826, 0.0003277184243298158]",1,90,0.232155732,0.278470175,0.046255509,0.000327718,0.232155732,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],(h),sssn,86,"[0.23334644207030653, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,91,0.233346442,0.265219649,0.010910105,0.000327718,0.233346442,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3]/i,Governing Documents.,ssst,87,"[0.23334644207030653, 0.2784701754385965, 0.08677052631578946, 0.0003277184243298158]",1,92,0.233346442,0.278470175,0.086770526,0.000327718,0.233346442,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4],(i),sssn,88,"[0.23419850997356403, 0.265219649122807, 0.01116778947368421, 0.0003277184243298158]",1,93,0.23419851,0.265219649,0.011167789,0.000327718,0.23419851,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4]/i,Accounting Methods.,ssst,89,"[0.23419850997356403, 0.2763873684210526, 0.07949543859649123, 0.0003277184243298158]",1,94,0.23419851,0.276387368,0.079495439,0.000327718,0.23419851,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5],(j),sssn,90,"[0.23505057787682157, 0.265219649122807, 0.01116778947368421, 0.0003277184243298158]",1,95,0.235050578,0.265219649,0.011167789,0.000327718,0.235050578,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5]/i,Contracts.,ssst,91,"[0.23505057787682157, 0.2763873684210526, 0.041578947368421056, 0.0003277184243298158]",1,96,0.235050578,0.276387368,0.041578947,0.000327718,0.235050578,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[6],(k),sssn,92,"[0.23624128815188655, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,97,0.236241288,0.265219649,0.010910105,0.000327718,0.236241288,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[6]/i,Claims.,ssst,93,"[0.23624128815188655, 0.2784701754385965, 0.028854175438596488, 0.0003277184243298158]",1,98,0.236241288,0.278470175,0.028854175,0.000327718,0.236241288,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[7],(l),sssn,94,"[0.23743199842695156, 0.265219649122807, 0.00883221052631579, 0.0003277184243298158]",1,99,0.237431998,0.265219649,0.008832211,0.000327718,0.237431998,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[7]/i,Adverse Actions.,ssst,95,"[0.23743199842695156, 0.2763873684210526, 0.06269740350877193, 0.0003277184243298158]",1,100,0.237431998,0.276387368,0.062697404,0.000327718,0.237431998,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8],(m),sssn,96,"[0.23896135107382405, 0.265219649122807, 0.013508771929824562, 0.0003277184243298158]",1,101,0.238961351,0.265219649,0.013508772,0.000327718,0.238961351,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8]/i,Risk Management.,ssst,97,"[0.23896135107382405, 0.2810687719298246, 0.06962168421052631, 0.0003277184243298158]",1,102,0.238961351,0.281068772,0.069621684,0.000327718,0.238961351,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[10],16,n,98,"[0.2405780953005178, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,103,0.240578095,0.495317895,0.009358526,0.000327718,0.240578095,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],(n),sssn,99,"[0.24150663083611895, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,104,0.241506631,0.265219649,0.013251088,0.000327718,0.241506631,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1]/i,Indebtedness.,ssst,100,"[0.24150663083611895, 0.2784701754385965, 0.05117873684210526, 0.0003277184243298158]",1,105,0.241506631,0.278470175,0.051178737,0.000327718,0.241506631,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],(o),sssn,101,"[0.242020056367569, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,106,0.242020056,0.265219649,0.010910105,0.000327718,0.242020056,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2]/i,Subsidiaries,ssst,102,"[0.242020056367569, 0.2784701754385965, 0.04860196491228071, 0.0003277184243298158]",2,107,0.242020056,0.278470175,0.048601965,0.000327718,0.242020056,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3],(p),sssn,103,"[0.24253348189901902, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,108,0.242533482,0.265219649,0.010910105,0.000327718,0.242533482,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3]/i,Commitments.,ssst,104,"[0.24253348189901902, 0.2784701754385965, 0.05612940350877193, 0.0003277184243298158]",1,109,0.242533482,0.278470175,0.056129404,0.000327718,0.242533482,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4]/b[1],5.02,ssn,105,"[0.24304690743046908, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,110,0.243046907,0.236584561,0.016370596,0.000327718,0.243046907,1
