highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/div[3]/p,-,n,2,"[0.023571087241071244, 0.4955754385964913, 0.008843228070175438, 0.00031164945669111385]",5,10,0.023571087241071244,0.4955754385964913,0.008843228070175438,0.00031164945669111385,0.023571087241071244,3
/html/body/document/type/sequence/filename/description/text/div[5]/p,-,n,3,"[0.04084685545698199, 0.4942764912280702, 0.011441894736842106, 0.00031164945669111385]",5,11,0.04084685545698199,0.4942764912280702,0.011441894736842106,0.00031164945669111385,0.04084685545698199,3
/html/body/document/type/sequence/filename/description/text/div[5]/p,ii,n,3,"[0.04084685545698199, 0.4942764912280702, 0.011441894736842106, 0.00031164945669111385]",5,12,0.04084685545698199,0.4942764912280702,0.011441894736842106,0.00031164945669111385,0.04084685545698199,3
/html/body/document/type/sequence/filename/description/text/div[5]/p,-,n,3,"[0.04084685545698199, 0.4942764912280702, 0.011441894736842106, 0.00031164945669111385]",5,13,0.04084685545698199,0.4942764912280702,0.011441894736842106,0.00031164945669111385,0.04084685545698199,3
/html/body/document/type/sequence/filename/description/text/div[7]/p,-,n,4,"[0.05780058590097858, 0.49297684210526316, 0.014040561403508772, 0.00031164945669111385]",5,14,0.05780058590097858,0.49297684210526316,0.014040561403508772,0.00031164945669111385,0.05780058590097858,3
/html/body/document/type/sequence/filename/description/text/div[7]/p,iii,n,4,"[0.05780058590097858, 0.49297684210526316, 0.014040561403508772, 0.00031164945669111385]",5,15,0.05780058590097858,0.49297684210526316,0.014040561403508772,0.00031164945669111385,0.05780058590097858,3
/html/body/document/type/sequence/filename/description/text/div[7]/p,-,n,4,"[0.05780058590097858, 0.49297684210526316, 0.014040561403508772, 0.00031164945669111385]",5,16,0.05780058590097858,0.49297684210526316,0.014040561403508772,0.00031164945669111385,0.05780058590097858,3
/html/body/document/type/sequence/filename/description/text/div[9]/p,-,n,5,"[0.06058465438075253, 0.49323999999999996, 0.013519719298245613, 0.00031164945669111385]",5,17,0.06058465438075253,0.49323999999999996,0.013519719298245613,0.00031164945669111385,0.06058465438075253,3
/html/body/document/type/sequence/filename/description/text/div[9]/p,iv,n,5,"[0.06058465438075253, 0.49323999999999996, 0.013519719298245613, 0.00031164945669111385]",5,18,0.06058465438075253,0.49323999999999996,0.013519719298245613,0.00031164945669111385,0.06058465438075253,3
/html/body/document/type/sequence/filename/description/text/div[9]/p,-,n,5,"[0.06058465438075253, 0.49323999999999996, 0.013519719298245613, 0.00031164945669111385]",5,19,0.06058465438075253,0.49323999999999996,0.013519719298245613,0.00031164945669111385,0.06058465438075253,3
/html/body/document/type/sequence/filename/description/text/p[38]/b,AGREEMENT AND PLAN OF MERGER,st,6,"[0.06207018345764684, 0.4147642105263158, 0.17047157894736842, 0.00031164945669111385]",1,20,0.06207018345764684,0.4147642105263158,0.17047157894736842,0.00031164945669111385,0.06207018345764684,1
/html/body/document/type/sequence/filename/description/text/p[58]/font/b,Article I,sn,7,"[0.0719390829195321, 0.4758610526315789, 0.048278526315789466, 0.00031164945669111385]",1,21,0.0719390829195321,0.4758610526315789,0.048278526315789466,0.00031164945669111385,0.0719390829195321,1
/html/body/document/type/sequence/filename/description/text/p[58],CERTAIN DEFINITIONS,st,8,"[0.07226112069144626, 0.45011508771929826, 0.09976421052631577, 0.00031164945669111385]",1,22,0.07226112069144626,0.45011508771929826,0.09976421052631577,0.00031164945669111385,0.07226112069144626,1
/html/body/document/type/sequence/filename/description/text/p[60],1.1,ssn,9,"[0.07290519623527457, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,23,0.07290519623527457,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.07290519623527457,1
/html/body/document/type/sequence/filename/description/text/p[60]/u[1],Certain Definitions,sst,10,"[0.07290519623527457, 0.08373333333333333, 0.07638736842105263, 0.00031164945669111385]",2,24,0.07290519623527457,0.08373333333333333,0.07638736842105263,0.00031164945669111385,0.07290519623527457,1
/html/body/document/type/sequence/filename/description/text/p[62],1.2,ssn,11,"[0.07354927177910286, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,25,0.07354927177910286,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.07354927177910286,1
/html/body/document/type/sequence/filename/description/text/p[62]/u,Terms Defined Elsewhere,sst,12,"[0.07354927177910286, 0.08365122807017544, 0.09692421052631578, 0.00031164945669111385]",1,26,0.07354927177910286,0.08365122807017544,0.09692421052631578,0.00031164945669111385,0.07354927177910286,1
/html/body/document/type/sequence/filename/description/text/div[13]/p,-,n,13,"[0.08676320874280609, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,27,0.08676320874280609,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.08676320874280609,3
/html/body/document/type/sequence/filename/description/text/div[13]/p,2,n,13,"[0.08676320874280609, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,28,0.08676320874280609,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.08676320874280609,3
/html/body/document/type/sequence/filename/description/text/div[13]/p,-,n,13,"[0.08676320874280609, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,29,0.08676320874280609,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.08676320874280609,3
/html/body/document/type/sequence/filename/description/text/div[15]/p,-,n,14,"[0.10403897695871683, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,30,0.10403897695871683,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.10403897695871683,3
/html/body/document/type/sequence/filename/description/text/div[15]/p,3,n,14,"[0.10403897695871683, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,31,0.10403897695871683,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.10403897695871683,3
/html/body/document/type/sequence/filename/description/text/div[15]/p,-,n,14,"[0.10403897695871683, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,32,0.10403897695871683,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.10403897695871683,3
/html/body/document/type/sequence/filename/description/text/p[71]/font/b,Article II,sn,15,"[0.1109991481581517, 0.474040701754386, 0.05191887719298245, 0.00031164945669111385]",1,33,0.1109991481581517,0.474040701754386,0.05191887719298245,0.00031164945669111385,0.1109991481581517,1
/html/body/document/type/sequence/filename/description/text/p[71],THE MERGER,st,16,"[0.11132118593006586, 0.4702470175438596, 0.05950659649122807, 0.00031164945669111385]",1,34,0.11132118593006586,0.4702470175438596,0.05950659649122807,0.00031164945669111385,0.11132118593006586,1
/html/body/document/type/sequence/filename/description/text/p[73],2.1,ssn,17,"[0.11196526147389417, 0.03929824561403509, 0.014035087719298246, 0.00031164945669111385]",1,35,0.11196526147389417,0.03929824561403509,0.014035087719298246,0.00031164945669111385,0.11196526147389417,1
/html/body/document/type/sequence/filename/description/text/p[73]/u[1],The Merger,sst,18,"[0.11196526147389417, 0.08365122807017544, 0.04598680701754386, 0.00031164945669111385]",2,36,0.11196526147389417,0.08365122807017544,0.04598680701754386,0.00031164945669111385,0.11196526147389417,1
/html/body/document/type/sequence/filename/description/text/p[75],2.2,ssn,19,"[0.11325341256155076, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,37,0.11325341256155076,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.11325341256155076,1
/html/body/document/type/sequence/filename/description/text/p[75]/u,Closing,sst,20,"[0.11325341256155076, 0.08373333333333333, 0.03145284210526316, 0.00031164945669111385]",2,38,0.11325341256155076,0.08373333333333333,0.03145284210526316,0.00031164945669111385,0.11325341256155076,1
/html/body/document/type/sequence/filename/description/text/div[17]/p,-,n,21,"[0.11712825413974362, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,39,0.11712825413974362,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.11712825413974362,3
/html/body/document/type/sequence/filename/description/text/div[17]/p,4,n,21,"[0.11712825413974362, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,40,0.11712825413974362,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.11712825413974362,3
/html/body/document/type/sequence/filename/description/text/div[17]/p,-,n,21,"[0.11712825413974362, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,41,0.11712825413974362,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.11712825413974362,3
/html/body/document/type/sequence/filename/description/text/p[83],2.3,ssn,22,"[0.11861378321663793, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,42,0.11861378321663793,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.11861378321663793,1
/html/body/document/type/sequence/filename/description/text/p[83]/u,Effect of the Merger,sst,23,"[0.11861378321663793, 0.08373333333333333, 0.07810315789473685, 0.00031164945669111385]",2,43,0.11861378321663793,0.08373333333333333,0.07810315789473685,0.00031164945669111385,0.11861378321663793,1
/html/body/document/type/sequence/filename/description/text/p[85],2.4,ssn,24,"[0.11990193430429454, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,44,0.11990193430429454,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.11990193430429454,1
/html/body/document/type/sequence/filename/description/text/p[85]/u[1],Certificate of Incorporation of the Surviving Corporation,sst,25,"[0.11990193430429454, 0.08373333333333333, 0.21587719298245614, 0.00031164945669111385]",2,45,0.11990193430429454,0.08373333333333333,0.21587719298245614,0.00031164945669111385,0.11990193430429454,1
/html/body/document/type/sequence/filename/description/text/p[87],2.5,ssn,26,"[0.12086804762003699, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,46,0.12086804762003699,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.12086804762003699,1
/html/body/document/type/sequence/filename/description/text/p[87]/u[1],Bylaws of the Surviving Corporation,sst,27,"[0.12086804762003699, 0.08373333333333333, 0.1410856140350877, 0.00031164945669111385]",2,47,0.12086804762003699,0.08373333333333333,0.1410856140350877,0.00031164945669111385,0.12086804762003699,1
/html/body/document/type/sequence/filename/description/text/p[89],2.6,ssn,28,"[0.12183416093577944, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,48,0.12183416093577944,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.12183416093577944,1
/html/body/document/type/sequence/filename/description/text/p[89]/u,Directors and Officers of the Surviving Corporation,sst,29,"[0.12183416093577944, 0.08139228070175439, 0.19648561403508774, 0.00031164945669111385]",1,49,0.12183416093577944,0.08139228070175439,0.19648561403508774,0.00031164945669111385,0.12183416093577944,1
/html/body/document/type/sequence/filename/description/text/p[91],2.7,ssn,30,"[0.12312231202343604, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,50,0.12312231202343604,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.12312231202343604,1
/html/body/document/type/sequence/filename/description/text/p[91]/u,Directors of Parent,sst,31,"[0.12312231202343604, 0.08373333333333333, 0.07351438596491228, 0.00031164945669111385]",2,51,0.12312231202343604,0.08373333333333333,0.07351438596491228,0.00031164945669111385,0.12312231202343604,1
/html/body/document/type/sequence/filename/description/text/p[93]/font/b,Article III,sn,32,"[0.12473250088300679, 0.472220350877193, 0.05555922807017544, 0.00031164945669111385]",1,52,0.12473250088300679,0.472220350877193,0.05555922807017544,0.00031164945669111385,0.12473250088300679,1
/html/body/document/type/sequence/filename/description/text/p[93],EFFECT OF THE MERGER ON THE CAPITAL STOCK OF THE COMPANY AND MERGER SUB; EXCHANGE,st,33,"[0.12505453865492094, 0.2788708771929825, 0.44225333333333333, 0.00031164945669111385]",1,53,0.12505453865492094,0.2788708771929825,0.44225333333333333,0.00031164945669111385,0.12505453865492094,1
/html/body/document/type/sequence/filename/description/text/p[95],3.1,ssn,34,"[0.12569861419874925, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,54,0.12569861419874925,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.12569861419874925,1
/html/body/document/type/sequence/filename/description/text/p[95]/u,Effect of the Merger on Capital Stock,sst,35,"[0.12569861419874925, 0.08373333333333333, 0.1409705263157895, 0.00031164945669111385]",1,55,0.12569861419874925,0.08373333333333333,0.1409705263157895,0.00031164945669111385,0.12569861419874925,1
/html/body/document/type/sequence/filename/description/text/p[97],(a),sssn,36,"[0.12634268974257754, 0.07298245614035087, 0.01038378947368421, 0.00031164945669111385]",1,56,0.12634268974257754,0.07298245614035087,0.01038378947368421,0.00031164945669111385,0.12634268974257754,1
/html/body/document/type/sequence/filename/description/text/p[97]/u,Capital Stock of Merger Sub,ssst,37,"[0.12634268974257754, 0.11844842105263156, 0.10973122807017544, 0.00031164945669111385]",2,57,0.12634268974257754,0.11844842105263156,0.10973122807017544,0.00031164945669111385,0.12634268974257754,1
/html/body/document/type/sequence/filename/description/text/div[19]/p,-,n,38,"[0.1276412291454572, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,58,0.1276412291454572,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.1276412291454572,3
/html/body/document/type/sequence/filename/description/text/div[19]/p,5,n,38,"[0.1276412291454572, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,59,0.1276412291454572,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.1276412291454572,3
/html/body/document/type/sequence/filename/description/text/div[19]/p,-,n,38,"[0.1276412291454572, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,60,0.1276412291454572,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.1276412291454572,3
/html/body/document/type/sequence/filename/description/text/p[101],(b),sssn,39,"[0.1291267582223515, 0.07298245614035087, 0.010910105263157895, 0.00031164945669111385]",1,61,0.1291267582223515,0.07298245614035087,0.010910105263157895,0.00031164945669111385,0.1291267582223515,1
/html/body/document/type/sequence/filename/description/text/p[101]/u,Capital Stock of the Company,ssst,40,"[0.1291267582223515, 0.11897473684210526, 0.11501614035087719, 0.00031164945669111385]",2,62,0.1291267582223515,0.11897473684210526,0.11501614035087719,0.00031164945669111385,0.1291267582223515,1
/html/body/document/type/sequence/filename/description/text/p[109],(c),sssn,41,"[0.13395732480106376, 0.07298245614035087, 0.01038378947368421, 0.00031164945669111385]",1,63,0.13395732480106376,0.07298245614035087,0.01038378947368421,0.00031164945669111385,0.13395732480106376,1
/html/body/document/type/sequence/filename/description/text/p[109]/u[1],"Impact of Stock Splits, Etc.",ssst,42,"[0.13395732480106376, 0.11844842105263156, 0.10288912280701754, 0.00031164945669111385]",1,64,0.13395732480106376,0.11844842105263156,0.10288912280701754,0.00031164945669111385,0.13395732480106376,1
/html/body/document/type/sequence/filename/description/text/div[21]/p,-,n,43,"[0.13622197751968584, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,65,0.13622197751968584,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.13622197751968584,3
/html/body/document/type/sequence/filename/description/text/div[21]/p,6,n,43,"[0.13622197751968584, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,66,0.13622197751968584,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.13622197751968584,3
/html/body/document/type/sequence/filename/description/text/div[21]/p,-,n,43,"[0.13622197751968584, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,67,0.13622197751968584,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.13622197751968584,3
/html/body/document/type/sequence/filename/description/text/p[113],3.2,ssn,44,"[0.13770750659658015, 0.03929824561403509, 0.011694105263157896, 0.00031164945669111385]",1,68,0.13770750659658015,0.03929824561403509,0.011694105263157896,0.00031164945669111385,0.13770750659658015,1
/html/body/document/type/sequence/filename/description/text/p[113]/u,Treatment of Equity Compensation Awards,sst,45,"[0.13770750659658015, 0.08139228070175439, 0.16648000000000002, 0.00031164945669111385]",2,69,0.13770750659658015,0.08139228070175439,0.16648000000000002,0.00031164945669111385,0.13770750659658015,1
/html/body/document/type/sequence/filename/description/text/p[115],(a),sssn,46,"[0.13835158214040846, 0.07298245614035087, 0.01272477192982456, 0.00031164945669111385]",1,70,0.13835158214040846,0.07298245614035087,0.01272477192982456,0.00031164945669111385,0.13835158214040846,1
/html/body/document/type/sequence/filename/description/text/p[115]/u[1],Rollover Restricted Stock Awards,ssst,47,"[0.13835158214040846, 0.11844842105263156, 0.12904631578947368, 0.00031164945669111385]",2,71,0.13835158214040846,0.11844842105263156,0.12904631578947368,0.00031164945669111385,0.13835158214040846,1
/html/body/document/type/sequence/filename/description/text/p[117],(b),sssn,48,"[0.14028380877189336, 0.07298245614035087, 0.010910105263157895, 0.00031164945669111385]",1,72,0.14028380877189336,0.07298245614035087,0.010910105263157895,0.00031164945669111385,0.14028380877189336,1
/html/body/document/type/sequence/filename/description/text/p[117]/u,Settlement Restricted Stock Awards,ssst,49,"[0.14028380877189336, 0.11897473684210526, 0.13632140350877195, 0.00031164945669111385]",2,73,0.14028380877189336,0.11897473684210526,0.13632140350877195,0.00031164945669111385,0.14028380877189336,1
/html/body/document/type/sequence/filename/description/text/p[119],(c),sssn,50,"[0.14157195985954998, 0.07298245614035087, 0.01506582456140351, 0.00031164945669111385]",1,74,0.14157195985954998,0.07298245614035087,0.01506582456140351,0.00031164945669111385,0.14157195985954998,1
/html/body/document/type/sequence/filename/description/text/p[119]/u[1],Performance Unit Awards Generally,ssst,51,"[0.14157195985954998, 0.11844842105263156, 0.13776842105263157, 0.00031164945669111385]",2,75,0.14157195985954998,0.11844842105263156,0.13776842105263157,0.00031164945669111385,0.14157195985954998,1
/html/body/document/type/sequence/filename/description/text/p[121],(d),sssn,52,"[0.14350418649103489, 0.07298245614035087, 0.01792764912280702, 0.00031164945669111385]",1,76,0.14350418649103489,0.07298245614035087,0.01792764912280702,0.00031164945669111385,0.14350418649103489,1
/html/body/document/type/sequence/filename/description/text/p[121]/u,Performance Unit Awards Held by Former Employees,ssst,53,"[0.14350418649103489, 0.1166280701754386, 0.20750035087719298, 0.00031164945669111385]",2,77,0.14350418649103489,0.1166280701754386,0.20750035087719298,0.00031164945669111385,0.14350418649103489,1
/html/body/document/type/sequence/filename/description/text/div[23]/p,-,n,54,"[0.14576883920965697, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,78,0.14576883920965697,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.14576883920965697,3
/html/body/document/type/sequence/filename/description/text/div[23]/p,7,n,54,"[0.14576883920965697, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,79,0.14576883920965697,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.14576883920965697,3
/html/body/document/type/sequence/filename/description/text/div[23]/p,-,n,54,"[0.14576883920965697, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,80,0.14576883920965697,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.14576883920965697,3
/html/body/document/type/sequence/filename/description/text/p[125],(e),sssn,55,"[0.14725436828655128, 0.07298245614035087, 0.01272477192982456, 0.00031164945669111385]",1,81,0.14725436828655128,0.07298245614035087,0.01272477192982456,0.00031164945669111385,0.14725436828655128,1
/html/body/document/type/sequence/filename/description/text/p[125]/u[1],Administration,ssst,56,"[0.14725436828655128, 0.11819087719298245, 0.06106905263157894, 0.00031164945669111385]",2,82,0.14725436828655128,0.11819087719298245,0.06106905263157894,0.00031164945669111385,0.14725436828655128,1
/html/body/document/type/sequence/filename/description/text/p[127],(f),sssn,57,"[0.14886455714612204, 0.07298245614035087, 0.011688561403508772, 0.00031164945669111385]",1,83,0.14886455714612204,0.07298245614035087,0.011688561403508772,0.00031164945669111385,0.14886455714612204,1
/html/body/document/type/sequence/filename/description/text/p[127]/u[1],Future Grants of Equity Awards,ssst,58,"[0.14886455714612204, 0.11974807017543859, 0.11917754385964913, 0.00031164945669111385]",1,84,0.14886455714612204,0.11974807017543859,0.11917754385964913,0.00031164945669111385,0.14886455714612204,1
/html/body/document/type/sequence/filename/description/text/p[129],3.3,ssn,59,"[0.1504747460056928, 0.03929824561403509, 0.014035087719298246, 0.00031164945669111385]",1,85,0.1504747460056928,0.03929824561403509,0.014035087719298246,0.00031164945669111385,0.1504747460056928,1
/html/body/document/type/sequence/filename/description/text/p[129]/u,Payment for Securities; Exchange,sst,60,"[0.1504747460056928, 0.08373333333333333, 0.1293698245614035, 0.00031164945669111385]",2,86,0.1504747460056928,0.08373333333333333,0.1293698245614035,0.00031164945669111385,0.1504747460056928,1
/html/body/document/type/sequence/filename/description/text/p[131],(a),sssn,61,"[0.1511188215495211, 0.07298245614035087, 0.01272477192982456, 0.00031164945669111385]",1,87,0.1511188215495211,0.07298245614035087,0.01272477192982456,0.00031164945669111385,0.1511188215495211,1
/html/body/document/type/sequence/filename/description/text/p[131]/u[1],Exchange Agent; Exchange Fund,ssst,62,"[0.1511188215495211, 0.11844842105263156, 0.1272919298245614, 0.00031164945669111385]",2,88,0.1511188215495211,0.11844842105263156,0.1272919298245614,0.00031164945669111385,0.1511188215495211,1
/html/body/document/type/sequence/filename/description/text/div[25]/p,-,n,63,"[0.1553157008996281, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,89,0.1553157008996281,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.1553157008996281,3
/html/body/document/type/sequence/filename/description/text/div[25]/p,8,n,63,"[0.1553157008996281, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,90,0.1553157008996281,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.1553157008996281,3
/html/body/document/type/sequence/filename/description/text/div[25]/p,-,n,63,"[0.1553157008996281, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,91,0.1553157008996281,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.1553157008996281,3
/html/body/document/type/sequence/filename/description/text/p[135],(b),sssn,64,"[0.1568012299765224, 0.07298245614035087, 0.013251087719298246, 0.00031164945669111385]",1,92,0.1568012299765224,0.07298245614035087,0.013251087719298246,0.00031164945669111385,0.1568012299765224,1
/html/body/document/type/sequence/filename/description/text/p[135]/u,Payment Procedures,ssst,65,"[0.1568012299765224, 0.11195157894736843, 0.08600350877192983, 0.00031164945669111385]",2,93,0.1568012299765224,0.11195157894736843,0.08600350877192983,0.00031164945669111385,0.1568012299765224,1
/html/body/document/type/sequence/filename/description/text/p[137],(i),sssn,66,"[0.15744530552035071, 0.07298245614035087, 0.013514245614035088, 0.00031164945669111385]",1,94,0.15744530552035071,0.07298245614035087,0.013514245614035088,0.00031164945669111385,0.15744530552035071,1
/html/body/document/type/sequence/filename/description/text/p[137]/u[1],Certificates,ssst,67,"[0.15744530552035071, 0.12157333333333332, 0.04753838596491228, 0.00031164945669111385]",2,95,0.15744530552035071,0.12157333333333332,0.04753838596491228,0.00031164945669111385,0.15744530552035071,1
/html/body/document/type/sequence/filename/description/text/p[139],(ii),sssn,68,"[0.16034364546757807, 0.07298245614035087, 0.013771929824561404, 0.00031164945669111385]",1,96,0.16034364546757807,0.07298245614035087,0.013771929824561404,0.00031164945669111385,0.16034364546757807,1
/html/body/document/type/sequence/filename/description/text/p[139]/u[1],Non-DTC Book-Entry Shares,ssst,69,"[0.16034364546757807, 0.11715438596491227, 0.11406245614035086, 0.00031164945669111385]",2,97,0.16034364546757807,0.11715438596491227,0.11406245614035086,0.00031164945669111385,0.16034364546757807,1
/html/body/document/type/sequence/filename/description/text/div[27]/p,-,n,70,"[0.162286260414286, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,98,0.162286260414286,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.162286260414286,3
/html/body/document/type/sequence/filename/description/text/div[27]/p,9,n,70,"[0.162286260414286, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,99,0.162286260414286,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.162286260414286,3
/html/body/document/type/sequence/filename/description/text/div[27]/p,-,n,70,"[0.162286260414286, 0.49453964912280707, 0.010921052631578948, 0.00031164945669111385]",5,100,0.162286260414286,0.49453964912280707,0.010921052631578948,0.00031164945669111385,0.162286260414286,3
/html/body/document/type/sequence/filename/description/text/p[143],(iii),sssn,71,"[0.16377178949118032, 0.07298245614035087, 0.01637059649122807, 0.00031164945669111385]",1,101,0.16377178949118032,0.07298245614035087,0.01637059649122807,0.00031164945669111385,0.16377178949118032,1
/html/body/document/type/sequence/filename/description/text/p[143]/u[1],DTC Book-Entry Shares,ssst,72,"[0.16377178949118032, 0.11507649122807018, 0.0948357894736842, 0.00031164945669111385]",2,102,0.16377178949118032,0.11507649122807018,0.0948357894736842,0.00031164945669111385,0.16377178949118032,1
