highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/p[278]/b,THE MERGER; EFFECTIVE TIME,st,30,"[0.20815620387253625, 0.4256347222222222, 0.14873055555555556, 0.0003256056264652253]",1,34,0.20815620387253625,0.4256347222222222,0.14873055555555556,0.0003256056264652253,0.20815620387253625,1
/html/body/document/type/sequence/filename/description/text/p[280]/font,Section 2.1,ssn,31,"[0.20882912216723104, 0.03888888888888889, 0.04200305555555556, 0.0003256056264652253]",1,35,0.20882912216723104,0.03888888888888889,0.04200305555555556,0.0003256056264652253,0.20882912216723104,1
/html/body/document/type/sequence/filename/description/text/p[280]/u,The Merger,sst,32,"[0.20882912216723104, 0.08569861111111111, 0.043619791666666664, 0.0003256056264652253]",1,36,0.20882912216723104,0.08569861111111111,0.043619791666666664,0.0003256056264652253,0.20882912216723104,1
/html/body/document/type/sequence/filename/description/text/p[282]/font,Section 2.2,ssn,33,"[0.20983849960927325, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,37,0.20983849960927325,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.20983849960927325,1
/html/body/document/type/sequence/filename/description/text/p[282]/u,Effect of the Merger,sst,34,"[0.20983849960927325, 0.08517222222222222, 0.07497291666666667, 0.0003256056264652253]",1,38,0.20983849960927325,0.08517222222222222,0.07497291666666667,0.0003256056264652253,0.20983849960927325,1
/html/body/document/type/sequence/filename/description/text/p[284]/font,Section 2.3,ssn,35,"[0.21051141790396805, 0.03888888888888889, 0.04185111111111111, 0.0003256056264652253]",1,39,0.21051141790396805,0.03888888888888889,0.04185111111111111,0.0003256056264652253,0.21051141790396805,1
/html/body/document/type/sequence/filename/description/text/p[284]/u[1],Closing; Effective Time,sst,36,"[0.21051141790396805, 0.08556319444444445, 0.08919305555555555, 0.0003256056264652253]",1,40,0.21051141790396805,0.08556319444444445,0.08919305555555555,0.0003256056264652253,0.21051141790396805,1
/html/body/document/type/sequence/filename/description/text/p[286]/font,Section 2.4,ssn,37,"[0.2132671268559521, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,41,0.2132671268559521,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.2132671268559521,1
/html/body/document/type/sequence/filename/description/text/p[286]/u,Certificate of Incorporation and Bylaws; Directors and Officers,sst,38,"[0.2132671268559521, 0.08517222222222222, 0.23502638888888888, 0.0003256056264652253]",1,42,0.2132671268559521,0.08517222222222222,0.23502638888888888,0.0003256056264652253,0.2132671268559521,1
/html/body/document/type/sequence/filename/description/text/div[39]/p,16,n,39,"[0.21630611270296085, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,43,0.21630611270296085,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.21630611270296085,1
/html/body/document/type/sequence/filename/description/text/p[297]/font,Section 2.5,ssn,41,"[0.2186941043674568, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,44,0.2186941043674568,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.2186941043674568,1
/html/body/document/type/sequence/filename/description/text/p[297]/u,Conversion of Company Common Stock,sst,42,"[0.2186941043674568, 0.10509444444444445, 0.15119930555555555, 0.0003256056264652253]",1,45,0.2186941043674568,0.10509444444444445,0.15119930555555555,0.0003256056264652253,0.2186941043674568,1
/html/body/document/type/sequence/filename/description/text/div[41]/p,17,n,43,"[0.22543414083528696, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,46,0.22543414083528696,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.22543414083528696,1
/html/body/document/type/sequence/filename/description/text/p[311]/font,Section 2.6,ssn,44,"[0.22647607883997567, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,47,0.22647607883997567,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.22647607883997567,1
/html/body/document/type/sequence/filename/description/text/p[311]/u,Payment for Company Common Stock,sst,45,"[0.22647607883997567, 0.10509444444444445, 0.14399444444444445, 0.0003256056264652253]",1,48,0.22647607883997567,0.10509444444444445,0.14399444444444445,0.0003256056264652253,0.22647607883997567,1
/html/body/document/type/sequence/filename/description/text/div[43]/p,18,n,46,"[0.23388903360250063, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,49,0.23388903360250063,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.23388903360250063,1
/html/body/document/type/sequence/filename/description/text/div[45]/p,19,n,47,"[0.24234392636971433, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,50,0.24234392636971433,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.24234392636971433,1
/html/body/document/type/sequence/filename/description/text/p[333]/font,Section 2.7,ssn,48,"[0.24338586437440304, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,51,0.24338586437440304,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.24338586437440304,1
/html/body/document/type/sequence/filename/description/text/p[333]/u,Company Compensatory Awards,sst,49,"[0.24338586437440304, 0.10509444444444445, 0.12205416666666667, 0.0003256056264652253]",1,52,0.24338586437440304,0.10509444444444445,0.12205416666666667,0.0003256056264652253,0.24338586437440304,1
/html/body/document/type/sequence/filename/description/text/div[47]/p,20,n,50,"[0.252481114873665, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,53,0.252481114873665,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.252481114873665,1
/html/body/document/type/sequence/filename/description/text/p[345]/font,Section 2.8,ssn,51,"[0.25419597117304854, 0.03888888888888889, 0.04186743055555556, 0.0003256056264652253]",1,54,0.25419597117304854,0.03888888888888889,0.04186743055555556,0.0003256056264652253,0.25419597117304854,1
/html/body/document/type/sequence/filename/description/text/p[345]/u,Employee Stock Purchase Plan,sst,52,"[0.25419597117304854, 0.1053111111111111, 0.11608055555555556, 0.0003256056264652253]",1,55,0.25419597117304854,0.1053111111111111,0.11608055555555556,0.0003256056264652253,0.25419597117304854,1
/html/body/document/type/sequence/filename/description/text/p[347]/font[1],Section 2.9,ssn,53,"[0.2568876443518277, 0.03888888888888889, 0.04211694444444444, 0.0003256056264652253]",1,56,0.2568876443518277,0.03888888888888889,0.04211694444444444,0.0003256056264652253,0.2568876443518277,1
/html/body/document/type/sequence/filename/description/text/p[347]/u,Withholding Rights,sst,54,"[0.2568876443518277, 0.10370555555555556, 0.07338333333333333, 0.0003256056264652253]",1,57,0.2568876443518277,0.10370555555555556,0.07338333333333333,0.0003256056264652253,0.2568876443518277,1
/html/body/document/type/sequence/filename/description/text/div[49]/p,21,n,55,"[0.2589172527567943, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,58,0.2589172527567943,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.2589172527567943,1
/html/body/document/type/sequence/filename/description/text/p[351]/font,Section 2.10,ssn,56,"[0.259959190761483, 0.03888888888888889, 0.04628361111111111, 0.0003256056264652253]",1,59,0.259959190761483,0.03888888888888889,0.04628361111111111,0.0003256056264652253,0.259959190761483,1
/html/body/document/type/sequence/filename/description/text/p[351]/u,Appraisal Rights,sst,57,"[0.259959190761483, 0.10416666666666667, 0.062483750000000005, 0.0003256056264652253]",1,60,0.259959190761483,0.10416666666666667,0.062483750000000005,0.0003256056264652253,0.259959190761483,1
/html/body/document/type/sequence/filename/description/text/p[357]/font,Section 2.11,ssn,58,"[0.2643331596769992, 0.03888888888888889, 0.04618055555555556, 0.0003256056264652253]",1,61,0.2643331596769992,0.03888888888888889,0.04618055555555556,0.0003256056264652253,0.2643331596769992,1
/html/body/document/type/sequence/filename/description/text/p[357]/u,Further Action,sst,59,"[0.2643331596769992, 0.10591388888888888, 0.05449222222222223, 0.0003256056264652253]",1,62,0.2643331596769992,0.10591388888888888,0.05449222222222223,0.0003256056264652253,0.2643331596769992,1
/html/body/document/type/sequence/filename/description/text/p[359]/font,Section 2.12,ssn,60,"[0.2653425371190414, 0.03888888888888889, 0.04629993055555555, 0.0003256056264652253]",1,63,0.2653425371190414,0.03888888888888889,0.04629993055555555,0.0003256056264652253,0.2653425371190414,1
/html/body/document/type/sequence/filename/description/text/p[359]/u,Lost Company Stock Certificates,sst,61,"[0.2653425371190414, 0.10603333333333333, 0.12319861111111112, 0.0003256056264652253]",1,64,0.2653425371190414,0.10603333333333333,0.12319861111111112,0.0003256056264652253,0.2653425371190414,1
/html/body/document/type/sequence/filename/description/text/p[361]/font/b,Article 3,sn,62,"[0.266688373708431, 0.4755965277777778, 0.04880097222222222, 0.0003256056264652253]",1,65,0.266688373708431,0.4755965277777778,0.04880097222222222,0.0003256056264652253,0.266688373708431,1
/html/body/document/type/sequence/filename/description/text/p[361]/b/font,REPRESENTATIONS AND WARRANTIES OF THE COMPANY,st,63,"[0.2670248328557784, 0.36853819444444447, 0.2629229166666667, 0.0003256056264652253]",1,66,0.2670248328557784,0.36853819444444447,0.2629229166666667,0.0003256056264652253,0.2670248328557784,1
/html/body/document/type/sequence/filename/description/text/div[51]/p,22,n,64,"[0.27073673699748196, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,67,0.27073673699748196,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.27073673699748196,1
/html/body/document/type/sequence/filename/description/text/p[367]/font,Section 3.1,ssn,65,"[0.2717786750021707, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,68,0.2717786750021707,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.2717786750021707,1
/html/body/document/type/sequence/filename/description/text/p[367]/u,Due Organization and Good Standing; Subsidiaries,sst,66,"[0.2717786750021707, 0.10509444444444445, 0.18982777777777776, 0.0003256056264652253]",1,69,0.2717786750021707,0.10509444444444445,0.18982777777777776,0.0003256056264652253,0.2717786750021707,1
/html/body/document/type/sequence/filename/description/text/p[375]/font,Section 3.2,ssn,67,"[0.27648910306503427, 0.03888888888888889, 0.04166125, 0.0003256056264652253]",1,70,0.27648910306503427,0.03888888888888889,0.04166125,0.0003256056264652253,0.27648910306503427,1
/html/body/document/type/sequence/filename/description/text/p[375]/u[1],Organizational Documents,sst,68,"[0.27648910306503427, 0.10510555555555556, 0.09932708333333334, 0.0003256056264652253]",1,71,0.27648910306503427,0.10510555555555556,0.09932708333333334,0.0003256056264652253,0.27648910306503427,1
/html/body/document/type/sequence/filename/description/text/div[53]/p,23,n,69,"[0.2781822523226535, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,72,0.2781822523226535,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.2781822523226535,1
/html/body/document/type/sequence/filename/description/text/p[379]/font,Section 3.3,ssn,70,"[0.2792241903273422, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,73,0.2792241903273422,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.2792241903273422,1
/html/body/document/type/sequence/filename/description/text/p[379]/u,Capitalization,sst,71,"[0.2792241903273422, 0.10324444444444444, 0.05192597222222222, 0.0003256056264652253]",1,74,0.2792241903273422,0.10324444444444444,0.05192597222222222,0.0003256056264652253,0.2792241903273422,1
/html/body/document/type/sequence/filename/description/text/div[55]/p,24,n,72,"[0.28798298167925673, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,75,0.28798298167925673,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.28798298167925673,1
/html/body/document/type/sequence/filename/description/text/div[57]/p,25,n,73,"[0.29374620126769124, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,76,0.29374620126769124,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.29374620126769124,1
/html/body/document/type/sequence/filename/description/text/p[399]/font,Section 3.4,ssn,74,"[0.29714335330381175, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,77,0.29714335330381175,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.29714335330381175,1
/html/body/document/type/sequence/filename/description/text/p[399]/u,SEC Filings; Financial Statements,sst,76,"[0.29714335330381175, 0.10324444444444444, 0.12728402777777778, 0.0003256056264652253]",1,78,0.29714335330381175,0.10324444444444444,0.12728402777777778,0.0003256056264652253,0.29714335330381175,1
/html/body/document/type/sequence/filename/description/text/div[59]/p,26,n,77,"[0.3025375531822523, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,79,0.3025375531822523,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.3025375531822523,1
/html/body/document/type/sequence/filename/description/text/div[61]/p,27,n,78,"[0.31267474168620296, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,80,0.31267474168620296,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.31267474168620296,1
/html/body/document/type/sequence/filename/description/text/p[423]/font,Section 3.5,ssn,80,"[0.3150625162802813, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,81,0.3150625162802813,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.3150625162802813,1
/html/body/document/type/sequence/filename/description/text/p[423]/u,Absence of Certain Changes,sst,81,"[0.3150625162802813, 0.10324444444444444, 0.10565347222222221, 0.0003256056264652253]",1,82,0.3150625162802813,0.10324444444444444,0.10565347222222221,0.0003256056264652253,0.3150625162802813,1
/html/body/document/type/sequence/filename/description/text/p[429]/font,Section 3.6,ssn,82,"[0.3177541894590605, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,83,0.3177541894590605,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.3177541894590605,1
/html/body/document/type/sequence/filename/description/text/p[429]/u,Intellectual Property; IT Systems; Data Privacy,sst,83,"[0.3177541894590605, 0.10324444444444444, 0.17481527777777778, 0.0003256056264652253]",1,84,0.3177541894590605,0.10324444444444444,0.17481527777777778,0.0003256056264652253,0.3177541894590605,1
/html/body/document/type/sequence/filename/description/text/div[63]/p,28,n,84,"[0.3218025527481115, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,85,0.3218025527481115,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.3218025527481115,1
/html/body/document/type/sequence/filename/description/text/div[65]/p,29,n,85,"[0.33093036381001995, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,86,0.33093036381001995,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.33093036381001995,1
/html/body/document/type/sequence/filename/description/text/div[67]/p,30,n,86,"[0.3387123382825388, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,87,0.3387123382825388,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.3387123382825388,1
/html/body/document/type/sequence/filename/description/text/div[69]/p,31,n,87,"[0.3481766084917947, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,88,0.3481766084917947,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.3481766084917947,1
/html/body/document/type/sequence/filename/description/text/div[71]/p,32,n,88,"[0.356295042111661, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,89,0.356295042111661,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.356295042111661,1
/html/body/document/type/sequence/filename/description/text/p[488]/font,Section 3.7,ssn,90,"[0.35733698011634973, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,90,0.35733698011634973,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.35733698011634973,1
/html/body/document/type/sequence/filename/description/text/p[488]/u,Title to Assets; Real Property,sst,91,"[0.35733698011634973, 0.10695, 0.10808888888888889, 0.0003256056264652253]",1,91,0.35733698011634973,0.10695,0.10808888888888889,0.0003256056264652253,0.35733698011634973,1
/html/body/document/type/sequence/filename/description/text/div[73]/p,33,n,92,"[0.3660957714682643, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,92,0.3660957714682643,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.3660957714682643,1
/html/body/document/type/sequence/filename/description/text/p[500]/font,Section 3.8,ssn,93,"[0.36882000520969, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,93,0.36882000520969,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.36882000520969,1
/html/body/document/type/sequence/filename/description/text/p[500]/u,Material Contracts,sst,94,"[0.36882000520969, 0.10509444444444445, 0.06915145833333333, 0.0003256056264652253]",1,94,0.36882000520969,0.10509444444444445,0.06915145833333333,0.0003256056264652253,0.36882000520969,1
/html/body/document/type/sequence/filename/description/text/div[75]/p,34,n,95,"[0.37387774594078316, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,95,0.37387774594078316,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.37387774594078316,1
/html/body/document/type/sequence/filename/description/text/div[77]/p,35,n,96,"[0.3846878527394287, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,96,0.3846878527394287,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.3846878527394287,1
/html/body/document/type/sequence/filename/description/text/div[79]/p,36,n,97,"[0.3951615003907267, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,97,0.3951615003907267,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.3951615003907267,1
/html/body/document/type/sequence/filename/description/text/p[562]/font,Section 3.9,ssn,98,"[0.3999044890162369, 0.03888888888888889, 0.041655833333333336, 0.0003256056264652253]",1,98,0.3999044890162369,0.03888888888888889,0.041655833333333336,0.0003256056264652253,0.3999044890162369,1
/html/body/document/type/sequence/filename/description/text/p[562]/u,Compliance,sst,99,"[0.3999044890162369, 0.10509444444444445, 0.044732013888888894, 0.0003256056264652253]",1,99,0.3999044890162369,0.10509444444444445,0.044732013888888894,0.0003256056264652253,0.3999044890162369,1
/html/body/document/type/sequence/filename/description/text/p[564]/font[1],(a),sssn,100,"[0.40057740731093167, 0.07222222222222222, 0.010275625, 0.0003256056264652253]",1,100,0.40057740731093167,0.07222222222222222,0.010275625,0.0003256056264652253,0.40057740731093167,1
/html/body/document/type/sequence/filename/description/text/p[564]/font[3]/u[1],Compliance with Law,ssst,101,"[0.40057740731093167, 0.10473611111111111, 0.08237847222222222, 0.0003256056264652253]",1,101,0.40057740731093167,0.10473611111111111,0.08237847222222222,0.0003256056264652253,0.40057740731093167,1
/html/body/document/type/sequence/filename/description/text/div[81]/p,37,n,102,"[0.40260701571589824, 0.4953666666666666, 0.009261041666666667, 0.0003256056264652253]",1,102,0.40260701571589824,0.4953666666666666,0.009261041666666667,0.0003256056264652253,0.40260701571589824,1
/html/body/document/type/sequence/filename/description/text/p[568]/font[1],(b),sssn,103,"[0.40364895372058696, 0.07222222222222222, 0.010796458333333333, 0.0003256056264652253]",1,103,0.40364895372058696,0.07222222222222222,0.010796458333333333,0.0003256056264652253,0.40364895372058696,1
