highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/p[19]/font[2],a Delaware corporation,t,0,"[0.003146385589554, 0.005555555555555556, 0.9888888888888889, 0.005676604001153674]",11,10,0.003146385589554,0.005555555555555556,0.9888888888888889,0.005676604001153674,0.003146385589554,11
/html/body/document/type/sequence/filename/description/text/p[29],Table of Contents,st,1,"[0.013660557434646949, 0.45061874999999996, 0.09876319444444444, 0.00039329819869425]",1,11,0.013660557434646949,0.45061874999999996,0.09876319444444444,0.00039329819869425,0.013660557434646949,1
/html/body/document/type/sequence/filename/description/text/div[3]/p/font,i,n,2,"[0.0344004824457904, 0.49870902777777776, 0.0025770416666666667, 0.00039329819869425]",1,12,0.0344004824457904,0.49870902777777776,0.0025770416666666667,0.00039329819869425,0.0344004824457904,1
/html/body/document/type/sequence/filename/description/text/div[5]/p/font,ii,n,3,"[0.0574215370093605, 0.49742291666666666, 0.005148652777777778, 0.00039329819869425]",1,13,0.0574215370093605,0.49742291666666666,0.005148652777777778,0.00039329819869425,0.0574215370093605,1
/html/body/document/type/sequence/filename/description/text/p[40]/font/b,AGREEMENT AND PLAN OF MERGER,st,4,"[0.05929625842313642, 0.4156520833333333, 0.16869583333333332, 0.00039329819869425]",1,14,0.05929625842313642,0.4156520833333333,0.16869583333333332,0.00039329819869425,0.05929625842313642,1
/html/body/document/type/sequence/filename/description/text/p[44]/font/b,Recitals,st,5,"[0.06173470725504077, 0.47667638888888886, 0.04664715277777777, 0.00039329819869425]",1,15,0.06173470725504077,0.47667638888888886,0.04664715277777777,0.00039329819869425,0.06173470725504077,1
/html/body/document/type/sequence/filename/description/text/div[7]/p/font,1,n,6,"[0.07028238810666247, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,16,0.07028238810666247,0.4976833333333333,0.00463325,0.00039329819869425,0.07028238810666247,1
/html/body/document/type/sequence/filename/description/text/p[60]/font/b,Agreement,st,7,"[0.0721571095204384, 0.46965069444444446, 0.06069333333333333, 0.00039329819869425]",1,17,0.0721571095204384,0.46965069444444446,0.06069333333333333,0.00039329819869425,0.0721571095204384,1
/html/body/document/type/sequence/filename/description/text/p[64]/font/u,Article I,sn,8,"[0.07418915021369202, 0.4832902777777778, 0.03341472222222222, 0.00039329819869425]",2,18,0.07418915021369202,0.4832902777777778,0.03341472222222222,0.00039329819869425,0.07418915021369202,2
/html/body/document/type/sequence/filename/description/text/p[64]/font,.,sn,8,"[0.07418915021369202, 0.4832902777777778, 0.03341472222222222, 0.00039329819869425]",2,19,0.07418915021369202,0.4832902777777778,0.03341472222222222,0.00039329819869425,0.07418915021369202,2
/html/body/document/type/sequence/filename/description/text/p[66]/font[2],Description of Transaction,st,9,"[0.0754083746296442, 0.4291069444444444, 0.1417861111111111, 0.00039329819869425]",1,20,0.0754083746296442,0.4291069444444444,0.1417861111111111,0.00039329819869425,0.0754083746296442,1
/html/body/document/type/sequence/filename/description/text/p[68],Section 1.1,ssn,10,"[0.07622119090694565, 0.03888888888888889, 0.0416775, 0.00039329819869425]",1,21,0.07622119090694565,0.03888888888888889,0.0416775,0.00039329819869425,0.07622119090694565,1
/html/body/document/type/sequence/filename/description/text/p[68]/font[2]/u,The Merger,sst,11,"[0.07622119090694565, 0.11547291666666668, 0.045610902777777775, 0.00039329819869425]",2,22,0.07622119090694565,0.11547291666666668,0.045610902777777775,0.00039329819869425,0.07622119090694565,1
/html/body/document/type/sequence/filename/description/text/p[70],Section 1.2,ssn,12,"[0.07744041532289782, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,23,0.07744041532289782,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.07744041532289782,1
/html/body/document/type/sequence/filename/description/text/p[70]/font[2]/u,Effects of the Merger,sst,13,"[0.07744041532289782, 0.11526180555555555, 0.08089166666666667, 0.00039329819869425]",2,24,0.07744041532289782,0.11526180555555555,0.08089166666666667,0.00039329819869425,0.07744041532289782,1
/html/body/document/type/sequence/filename/description/text/p[72],Section 1.3,ssn,14,"[0.07825323160019927, 0.03888888888888889, 0.0421875, 0.00039329819869425]",1,25,0.07825323160019927,0.03888888888888889,0.0421875,0.00039329819869425,0.07825323160019927,1
/html/body/document/type/sequence/filename/description/text/p[72]/font[2]/u,Closing; Effective Time,sst,15,"[0.07825323160019927, 0.1237576388888889, 0.09218194444444444, 0.00039329819869425]",2,26,0.07825323160019927,0.1237576388888889,0.09218194444444444,0.00039329819869425,0.07825323160019927,1
/html/body/document/type/sequence/filename/description/text/p[74],Section 1.4,ssn,16,"[0.08150449670940507, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,27,0.08150449670940507,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.08150449670940507,1
/html/body/document/type/sequence/filename/description/text/p[74]/font[2]/u,Governing Documents; Directors and Officers,sst,17,"[0.08150449670940507, 0.11526180555555555, 0.17386597222222222, 0.00039329819869425]",2,28,0.08150449670940507,0.11526180555555555,0.17386597222222222,0.00039329819869425,0.08150449670940507,1
/html/body/document/type/sequence/filename/description/text/p[82],Section 1.5,ssn,18,"[0.0851621699572616, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,29,0.0851621699572616,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.0851621699572616,1
/html/body/document/type/sequence/filename/description/text/p[82],"Conversion of Shares; Company Options, Company RSUs, Company PSUs and Company ESPP.",sst,19,"[0.0851621699572616, 0.11526180555555555, 0.3589847222222222, 0.00039329819869425]",1,30,0.0851621699572616,0.11526180555555555,0.3589847222222222,0.00039329819869425,0.0851621699572616,1
/html/body/document/type/sequence/filename/description/text/div[9]/p/font,2,n,20,"[0.08842654500642387, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,31,0.08842654500642387,0.4976833333333333,0.00463325,0.00039329819869425,0.08842654500642387,1
/html/body/document/type/sequence/filename/description/text/div[11]/p/font,3,n,21,"[0.10128739610372585, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,32,0.10128739610372585,0.4976833333333333,0.00463325,0.00039329819869425,0.10128739610372585,1
/html/body/document/type/sequence/filename/description/text/div[13]/p,4,n,22,"[0.1121162065077742, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,33,0.1121162065077742,0.4976833333333333,0.00463325,0.00039329819869425,0.1121162065077742,1
/html/body/document/type/sequence/filename/description/text/div[15]/p,5,n,23,"[0.12335142505047327, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,34,0.12335142505047327,0.4976833333333333,0.00463325,0.00039329819869425,0.12335142505047327,1
/html/body/document/type/sequence/filename/description/text/p[125],Section 1.6,ssn,24,"[0.1252261464642492, 0.03888888888888889, 0.04182944444444445, 0.00039329819869425]",1,35,0.1252261464642492,0.03888888888888889,0.04182944444444445,0.00039329819869425,0.1252261464642492,1
/html/body/document/type/sequence/filename/description/text/p[125]/font[2]/u,Dissenting Shares,sst,25,"[0.1252261464642492, 0.11560347222222221, 0.06909180555555555, 0.00039329819869425]",2,36,0.1252261464642492,0.11560347222222221,0.06909180555555555,0.00039329819869425,0.1252261464642492,1
/html/body/document/type/sequence/filename/description/text/p[127],Section 1.7,ssn,26,"[0.12969663598940717, 0.03888888888888889, 0.041932500000000004, 0.00039329819869425]",1,37,0.12969663598940717,0.03888888888888889,0.041932500000000004,0.00039329819869425,0.12969663598940717,1
/html/body/document/type/sequence/filename/description/text/p[127]/font[2]/u,Closing of the Company’s Transfer Books,sst,27,"[0.12969663598940717, 0.11971597222222222, 0.15979791666666668, 0.00039329819869425]",2,38,0.12969663598940717,0.11971597222222222,0.15979791666666668,0.00039329819869425,0.12969663598940717,1
/html/body/document/type/sequence/filename/description/text/p[129],Section 1.8,ssn,28,"[0.1321350848213115, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,39,0.1321350848213115,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.1321350848213115,1
/html/body/document/type/sequence/filename/description/text/p[129]/font[2]/u,Exchange of Certificates,sst,29,"[0.1321350848213115, 0.11526180555555555, 0.09381527777777778, 0.00039329819869425]",2,40,0.1321350848213115,0.11526180555555555,0.09381527777777778,0.00039329819869425,0.1321350848213115,1
/html/body/document/type/sequence/filename/description/text/div[17]/p,6,n,30,"[0.13499305173182308, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,41,0.13499305173182308,0.4976833333333333,0.00463325,0.00039329819869425,0.13499305173182308,1
/html/body/document/type/sequence/filename/description/text/div[19]/p,7,n,31,"[0.14582186213587142, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,42,0.14582186213587142,0.4976833333333333,0.00463325,0.00039329819869425,0.14582186213587142,1
/html/body/document/type/sequence/filename/description/text/p[155],Section 1.9,ssn,32,"[0.15419911376805895, 0.03888888888888889, 0.04174263888888889, 0.00039329819869425]",1,43,0.15419911376805895,0.03888888888888889,0.04174263888888889,0.00039329819869425,0.15419911376805895,1
/html/body/document/type/sequence/filename/description/text/p[155]/font[2]/u,Further Action,sst,33,"[0.15419911376805895, 0.11665069444444445, 0.056656874999999995, 0.00039329819869425]",2,44,0.15419911376805895,0.11665069444444445,0.056656874999999995,0.00039329819869425,0.15419911376805895,1
/html/body/document/type/sequence/filename/description/text/p[157]/font/u,Article II,sn,34,"[0.15582474632266186, 0.4817493055555556, 0.03650173611111111, 0.00039329819869425]",2,45,0.15582474632266186,0.4817493055555556,0.03650173611111111,0.00039329819869425,0.15582474632266186,2
/html/body/document/type/sequence/filename/description/text/p[157]/font,.,sn,34,"[0.15582474632266186, 0.4817493055555556, 0.03650173611111111, 0.00039329819869425]",2,46,0.15582474632266186,0.4817493055555556,0.03650173611111111,0.00039329819869425,0.15582474632266186,2
/html/body/document/type/sequence/filename/description/text/p[159]/font[2],Representations and Warranties of the Company,st,35,"[0.15663756259996328, 0.37508125, 0.24983194444444443, 0.00039329819869425]",1,47,0.15663756259996328,0.37508125,0.24983194444444443,0.00039329819869425,0.15663756259996328,1
/html/body/document/type/sequence/filename/description/text/div[21]/p,8,n,36,"[0.16030834578777628, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,48,0.16030834578777628,0.4976833333333333,0.00463325,0.00039329819869425,0.16030834578777628,1
/html/body/document/type/sequence/filename/description/text/p[165],Section 2.1,ssn,37,"[0.1621830672015522, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,49,0.1621830672015522,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.1621830672015522,1
/html/body/document/type/sequence/filename/description/text/p[165]/font[2]/u,Corporate Existence,sst,38,"[0.1621830672015522, 0.11526180555555555, 0.07763125, 0.00039329819869425]",2,50,0.1621830672015522,0.11526180555555555,0.07763125,0.00039329819869425,0.1621830672015522,1
/html/body/document/type/sequence/filename/description/text/p[173],Section 2.2,ssn,39,"[0.169904821835916, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,51,0.169904821835916,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.169904821835916,1
/html/body/document/type/sequence/filename/description/text/p[173]/font[2]/u,Capitalization,sst,40,"[0.169904821835916, 0.11526180555555555, 0.05424263888888888, 0.00039329819869425]",2,52,0.169904821835916,0.11526180555555555,0.05424263888888888,0.00039329819869425,0.169904821835916,1
/html/body/document/type/sequence/filename/description/text/div[23]/p,9,n,41,"[0.17479482943968117, 0.4976833333333333, 0.00463325, 0.00039329819869425]",1,53,0.17479482943968117,0.4976833333333333,0.00463325,0.00039329819869425,0.17479482943968117,1
/html/body/document/type/sequence/filename/description/text/div[25]/p,10,n,42,"[0.1839980072891266, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,54,0.1839980072891266,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.1839980072891266,1
/html/body/document/type/sequence/filename/description/text/p[191],Section 2.3,ssn,43,"[0.18587272870290253, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,55,0.18587272870290253,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.18587272870290253,1
/html/body/document/type/sequence/filename/description/text/p[191]/u,Corporate Authority,sst,44,"[0.18587272870290253, 0.11526180555555555, 0.07653541666666666, 0.00039329819869425]",2,56,0.18587272870290253,0.11526180555555555,0.07653541666666666,0.00039329819869425,0.18587272870290253,1
/html/body/document/type/sequence/filename/description/text/p[199],Section 2.4,ssn,45,"[0.19440729961456776, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,57,0.19440729961456776,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.19440729961456776,1
/html/body/document/type/sequence/filename/description/text/p[199]/font[2]/u,Governmental Approvals and Consents; Non-Contravention,sst,46,"[0.19440729961456776, 0.11526180555555555, 0.22445208333333333, 0.00039329819869425]",2,58,0.19440729961456776,0.11526180555555555,0.22445208333333333,0.00039329819869425,0.19440729961456776,1
/html/body/document/type/sequence/filename/description/text/div[27]/p,11,n,47,"[0.19767167466373003, 0.49554027777777776, 0.008913819444444445, 0.00039329819869425]",1,59,0.19767167466373003,0.49554027777777776,0.008913819444444445,0.00039329819869425,0.19767167466373003,1
/html/body/document/type/sequence/filename/description/text/p[207],Section 2.5,ssn,48,"[0.20198484490941032, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,60,0.20198484490941032,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.20198484490941032,1
/html/body/document/type/sequence/filename/description/text/p[207]/font[2]/u,Compliance with Laws; Governmental Authorizations,sst,49,"[0.20198484490941032, 0.11526180555555555, 0.20284305555555554, 0.00039329819869425]",2,61,0.20198484490941032,0.11526180555555555,0.20284305555555554,0.00039329819869425,0.20198484490941032,1
/html/body/document/type/sequence/filename/description/text/div[29]/p,12,n,50,"[0.21093893389968274, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,62,0.21093893389968274,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.21093893389968274,1
/html/body/document/type/sequence/filename/description/text/p[219],Section 2.6,ssn,51,"[0.2168777366999659, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,63,0.2168777366999659,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.2168777366999659,1
/html/body/document/type/sequence/filename/description/text/p[219]/font[2]/u,SEC Filings,sst,52,"[0.2168777366999659, 0.11526180555555555, 0.04733618055555556, 0.00039329819869425]",2,64,0.2168777366999659,0.11526180555555555,0.04733618055555556,0.00039329819869425,0.2168777366999659,1
/html/body/document/type/sequence/filename/description/text/div[31]/p,13,n,53,"[0.22258056058103254, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,65,0.22258056058103254,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.22258056058103254,1
/html/body/document/type/sequence/filename/description/text/p[229],Section 2.7,ssn,54,"[0.22608091454941137, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,66,0.22608091454941137,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.22608091454941137,1
/html/body/document/type/sequence/filename/description/text/p[229]/font[2]/u,Financial Statements; Undisclosed Liabilities; Internal Controls,sst,55,"[0.22608091454941137, 0.11526180555555555, 0.23807499999999998, 0.00039329819869425]",2,67,0.22608091454941137,0.11526180555555555,0.23807499999999998,0.00039329819869425,0.22608091454941137,1
/html/body/document/type/sequence/filename/description/text/div[33]/p,14,n,56,"[0.2350350035396838, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,68,0.2350350035396838,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.2350350035396838,1
/html/body/document/type/sequence/filename/description/text/div[35]/p,15,n,57,"[0.24586381394373213, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,69,0.24586381394373213,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.24586381394373213,1
/html/body/document/type/sequence/filename/description/text/p[249],Section 2.8,ssn,58,"[0.24895775977346024, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,70,0.24895775977346024,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.24895775977346024,1
/html/body/document/type/sequence/filename/description/text/p[249]/font[2]/u,Absence of Certain Changes or Events,sst,59,"[0.24895775977346024, 0.11475138888888889, 0.14550208333333334, 0.00039329819869425]",2,71,0.24895775977346024,0.11475138888888889,0.14550208333333334,0.00039329819869425,0.24895775977346024,1
/html/body/document/type/sequence/filename/description/text/p[257],Section 2.9,ssn,60,"[0.25342824929861824, 0.03888888888888889, 0.041655833333333336, 0.00039329819869425]",1,72,0.25342824929861824,0.03888888888888889,0.041655833333333336,0.00039329819869425,0.25342824929861824,1
/html/body/document/type/sequence/filename/description/text/p[257]/font[2]/u,Employees; Employee Benefits,sst,61,"[0.25342824929861824, 0.11526180555555555, 0.11903194444444445, 0.00039329819869425]",2,73,0.25342824929861824,0.11526180555555555,0.11903194444444445,0.00039329819869425,0.25342824929861824,1
/html/body/document/type/sequence/filename/description/text/div[37]/p,16,n,62,"[0.25994388945698627, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,74,0.25994388945698627,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.25994388945698627,1
/html/body/document/type/sequence/filename/description/text/div[39]/p,17,n,63,"[0.27239833241563755, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,75,0.27239833241563755,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.27239833241563755,1
/html/body/document/type/sequence/filename/description/text/p[285],Section 2.10,ssn,64,"[0.2787435433545714, 0.03888888888888889, 0.04628361111111111, 0.00039329819869425]",1,76,0.2787435433545714,0.03888888888888889,0.04628361111111111,0.00039329819869425,0.2787435433545714,1
/html/body/document/type/sequence/filename/description/text/p[285]/font[2]/u,Material Contracts,sst,65,"[0.2787435433545714, 0.11294513888888888, 0.07146805555555556, 0.00039329819869425]",2,77,0.2787435433545714,0.11294513888888888,0.07146805555555556,0.00039329819869425,0.2787435433545714,1
/html/body/document/type/sequence/filename/description/text/div[41]/p,18,n,66,"[0.28769763234484386, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,78,0.28769763234484386,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.28769763234484386,1
/html/body/document/type/sequence/filename/description/text/div[43]/p,19,n,67,"[0.3005584834421458, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,79,0.3005584834421458,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.3005584834421458,1
/html/body/document/type/sequence/filename/description/text/div[45]/p,20,n,68,"[0.3089488450142898, 0.4953666666666666, 0.009261041666666667, 0.00039329819869425]",1,80,0.3089488450142898,0.4953666666666666,0.009261041666666667,0.00039329819869425,0.3089488450142898,1
/html/body/document/type/sequence/filename/description/text/p[338],Section 2.11,ssn,69,"[0.31407483153727156, 0.03888888888888889, 0.04600694444444445, 0.00039329819869425]",1,81,0.31407483153727156,0.03888888888888889,0.04600694444444445,0.00039329819869425,0.31407483153727156,1
/html/body/document/type/sequence/filename/description/text/p[338]/font[2]/u,Litigation,sst,70,"[0.31407483153727156, 0.11350347222222222, 0.03882923611111111, 0.00039329819869425]",2,82,0.31407483153727156,0.11350347222222222,0.03882923611111111,0.00039329819869425,0.31407483153727156,1
/html/body/document/type/sequence/filename/description/text/p[340],Section 2.12,ssn,71,"[0.3173260966464774, 0.03888888888888889, 0.04628361111111111, 0.00039329819869425]",1,83,0.3173260966464774,0.03888888888888889,0.04628361111111111,0.00039329819869425,0.3173260966464774,1
/html/body/document/type/sequence/filename/description/text/p[340]/font[2]/u,Intellectual Property,sst,72,"[0.3173260966464774, 0.11526180555555555, 0.07754444444444444, 0.00039329819869425]",2,84,0.3173260966464774,0.11526180555555555,0.07754444444444444,0.00039329819869425,0.3173260966464774,1
/html/body/document/type/sequence/filename/description/text/div[47]/p,21,n,73,"[0.3214032879729411, 0.4942111111111111, 0.011577708333333334, 0.00039329819869425]",2,85,0.3214032879729411,0.4942111111111111,0.011577708333333334,0.00039329819869425,0.3214032879729411,1
/html/body/document/type/sequence/filename/description/text/div[49]/p,22,n,74,"[0.33263850651564014, 0.4942111111111111, 0.009261041666666667, 0.00039329819869425]",1,86,0.33263850651564014,0.4942111111111111,0.009261041666666667,0.00039329819869425,0.33263850651564014,1
/html/body/document/type/sequence/filename/description/text/p[366],Section 2.13,ssn,75,"[0.3410157581478277, 0.03888888888888889, 0.04628361111111111, 0.00039329819869425]",1,87,0.3410157581478277,0.03888888888888889,0.04628361111111111,0.00039329819869425,0.3410157581478277,1
/html/body/document/type/sequence/filename/description/text/p[366]/font[2]/u,Tax Matters,sst,76,"[0.3410157581478277, 0.11509305555555556, 0.04665798611111111, 0.00039329819869425]",2,88,0.3410157581478277,0.11509305555555556,0.04665798611111111,0.00039329819869425,0.3410157581478277,1
/html/body/document/type/sequence/filename/description/text/div[51]/p,23,n,77,"[0.3459057657515929, 0.4942111111111111, 0.009261041666666667, 0.00039329819869425]",1,89,0.3459057657515929,0.4942111111111111,0.009261041666666667,0.00039329819869425,0.3459057657515929,1
/html/body/document/type/sequence/filename/description/text/div[53]/p,24,n,78,"[0.36079865754214846, 0.4942111111111111, 0.009261041666666667, 0.00039329819869425]",1,90,0.36079865754214846,0.4942111111111111,0.009261041666666667,0.00039329819869425,0.36079865754214846,1
/html/body/document/type/sequence/filename/description/text/p[400],Section 2.14,ssn,79,"[0.3659246440651302, 0.03888888888888889, 0.04638131944444445, 0.00039329819869425]",1,91,0.3659246440651302,0.03888888888888889,0.04638131944444445,0.00039329819869425,0.3659246440651302,1
/html/body/document/type/sequence/filename/description/text/p[400]/font[2]/u,Environmental Matters,sst,80,"[0.3659246440651302, 0.11425208333333334, 0.08802638888888889, 0.00039329819869425]",2,92,0.3659246440651302,0.11425208333333334,0.08802638888888889,0.00039329819869425,0.3659246440651302,1
/html/body/document/type/sequence/filename/description/text/p[402],Section 2.15,ssn,81,"[0.36795668475838383, 0.03888888888888889, 0.04628361111111111, 0.00039329819869425]",1,93,0.36795668475838383,0.03888888888888889,0.04628361111111111,0.00039329819869425,0.36795668475838383,1
/html/body/document/type/sequence/filename/description/text/p[402]/font[2]/u,Real Property; Personal Property,sst,82,"[0.36795668475838383, 0.11526180555555555, 0.12383333333333332, 0.00039329819869425]",2,94,0.36795668475838383,0.11526180555555555,0.12383333333333332,0.00039329819869425,0.36795668475838383,1
/html/body/document/type/sequence/filename/description/text/div[55]/p,25,n,83,"[0.37406591677810114, 0.4942111111111111, 0.009261041666666667, 0.00039329819869425]",1,95,0.37406591677810114,0.4942111111111111,0.009261041666666667,0.00039329819869425,0.37406591677810114,1
/html/body/document/type/sequence/filename/description/text/p[414],Section 2.16,ssn,84,"[0.37756627074647997, 0.03888888888888889, 0.046435555555555556, 0.00039329819869425]",1,96,0.37756627074647997,0.03888888888888889,0.046435555555555556,0.00039329819869425,0.37756627074647997,1
/html/body/document/type/sequence/filename/description/text/p[414]/font[2]/u,Company Information,sst,85,"[0.37756627074647997, 0.11490347222222223, 0.08499375, 0.00039329819869425]",2,97,0.37756627074647997,0.11490347222222223,0.08499375,0.00039329819869425,0.37756627074647997,1
/html/body/document/type/sequence/filename/description/text/p[416],Section 2.17,ssn,86,"[0.38000471957838433, 0.03888888888888889, 0.04637583333333333, 0.00039329819869425]",1,98,0.38000471957838433,0.03888888888888889,0.04637583333333333,0.00039329819869425,0.38000471957838433,1
/html/body/document/type/sequence/filename/description/text/p[416]/font[2]/u,Finders; Brokers,sst,87,"[0.38000471957838433, 0.11418194444444445, 0.06437715277777778, 0.00039329819869425]",2,99,0.38000471957838433,0.11418194444444445,0.06437715277777778,0.00039329819869425,0.38000471957838433,1
/html/body/document/type/sequence/filename/description/text/p[418],Section 2.18,ssn,88,"[0.38163035213298724, 0.03888888888888889, 0.04645180555555556, 0.00039329819869425]",1,100,0.38163035213298724,0.03888888888888889,0.04645180555555556,0.00039329819869425,0.38163035213298724,1
/html/body/document/type/sequence/filename/description/text/p[418]/font[2]/u,Related Person Transactions,sst,89,"[0.38163035213298724, 0.11512569444444445, 0.10755763888888889, 0.00039329819869425]",2,101,0.38163035213298724,0.11512569444444445,0.10755763888888889,0.00039329819869425,0.38163035213298724,1
/html/body/document/type/sequence/filename/description/text/p[420],Section 2.19,ssn,90,"[0.3836623928262409, 0.03888888888888889, 0.046875, 0.00039329819869425]",1,102,0.3836623928262409,0.03888888888888889,0.046875,0.00039329819869425,0.3836623928262409,1
/html/body/document/type/sequence/filename/description/text/p[420]/font[2]/u,Opinion of Financial Advisor,sst,91,"[0.3836623928262409, 0.12066527777777779, 0.11234791666666667, 0.00039329819869425]",2,103,0.3836623928262409,0.12066527777777779,0.11234791666666667,0.00039329819869425,0.3836623928262409,1
/html/body/document/type/sequence/filename/description/text/div[57]/p,26,n,92,"[0.38733317601405387, 0.4942111111111111, 0.009261041666666667, 0.00039329819869425]",1,104,0.38733317601405387,0.4942111111111111,0.009261041666666667,0.00039329819869425,0.38733317601405387,1
