highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/div[29]/p,11,n,21,"[0.23702426733854925, 0.49554027777777776, 0.008913819444444445, 0.00039782522211908233]",1,27,0.23702426733854925,0.49554027777777776,0.008913819444444445,0.00039782522211908233,0.23702426733854925,1
/html/body/document/type/sequence/filename/description/text/div[31]/p,12,n,22,"[0.24715554966184855, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,28,0.24715554966184855,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.24715554966184855,1
/html/body/document/type/sequence/filename/description/text/div[33]/p,13,n,23,"[0.2642752950537064, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,29,0.2642752950537064,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.2642752950537064,1
/html/body/document/type/sequence/filename/description/text/div[35]/p,14,n,24,"[0.27810635194271316, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,30,0.27810635194271316,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.27810635194271316,1
/html/body/document/type/sequence/filename/description/text/p[384]/font[1],Section 1.02,ssn,25,"[0.28534677098528044, 0.03888888888888889, 0.04751520833333333, 0.00039782522211908233]",1,31,0.28534677098528044,0.03888888888888889,0.04751520833333333,0.00039782522211908233,0.28534677098528044,1
/html/body/document/type/sequence/filename/description/text/p[384]/font[2]/font/i[1],Other Definitional and Interpretative Provisions,sst,26,"[0.28534677098528044, 0.10864236111111111, 0.18422847222222222, 0.00039782522211908233]",1,32,0.28534677098528044,0.10864236111111111,0.18422847222222222,0.00039782522211908233,0.28534677098528044,1
/html/body/document/type/sequence/filename/description/text/div[37]/p,15,n,27,"[0.2919374088317199, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,33,0.2919374088317199,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.2919374088317199,1
/html/body/document/type/sequence/filename/description/text/p[388]/font/b,Article 2,sn,28,"[0.2938337090571542, 0.4755965277777778, 0.04880097222222222, 0.00039782522211908233]",1,34,0.2938337090571542,0.4755965277777778,0.04880097222222222,0.00039782522211908233,0.2938337090571542,1
/html/body/document/type/sequence/filename/description/text/p[388]/b/font,The Offer,st,29,"[0.2942447951200106, 0.4787763888888889, 0.04244791666666667, 0.00039782522211908233]",1,35,0.2942447951200106,0.4787763888888889,0.04244791666666667,0.00039782522211908233,0.2942447951200106,1
/html/body/document/type/sequence/filename/description/text/p[390]/font[1],Section 2.01,ssn,30,"[0.2950669672457234, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,36,0.2950669672457234,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.2950669672457234,1
/html/body/document/type/sequence/filename/description/text/p[390]/font[2]/font/i,The Offer,sst,31,"[0.2950669672457234, 0.10556111111111112, 0.035742222222222224, 0.00039782522211908233]",1,37,0.2950669672457234,0.10556111111111112,0.035742222222222224,0.00039782522211908233,0.2950669672457234,1
/html/body/document/type/sequence/filename/description/text/div[39]/p,16,n,32,"[0.3033019493435884, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,38,0.3033019493435884,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.3033019493435884,1
/html/body/document/type/sequence/filename/description/text/div[41]/p,17,n,33,"[0.3138443177297441, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,39,0.3138443177297441,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.3138443177297441,1
/html/body/document/type/sequence/filename/description/text/div[43]/p,18,n,34,"[0.3223312558016178, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,40,0.3223312558016178,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.3223312558016178,1
/html/body/document/type/sequence/filename/description/text/p[422]/font[1],Section 2.02,ssn,35,"[0.3242275560270521, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,41,0.3242275560270521,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.3242275560270521,1
/html/body/document/type/sequence/filename/description/text/p[422]/font[2]/font/i,Company Action,sst,36,"[0.3242275560270521, 0.10556111111111112, 0.061794722222222216, 0.00039782522211908233]",1,42,0.3242275560270521,0.10556111111111112,0.061794722222222216,0.00039782522211908233,0.3242275560270521,1
/html/body/document/type/sequence/filename/description/text/div[45]/p,19,n,37,"[0.33451796843919906, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,43,0.33451796843919906,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.33451796843919906,1
/html/body/document/type/sequence/filename/description/text/p[432]/font/b,Article 3,sn,38,"[0.3372364407903461, 0.4755965277777778, 0.04880097222222222, 0.00039782522211908233]",1,44,0.3372364407903461,0.4755965277777778,0.04880097222222222,0.00039782522211908233,0.3372364407903461,1
/html/body/document/type/sequence/filename/description/text/p[432]/b/font,The Merger,st,39,"[0.3376475268532025, 0.4748861111111111, 0.05022243055555556, 0.00039782522211908233]",1,45,0.3376475268532025,0.4748861111111111,0.05022243055555556,0.00039782522211908233,0.3376475268532025,1
/html/body/document/type/sequence/filename/description/text/p[434]/font[1],Section 3.01,ssn,40,"[0.33846969897891527, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,46,0.33846969897891527,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.33846969897891527,1
/html/body/document/type/sequence/filename/description/text/p[434]/font[2]/font/i,The Merger,sst,41,"[0.33846969897891527, 0.10556111111111112, 0.043619791666666664, 0.00039782522211908233]",1,47,0.33846969897891527,0.10556111111111112,0.043619791666666664,0.00039782522211908233,0.33846969897891527,1
/html/body/document/type/sequence/filename/description/text/p[444]/font[1],Section 3.02,ssn,42,"[0.3454581620474738, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,48,0.3454581620474738,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.3454581620474738,1
/html/body/document/type/sequence/filename/description/text/p[444]/font[2]/font/i,Conversion of Shares,sst,43,"[0.3454581620474738, 0.10556111111111112, 0.07936736111111112, 0.00039782522211908233]",1,49,0.3454581620474738,0.10556111111111112,0.07936736111111112,0.00039782522211908233,0.3454581620474738,1
/html/body/document/type/sequence/filename/description/text/div[47]/p,20,n,44,"[0.34876011139106217, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,50,0.34876011139106217,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.34876011139106217,1
/html/body/document/type/sequence/filename/description/text/p[455]/font[1],Section 3.03,ssn,45,"[0.3535340140564912, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,51,0.3535340140564912,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.3535340140564912,1
/html/body/document/type/sequence/filename/description/text/p[455]/font[3]/i,Surrender and Payment,sst,46,"[0.3535340140564912, 0.11062847222222223, 0.08809652777777778, 0.00039782522211908233]",1,52,0.3535340140564912,0.11062847222222223,0.08809652777777778,0.00039782522211908233,0.3535340140564912,1
/html/body/document/type/sequence/filename/description/text/div[49]/p,21,n,47,"[0.3588913937143615, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,53,0.3588913937143615,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.3588913937143615,1
/html/body/document/type/sequence/filename/description/text/div[51]/p,22,n,48,"[0.3686115899748044, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,54,0.3686115899748044,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.3686115899748044,1
/html/body/document/type/sequence/filename/description/text/p[475]/font[1],Section 3.04,ssn,49,"[0.3750298368916589, 0.03888888888888889, 0.04643013888888888, 0.00039782522211908233]",1,55,0.3750298368916589,0.03888888888888889,0.04643013888888888,0.00039782522211908233,0.3750298368916589,1
/html/body/document/type/sequence/filename/description/text/p[475]/font[3]/i,Dissenting Shares,sst,50,"[0.3750298368916589, 0.11239722222222223, 0.06691625, 0.00039782522211908233]",1,56,0.3750298368916589,0.11239722222222223,0.06691625,0.00039782522211908233,0.3750298368916589,1
/html/body/document/type/sequence/filename/description/text/div[53]/p,23,n,51,"[0.3787428722981037, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,57,0.3787428722981037,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.3787428722981037,1
/html/body/document/type/sequence/filename/description/text/p[479]/font[1],Section 3.05,ssn,52,"[0.380639172523538, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,58,0.380639172523538,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.380639172523538,1
/html/body/document/type/sequence/filename/description/text/p[479]/font[3]/i,Company Stock Awards,sst,53,"[0.380639172523538, 0.11062847222222223, 0.08742916666666667, 0.00039782522211908233]",1,59,0.380639172523538,0.11062847222222223,0.08742916666666667,0.00039782522211908233,0.380639172523538,1
/html/body/document/type/sequence/filename/description/text/p[481]/font[1],(a),sssn,54,"[0.38146134464925074, 0.07222222222222222, 0.010275625, 0.00039782522211908233]",1,60,0.38146134464925074,0.07222222222222222,0.010275625,0.00039782522211908233,0.38146134464925074,1
/html/body/document/type/sequence/filename/description/text/p[481]/font[2]/u,Company Restricted Stock Awards,ssst,55,"[0.38146134464925074, 0.1148923611111111, 0.13014305555555555, 0.00039782522211908233]",1,61,0.38146134464925074,0.1148923611111111,0.13014305555555555,0.00039782522211908233,0.38146134464925074,1
/html/body/document/type/sequence/filename/description/text/p[483]/font[1],(b),sssn,56,"[0.3831056889006763, 0.07222222222222222, 0.010796458333333333, 0.00039782522211908233]",1,62,0.3831056889006763,0.07222222222222222,0.010796458333333333,0.00039782522211908233,0.3831056889006763,1
/html/body/document/type/sequence/filename/description/text/p[483]/font[2]/u,Company Phantom Stock Awards,ssst,57,"[0.3831056889006763, 0.11577708333333334, 0.1263673611111111, 0.00039782522211908233]",1,63,0.3831056889006763,0.11577708333333334,0.1263673611111111,0.00039782522211908233,0.3831056889006763,1
/html/body/document/type/sequence/filename/description/text/p[485]/font[1],(c),sssn,58,"[0.3847500331521018, 0.07222222222222222, 0.010275625, 0.00039782522211908233]",1,64,0.3847500331521018,0.07222222222222222,0.010275625,0.00039782522211908233,0.3847500331521018,1
/html/body/document/type/sequence/filename/description/text/p[485]/font[2]/u,Company Performance Awards,ssst,59,"[0.3847500331521018, 0.11213125, 0.11610763888888888, 0.00039782522211908233]",1,65,0.3847500331521018,0.11213125,0.11610763888888888,0.00039782522211908233,0.3847500331521018,1
/html/body/document/type/sequence/filename/description/text/p[487]/font[1],(d),sssn,60,"[0.3868054634663838, 0.07222222222222222, 0.010796458333333333, 0.00039782522211908233]",1,66,0.3868054634663838,0.07222222222222222,0.010796458333333333,0.00039782522211908233,0.3868054634663838,1
/html/body/document/type/sequence/filename/description/text/p[489]/font[1],Section 3.06,ssn,61,"[0.3884498077178093, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,67,0.3884498077178093,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.3884498077178093,1
/html/body/document/type/sequence/filename/description/text/p[489]/font[3]/i,Company Warrants,sst,62,"[0.3884498077178093, 0.11062847222222223, 0.0719236111111111, 0.00039782522211908233]",1,68,0.3884498077178093,0.11062847222222223,0.0719236111111111,0.00039782522211908233,0.3884498077178093,1
/html/body/document/type/sequence/filename/description/text/div[55]/p,24,n,63,"[0.3917517570613977, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,69,0.3917517570613977,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.3917517570613977,1
/html/body/document/type/sequence/filename/description/text/p[497]/font[1],Section 3.07,ssn,64,"[0.3948813154754011, 0.03888888888888889, 0.04754229166666667, 0.00039782522211908233]",1,70,0.3948813154754011,0.03888888888888889,0.04754229166666667,0.00039782522211908233,0.3948813154754011,1
/html/body/document/type/sequence/filename/description/text/p[497]/font[3]/i,Adjustments,sst,65,"[0.3948813154754011, 0.1257375, 0.045258263888888886, 0.00039782522211908233]",1,71,0.3948813154754011,0.1257375,0.045258263888888886,0.00039782522211908233,0.3948813154754011,1
/html/body/document/type/sequence/filename/description/text/p[499]/font[1],Section 3.08,ssn,66,"[0.3969367457896831, 0.03888888888888889, 0.04629993055555555, 0.00039782522211908233]",1,72,0.3969367457896831,0.03888888888888889,0.04629993055555555,0.00039782522211908233,0.3969367457896831,1
/html/body/document/type/sequence/filename/description/text/p[499]/font[3]/i,Withholding Rights,sst,67,"[0.3969367457896831, 0.10618472222222222, 0.07125138888888889, 0.00039782522211908233]",1,73,0.3969367457896831,0.10618472222222222,0.07125138888888889,0.00039782522211908233,0.3969367457896831,1
/html/body/document/type/sequence/filename/description/text/p[501]/font[1],Section 3.09,ssn,68,"[0.39940326216682137, 0.03888888888888889, 0.04645180555555556, 0.00039782522211908233]",1,74,0.39940326216682137,0.03888888888888889,0.04645180555555556,0.00039782522211908233,0.39940326216682137,1
/html/body/document/type/sequence/filename/description/text/p[501]/font[3]/i,Lost Certificates,sst,69,"[0.39940326216682137, 0.11266250000000001, 0.06163194444444445, 0.00039782522211908233]",1,75,0.39940326216682137,0.11266250000000001,0.06163194444444445,0.00039782522211908233,0.39940326216682137,1
/html/body/document/type/sequence/filename/description/text/p[503]/font[1],Section 3.10,ssn,70,"[0.40104760641824694, 0.03888888888888889, 0.04630534722222222, 0.00039782522211908233]",1,76,0.40104760641824694,0.03888888888888889,0.04630534722222222,0.00039782522211908233,0.40104760641824694,1
/html/body/document/type/sequence/filename/description/text/p[503]/font[3]/i,Director and Officer Information,sst,71,"[0.40104760641824694, 0.11091597222222221, 0.12288402777777778, 0.00039782522211908233]",1,77,0.40104760641824694,0.11091597222222221,0.12288402777777778,0.00039782522211908233,0.40104760641824694,1
/html/body/document/type/sequence/filename/description/text/div[57]/p,25,n,72,"[0.40311629757326617, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,78,0.40311629757326617,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.40311629757326617,1
/html/body/document/type/sequence/filename/description/text/p[507]/font/b,Article 4,sn,73,"[0.4050125977987004, 0.4755965277777778, 0.04880097222222222, 0.00039782522211908233]",1,79,0.4050125977987004,0.4755965277777778,0.04880097222222222,0.00039782522211908233,0.4050125977987004,1
/html/body/document/type/sequence/filename/description/text/p[507]/b/font,The Surviving Corporation,st,74,"[0.4054236838615568, 0.4445041666666667, 0.1109861111111111, 0.00039782522211908233]",1,80,0.4054236838615568,0.4445041666666667,0.1109861111111111,0.00039782522211908233,0.4054236838615568,1
/html/body/document/type/sequence/filename/description/text/p[509]/font[1],Section 4.01,ssn,75,"[0.4062458559872696, 0.03888888888888889, 0.046500625, 0.00039782522211908233]",1,81,0.4062458559872696,0.03888888888888889,0.046500625,0.00039782522211908233,0.4062458559872696,1
/html/body/document/type/sequence/filename/description/text/p[509]/font[3]/i[1],Certificate of Incorporation,sst,76,"[0.4062458559872696, 0.11323263888888889, 0.10379791666666666, 0.00039782522211908233]",1,82,0.4062458559872696,0.11323263888888889,0.10379791666666666,0.00039782522211908233,0.4062458559872696,1
/html/body/document/type/sequence/filename/description/text/p[511]/font[1],Section 4.02,ssn,77,"[0.40789020023869516, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,83,0.40789020023869516,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.40789020023869516,1
/html/body/document/type/sequence/filename/description/text/p[511]/font[3]/i,Bylaws,sst,78,"[0.40789020023869516, 0.11063333333333335, 0.02674152777777778, 0.00039782522211908233]",1,84,0.40789020023869516,0.11063333333333335,0.02674152777777778,0.00039782522211908233,0.40789020023869516,1
/html/body/document/type/sequence/filename/description/text/p[513]/font[1],Section 4.03,ssn,79,"[0.4087123723644079, 0.03888888888888889, 0.046641736111111116, 0.00039782522211908233]",1,85,0.4087123723644079,0.03888888888888889,0.046641736111111116,0.00039782522211908233,0.4087123723644079,1
/html/body/document/type/sequence/filename/description/text/p[513]/font[3]/i,Directors and Officers,sst,80,"[0.4087123723644079, 0.10958124999999999, 0.08419027777777778, 0.00039782522211908233]",1,86,0.4087123723644079,0.10958124999999999,0.08419027777777778,0.00039782522211908233,0.4087123723644079,1
/html/body/document/type/sequence/filename/description/text/p[515]/font/b,Article 5,sn,81,"[0.40994563055297706, 0.4755965277777778, 0.04880097222222222, 0.00039782522211908233]",1,87,0.40994563055297706,0.4755965277777778,0.04880097222222222,0.00039782522211908233,0.40994563055297706,1
/html/body/document/type/sequence/filename/description/text/p[515]/b/font,Representations and Warranties of the Company,st,82,"[0.41035671661583345, 0.40068888888888887, 0.19861666666666666, 0.00039782522211908233]",1,88,0.41035671661583345,0.40068888888888887,0.19861666666666666,0.00039782522211908233,0.41035671661583345,1
/html/body/document/type/sequence/filename/description/text/p[519]/font[1],Section 5.01,ssn,83,"[0.41282323299297174, 0.03888888888888889, 0.04631618055555556, 0.00039782522211908233]",1,89,0.41282323299297174,0.03888888888888889,0.04631618055555556,0.00039782522211908233,0.41282323299297174,1
/html/body/document/type/sequence/filename/description/text/p[519]/font[3]/i,Corporate Existence and Power,sst,84,"[0.41282323299297174, 0.11105694444444444, 0.11914027777777779, 0.00039782522211908233]",1,90,0.41282323299297174,0.11105694444444444,0.11914027777777779,0.00039782522211908233,0.41282323299297174,1
/html/body/document/type/sequence/filename/description/text/div[59]/p,26,n,85,"[0.41530301021084737, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,91,0.41530301021084737,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.41530301021084737,1
/html/body/document/type/sequence/filename/description/text/p[523]/font[1],Section 5.02,ssn,86,"[0.41719931043628167, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,92,0.41719931043628167,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.41719931043628167,1
/html/body/document/type/sequence/filename/description/text/p[523]/font[3]/i,Corporate Authorization; Stockholder Support,sst,87,"[0.41719931043628167, 0.11063333333333335, 0.17288402777777778, 0.00039782522211908233]",1,93,0.41719931043628167,0.11063333333333335,0.17288402777777778,0.00039782522211908233,0.41719931043628167,1
/html/body/document/type/sequence/filename/description/text/p[531]/font[1],Section 5.03,ssn,88,"[0.4245988595676966, 0.03888888888888889, 0.04639215277777778, 0.00039782522211908233]",1,94,0.4245988595676966,0.03888888888888889,0.04639215277777778,0.00039782522211908233,0.4245988595676966,1
/html/body/document/type/sequence/filename/description/text/p[531]/font[3]/i,Governmental Authorization,sst,89,"[0.4245988595676966, 0.111925, 0.10613055555555556, 0.00039782522211908233]",1,95,0.4245988595676966,0.111925,0.10613055555555556,0.00039782522211908233,0.4245988595676966,1
/html/body/document/type/sequence/filename/description/text/div[61]/p,27,n,90,"[0.42707863678557223, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,96,0.42707863678557223,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.42707863678557223,1
/html/body/document/type/sequence/filename/description/text/p[535]/font[1],Section 5.04,ssn,91,"[0.4289749370110065, 0.03888888888888889, 0.04697805555555555, 0.00039782522211908233]",1,97,0.4289749370110065,0.03888888888888889,0.04697805555555555,0.00039782522211908233,0.4289749370110065,1
/html/body/document/type/sequence/filename/description/text/p[535]/font[3]/i,Non-contravention,sst,92,"[0.4289749370110065, 0.11597777777777779, 0.06993263888888888, 0.00039782522211908233]",1,98,0.4289749370110065,0.11597777777777779,0.06993263888888888,0.00039782522211908233,0.4289749370110065,1
/html/body/document/type/sequence/filename/description/text/p[537]/font[1],Section 5.05,ssn,93,"[0.4318525394510012, 0.03888888888888889, 0.04628361111111111, 0.00039782522211908233]",1,99,0.4318525394510012,0.03888888888888889,0.04628361111111111,0.00039782522211908233,0.4318525394510012,1
/html/body/document/type/sequence/filename/description/text/p[537]/font[3]/i,Capitalization,sst,94,"[0.4318525394510012, 0.11063333333333335, 0.05298395833333333, 0.00039782522211908233]",1,100,0.4318525394510012,0.11063333333333335,0.05298395833333333,0.00039782522211908233,0.4318525394510012,1
/html/body/document/type/sequence/filename/description/text/div[63]/p,28,n,95,"[0.43844317729744064, 0.4953666666666666, 0.009261041666666667, 0.00039782522211908233]",1,101,0.43844317729744064,0.4953666666666666,0.009261041666666667,0.00039782522211908233,0.43844317729744064,1
