xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
/html/body/document/type/sequence/filename/description/text/p[19]/font[1],"Glu Mobile Inc.,",15,/html/body/document/type/sequence/filename/description/text/p[19]/font[1],"Glu Mobile Inc.,",t,0,"[0.003146385589554, 0.005555555555555556, 0.9888888888888889, 0.005676604001153674]",11.0,9.0,0.003146385589554,0.005555555555555556,0.9888888888888889,0.005676604001153674,0.003146385589554,11.0,i_t
/html/body/document/type/sequence/filename/description/text/p[19]/font[2],a Delaware corporation,16,/html/body/document/type/sequence/filename/description/text/p[19]/font[2],a Delaware corporation,t,0,"[0.003146385589554, 0.005555555555555556, 0.9888888888888889, 0.005676604001153674]",11.0,10.0,0.003146385589554,0.005555555555555556,0.9888888888888889,0.005676604001153674,0.003146385589554,11.0,e_t
/html/body/document/type/sequence/filename/description/text/p[21],___________________________,17,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[23],"Dated as of February 8, 2021",18,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/p[29],Table of Contents,19,/html/body/document/type/sequence/filename/description/text/p[29],Table of Contents,st,1,"[0.013660557434646949, 0.45061874999999996, 0.09876319444444444, 0.00039329819869425]",1.0,11.0,0.013660557434646949,0.45061874999999996,0.09876319444444444,0.00039329819869425,0.013660557434646949,1.0,s_st
/html/body/document/type/sequence/filename/description/text/p[31],Page,20,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1]/font,Article I. Description of Transaction,21,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2]/font,2,22,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[2]/td[2]/font,Section 1.1,23,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[2]/td[3]/font,The Merger,24,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[2]/td[4]/font,2,25,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[2]/font,Section 1.2,26,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[3]/font,Effects of the Merger,27,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[4]/font,2,28,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[2]/font,Section 1.3,29,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[3]/font,Closing; Effective Time,30,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[4]/font,2,31,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[2]/font,Section 1.4,32,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[3]/font,Governing Documents; Directors and Officers,33,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[4]/font,2,34,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[2]/font,Section 1.5,35,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[3]/font,"Conversion of Shares; Company Options, Company RSUs, Company PSUs and Company ESPP",36,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[4]/font,2,37,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2]/font,Section 1.6,38,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3]/font,Dissenting Shares,39,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[4]/font,6,40,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2]/font,Section 1.7,41,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3]/font,Closing of the Company’s Transfer Books,42,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[4]/font,6,43,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2]/font,Section 1.8,44,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3]/font,Exchange of Certificates,45,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[4]/font,6,46,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[2]/font,Section 1.9,47,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[3]/font,Further Action,48,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[4]/font,8,49,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[1]/font,Article II. Representations and Warranties of the Company,50,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[2]/font,8,51,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2]/font,Section 2.1,52,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3]/font,Corporate Existence,53,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[4],9,54,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[2]/font,Section 2.2,55,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[3]/font,Capitalization,56,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[4],9,57,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[2]/font,Section 2.3,58,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[3]/font,Corporate Authority,59,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[4],11,60,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[2]/font,Section 2.4,61,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[3]/font,Governmental Approvals and Consents; Non-Contravention,62,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[4],11,63,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[2]/font,Section 2.5,64,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[3]/font,Compliance with Laws; Governmental Authorizations,65,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[4],12,66,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[2]/font,Section 2.6,67,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[3]/font,SEC Filings,68,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[4],13,69,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[2]/font,Section 2.7,70,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[3]/font,Financial Statements; Undisclosed Liabilities; Internal Controls,71,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[4]/font,14,72,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2]/font,Section 2.8,73,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[3]/font,Absence of Certain Changes or Events,74,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[4]/font,16,75,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[2]/font,Section 2.9,76,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[3]/font,Employees; Employee Benefits,77,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[4]/font,16,78,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[2]/font,Section 2.10,79,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[3]/font,Material Contracts,80,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[4]/font,18,81,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2]/font,Section 2.11,82,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[3]/font,Litigation,83,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[4]/font,21,84,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[2]/font,Section 2.12,85,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[3]/font,Intellectual Property,86,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[4]/font,21,87,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[2]/font,Section 2.13,88,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[3]/font,Tax Matters,89,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[4]/font,23,90,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[2]/font,Section 2.14,91,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[3]/font,Environmental Matters,92,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[4]/font,25,93,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2]/font,Section 2.15,94,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[3]/font,Real Property; Personal Property,95,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[4]/font,25,96,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[2]/font,Section 2.16,97,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[3]/font,Company Information,98,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[4]/font,26,99,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2]/font,Section 2.17,100,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3]/font,Finders; Brokers,101,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[4]/font,26,102,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2]/font,Section 2.18,103,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[3]/font,Related Person Transactions,104,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[4]/font,26,105,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2]/font,Section 2.19,106,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[3]/font,Opinion of Financial Advisor,107,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[4]/font,26,108,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[2]/font,Section 2.20,109,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[3]/font,Insurance Policies,110,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[4]/font,27,111,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[2]/font,Section 2.21,112,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[3]/font,Financial Assistance,113,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[4]/font,27,114,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[1]/font,Article III. Representations and Warranties of Parent and Merger Sub,115,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[2]/font,27,116,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[2]/font,Section 3.1,117,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[3]/font,Corporate Existence,118,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[4]/font,27,119,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[2]/font,Section 3.2,120,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[3]/font,Corporate Authority,121,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[4]/font,28,122,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[2]/font,Section 3.3,123,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[3]/font,Governmental Approvals and Consents; Non-Contravention,124,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[4]/font,28,125,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[2]/font,Section 3.4,126,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[3]/font,Litigation,127,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[4]/font,29,128,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[2]/font,Section 3.5,129,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[3]/font,Sufficient Funds,130,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[4]/font,29,131,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[2]/font,Section 3.6,132,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[3]/font,Merger Sub,133,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[4]/font,29,134,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[2]/font,Section 3.7,135,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[3]/font,Parent Information,136,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[4]/font,29,137,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[2]/font,Section 3.8,138,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[3]/font,Stockholder and Management Arrangements,139,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[4]/font,29,140,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[2]/font,Section 3.9,141,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[3]/font,Ownership of Shares,142,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[4]/font,30,143,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[2]/font,Section 3.10,144,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[3]/font,Operations of Merger Sub,145,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[4]/font,30,146,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/div[3]/p/font,i,147,/html/body/document/type/sequence/filename/description/text/div[3]/p/font,i,n,2,"[0.0344004824457904, 0.49870902777777776, 0.0025770416666666667, 0.00039329819869425]",1.0,12.0,0.0344004824457904,0.49870902777777776,0.0025770416666666667,0.00039329819869425,0.0344004824457904,1.0,s_n
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2]/font,Section 3.11,148,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[3]/font,Finders; Brokers,149,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[4]/font,30,150,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[2]/font,Section 3.12,151,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[3]/font,Independent Investigation,152,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[4]/font,30,153,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[1]/font,Article IV. Certain Covenants,154,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[2]/font,30,155,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2]/font,Section 4.1,156,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[3]/font,Covenants of the Company,157,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[4]/font,35,158,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[2]/font,Section 4.2,159,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[3]/font,Access to Information; Confidentiality,160,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[4]/font,34,161,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2]/font,Section 4.3,162,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[3]/font,Company Stockholder Approval.,163,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[4]/font,36,164,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[2]/font,Section 4.4,165,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[3]/font,No Solicitation of Transactions,166,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[4]/font,38,167,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[2]/font,Section 4.5,168,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[3]/font,Appropriate Action; Consents; Filings,169,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[4]/font,43,170,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[2]/font,Section 4.6,171,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[3]/font,Public Announcements,172,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[4]/font,45,173,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[2]/font,Section 4.7,174,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[3]/font,Employee Benefit Matters,175,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[4]/font,45,176,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[2]/font,Section 4.8,177,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[3]/font,S-8 Filing,178,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[4]/font,47,179,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[2]/font,Section 4.9,180,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[3]/font,Indemnification of Directors and Officers,181,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[4]/font,47,182,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[2]/font,Section 4.10,183,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[3]/font,State Takeover Laws,184,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[4]/font,49,185,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[2]/font,Section 4.11,186,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[3]/font,Section 16 Matters,187,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[4]/font,49,188,,,,,,,,,,,,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[2]/font,Section 4.12,189,,,,,,,,,,,,,,o
