highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[9]/b[1],Section,ssn,16,"[0.06524012899851826, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,26,0.06524012899851826,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.06524012899851826,2
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[9]/b[3],1.2,ssn,16,"[0.06524012899851826, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,27,0.06524012899851826,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.06524012899851826,2
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[9]/b[4]/u,Merger II,sst,17,"[0.06524012899851826, 0.2843263888888889, 0.03915472222222222, 0.00026148348295999303]",1,28,0.06524012899851826,0.2843263888888889,0.03915472222222222,0.00026148348295999303,0.06524012899851826,1
/html/body/document/type/sequence/filename/description/text/center[7]/div/p[12],2,n,18,"[0.06748017083587553, 0.4976833333333333, 0.00463325, 0.00026148348295999303]",1,29,0.06748017083587553,0.4976833333333333,0.00463325,0.00026148348295999303,0.06748017083587553,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[2]/b[1],Section,ssn,19,"[0.0698509544147128, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,30,0.0698509544147128,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.0698509544147128,2
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[2]/b[3],1.3,ssn,19,"[0.0698509544147128, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,31,0.0698509544147128,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.0698509544147128,2
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[2]/b[4]/u,Tax Treatment,sst,20,"[0.0698509544147128, 0.28416319444444443, 0.05802951388888889, 0.00026148348295999303]",1,32,0.0698509544147128,0.28416319444444443,0.05802951388888889,0.00026148348295999303,0.0698509544147128,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[3]/b[1],Section,ssn,21,"[0.07283186612045672, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,33,0.07283186612045672,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.07283186612045672,2
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[3]/b[3],1.4,ssn,21,"[0.07283186612045672, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,34,0.07283186612045672,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.07283186612045672,2
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[3]/b[4]/u,Closing,sst,22,"[0.07283186612045672, 0.2843263888888889, 0.029839444444444446, 0.00026148348295999303]",1,35,0.07283186612045672,0.2843263888888889,0.029839444444444446,0.00026148348295999303,0.07283186612045672,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[4]/b[1],Section,ssn,23,"[0.07446177983090735, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,36,0.07446177983090735,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.07446177983090735,2
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[4]/b[3],1.5,ssn,23,"[0.07446177983090735, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,37,0.07446177983090735,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.07446177983090735,2
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[4]/b[4]/u,Effective Times,sst,24,"[0.07446177983090735, 0.2843263888888889, 0.061100277777777774, 0.00026148348295999303]",1,38,0.07446177983090735,0.2843263888888889,0.061100277777777774,0.00026148348295999303,0.07446177983090735,1
/html/body/document/type/sequence/filename/description/text/center[8]/div/p[6],3,n,25,"[0.0762921642116273, 0.4976833333333333, 0.00463325, 0.00026148348295999303]",1,39,0.0762921642116273,0.4976833333333333,0.00463325,0.00026148348295999303,0.0762921642116273,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[2]/b,ARTICLE II,sn,26,"[0.07921206310468056, 0.47431111111111113, 0.05137805555555555, 0.00026148348295999303]",1,40,0.07921206310468056,0.47431111111111113,0.05137805555555555,0.00026148348295999303,0.07921206310468056,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[3]/b,MERGER CONSIDERATION; CONVERSION OF STOCK,st,27,"[0.07976117841889654, 0.3799861111111111, 0.24002847222222223, 0.00026148348295999303]",1,41,0.07976117841889654,0.3799861111111111,0.24002847222222223,0.00026148348295999303,0.07976117841889654,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[4]/b[1],Section,ssn,28,"[0.08031029373311252, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,42,0.08031029373311252,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.08031029373311252,2
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[4]/b[3],2.1,ssn,28,"[0.08031029373311252, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,43,0.08031029373311252,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.08031029373311252,2
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[4]/b[4]/u,Effect on Capital Stock,sst,29,"[0.08031029373311252, 0.2843263888888889, 0.09179722222222221, 0.00026148348295999303]",1,44,0.08031029373311252,0.2843263888888889,0.09179722222222221,0.00026148348295999303,0.08031029373311252,1
/html/body/document/type/sequence/filename/description/text/center[9]/div/p[9],4,n,30,"[0.08526104767715506, 0.4976833333333333, 0.00463325, 0.00026148348295999303]",1,45,0.08526104767715506,0.4976833333333333,0.00463325,0.00026148348295999303,0.08526104767715506,1
/html/body/document/type/sequence/filename/description/text/center[10]/div/p[5],5,n,31,"[0.09432580841976815, 0.4976833333333333, 0.00463325, 0.00026148348295999303]",1,46,0.09432580841976815,0.4976833333333333,0.00463325,0.00026148348295999303,0.09432580841976815,1
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[1]/b[1],Section,ssn,32,"[0.0950666782881548, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,47,0.0950666782881548,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.0950666782881548,2
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[1]/b[3],2.2,ssn,32,"[0.0950666782881548, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,48,0.0950666782881548,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.0950666782881548,2
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[1]/b[4]/u,Appointment of Exchange Agent,sst,33,"[0.0950666782881548, 0.2838159722222222, 0.12883541666666667, 0.00026148348295999303]",1,49,0.0950666782881548,0.2838159722222222,0.12883541666666667,0.00026148348295999303,0.0950666782881548,1
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[2]/b[1],Section,ssn,34,"[0.09642639239954676, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,50,0.09642639239954676,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.09642639239954676,2
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[2]/b[3],2.3,ssn,34,"[0.09642639239954676, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,51,0.09642639239954676,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.09642639239954676,2
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[2]/b[4]/u,Exchange of Certificates,sst,35,"[0.09642639239954676, 0.2843263888888889, 0.09665833333333332, 0.00026148348295999303]",1,52,0.09642639239954676,0.2843263888888889,0.09665833333333332,0.00026148348295999303,0.09642639239954676,1
/html/body/document/type/sequence/filename/description/text/center[11]/div/p[6],6,n,36,"[0.10339928527847991, 0.4976833333333333, 0.00463325, 0.00026148348295999303]",1,53,0.10339928527847991,0.4976833333333333,0.00463325,0.00026148348295999303,0.10339928527847991,1
/html/body/document/type/sequence/filename/description/text/center[12]/div/p[5],7,n,37,"[0.11165344722391703, 0.4976833333333333, 0.00463325, 0.00026148348295999303]",1,54,0.11165344722391703,0.4976833333333333,0.00463325,0.00026148348295999303,0.11165344722391703,1
/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],8,n,38,"[0.12031726662599146, 0.4976833333333333, 0.00463325, 0.00026148348295999303]",1,55,0.12031726662599146,0.4976833333333333,0.00463325,0.00026148348295999303,0.12031726662599146,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2]/b[1],Section,ssn,39,"[0.12268805020482873, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,56,0.12268805020482873,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.12268805020482873,2
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2]/b[3],2.4,ssn,39,"[0.12268805020482873, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,57,0.12268805020482873,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.12268805020482873,2
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2]/b[4]/u,Company Equity Awards,sst,40,"[0.12268805020482873, 0.2843263888888889, 0.09962569444444445, 0.00026148348295999303]",1,58,0.12268805020482873,0.2843263888888889,0.09962569444444445,0.00026148348295999303,0.12268805020482873,1
/html/body/document/type/sequence/filename/description/text/center[14]/div/p[7],9,n,41,"[0.12953020134228188, 0.4976833333333333, 0.00463325, 0.00026148348295999303]",1,59,0.12953020134228188,0.4976833333333333,0.00463325,0.00026148348295999303,0.12953020134228188,1
/html/body/document/type/sequence/filename/description/text/center[15]/div/p[6],10,n,42,"[0.13792382114529766, 0.4953666666666666, 0.009261041666666667, 0.00026148348295999303]",1,60,0.13792382114529766,0.4953666666666666,0.009261041666666667,0.00026148348295999303,0.13792382114529766,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1]/b[1],Section,ssn,43,"[0.1386646910136843, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,61,0.1386646910136843,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.1386646910136843,2
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1]/b[3],2.5,ssn,43,"[0.1386646910136843, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,62,0.1386646910136843,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.1386646910136843,2
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1]/b[4]/u,Withholding,sst,44,"[0.1386646910136843, 0.28416319444444443, 0.04973958333333333, 0.00026148348295999303]",1,63,0.1386646910136843,0.28416319444444443,0.04973958333333333,0.00026148348295999303,0.1386646910136843,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2]/b,ARTICLE III,sn,46,"[0.14057352043929225, 0.4725097222222222, 0.05498048611111111, 0.00026148348295999303]",1,64,0.14057352043929225,0.4725097222222222,0.05498048611111111,0.00026148348295999303,0.14057352043929225,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[3]/b,REPRESENTATIONS AND WARRANTIES OF THE COMPANY,st,47,"[0.14112263575350822, 0.36853819444444447, 0.2629229166666667, 0.00026148348295999303]",1,65,0.14112263575350822,0.36853819444444447,0.2629229166666667,0.00026148348295999303,0.14112263575350822,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[5]/b[1],Section,ssn,48,"[0.14384206397629215, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,66,0.14384206397629215,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.14384206397629215,2
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[5]/b[3],3.1,ssn,48,"[0.14384206397629215, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,67,0.14384206397629215,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.14384206397629215,2
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[5]/b[4]/u,"Organization, Standing and Power; Subsidiaries",sst,49,"[0.14384206397629215, 0.2843263888888889, 0.1910861111111111, 0.00026148348295999303]",1,68,0.14384206397629215,0.2843263888888889,0.1910861111111111,0.00026148348295999303,0.14384206397629215,1
/html/body/document/type/sequence/filename/description/text/center[16]/div/p[8],11,n,50,"[0.14797350300706005, 0.49554027777777776, 0.008913819444444445, 0.00026148348295999303]",1,69,0.14797350300706005,0.49554027777777776,0.008913819444444445,0.00026148348295999303,0.14797350300706005,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[3]/b[1],Section,ssn,51,"[0.15291554083500392, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,70,0.15291554083500392,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.15291554083500392,2
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[3]/b[3],3.2,ssn,51,"[0.15291554083500392, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,71,0.15291554083500392,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.15291554083500392,2
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[3]/b[4]/u,Capital Stock,sst,52,"[0.15291554083500392, 0.2843263888888889, 0.05374888888888889, 0.00026148348295999303]",1,72,0.15291554083500392,0.2843263888888889,0.05374888888888889,0.00026148348295999303,0.15291554083500392,1
/html/body/document/type/sequence/filename/description/text/center[17]/div/p[11],12,n,53,"[0.15693367035648914, 0.4953666666666666, 0.009261041666666667, 0.00026148348295999303]",1,73,0.15693367035648914,0.4953666666666666,0.009261041666666667,0.00026148348295999303,0.15693367035648914,1
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[6],13,n,54,"[0.16586768935762225, 0.4953666666666666, 0.009261041666666667, 0.00026148348295999303]",1,74,0.16586768935762225,0.4953666666666666,0.009261041666666667,0.00026148348295999303,0.16586768935762225,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/b[1],Section,ssn,55,"[0.16742787413928353, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,75,0.16742787413928353,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.16742787413928353,2
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/b[3],3.3,ssn,55,"[0.16742787413928353, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,76,0.16742787413928353,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.16742787413928353,2
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/b[4]/u,Authority,sst,56,"[0.16742787413928353, 0.2838159722222222, 0.039089652777777775, 0.00026148348295999303]",1,77,0.16742787413928353,0.2838159722222222,0.039089652777777775,0.00026148348295999303,0.16742787413928353,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5]/b[1],Section,ssn,57,"[0.17311949795171272, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,78,0.17311949795171272,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.17311949795171272,2
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5]/b[3],3.4,ssn,57,"[0.17311949795171272, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,79,0.17311949795171272,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.17311949795171272,2
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5]/b[4]/u,No Conflict; Consents and Approvals,sst,58,"[0.17311949795171272, 0.2843263888888889, 0.14694027777777777, 0.00026148348295999303]",1,80,0.17311949795171272,0.2843263888888889,0.14694027777777777,0.00026148348295999303,0.17311949795171272,1
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8],14,n,59,"[0.17481914059095266, 0.4953666666666666, 0.009261041666666667, 0.00026148348295999303]",1,81,0.17481914059095266,0.4953666666666666,0.009261041666666667,0.00026148348295999303,0.17481914059095266,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3]/b[1],Section,ssn,60,"[0.18246317440948315, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,82,0.18246317440948315,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.18246317440948315,2
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3]/b[3],3.5,ssn,60,"[0.18246317440948315, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,83,0.18246317440948315,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.18246317440948315,2
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3]/b[4]/u,SEC Reports; Financial Statements,sst,61,"[0.18246317440948315, 0.2843263888888889, 0.14013680555555555, 0.00026148348295999303]",1,84,0.18246317440948315,0.2843263888888889,0.14013680555555555,0.00026148348295999303,0.18246317440948315,1
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6],15,n,62,"[0.18389261744966443, 0.4953666666666666, 0.009261041666666667, 0.00026148348295999303]",1,85,0.18389261744966443,0.4953666666666666,0.009261041666666667,0.00026148348295999303,0.18389261744966443,1
/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5],16,n,63,"[0.19268717859321885, 0.4953666666666666, 0.009261041666666667, 0.00026148348295999303]",1,86,0.19268717859321885,0.4953666666666666,0.009261041666666667,0.00026148348295999303,0.19268717859321885,1
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[5]/b[1],Section,ssn,64,"[0.2008803277259653, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,87,0.2008803277259653,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.2008803277259653,2
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[5]/b[3],3.6,ssn,64,"[0.2008803277259653, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,88,0.2008803277259653,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.2008803277259653,2
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[5]/b[4]/u,No Undisclosed Liabilities,sst,65,"[0.2008803277259653, 0.2843263888888889, 0.10287569444444444, 0.00026148348295999303]",1,89,0.2008803277259653,0.2843263888888889,0.10287569444444444,0.00026148348295999303,0.2008803277259653,1
/html/body/document/type/sequence/filename/description/text/center[22]/div/p[7],17,n,66,"[0.20190011330950927, 0.4953666666666666, 0.009261041666666667, 0.00026148348295999303]",1,90,0.20190011330950927,0.4953666666666666,0.009261041666666667,0.00026148348295999303,0.20190011330950927,1
/html/body/document/type/sequence/filename/description/text/center[23]/div/p[2]/b[1],Section,ssn,67,"[0.20373049769022925, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,91,0.20373049769022925,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.20373049769022925,2
/html/body/document/type/sequence/filename/description/text/center[23]/div/p[2]/b[3],3.7,ssn,67,"[0.20373049769022925, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,92,0.20373049769022925,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.20373049769022925,2
/html/body/document/type/sequence/filename/description/text/center[23]/div/p[2]/b[4]/u,Information Supplied,sst,68,"[0.20373049769022925, 0.2843263888888889, 0.08565, 0.00026148348295999303]",1,93,0.20373049769022925,0.2843263888888889,0.08565,0.00026148348295999303,0.20373049769022925,1
/html/body/document/type/sequence/filename/description/text/center[23]/div/p[3]/b[1],Section,ssn,69,"[0.20698160899503182, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,94,0.20698160899503182,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.20698160899503182,2
/html/body/document/type/sequence/filename/description/text/center[23]/div/p[3]/b[3],3.8,ssn,69,"[0.20698160899503182, 0.2393284722222222, 0.042686666666666664, 0.00026148348295999303]",2,95,0.20698160899503182,0.2393284722222222,0.042686666666666664,0.00026148348295999303,0.20698160899503182,2
/html/body/document/type/sequence/filename/description/text/center[23]/div/p[3]/b[4]/u,Absence of Certain Changes or Events,sst,70,"[0.20698160899503182, 0.2838159722222222, 0.1517902777777778, 0.00026148348295999303]",1,96,0.20698160899503182,0.2838159722222222,0.1517902777777778,0.00026148348295999303,0.20698160899503182,1
