,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,tagged_sequence
31,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2],Sterling Series A Preferred Stock,31,,,,,,,,,,,,,,o
32,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3],3,32,,,,,,,,,,,,,,o
33,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[1],1.7,33,,,,,,,,,,,,,,o
34,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2],Webster Stock,34,,,,,,,,,,,,,,o
35,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3],3,35,,,,,,,,,,,,,,o
36,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1],1.8,36,,,,,,,,,,,,,,o
37,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2],Treatment of Sterling Equity Awards,37,,,,,,,,,,,,,,o
38,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3],3,38,,,,,,,,,,,,,,o
39,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[1],1.9,39,,,,,,,,,,,,,,o
40,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[2],Certificate of Incorporation of Surviving Corporation,40,,,,,,,,,,,,,,o
41,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[3],5,41,,,,,,,,,,,,,,o
42,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1],1.10,42,,,,,,,,,,,,,,o
43,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2],Bylaws of Surviving Corporation,43,,,,,,,,,,,,,,o
44,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[3],5,44,,,,,,,,,,,,,,o
45,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[1],1.11,45,,,,,,,,,,,,,,o
46,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[2],Tax Consequences,46,,,,,,,,,,,,,,o
47,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[3],5,47,,,,,,,,,,,,,,o
48,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[1],1.12,48,,,,,,,,,,,,,,o
49,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2],Bank Merger,49,,,,,,,,,,,,,,o
50,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3],5,50,,,,,,,,,,,,,,o
51,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td/p[2],Article II,51,,,,,,,,,,,,,,o
52,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td/p[4],EXCHANGE OF SHARES,52,,,,,,,,,,,,,,o
53,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1],2.1,53,,,,,,,,,,,,,,o
54,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[2],Webster to Make Merger Consideration Available,54,,,,,,,,,,,,,,o
55,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[3],6,55,,,,,,,,,,,,,,o
56,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[1],2.2,56,,,,,,,,,,,,,,o
57,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[2],Exchange of Shares,57,,,,,,,,,,,,,,o
58,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[3],6,58,,,,,,,,,,,,,,o
59,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td/p[2],Article III,59,,,,,,,,,,,,,,o
60,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td/p[4],REPRESENTATIONS AND WARRANTIES OF STERLING,60,,,,,,,,,,,,,,o
61,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[1],3.1,61,,,,,,,,,,,,,,o
62,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[2],Corporate Organization,62,,,,,,,,,,,,,,o
63,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[3],9,63,,,,,,,,,,,,,,o
64,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[1],3.2,64,,,,,,,,,,,,,,o
65,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[2],Capitalization,65,,,,,,,,,,,,,,o
66,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[3],10,66,,,,,,,,,,,,,,o
67,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1],3.3,67,,,,,,,,,,,,,,o
68,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2],Authority; No Violation,68,,,,,,,,,,,,,,o
69,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[3],11,69,,,,,,,,,,,,,,o
70,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[1],3.4,70,,,,,,,,,,,,,,o
71,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[2],Consents and Approvals,71,,,,,,,,,,,,,,o
72,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[3],12,72,,,,,,,,,,,,,,o
73,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[1],3.5,73,,,,,,,,,,,,,,o
74,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[2],Reports,74,,,,,,,,,,,,,,o
75,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[3],13,75,,,,,,,,,,,,,,o
76,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[1],3.6,76,,,,,,,,,,,,,,o
77,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2],Financial Statements,77,,,,,,,,,,,,,,o
78,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[3],14,78,,,,,,,,,,,,,,o
79,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[1],3.7,79,,,,,,,,,,,,,,o
80,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[2],Broker’s Fees,80,,,,,,,,,,,,,,o
81,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[3],15,81,,,,,,,,,,,,,,o
82,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1],3.8,82,,,,,,,,,,,,,,o
83,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[2],Absence of Certain Changes or Events,83,,,,,,,,,,,,,,o
84,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[3],15,84,,,,,,,,,,,,,,o
85,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[1],3.9,85,,,,,,,,,,,,,,o
86,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[2],Legal Proceedings,86,,,,,,,,,,,,,,o
87,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[3],15,87,,,,,,,,,,,,,,o
88,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[1],3.10,88,,,,,,,,,,,,,,o
89,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2],Taxes and Tax Returns,89,,,,,,,,,,,,,,o
90,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[3],16,90,,,,,,,,,,,,,,o
91,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[1],3.11,91,,,,,,,,,,,,,,o
92,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[2],Employees and Employee Benefit Plans,92,,,,,,,,,,,,,,o
93,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[3],17,93,,,,,,,,,,,,,,o
94,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[1],3.12,94,,,,,,,,,,,,,,o
95,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2],Compliance with Applicable Law,95,,,,,,,,,,,,,,o
96,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3],20,96,,,,,,,,,,,,,,o
97,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[1],3.13,97,,,,,,,,,,,,,,o
98,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2],Certain Contracts,98,,,,,,,,,,,,,,o
99,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[3],21,99,,,,,,,,,,,,,,o
100,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[1],3.14,100,,,,,,,,,,,,,,o
101,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2],Agreements with Regulatory Agencies,101,,,,,,,,,,,,,,o
102,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[3],22,102,,,,,,,,,,,,,,o
103,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[1],3.15,103,,,,,,,,,,,,,,o
104,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[2],Risk Management Instruments,104,,,,,,,,,,,,,,o
105,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[3],22,105,,,,,,,,,,,,,,o
106,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[1],3.16,106,,,,,,,,,,,,,,o
107,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[2],Environmental Matters,107,,,,,,,,,,,,,,o
108,/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[3],22,108,,,,,,,,,,,,,,o
109,/html/body/document/type/sequence/filename/description/text/div[4]/p,-,109,/html/body/document/type/sequence/filename/description/text/div[4]/p,-,n,2,"[0.02757036922997973, 0.4967431578947369, 0.008843228070175438, 0.00038488184127472865]",5.0,7.0,0.02757036922997973,0.4967431578947369,0.008843228070175438,0.00038488184127472865,0.02757036922997973,3.0,b_n
110,/html/body/document/type/sequence/filename/description/text/div[4]/p,i,110,/html/body/document/type/sequence/filename/description/text/div[4]/p,i,n,2,"[0.02757036922997973, 0.4967431578947369, 0.008843228070175438, 0.00038488184127472865]",5.0,8.0,0.02757036922997973,0.4967431578947369,0.008843228070175438,0.00038488184127472865,0.02757036922997973,3.0,i_n
111,/html/body/document/type/sequence/filename/description/text/div[4]/p,-,111,/html/body/document/type/sequence/filename/description/text/div[4]/p,-,n,2,"[0.02757036922997973, 0.4967431578947369, 0.008843228070175438, 0.00038488184127472865]",5.0,9.0,0.02757036922997973,0.4967431578947369,0.008843228070175438,0.00038488184127472865,0.02757036922997973,3.0,e_n
112,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[1],3.17,112,,,,,,,,,,,,,,o
113,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2],Investment Securities and Commodities,113,,,,,,,,,,,,,,o
114,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[3],23,114,,,,,,,,,,,,,,o
115,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[1],3.18,115,,,,,,,,,,,,,,o
116,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[2],Real Property,116,,,,,,,,,,,,,,o
117,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[3],23,117,,,,,,,,,,,,,,o
118,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[1],3.19,118,,,,,,,,,,,,,,o
119,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[2],Intellectual Property,119,,,,,,,,,,,,,,o
120,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[3],24,120,,,,,,,,,,,,,,o
121,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[1],3.20,121,,,,,,,,,,,,,,o
122,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[2],Related Party Transactions,122,,,,,,,,,,,,,,o
123,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[3],24,123,,,,,,,,,,,,,,o
124,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[1],3.21,124,,,,,,,,,,,,,,o
125,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2],State Takeover Laws,125,,,,,,,,,,,,,,o
126,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[3],24,126,,,,,,,,,,,,,,o
127,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[1],3.22,127,,,,,,,,,,,,,,o
128,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[2],Reorganization,128,,,,,,,,,,,,,,o
129,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[3],25,129,,,,,,,,,,,,,,o
130,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[1],3.23,130,,,,,,,,,,,,,,o
131,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2],Opinions,131,,,,,,,,,,,,,,o
132,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[3],25,132,,,,,,,,,,,,,,o
133,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[1],3.24,133,,,,,,,,,,,,,,o
134,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[2],Sterling Information,134,,,,,,,,,,,,,,o
135,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[3],25,135,,,,,,,,,,,,,,o
136,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[1],3.25,136,,,,,,,,,,,,,,o
137,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[2],Loan Portfolio,137,,,,,,,,,,,,,,o
138,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[3],25,138,,,,,,,,,,,,,,o
139,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[1],3.26,139,,,,,,,,,,,,,,o
140,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[2],Insurance,140,,,,,,,,,,,,,,o
141,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[3],26,141,,,,,,,,,,,,,,o
142,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[1],3.27,142,,,,,,,,,,,,,,o
143,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[2],Information Security,143,,,,,,,,,,,,,,o
144,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[3],26,144,,,,,,,,,,,,,,o
145,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[1],3.28,145,,,,,,,,,,,,,,o
146,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[2],No Other Representations or Warranties,146,,,,,,,,,,,,,,o
147,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[3],26,147,,,,,,,,,,,,,,o
148,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td/p[2],Article IV,148,,,,,,,,,,,,,,o
149,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td/p[4],REPRESENTATIONS AND WARRANTIES OF WEBSTER,149,,,,,,,,,,,,,,o
150,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[1],4.1,150,,,,,,,,,,,,,,o
151,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[2],Corporate Organization,151,,,,,,,,,,,,,,o
152,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[3],27,152,,,,,,,,,,,,,,o
153,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[1],4.2,153,,,,,,,,,,,,,,o
154,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[2],Capitalization,154,,,,,,,,,,,,,,o
155,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[3],28,155,,,,,,,,,,,,,,o
156,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[1],4.3,156,,,,,,,,,,,,,,o
157,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[2],Authority; No Violation,157,,,,,,,,,,,,,,o
158,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[3],29,158,,,,,,,,,,,,,,o
159,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[1],4.4,159,,,,,,,,,,,,,,o
160,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[2],Consents and Approvals,160,,,,,,,,,,,,,,o
161,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[3],30,161,,,,,,,,,,,,,,o
162,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[1],4.5,162,,,,,,,,,,,,,,o
163,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[2],Reports,163,,,,,,,,,,,,,,o
164,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[3],31,164,,,,,,,,,,,,,,o
165,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[1],4.6,165,,,,,,,,,,,,,,o
166,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[2],Financial Statements,166,,,,,,,,,,,,,,o
167,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[3],32,167,,,,,,,,,,,,,,o
168,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[1],4.7,168,,,,,,,,,,,,,,o
169,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[2],Broker’s Fees,169,,,,,,,,,,,,,,o
170,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[3],33,170,,,,,,,,,,,,,,o
171,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[1],4.8,171,,,,,,,,,,,,,,o
172,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[2],Absence of Certain Changes or Events,172,,,,,,,,,,,,,,o
173,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[3],33,173,,,,,,,,,,,,,,o
174,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[1],4.9,174,,,,,,,,,,,,,,o
175,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[2],Legal Proceedings,175,,,,,,,,,,,,,,o
176,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[3],33,176,,,,,,,,,,,,,,o
177,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[1],4.10,177,,,,,,,,,,,,,,o
178,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[2],Taxes and Tax Returns,178,,,,,,,,,,,,,,o
179,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[3],34,179,,,,,,,,,,,,,,o
180,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[1],4.11,180,,,,,,,,,,,,,,o
181,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[2],Employees and Employee Benefit Plans,181,,,,,,,,,,,,,,o
182,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[3],35,182,,,,,,,,,,,,,,o
183,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[1],4.12,183,,,,,,,,,,,,,,o
184,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[2],Compliance with Applicable Law,184,,,,,,,,,,,,,,o
185,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[3],38,185,,,,,,,,,,,,,,o
186,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[1],4.13,186,,,,,,,,,,,,,,o
187,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[2],Certain Contracts,187,,,,,,,,,,,,,,o
188,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[3],39,188,,,,,,,,,,,,,,o
189,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[1],4.14,189,,,,,,,,,,,,,,o
190,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[2],Agreements with Regulatory Agencies,190,,,,,,,,,,,,,,o
191,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[3],40,191,,,,,,,,,,,,,,o
192,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[1],4.15,192,,,,,,,,,,,,,,o
193,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[2],Risk Management Instruments,193,,,,,,,,,,,,,,o
194,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[3],40,194,,,,,,,,,,,,,,o
195,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[1],4.16,195,,,,,,,,,,,,,,o
196,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[2],Environmental Matters,196,,,,,,,,,,,,,,o
197,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[3],41,197,,,,,,,,,,,,,,o
198,/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[1],4.17,198,,,,,,,,,,,,,,o
