,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
95,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],.,sst,64,"[0.20655215751989944, 0.28101403508771927, 0.13665543859649124, 0.00025136154168412233]",2,95,0.20655215751989944,0.28101403508771927,0.13665543859649124,0.00025136154168412233,0.20655215751989944,2,True,1.0
98,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],.,sst,66,"[0.20863845831587768, 0.28101403508771927, 0.13275228070175438, 0.00025136154168412233]",2,98,0.20863845831587768,0.28101403508771927,0.13275228070175438,0.00025136154168412233,0.20863845831587768,2,True,1.0
102,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],.,sst,69,"[0.21945538332635106, 0.28101403508771927, 0.07222035087719299, 0.00025136154168412233]",2,102,0.21945538332635106,0.28101403508771927,0.07222035087719299,0.00025136154168412233,0.21945538332635106,2,True,1.0
107,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[10],. ,sst,72,"[0.24196062002513616, 0.28569052631578945, 0.0826259649122807, 0.00025136154168412233]",3,107,0.24196062002513616,0.28569052631578945,0.0826259649122807,0.00025136154168412233,0.24196062002513616,3,True,1.0
111,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[2],.,sst,75,"[0.24625890238793466, 0.28534526315789477, 0.0392379649122807, 0.00025136154168412233]",2,111,0.24625890238793466,0.28534526315789477,0.0392379649122807,0.00025136154168412233,0.24625890238793466,2,True,1.0
114,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[5],.,sst,77,"[0.24940092165898617, 0.28569052631578945, 0.19694105263157896, 0.00025136154168412233]",2,114,0.24940092165898617,0.28569052631578945,0.19694105263157896,0.00025136154168412233,0.24940092165898617,2,True,1.0
119,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[3],.,sst,82,"[0.2726099706744868, 0.28569052631578945, 0.055592140350877194, 0.00025136154168412233]",2,119,0.2726099706744868,0.28569052631578945,0.055592140350877194,0.00025136154168412233,0.2726099706744868,2,True,1.0
124,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[4],.,sst,85,"[0.2834436531210725, 0.28334947368421054, 0.04261515789473684, 0.00025136154168412233]",3,124,0.2834436531210725,0.28334947368421054,0.04261515789473684,0.00025136154168412233,0.2834436531210725,3,True,1.0
128,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[3],.,sst,88,"[0.29271051529116043, 0.28569052631578945, 0.07836631578947369, 0.00025136154168412233]",2,128,0.29271051529116043,0.28569052631578945,0.07836631578947369,0.00025136154168412233,0.29271051529116043,2,True,1.0
132,/html/body/document/type/sequence/filename/description/text/center[27]/div/p[4],.,sst,91,"[0.30614997905320485, 0.28569052631578945, 0.050312491228070175, 0.00025136154168412233]",2,132,0.30614997905320485,0.28569052631578945,0.050312491228070175,0.00025136154168412233,0.30614997905320485,2,True,1.0
138,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[4],.,sst,96,"[0.31957268537913697, 0.28560842105263157, 0.023941894736842103, 0.00025136154168412233]",2,138,0.31957268537913697,0.28560842105263157,0.023941894736842103,0.00025136154168412233,0.31957268537913697,2,True,1.0
142,/html/body/document/type/sequence/filename/description/text/center[29]/div/p[6],.,sst,99,"[0.3309509844993716, 0.28569052631578945, 0.11173263157894736, 0.00025136154168412233]",2,142,0.3309509844993716,0.28569052631578945,0.11173263157894736,0.00025136154168412233,0.3309509844993716,2,True,1.0
145,/html/body/document/type/sequence/filename/description/text/center[29]/div/p[7],.,sst,101,"[0.3325178047758693, 0.28569052631578945, 0.07249473684210526, 0.00025136154168412233]",2,145,0.3325178047758693,0.28569052631578945,0.07249473684210526,0.00025136154168412233,0.3325178047758693,2,True,1.0
148,/html/body/document/type/sequence/filename/description/text/center[29]/div/p[8],.,sst,103,"[0.33434436531210726, 0.28569052631578945, 0.08984070175438597, 0.00025136154168412233]",2,148,0.33434436531210726,0.28569052631578945,0.08984070175438597,0.00025136154168412233,0.33434436531210726,2,True,1.0
151,/html/body/document/type/sequence/filename/description/text/center[29]/div/p[9],.,sst,105,"[0.3361709258483452, 0.28569052631578945, 0.03870063157894737, 0.00025136154168412233]",2,151,0.3361709258483452,0.28569052631578945,0.03870063157894737,0.00025136154168412233,0.3361709258483452,2,True,1.0
155,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[2],.,sst,108,"[0.3394302471721827, 0.28543298245614035, 0.08324000000000001, 0.00025136154168412233]",2,155,0.3394302471721827,0.28543298245614035,0.08324000000000001,0.00025136154168412233,0.3394302471721827,2,True,1.0
158,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[3],.,sst,110,"[0.3404775869291998, 0.28569052631578945, 0.05767543859649123, 0.00025136154168412233]",2,158,0.3404775869291998,0.28569052631578945,0.05767543859649123,0.00025136154168412233,0.3404775869291998,2,True,1.0
166,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[5],.,sst,117,"[0.35533305404273147, 0.28101403508771927, 0.05100877192982456, 0.00025136154168412233]",2,166,0.35533305404273147,0.28101403508771927,0.05100877192982456,0.00025136154168412233,0.35533305404273147,2,True,1.0
170,/html/body/document/type/sequence/filename/description/text/center[32]/div/p[1],. Each of the Parent Parties has full corporate power a,sst,120,"[0.3612065354000838, 0.28075649122807017, 0.2149340350877193, 0.00025136154168412233]",2,170,0.3612065354000838,0.28075649122807017,0.2149340350877193,0.00025136154168412233,0.3612065354000838,2,True,1.0
173,/html/body/document/type/sequence/filename/description/text/center[32]/div/p[2],.,sst,122,"[0.364331797235023, 0.28101403508771927, 0.1502357894736842, 0.00025136154168412233]",2,173,0.364331797235023,0.28101403508771927,0.1502357894736842,0.00025136154168412233,0.364331797235023,2,True,1.0
177,/html/body/document/type/sequence/filename/description/text/center[33]/div/p[3],.,sst,126,"[0.3743778801843318, 0.28101403508771927, 0.15304842105263158, 0.00025136154168412233]",2,177,0.3743778801843318,0.28101403508771927,0.15304842105263158,0.00025136154168412233,0.3743778801843318,2,True,1.0
180,/html/body/document/type/sequence/filename/description/text/center[33]/div/p[4],.,sst,128,"[0.3759447004608295, 0.28101403508771927, 0.054813614035087714, 0.00025136154168412233]",2,180,0.3759447004608295,0.28101403508771927,0.054813614035087714,0.00025136154168412233,0.3759447004608295,2,True,1.0
184,/html/body/document/type/sequence/filename/description/text/center[34]/div/p[1],.,sst,131,"[0.38388772517804776, 0.28101403508771927, 0.14731929824561404, 0.00025136154168412233]",2,184,0.38388772517804776,0.28101403508771927,0.14731929824561404,0.00025136154168412233,0.38388772517804776,2,True,1.0
192,/html/body/document/type/sequence/filename/description/text/center[35]/div/p[8],.,sst,138,"[0.40489317134478425, 0.28101403508771927, 0.13275228070175438, 0.00025136154168412233]",2,192,0.40489317134478425,0.28101403508771927,0.13275228070175438,0.00025136154168412233,0.40489317134478425,2,True,1.0
196,/html/body/document/type/sequence/filename/description/text/center[36]/div/p[4],.,sst,141,"[0.4141516547968161, 0.28569052631578945, 0.19694105263157896, 0.00025136154168412233]",2,196,0.4141516547968161,0.28569052631578945,0.19694105263157896,0.00025136154168412233,0.4141516547968161,2,True,1.0
203,/html/body/document/type/sequence/filename/description/text/center[37]/div/p[5],. ,sst,146,"[0.42576455802262253, 0.28569052631578945, 0.0826259649122807, 0.00025136154168412233]",3,203,0.42576455802262253,0.28569052631578945,0.0826259649122807,0.00025136154168412233,0.42576455802262253,3,True,1.0
215,/html/body/document/type/sequence/filename/description/text/center[39]/div/p[1],.,sst,156,"[0.4411395056556347, 0.28569052631578945, 0.03655150877192983, 0.00025136154168412233]",2,215,0.4411395056556347,0.28569052631578945,0.03655150877192983,0.00025136154168412233,0.4411395056556347,2,True,1.0
218,/html/body/document/type/sequence/filename/description/text/center[39]/div/p[2],.,sst,158,"[0.44374528697109344, 0.28560842105263157, 0.023941894736842103, 0.00025136154168412233]",2,218,0.44374528697109344,0.28560842105263157,0.023941894736842103,0.00025136154168412233,0.44374528697109344,2,True,1.0
221,/html/body/document/type/sequence/filename/description/text/center[39]/div/p[5],.,sst,160,"[0.4474067867616255, 0.28569052631578945, 0.12047719298245614, 0.00025136154168412233]",2,221,0.4474067867616255,0.28569052631578945,0.12047719298245614,0.00025136154168412233,0.4474067867616255,2,True,1.0
226,/html/body/document/type/sequence/filename/description/text/center[39]/div/p[7],.,sst,164,"[0.4500209467951403, 0.28569052631578945, 0.05767543859649123, 0.00025136154168412233]",2,226,0.4500209467951403,0.28569052631578945,0.05767543859649123,0.00025136154168412233,0.4500209467951403,2,True,1.0
230,/html/body/document/type/sequence/filename/description/text/center[40]/div/p[2],.,sst,167,"[0.4540594888981986, 0.28569052631578945, 0.15208350877192983, 0.00025136154168412233]",2,230,0.4540594888981986,0.28569052631578945,0.15208350877192983,0.00025136154168412233,0.4540594888981986,2,True,1.0
235,/html/body/document/type/sequence/filename/description/text/center[40]/div/p[5],.,sst,171,"[0.4621449518223712, 0.28101403508771927, 0.17795508771929824, 0.00025136154168412233]",2,235,0.4621449518223712,0.28101403508771927,0.17795508771929824,0.00025136154168412233,0.4621449518223712,2,True,1.0
243,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[7],.,sst,178,"[0.5206786761625471, 0.28101403508771927, 0.12281824561403508, 0.00025136154168412233]",2,243,0.5206786761625471,0.28101403508771927,0.12281824561403508,0.00025136154168412233,0.5206786761625471,2,True,1.0
252,/html/body/document/type/sequence/filename/description/text/center[49]/div/p[3],.,sst,186,"[0.5558357771260997, 0.28101403508771927, 0.12002736842105262, 0.00025136154168412233]",2,252,0.5558357771260997,0.28101403508771927,0.12002736842105262,0.00025136154168412233,0.5558357771260997,2,True,1.0
256,/html/body/document/type/sequence/filename/description/text/center[50]/div/p[2],.,sst,189,"[0.5674319229157939, 0.28101403508771927, 0.0847038596491228, 0.00025136154168412233]",2,256,0.5674319229157939,0.28101403508771927,0.0847038596491228,0.00025136154168412233,0.5674319229157939,2,True,1.0
269,/html/body/document/type/sequence/filename/description/text/center[54]/div/p[2],.,sst,201,"[0.6150733137829912, 0.28101403508771927, 0.037774105263157894, 0.00025136154168412233]",2,269,0.6150733137829912,0.28101403508771927,0.037774105263157894,0.00025136154168412233,0.6150733137829912,2,True,1.0
276,/html/body/document/type/sequence/filename/description/text/center[54]/div/p[3],.,sst,203,"[0.6184583158776708, 0.28101403508771927, 0.19402947368421053, 0.00025136154168412233]",6,276,0.6184583158776708,0.28101403508771927,0.19402947368421053,0.00025136154168412233,0.6184583158776708,6,True,1.0
281,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[3],.,sst,207,"[0.6372098868873063, 0.28101403508771927, 0.12833894736842105, 0.00025136154168412233]",2,281,0.6372098868873063,0.28101403508771927,0.12833894736842105,0.00025136154168412233,0.6372098868873063,2,True,1.0
284,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[4],.,sst,209,"[0.6385169669040637, 0.28101403508771927, 0.07118456140350878, 0.00025136154168412233]",2,284,0.6385169669040637,0.28101403508771927,0.07118456140350878,0.00025136154168412233,0.6385169669040637,2,True,1.0
289,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[1],.,sst,213,"[0.6564893171344784, 0.28569052631578945, 0.08375017543859649, 0.00025136154168412233]",2,289,0.6564893171344784,0.28569052631578945,0.08375017543859649,0.00025136154168412233,0.6564893171344784,2,True,1.0
292,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],.,sst,215,"[0.6575366568914957, 0.28534526315789477, 0.03975873684210526, 0.00025136154168412233]",2,292,0.6575366568914957,0.28534526315789477,0.03975873684210526,0.00025136154168412233,0.6575366568914957,2,True,1.0
299,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[2],.,sst,221,"[0.7050691244239631, 0.28794947368421053, 0.06888154385964912, 0.00025136154168412233]",2,299,0.7050691244239631,0.28794947368421053,0.06888154385964912,0.00025136154168412233,0.7050691244239631,2,True,1.0
302,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[3],.,sst,223,"[0.7063762044407206, 0.28569052631578945, 0.08417754385964912, 0.00025136154168412233]",2,302,0.7063762044407206,0.28569052631578945,0.08417754385964912,0.00025136154168412233,0.7063762044407206,2,True,1.0
305,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[4],. In the event that any,sst,225,"[0.7074235441977378, 0.28569052631578945, 0.08678175438596492, 0.00025136154168412233]",2,305,0.7074235441977378,0.28569052631578945,0.08678175438596492,0.00025136154168412233,0.7074235441977378,2,True,1.0
308,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5],.,sst,227,"[0.7092501047339757, 0.28569052631578945, 0.14081122807017543, 0.00025136154168412233]",2,308,0.7092501047339757,0.28569052631578945,0.14081122807017543,0.00025136154168412233,0.7092501047339757,2,True,1.0
315,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[2],.,sst,232,"[0.7135483870967742, 0.28569052631578945, 0.15795508771929825, 0.00025136154168412233]",3,315,0.7135483870967742,0.28569052631578945,0.15795508771929825,0.00025136154168412233,0.7135483870967742,3,True,1.0
318,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[3],.,sst,234,"[0.7151152073732719, 0.28560842105263157, 0.14038947368421054, 0.00025136154168412233]",2,318,0.7151152073732719,0.28560842105263157,0.14038947368421054,0.00025136154168412233,0.7151152073732719,2,True,1.0
322,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[3],.,sst,237,"[0.7311436950146628, 0.28569052631578945, 0.0996056140350877, 0.00025136154168412233]",2,322,0.7311436950146628,0.28569052631578945,0.0996056140350877,0.00025136154168412233,0.7311436950146628,2,True,1.0
329,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[6],.,sst,242,"[0.7340343527440302, 0.28101403508771927, 0.22457263157894738, 0.00025136154168412233]",4,329,0.7340343527440302,0.28101403508771927,0.22457263157894738,0.00025136154168412233,0.7340343527440302,4,True,1.0
332,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[7],.,ssst,244,"[0.7349476330121492, 0.2779438596491228, 0.0847038596491228, 0.00025136154168412233]",2,332,0.7349476330121492,0.2779438596491228,0.0847038596491228,0.00025136154168412233,0.7349476330121492,2,True,1.0
335,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[8],.,ssst,246,"[0.7354754922496858, 0.2784701754385965, 0.09664491228070175, 0.00025136154168412233]",2,335,0.7354754922496858,0.2784701754385965,0.09664491228070175,0.00025136154168412233,0.7354754922496858,2,True,1.0
339,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[2],.,ssst,249,"[0.7387348135735232, 0.2779438596491228, 0.10808631578947368, 0.00025136154168412233]",2,339,0.7387348135735232,0.2779438596491228,0.10808631578947368,0.00025136154168412233,0.7387348135735232,2,True,1.0
346,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[5],. The obligation of the Parent Parties to effect,sst,255,"[0.7413573523250943, 0.28101403508771927, 0.1769459649122807, 0.00025136154168412233]",2,346,0.7413573523250943,0.28101403508771927,0.1769459649122807,0.00025136154168412233,0.7413573523250943,2,True,1.0
349,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[6],.,ssst,257,"[0.742010892333473, 0.2779438596491228, 0.12264280701754385, 0.00025136154168412233]",2,349,0.742010892333473,0.2779438596491228,0.12264280701754385,0.00025136154168412233,0.742010892333473,2,True,1.0
352,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[7],.,ssst,259,"[0.745915374947633, 0.2784701754385965, 0.16825684210526315, 0.00025136154168412233]",2,352,0.745915374947633,0.2784701754385965,0.16825684210526315,0.00025136154168412233,0.745915374947633,2,True,1.0
355,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[8],". Except for any event, state of fa",ssst,261,"[0.74670297444491, 0.2779438596491228, 0.14452280701754386, 0.00025136154168412233]",2,355,0.74670297444491,0.2779438596491228,0.14452280701754386,0.00025136154168412233,0.74670297444491,2,True,1.0
361,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[1],.,ssst,264,"[0.7483954754922497, 0.2784701754385965, 0.07758245614035088, 0.00025136154168412233]",4,361,0.7483954754922497,0.2784701754385965,0.07758245614035088,0.00025136154168412233,0.7483954754922497,4,True,1.0
364,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[2],.,sst,266,"[0.7494428152492668, 0.28101403508771927, 0.16101964912280703, 0.00025136154168412233]",2,364,0.7494428152492668,0.28101403508771927,0.16101964912280703,0.00025136154168412233,0.7494428152492668,2,True,1.0
367,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[3],.,ssst,268,"[0.7500963552576456, 0.2779438596491228, 0.12038947368421053, 0.00025136154168412233]",2,367,0.7500963552576456,0.2779438596491228,0.12038947368421053,0.00025136154168412233,0.7500963552576456,2,True,1.0
370,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[4],.,ssst,270,"[0.7537410976120653, 0.2784701754385965, 0.18418315789473685, 0.00025136154168412233]",2,370,0.7537410976120653,0.2784701754385965,0.18418315789473685,0.00025136154168412233,0.7537410976120653,2,True,1.0
373,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[5],.,ssst,272,"[0.7545286971093422, 0.2779438596491228, 0.13204491228070175, 0.00025136154168412233]",2,373,0.7545286971093422,0.2779438596491228,0.13204491228070175,0.00025136154168412233,0.7545286971093422,2,True,1.0
378,/html/body/document/type/sequence/filename/description/text/center[66]/div/p[6],.,ssst,274,"[0.7555760368663594, 0.2784701754385965, 0.07758245614035088, 0.00025136154168412233]",4,378,0.7555760368663594,0.2784701754385965,0.07758245614035088,0.00025136154168412233,0.7555760368663594,4,True,1.0
390,/html/body/document/type/sequence/filename/description/text/center[68]/div/p[4],.,sst,284,"[0.7769920402178466, 0.28101403508771927, 0.15721473684210527, 0.00025136154168412233]",3,390,0.7769920402178466,0.28101403508771927,0.15721473684210527,0.00025136154168412233,0.7769920402178466,3,True,1.0
397,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[4],.,sst,290,"[0.7996816087138667, 0.28075649122807017, 0.09676000000000001, 0.00025136154168412233]",2,397,0.7996816087138667,0.28075649122807017,0.09676000000000001,0.00025136154168412233,0.7996816087138667,2,True,1.0
401,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[5],. ,sst,292,"[0.8030666108085462, 0.28101403508771927, 0.18456140350877193, 0.00025136154168412233]",3,401,0.8030666108085462,0.28101403508771927,0.18456140350877193,0.00025136154168412233,0.8030666108085462,3,True,1.0
404,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[6],.,sst,294,"[0.8041139505655635, 0.28101403508771927, 0.03767543859649123, 0.00025136154168412233]",2,404,0.8041139505655635,0.28101403508771927,0.03767543859649123,0.00025136154168412233,0.8041139505655635,2,True,1.0
411,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1],.,sst,300,"[0.8206786761625471, 0.28101403508771927, 0.05066336842105263, 0.00025136154168412233]",2,411,0.8206786761625471,0.28101403508771927,0.05066336842105263,0.00025136154168412233,0.8206786761625471,2,True,1.0
414,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[2],.,sst,302,"[0.821466275659824, 0.28101403508771927, 0.18166666666666667, 0.00025136154168412233]",2,414,0.821466275659824,0.28101403508771927,0.18166666666666667,0.00025136154168412233,0.821466275659824,2,True,1.0
417,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],.,sst,304,"[0.8256304985337244, 0.28101403508771927, 0.046940771929824564, 0.00025136154168412233]",2,417,0.8256304985337244,0.28101403508771927,0.046940771929824564,0.00025136154168412233,0.8256304985337244,2,True,1.0
420,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[4],.,sst,306,"[0.8279765395894428, 0.28101403508771927, 0.060707228070175444, 0.00025136154168412233]",2,420,0.8279765395894428,0.28101403508771927,0.060707228070175444,0.00025136154168412233,0.8279765395894428,2,True,1.0
429,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2],.,sst,314,"[0.8464516129032258, 0.28526315789473683, 0.10750035087719298, 0.00025136154168412233]",2,429,0.8464516129032258,0.28526315789473683,0.10750035087719298,0.00025136154168412233,0.8464516129032258,2,True,1.0
439,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1],.,sst,323,"[0.8863259321323838, 0.28569052631578945, 0.0877578947368421, 0.00025136154168412233]",2,439,0.8863259321323838,0.28569052631578945,0.0877578947368421,0.00025136154168412233,0.8863259321323838,2,True,1.0
450,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[9],.,sst,333,"[0.9858818600754085, 0.28569052631578945, 0.1815901754385965, 0.00025136154168412233]",2,450,0.9858818600754085,0.28569052631578945,0.1815901754385965,0.00025136154168412233,0.9858818600754085,2,True,1.0
38,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[4],Section 2.2,sst,29,"[0.07204859656472559, 0.27867298245614036, 0.2026701754385965, 0.00025136154168412233]",4,46,0.07204859656472559,0.27867298245614036,0.2026701754385965,0.00025136154168412233,0.07204859656472559,4,,
97,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[4],Section 3.1,sst,85,"[0.2834436531210725, 0.28334947368421054, 0.04261515789473684, 0.00025136154168412233]",3,122,0.2834436531210725,0.28334947368421054,0.04261515789473684,0.00025136154168412233,0.2834436531210725,3,,
166,/html/body/document/type/sequence/filename/description/text/center[38]/div/p[3],Section 4.,sst,153,"[0.4378718056137411, 0.28334947368421054, 0.0392379649122807, 0.00025136154168412233]",2,210,0.4378718056137411,0.28334947368421054,0.0392379649122807,0.00025136154168412233,0.4378718056137411,2,,
