,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
129,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3],.,sst,88,"[0.07055616462710006, 0.250619649122807, 0.13752771929824562, 8.889152271178405e-05]",2,129,0.07055616462710006,0.250619649122807,0.13752771929824562,8.889152271178405e-05,0.07055616462710006,2,True,1.0
132,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4],.,ssst,90,"[0.07069542801268186, 0.2712940350877193, 0.12963298245614036, 8.889152271178405e-05]",2,132,0.07069542801268186,0.2712940350877193,0.12963298245614036,8.889152271178405e-05,0.07069542801268186,2,True,1.0
136,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[1],.,ssst,93,"[0.07285549201457821, 0.271820350877193, 0.07898035087719298, 8.889152271178405e-05]",2,136,0.07285549201457821,0.271820350877193,0.07898035087719298,8.889152271178405e-05,0.07285549201457821,2,True,1.0
139,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2],.,ssst,95,"[0.07299475540016001, 0.2972259649122807, 0.045455017543859645, 8.889152271178405e-05]",2,139,0.07299475540016001,0.2972259649122807,0.045455017543859645,8.889152271178405e-05,0.07299475540016001,2,True,1.0
143,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3],. ,ssst,97,"[0.0744199828143056, 0.29983017543859647, 0.11406807017543859, 8.889152271178405e-05]",3,143,0.0744199828143056,0.29983017543859647,0.11406807017543859,8.889152271178405e-05,0.0744199828143056,3,True,1.0
147,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1],.,ssst,100,"[0.07547779193457584, 0.3024287719298246, 0.0948357894736842, 8.889152271178405e-05]",2,147,0.07547779193457584,0.3024287719298246,0.0948357894736842,8.889152271178405e-05,0.07547779193457584,2,True,1.0
150,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[4],.,ssst,102,"[0.0777326735606981, 0.2712063157894737, 0.08474245614035088, 8.889152271178405e-05]",2,150,0.0777326735606981,0.2712063157894737,0.08474245614035088,8.889152271178405e-05,0.0777326735606981,2,True,1.0
154,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[2],.,ssst,105,"[0.07911345521348781, 0.27173263157894734, 0.11876631578947368, 8.889152271178405e-05]",2,154,0.07911345521348781,0.27173263157894734,0.11876631578947368,8.889152271178405e-05,0.07911345521348781,2,True,1.0
159,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[4],.,ssst,109,"[0.08031052771933983, 0.2702575438596491, 0.14626105263157896, 8.889152271178405e-05]",2,159,0.08031052771933983,0.2702575438596491,0.14626105263157896,8.889152271178405e-05,0.08031052771933983,2,True,1.0
167,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[2],. ,ssst,114,"[0.08279356425375567, 0.271820350877193, 0.23308140350877193, 8.889152271178405e-05]",3,167,0.08279356425375567,0.271820350877193,0.23308140350877193,8.889152271178405e-05,0.08279356425375567,3,True,1.0
171,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[1],.,ssst,117,"[0.08467806453524548, 0.2696547368421052, 0.07536701754385965, 8.889152271178405e-05]",2,171,0.08467806453524548,0.2696547368421052,0.07536701754385965,8.889152271178405e-05,0.08467806453524548,2,True,1.0
174,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[2],.,sst,119,"[0.08536845536164034, 0.250619649122807, 0.054840982456140344, 8.889152271178405e-05]",2,174,0.08536845536164034,0.250619649122807,0.054840982456140344,8.889152271178405e-05,0.08536845536164034,2,True,1.0
179,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[3],. ,sst,121,"[0.08587513704109752, 0.250619649122807, 0.08791649122807017, 8.889152271178405e-05]",4,179,0.08587513704109752,0.250619649122807,0.08791649122807017,8.889152271178405e-05,0.08587513704109752,4,True,1.0
182,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[4]/b[3]/u,.,sst,123,"[0.08601440042667931, 0.250619649122807, 0.11096491228070175, 8.889152271178405e-05]",3,182,0.08601440042667931,0.250619649122807,0.11096491228070175,8.889152271178405e-05,0.08601440042667931,3,True,1.0
186,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[5],.,sst,125,"[0.08661293667960532, 0.250619649122807, 0.08418877192982456, 8.889152271178405e-05]",2,186,0.08661293667960532,0.250619649122807,0.08418877192982456,8.889152271178405e-05,0.08661293667960532,2,True,1.0
196,/html/body/document/type/sequence/filename/description/text/center[27]/div/p[2],.,sst,133,"[0.09132418738332988, 0.250619649122807, 0.07258245614035089, 8.889152271178405e-05]",2,196,0.09132418738332988,0.250619649122807,0.07258245614035089,8.889152271178405e-05,0.09132418738332988,2,True,1.0
200,/html/body/document/type/sequence/filename/description/text/center[28]/div/p[2],.,sst,136,"[0.09551097810305491, 0.2503621052631579, 0.20332771929824564, 8.889152271178405e-05]",2,200,0.09551097810305491,0.2503621052631579,0.20332771929824564,8.889152271178405e-05,0.09551097810305491,2,True,1.0
204,/html/body/document/type/sequence/filename/description/text/center[29]/div/p[3],.,sst,139,"[0.09896293223502918, 0.250619649122807, 0.0387280701754386, 8.889152271178405e-05]",2,204,0.09896293223502918,0.250619649122807,0.0387280701754386,8.889152271178405e-05,0.09896293223502918,2,True,1.0
208,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[2],.,sst,142,"[0.10066668642033838, 0.250619649122807, 0.1569459649122807, 8.889152271178405e-05]",2,208,0.10066668642033838,0.250619649122807,0.1569459649122807,8.889152271178405e-05,0.10066668642033838,2,True,1.0
217,/html/body/document/type/sequence/filename/description/text/center[33]/div/p[2],.,sst,149,"[0.10974251088921153, 0.24827298245614035, 0.1457838596491228, 8.889152271178405e-05]",3,217,0.10974251088921153,0.24827298245614035,0.1457838596491228,8.889152271178405e-05,0.10974251088921153,3,True,1.0
220,/html/body/document/type/sequence/filename/description/text/center[33]/div/p[3],.,sst,151,"[0.11048031052771934, 0.250619649122807, 0.08889263157894736, 8.889152271178405e-05]",2,220,0.11048031052771934,0.250619649122807,0.08889263157894736,8.889152271178405e-05,0.11048031052771934,2,True,1.0
224,/html/body/document/type/sequence/filename/description/text/center[34]/div/p[1],.,sst,154,"[0.1118136833683961, 0.250619649122807, 0.2130757894736842, 8.889152271178405e-05]",2,224,0.1118136833683961,0.250619649122807,0.2130757894736842,8.889152271178405e-05,0.1118136833683961,2,True,1.0
227,/html/body/document/type/sequence/filename/description/text/center[34]/div/p[4]/b/u[2],.,sst,156,"[0.11338113721888056, 0.2552961403508772, 0.09770315789473684, 8.889152271178405e-05]",2,227,0.11338113721888056,0.2552961403508772,0.09770315789473684,8.889152271178405e-05,0.11338113721888056,2,True,1.0
232,/html/body/document/type/sequence/filename/description/text/center[36]/div/p[4],.,sst,160,"[0.11900500755577943, 0.254780350877193, 0.06114035087719298, 8.889152271178405e-05]",2,232,0.11900500755577943,0.254780350877193,0.06114035087719298,8.889152271178405e-05,0.11900500755577943,2,True,1.0
236,/html/body/document/type/sequence/filename/description/text/center[37]/div/p[2],.,sst,163,"[0.12149397019170938, 0.2552140350877193, 0.024786175438596493, 8.889152271178405e-05]",2,236,0.12149397019170938,0.2552140350877193,0.024786175438596493,8.889152271178405e-05,0.12149397019170938,2,True,1.0
240,/html/body/document/type/sequence/filename/description/text/center[38]/div/p[7],.,sst,166,"[0.12629114936738867, 0.2552961403508772, 0.04409536842105263, 8.889152271178405e-05]",2,240,0.12629114936738867,0.2552961403508772,0.04409536842105263,8.889152271178405e-05,0.12629114936738867,2,True,1.0
244,/html/body/document/type/sequence/filename/description/text/center[39]/div/p[1],.,sst,169,"[0.12707339476725235, 0.2552961403508772, 0.08555929824561403, 8.889152271178405e-05]",2,244,0.12707339476725235,0.2552961403508772,0.08555929824561403,8.889152271178405e-05,0.12707339476725235,2,True,1.0
247,/html/body/document/type/sequence/filename/description/text/center[39]/div/p[7],. Except as ha,sst,171,"[0.12933420249488875, 0.2552961403508772, 0.058536210526315795, 8.889152271178405e-05]",2,247,0.12933420249488875,0.2552961403508772,0.058536210526315795,8.889152271178405e-05,0.12933420249488875,2,True,1.0
253,/html/body/document/type/sequence/filename/description/text/center[40]/div/p[3],.,sst,176,"[0.13214317461258113, 0.2552961403508772, 0.08418877192982456, 8.889152271178405e-05]",2,253,0.13214317461258113,0.2552961403508772,0.08418877192982456,8.889152271178405e-05,0.13214317461258113,2,True,1.0
259,/html/body/document/type/sequence/filename/description/text/center[43]/div/p[4],.,sst,181,"[0.14056416486414414, 0.2552961403508772, 0.09648000000000001, 8.889152271178405e-05]",2,259,0.14056416486414414,0.2552961403508772,0.09648000000000001,8.889152271178405e-05,0.14056416486414414,2,True,1.0
263,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[5],.,sst,184,"[0.14374648137722598, 0.2552961403508772, 0.07896912280701755, 8.889152271178405e-05]",2,263,0.14374648137722598,0.2552961403508772,0.07896912280701755,8.889152271178405e-05,0.14374648137722598,2,True,1.0
269,/html/body/document/type/sequence/filename/description/text/center[47]/div/p[3],.,sst,189,"[0.15301194109455096, 0.2552961403508772, 0.09734666666666666, 8.889152271178405e-05]",2,269,0.15301194109455096,0.2552961403508772,0.09734666666666666,8.889152271178405e-05,0.15301194109455096,2,True,1.0
274,/html/body/document/type/sequence/filename/description/text/center[48]/div/p[3],.,sst,192,"[0.1547186583306172, 0.2529494736842105, 0.047050456140350874, 8.889152271178405e-05]",3,274,0.1547186583306172,0.2529494736842105,0.047050456140350874,8.889152271178405e-05,0.1547186583306172,3,True,1.0
277,/html/body/document/type/sequence/filename/description/text/center[48]/div/p[4],.,sst,194,"[0.15582387626300037, 0.2552961403508772, 0.11852, 8.889152271178405e-05]",2,277,0.15582387626300037,0.2552961403508772,0.11852,8.889152271178405e-05,0.15582387626300037,2,True,1.0
282,/html/body/document/type/sequence/filename/description/text/center[48]/div/p[6],.,sst,198,"[0.15674834809920293, 0.2552961403508772, 0.11111859649122807, 8.889152271178405e-05]",2,282,0.15674834809920293,0.2552961403508772,0.11111859649122807,8.889152271178405e-05,0.15674834809920293,2,True,1.0
286,/html/body/document/type/sequence/filename/description/text/center[49]/div/p[2],.,sst,201,"[0.15826839313757446, 0.2552961403508772, 0.08104701754385965, 8.889152271178405e-05]",2,286,0.15826839313757446,0.2552961403508772,0.08104701754385965,8.889152271178405e-05,0.15826839313757446,2,True,1.0
289,/html/body/document/type/sequence/filename/description/text/center[49]/div/p[5],.,sst,203,"[0.15910101040030816, 0.2552140350877193, 0.06281249122807017, 8.889152271178405e-05]",2,289,0.15910101040030816,0.2552140350877193,0.06281249122807017,8.889152271178405e-05,0.15910101040030816,2,True,1.0
295,/html/body/document/type/sequence/filename/description/text/center[49]/div/p[7],.,sst,207,"[0.15993362766304187, 0.2552961403508772, 0.1248301754385965, 8.889152271178405e-05]",2,295,0.15993362766304187,0.2552961403508772,0.1248301754385965,8.889152271178405e-05,0.15993362766304187,2,True,1.0
301,/html/body/document/type/sequence/filename/description/text/center[50]/div/p[6],.,sst,212,"[0.1629351980799431, 0.250619649122807, 0.14111298245614037, 8.889152271178405e-05]",2,301,0.1629351980799431,0.250619649122807,0.14111298245614037,8.889152271178405e-05,0.1629351980799431,2,True,1.0
305,/html/body/document/type/sequence/filename/description/text/center[51]/div/p[2],.,sst,215,"[0.16454709769178347, 0.250619649122807, 0.07258245614035089, 8.889152271178405e-05]",2,305,0.16454709769178347,0.250619649122807,0.07258245614035089,8.889152271178405e-05,0.16454709769178347,2,True,1.0
309,/html/body/document/type/sequence/filename/description/text/center[52]/div/p[2],.,sst,218,"[0.16772348810335122, 0.2503621052631579, 0.20332771929824564, 8.889152271178405e-05]",2,309,0.16772348810335122,0.2503621052631579,0.20332771929824564,8.889152271178405e-05,0.16772348810335122,2,True,1.0
313,/html/body/document/type/sequence/filename/description/text/center[53]/div/p[3],.,sst,221,"[0.17209398797001393, 0.250619649122807, 0.0387280701754386, 8.889152271178405e-05]",2,313,0.17209398797001393,0.250619649122807,0.0387280701754386,8.889152271178405e-05,0.17209398797001393,2,True,1.0
317,/html/body/document/type/sequence/filename/description/text/center[54]/div/p[1],.,sst,224,"[0.17333550623722185, 0.250619649122807, 0.08626666666666667, 8.889152271178405e-05]",2,317,0.17333550623722185,0.250619649122807,0.08626666666666667,8.889152271178405e-05,0.17333550623722185,2,True,1.0
320,/html/body/document/type/sequence/filename/description/text/center[54]/div/p[2],.,sst,226,"[0.17453257874307387, 0.2503621052631579, 0.1554715789473684, 8.889152271178405e-05]",2,320,0.17453257874307387,0.2503621052631579,0.1554715789473684,8.889152271178405e-05,0.17453257874307387,2,True,1.0
324,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[1],.,sst,229,"[0.1763785593647219, 0.250619649122807, 0.14343719298245614, 8.889152271178405e-05]",2,324,0.1763785593647219,0.250619649122807,0.14343719298245614,8.889152271178405e-05,0.1763785593647219,2,True,1.0
328,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[2],.,sst,231,"[0.1770245044297609, 0.24827298245614035, 0.09123929824561403, 8.889152271178405e-05]",3,328,0.1770245044297609,0.24827298245614035,0.09123929824561403,8.889152271178405e-05,0.1770245044297609,3,True,1.0
331,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[3],.,sst,233,"[0.17803786778867522, 0.250619649122807, 0.18865122807017543, 8.889152271178405e-05]",2,331,0.17803786778867522,0.250619649122807,0.18865122807017543,8.889152271178405e-05,0.17803786778867522,2,True,1.0
335,/html/body/document/type/sequence/filename/description/text/center[56]/div/p[2],.,sst,236,"[0.1798808853595662, 0.2552961403508772, 0.09770315789473684, 8.889152271178405e-05]",2,335,0.1798808853595662,0.2552961403508772,0.09770315789473684,8.889152271178405e-05,0.1798808853595662,2,True,1.0
339,/html/body/document/type/sequence/filename/description/text/center[57]/div/p[6],.,sst,239,"[0.1843995377640819, 0.254780350877193, 0.06114035087719298, 8.889152271178405e-05]",2,339,0.1843995377640819,0.254780350877193,0.06114035087719298,8.889152271178405e-05,0.1843995377640819,2,True,1.0
343,/html/body/document/type/sequence/filename/description/text/center[58]/div/p[2],.,sst,242,"[0.1868410915878989, 0.2552140350877193, 0.024786175438596493, 8.889152271178405e-05]",2,343,0.1868410915878989,0.2552140350877193,0.024786175438596493,8.889152271178405e-05,0.1868410915878989,2,True,1.0
347,/html/body/document/type/sequence/filename/description/text/center[59]/div/p[7],.,sst,245,"[0.1913152982310587, 0.2552961403508772, 0.041842105263157896, 8.889152271178405e-05]",2,347,0.1913152982310587,0.2552961403508772,0.041842105263157896,8.889152271178405e-05,0.1913152982310587,2,True,1.0
351,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[1],.,sst,248,"[0.1920975436309224, 0.2552961403508772, 0.08555929824561403, 8.889152271178405e-05]",2,351,0.1920975436309224,0.2552961403508772,0.08555929824561403,8.889152271178405e-05,0.1920975436309224,2,True,1.0
354,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[7],.,sst,250,"[0.19408278763815223, 0.2552961403508772, 0.06087719298245614, 8.889152271178405e-05]",2,354,0.19408278763815223,0.2552961403508772,0.06087719298245614,8.889152271178405e-05,0.19408278763815223,2,True,1.0
358,/html/body/document/type/sequence/filename/description/text/center[61]/div/p[2],.,sst,253,"[0.19560283267652376, 0.2552961403508772, 0.08418877192982456, 8.889152271178405e-05]",2,358,0.19560283267652376,0.2552961403508772,0.08418877192982456,8.889152271178405e-05,0.19560283267652376,2,True,1.0
363,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[4],.,sst,257,"[0.20227562298142168, 0.2552961403508772, 0.09648000000000001, 8.889152271178405e-05]",2,363,0.20227562298142168,0.2552961403508772,0.09648000000000001,8.889152271178405e-05,0.20227562298142168,2,True,1.0
367,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[5],.,sst,260,"[0.20545793949450353, 0.2552961403508772, 0.07896912280701755, 8.889152271178405e-05]",2,367,0.20545793949450353,0.2552961403508772,0.07896912280701755,8.889152271178405e-05,0.20545793949450353,2,True,1.0
373,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2],.,sst,265,"[0.21430857210584017, 0.2552961403508772, 0.04236294736842105, 8.889152271178405e-05]",2,373,0.21430857210584017,0.2552961403508772,0.04236294736842105,8.889152271178405e-05,0.21430857210584017,2,True,1.0
377,/html/body/document/type/sequence/filename/description/text/center[68]/div/p[1],.,sst,268,"[0.21569231680938694, 0.2552961403508772, 0.03439143859649123, 8.889152271178405e-05]",2,377,0.21569231680938694,0.2552961403508772,0.03439143859649123,8.889152271178405e-05,0.21569231680938694,2,True,1.0
380,/html/body/document/type/sequence/filename/description/text/center[68]/div/p[2],.,sst,270,"[0.21606269815401938, 0.2552961403508772, 0.15463298245614035, 8.889152271178405e-05]",2,380,0.21606269815401938,0.2552961403508772,0.15463298245614035,8.889152271178405e-05,0.21606269815401938,2,True,1.0
383,/html/body/document/type/sequence/filename/description/text/center[68]/div/p[3],.,sst,272,"[0.21634122492518296, 0.2552961403508772, 0.07564701754385965, 8.889152271178405e-05]",2,383,0.21634122492518296,0.2552961403508772,0.07564701754385965,8.889152271178405e-05,0.21634122492518296,2,True,1.0
386,/html/body/document/type/sequence/filename/description/text/center[68]/div/p[4],.,sst,274,"[0.21680346084328425, 0.2552961403508772, 0.08104701754385965, 8.889152271178405e-05]",2,386,0.21680346084328425,0.2552961403508772,0.08104701754385965,8.889152271178405e-05,0.21680346084328425,2,True,1.0
389,/html/body/document/type/sequence/filename/description/text/center[68]/div/p[7],.,sst,276,"[0.21763607810601796, 0.2552961403508772, 0.06054821052631579, 8.889152271178405e-05]",2,389,0.21763607810601796,0.2552961403508772,0.06054821052631579,8.889152271178405e-05,0.21763607810601796,2,True,1.0
395,/html/body/document/type/sequence/filename/description/text/center[69]/div/p[5],.,sst,281,"[0.22058431360929212, 0.2552961403508772, 0.11111859649122807, 8.889152271178405e-05]",2,395,0.22058431360929212,0.2552961403508772,0.11111859649122807,8.889152271178405e-05,0.22058431360929212,2,True,1.0
399,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[1],.,sst,284,"[0.22182583187650004, 0.2552961403508772, 0.08644771929824561, 8.889152271178405e-05]",2,399,0.22182583187650004,0.2552961403508772,0.08644771929824561,8.889152271178405e-05,0.22182583187650004,2,True,1.0
402,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[5],.,sst,286,"[0.22316513081869094, 0.2552961403508772, 0.06809761403508773, 8.889152271178405e-05]",2,402,0.22316513081869094,0.2552961403508772,0.06809761403508773,8.889152271178405e-05,0.22316513081869094,2,True,1.0
405,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[6],.,sst,289,"[0.2236273667367922, 0.2552961403508772, 0.1248301754385965, 8.889152271178405e-05]",2,405,0.2236273667367922,0.2552961403508772,0.1248301754385965,8.889152271178405e-05,0.2236273667367922,2,True,1.0
417,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[1],.,sst,300,"[0.23740555275711872, 0.250619649122807, 0.18268070175438597, 8.889152271178405e-05]",2,417,0.23740555275711872,0.250619649122807,0.18268070175438597,8.889152271178405e-05,0.23740555275711872,2,True,1.0
