,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
67,/html/body/document/type/sequence/filename/description/text/p[421],.,sst,146,"[0.2854366416169992, 0.1274736111111111, 0.1441402777777778, 0.00038870173620108835]",3,67,0.2854366416169992,0.1274736111111111,0.1441402777777778,0.00038870173620108835,0.2854366416169992,3,True,1.0
71,/html/body/document/type/sequence/filename/description/text/p[425],.,ssst,205,"[0.2870432754599637, 0.14816597222222222, 0.10725347222222222, 0.00038870173620108835]",2,71,0.2870432754599637,0.14816597222222222,0.10725347222222222,0.00038870173620108835,0.2870432754599637,2,True,1.0
76,/html/body/document/type/sequence/filename/description/text/p[428],.,ssst,207,"[0.2906556102617258, 0.15231111111111112, 0.17312291666666665, 0.00038870173620108835]",2,76,0.2906556102617258,0.15231111111111112,0.17312291666666665,0.00038870173620108835,0.2906556102617258,2,True,1.0
79,/html/body/document/type/sequence/filename/description/text/p[430],.,ssst,209,"[0.2938688779476548, 0.1544326388888889, 0.18759791666666667, 0.00038870173620108835]",2,79,0.2938688779476548,0.1544326388888889,0.18759791666666667,0.00038870173620108835,0.2938688779476548,2,True,1.0
82,/html/body/document/type/sequence/filename/description/text/p[432],.,ssst,212,"[0.2954755117906193, 0.13394097222222223, 0.10348819444444445, 0.00038870173620108835]",2,82,0.2954755117906193,0.13394097222222223,0.10348819444444445,0.00038870173620108835,0.2954755117906193,2,True,1.0
89,/html/body/document/type/sequence/filename/description/text/p[439],.,ssst,215,"[0.3014952060119202, 0.1490451388888889, 0.051502847222222224, 0.00038870173620108835]",2,89,0.3014952060119202,0.1490451388888889,0.051502847222222224,0.00038870173620108835,0.3014952060119202,2,True,1.0
92,/html/body/document/type/sequence/filename/description/text/p[441],.,ssst,217,"[0.3031018398548847, 0.1521263888888889, 0.06187611111111112, 0.00038870173620108835]",2,92,0.3031018398548847,0.1521263888888889,0.06187611111111112,0.00038870173620108835,0.3031018398548847,2,True,1.0
95,/html/body/document/type/sequence/filename/description/text/p[443],.,ssst,219,"[0.30511013215859034, 0.15205625, 0.19324513888888892, 0.00038870173620108835]",2,95,0.30511013215859034,0.15205625,0.19324513888888892,0.00038870173620108835,0.30511013215859034,2,True,1.0
98,/html/body/document/type/sequence/filename/description/text/p[445],.,ssst,221,"[0.30671676600155484, 0.15150833333333333, 0.21368263888888886, 0.00038870173620108835]",2,98,0.30671676600155484,0.15150833333333333,0.21368263888888886,0.00038870173620108835,0.30671676600155484,2,True,1.0
102,/html/body/document/type/sequence/filename/description/text/p[458],.,ssst,223,"[0.31916299559471367, 0.15485000000000002, 0.07887361111111112, 0.00038870173620108835]",2,102,0.31916299559471367,0.15485000000000002,0.07887361111111112,0.00038870173620108835,0.31916299559471367,2,True,1.0
106,/html/body/document/type/sequence/filename/description/text/p[463],.,sst,147,"[0.32438196423944027, 0.12979583333333333, 0.08663749999999999, 0.00038870173620108835]",2,106,0.32438196423944027,0.12979583333333333,0.08663749999999999,0.00038870173620108835,0.32438196423944027,2,True,1.0
109,/html/body/document/type/sequence/filename/description/text/p[465],.,ssst,184,"[0.3251852811609225, 0.13294791666666667, 0.1160861111111111, 0.00038870173620108835]",2,109,0.3251852811609225,0.13294791666666667,0.1160861111111111,0.00038870173620108835,0.3251852811609225,2,True,1.0
112,/html/body/document/type/sequence/filename/description/text/p[467],.,ssst,186,"[0.3283985488468515, 0.1322701388888889, 0.07815763888888888, 0.00038870173620108835]",2,112,0.3283985488468515,0.1322701388888889,0.07815763888888888,0.00038870173620108835,0.3283985488468515,2,True,1.0
116,/html/body/document/type/sequence/filename/description/text/p[474],.,ssst,188,"[0.3392381445970459, 0.13365902777777777, 0.07444097222222222, 0.00038870173620108835]",2,116,0.3392381445970459,0.13365902777777777,0.07444097222222222,0.00038870173620108835,0.3392381445970459,2,True,1.0
120,/html/body/document/type/sequence/filename/description/text/p[477],.,ssst,191,"[0.34405286343612335, 0.1351402777777778, 0.11988402777777779, 0.00038870173620108835]",2,120,0.34405286343612335,0.1351402777777778,0.11988402777777779,0.00038870173620108835,0.34405286343612335,2,True,1.0
123,/html/body/document/type/sequence/filename/description/text/p[479],.,ssst,193,"[0.346061155739829, 0.1335451388888889, 0.0476725, 0.00038870173620108835]",2,123,0.346061155739829,0.1335451388888889,0.0476725,0.00038870173620108835,0.346061155739829,2,True,1.0
126,/html/body/document/type/sequence/filename/description/text/p[481],.,ssst,195,"[0.34806944804353457, 0.13344722222222222, 0.14515, 0.00038870173620108835]",2,126,0.34806944804353457,0.13344722222222222,0.14515,0.00038870173620108835,0.34806944804353457,2,True,1.0
131,/html/body/document/type/sequence/filename/description/text/p[483],.,sst,148,"[0.3500777403472402, 0.13323541666666666, 0.07098541666666666, 0.00038870173620108835]",4,131,0.3500777403472402,0.13323541666666666,0.07098541666666666,0.00038870173620108835,0.3500777403472402,4,True,1.0
135,/html/body/document/type/sequence/filename/description/text/p[486],.,sst,149,"[0.35609743456854104, 0.13451041666666666, 0.11751319444444444, 0.00038870173620108835]",2,135,0.35609743456854104,0.13451041666666666,0.11751319444444444,0.00038870173620108835,0.35609743456854104,2,True,1.0
138,/html/body/document/type/sequence/filename/description/text/p[488],.,sst,150,"[0.35730240995076445, 0.1315701388888889, 0.0727375, 0.00038870173620108835]",2,138,0.35730240995076445,0.1315701388888889,0.0727375,0.00038870173620108835,0.35730240995076445,2,True,1.0
146,/html/body/document/type/sequence/filename/description/text/p[498],.,sst,151,"[0.36894791396734905, 0.12979583333333333, 0.06529944444444444, 0.00038870173620108835]",2,146,0.36894791396734905,0.12979583333333333,0.06529944444444444,0.00038870173620108835,0.36894791396734905,2,True,1.0
150,/html/body/document/type/sequence/filename/description/text/p[509],.,sst,152,"[0.3834024358642135, 0.12979583333333333, 0.14912638888888888, 0.00038870173620108835]",2,150,0.3834024358642135,0.12979583333333333,0.14912638888888888,0.00038870173620108835,0.3834024358642135,2,True,1.0
154,/html/body/document/type/sequence/filename/description/text/p[516],.,sst,153,"[0.3898237885462555, 0.1292861111111111, 0.18834652777777777, 0.00038870173620108835]",2,154,0.3898237885462555,0.1292861111111111,0.18834652777777777,0.00038870173620108835,0.3898237885462555,2,True,1.0
158,/html/body/document/type/sequence/filename/description/text/p[529],.,sst,154,"[0.40227260948432236, 0.12979583333333333, 0.08872083333333333, 0.00038870173620108835]",2,158,0.40227260948432236,0.12979583333333333,0.08872083333333333,0.00038870173620108835,0.40227260948432236,2,True,1.0
161,/html/body/document/type/sequence/filename/description/text/p[535],.,sst,155,"[0.40869914485618036, 0.12979583333333333, 0.15426944444444443, 0.00038870173620108835]",2,161,0.40869914485618036,0.12979583333333333,0.15426944444444443,0.00038870173620108835,0.40869914485618036,2,True,1.0
166,/html/body/document/type/sequence/filename/description/text/p[551],.,sst,157,"[0.4279683855921223, 0.1306152777777778, 0.08192847222222223, 0.00038870173620108835]",2,166,0.4279683855921223,0.1306152777777778,0.08192847222222223,0.00038870173620108835,0.4279683855921223,2,True,1.0
169,/html/body/document/type/sequence/filename/description/text/p[553],.,sst,158,"[0.42997667789582794, 0.1292861111111111, 0.14550208333333334, 0.00038870173620108835]",2,169,0.42997667789582794,0.1292861111111111,0.14550208333333334,0.00038870173620108835,0.42997667789582794,2,True,1.0
174,/html/body/document/type/sequence/filename/description/text/p[568],.,sst,159,"[0.43920963980305777, 0.12962777777777776, 0.02377388888888889, 0.00038870173620108835]",2,174,0.43920963980305777,0.12962777777777776,0.02377388888888889,0.00038870173620108835,0.43920963980305777,2,True,1.0
179,/html/body/document/type/sequence/filename/description/text/p[600],.,sst,160,"[0.4628997149520601, 0.13770625, 0.06235895833333333, 0.00038870173620108835]",2,179,0.4628997149520601,0.13770625,0.06235895833333333,0.00038870173620108835,0.4628997149520601,2,True,1.0
182,/html/body/document/type/sequence/filename/description/text/p[602],.,sst,161,"[0.465711324177248, 0.13408194444444443, 0.07301458333333334, 0.00038870173620108835]",2,182,0.465711324177248,0.13408194444444443,0.07301458333333334,0.00038870173620108835,0.465711324177248,2,True,1.0
187,/html/body/document/type/sequence/filename/description/text/p[624],.,sst,162,"[0.4853848147188391, 0.1353027777777778, 0.06925458333333334, 0.00038870173620108835]",2,187,0.4853848147188391,0.1353027777777778,0.06925458333333334,0.00038870173620108835,0.4853848147188391,2,True,1.0
190,/html/body/document/type/sequence/filename/description/text/p[626],.,sst,163,"[0.4877947654832858, 0.13442361111111112, 0.07146805555555556, 0.00038870173620108835]",2,190,0.4877947654832858,0.13442361111111112,0.07146805555555556,0.00038870173620108835,0.4877947654832858,2,True,1.0
195,/html/body/document/type/sequence/filename/description/text/p[668],.,sst,164,"[0.5163021508162736, 0.13820000000000002, 0.03882923611111111, 0.00038870173620108835]",2,195,0.5163021508162736,0.13820000000000002,0.03882923611111111,0.00038870173620108835,0.5163021508162736,2,True,1.0
199,/html/body/document/type/sequence/filename/description/text/p[671],.,sst,165,"[0.5199118942731278, 0.13442361111111112, 0.08818333333333334, 0.00038870173620108835]",2,199,0.5199118942731278,0.13442361111111112,0.08818333333333334,0.00038870173620108835,0.5199118942731278,2,True,1.0
202,/html/body/document/type/sequence/filename/description/text/p[677],.,sst,166,"[0.5259367711842446, 0.13442361111111112, 0.08792291666666666, 0.00038870173620108835]",2,202,0.5259367711842446,0.13442361111111112,0.08792291666666666,0.00038870173620108835,0.5259367711842446,2,True,1.0
206,/html/body/document/type/sequence/filename/description/text/p[694],.,sst,167,"[0.5359756413578647, 0.13442361111111112, 0.07754444444444444, 0.00038870173620108835]",2,206,0.5359756413578647,0.13442361111111112,0.07754444444444444,0.00038870173620108835,0.5359756413578647,2,True,1.0
210,/html/body/document/type/sequence/filename/description/text/p[705],.,sst,168,"[0.5480202124902824, 0.13607291666666665, 0.0382975, 0.00038870173620108835]",2,210,0.5480202124902824,0.13607291666666665,0.0382975,0.00038870173620108835,0.5480202124902824,2,True,1.0
213,/html/body/document/type/sequence/filename/description/text/p[707],.,sst,169,"[0.5504301632547292, 0.13591041666666667, 0.10681944444444444, 0.00038870173620108835]",2,213,0.5504301632547292,0.13591041666666667,0.10681944444444444,0.00038870173620108835,0.5504301632547292,2,True,1.0
216,/html/body/document/type/sequence/filename/description/text/p[709],.,sst,170,"[0.5520367970976937, 0.13547083333333335, 0.11119791666666666, 0.00038870173620108835]",2,216,0.5520367970976937,0.13547083333333335,0.11119791666666666,0.00038870173620108835,0.5520367970976937,2,True,1.0
222,/html/body/document/type/sequence/filename/description/text/p[716],.,sst,171,"[0.5588598082404769, 0.1390736111111111, 0.05995006944444445, 0.00038870173620108835]",2,222,0.5588598082404769,0.1390736111111111,0.05995006944444445,0.00038870173620108835,0.5588598082404769,2,True,1.0
225,/html/body/document/type/sequence/filename/description/text/p[718],.,sst,172,"[0.5604664420834413, 0.1321125, 0.15297847222222222, 0.00038870173620108835]",2,225,0.5604664420834413,0.1321125,0.15297847222222222,0.00038870173620108835,0.5604664420834413,2,True,1.0
229,/html/body/document/type/sequence/filename/description/text/p[725],.,sst,173,"[0.5672920445711324, 0.13599722222222224, 0.23206944444444444, 0.00038870173620108835]",2,229,0.5672920445711324,0.13599722222222224,0.23206944444444444,0.00038870173620108835,0.5672920445711324,2,True,1.0
234,/html/body/document/type/sequence/filename/description/text/p[732],.,sst,177,"[0.5717076962943768, 0.13104930555555555, 0.17411041666666666, 0.00038870173620108835]",2,234,0.5717076962943768,0.13104930555555555,0.17411041666666666,0.00038870173620108835,0.5717076962943768,2,True,1.0
237,/html/body/document/type/sequence/filename/description/text/p[734],.,sst,179,"[0.5737185799429904, 0.12979583333333333, 0.1949763888888889, 0.00038870173620108835]",2,237,0.5737185799429904,0.12979583333333333,0.1949763888888889,0.00038870173620108835,0.5737185799429904,2,True,1.0
241,/html/body/document/type/sequence/filename/description/text/p[741],.,sst,181,"[0.5793366157035501, 0.1292861111111111, 0.18834652777777777, 0.00038870173620108835]",2,241,0.5793366157035501,0.1292861111111111,0.18834652777777777,0.00038870173620108835,0.5793366157035501,2,True,1.0
244,/html/body/document/type/sequence/filename/description/text/p[751],.,sst,225,"[0.5857631510754081, 0.12979583333333333, 0.08872083333333333, 0.00038870173620108835]",2,244,0.5857631510754081,0.12979583333333333,0.08872083333333333,0.00038870173620108835,0.5857631510754081,2,True,1.0
248,/html/body/document/type/sequence/filename/description/text/p[758],.,sst,228,"[0.5925861622181913, 0.12979583333333333, 0.039344583333333336, 0.00038870173620108835]",2,248,0.5925861622181913,0.12979583333333333,0.039344583333333336,0.00038870173620108835,0.5925861622181913,2,True,1.0
252,/html/body/document/type/sequence/filename/description/text/p[769],.,sst,231,"[0.6050323918113502, 0.13261180555555557, 0.08232430555555556, 0.00038870173620108835]",2,252,0.6050323918113502,0.13261180555555557,0.08232430555555556,0.00038870173620108835,0.6050323918113502,2,True,1.0
255,/html/body/document/type/sequence/filename/description/text/p[771],.,sst,233,"[0.6070406841150557, 0.1307076388888889, 0.03882923611111111, 0.00038870173620108835]",2,255,0.6070406841150557,0.1307076388888889,0.03882923611111111,0.00038870173620108835,0.6070406841150557,2,True,1.0
258,/html/body/document/type/sequence/filename/description/text/p[773],.,sst,235,"[0.6082456594972792, 0.131375, 0.10687916666666666, 0.00038870173620108835]",2,258,0.6082456594972792,0.131375,0.10687916666666666,0.00038870173620108835,0.6082456594972792,2,True,1.0
261,/html/body/document/type/sequence/filename/description/text/p[775],.,sst,237,"[0.6094506348795025, 0.13002916666666667, 0.15163819444444446, 0.00038870173620108835]",2,261,0.6094506348795025,0.13002916666666667,0.15163819444444446,0.00038870173620108835,0.6094506348795025,2,True,1.0
264,/html/body/document/type/sequence/filename/description/text/p[777],.,sst,239,"[0.6114589271832082, 0.13674583333333332, 0.03617076388888889, 0.00038870173620108835]",2,264,0.6114589271832082,0.13674583333333332,0.03617076388888889,0.00038870173620108835,0.6114589271832082,2,True,1.0
268,/html/body/document/type/sequence/filename/description/text/p[780],.,sst,242,"[0.6158745789064524, 0.13429375000000002, 0.04034833333333333, 0.00038870173620108835]",2,268,0.6158745789064524,0.13429375000000002,0.04034833333333333,0.00038870173620108835,0.6158745789064524,2,True,1.0
271,/html/body/document/type/sequence/filename/description/text/p[782],.,sst,244,"[0.6182845296708992, 0.13418541666666667, 0.12817916666666668, 0.00038870173620108835]",2,271,0.6182845296708992,0.13418541666666667,0.12817916666666668,0.00038870173620108835,0.6182845296708992,2,True,1.0
274,/html/body/document/type/sequence/filename/description/text/p[784],.,sst,246,"[0.6206944804353459, 0.13729375, 0.2336263888888889, 0.00038870173620108835]",2,274,0.6206944804353459,0.13729375,0.2336263888888889,0.00038870173620108835,0.6206944804353459,2,True,1.0
280,/html/body/document/type/sequence/filename/description/text/p[792],.,sst,251,"[0.6283208084996114, 0.12979583333333333, 0.14416805555555556, 0.00038870173620108835]",2,280,0.6283208084996114,0.12979583333333333,0.14416805555555556,0.00038870173620108835,0.6283208084996114,2,True,1.0
286,/html/body/document/type/sequence/filename/description/text/p[845],.,sst,256,"[0.666063747084737, 0.12995902777777776, 0.17849930555555554, 0.00038870173620108835]",2,286,0.666063747084737,0.12995902777777776,0.17849930555555554,0.00038870173620108835,0.666063747084737,2,True,1.0
289,/html/body/document/type/sequence/filename/description/text/p[847],.,sst,258,"[0.6680720393884426, 0.12979583333333333, 0.1333548611111111, 0.00038870173620108835]",2,289,0.6680720393884426,0.12979583333333333,0.1333548611111111,0.00038870173620108835,0.6680720393884426,2,True,1.0
294,/html/body/document/type/sequence/filename/description/text/p[859],.,sst,262,"[0.6845296708991967, 0.12979583333333333, 0.28384305555555556, 0.00038870173620108835]",2,294,0.6845296708991967,0.12979583333333333,0.28384305555555556,0.00038870173620108835,0.6845296708991967,2,True,1.0
300,/html/body/document/type/sequence/filename/description/text/p[888],.,sst,268,"[0.7226742679450635, 0.1321125, 0.18253055555555556, 0.00038870173620108835]",2,300,0.7226742679450635,0.1321125,0.18253055555555556,0.00038870173620108835,0.7226742679450635,2,True,1.0
304,/html/body/document/type/sequence/filename/description/text/p[899],.,sst,271,"[0.7319072298522933, 0.1321125, 0.1221298611111111, 0.00038870173620108835]",2,304,0.7319072298522933,0.1321125,0.1221298611111111,0.00038870173620108835,0.7319072298522933,2,True,1.0
308,/html/body/document/type/sequence/filename/description/text/p[906],.,sst,274,"[0.7423477584866546, 0.13159722222222223, 0.1449111111111111, 0.00038870173620108835]",2,308,0.7423477584866546,0.13159722222222223,0.1449111111111111,0.00038870173620108835,0.7423477584866546,2,True,1.0
312,/html/body/document/type/sequence/filename/description/text/p[915],.,sst,277,"[0.7523840373153666, 0.13127152777777779, 0.06920569444444444, 0.00038870173620108835]",2,312,0.7523840373153666,0.13127152777777779,0.06920569444444444,0.00038870173620108835,0.7523840373153666,2,True,1.0
315,/html/body/document/type/sequence/filename/description/text/p[917],.,sst,279,"[0.7559989634620368, 0.13480902777777778, 0.05946180555555555, 0.00038870173620108835]",2,315,0.7559989634620368,0.13480902777777778,0.05946180555555555,0.00038870173620108835,0.7559989634620368,2,True,1.0
319,/html/body/document/type/sequence/filename/description/text/p[920],.,sst,282,"[0.7588053899974087, 0.13529166666666667, 0.08608402777777778, 0.00038870173620108835]",2,319,0.7588053899974087,0.13529166666666667,0.08608402777777778,0.00038870173620108835,0.7588053899974087,2,True,1.0
326,/html/body/document/type/sequence/filename/description/text/p[922],.,sst,285,"[0.763223633065561, 0.13408194444444443, 0.19201944444444444, 0.00038870173620108835]",6,326,0.763223633065561,0.13408194444444443,0.19201944444444444,0.00038870173620108835,0.763223633065561,6,True,1.0
332,/html/body/document/type/sequence/filename/description/text/p[940],. ,sst,289,"[0.78570873283234, 0.13786319444444445, 0.07362708333333333, 0.00038870173620108835]",3,332,0.78570873283234,0.13786319444444445,0.07362708333333333,0.00038870173620108835,0.78570873283234,3,True,1.0
335,/html/body/document/type/sequence/filename/description/text/p[942],.,sst,291,"[0.7873153666753044, 0.13674027777777778, 0.07044305555555555, 0.00038870173620108835]",2,335,0.7873153666753044,0.13674027777777778,0.07044305555555555,0.00038870173620108835,0.7873153666753044,2,True,1.0
340,/html/body/document/type/sequence/filename/description/text/p[954],.,sst,295,"[0.8033713397253174, 0.1351291666666667, 0.08468402777777777, 0.00038870173620108835]",2,340,0.8033713397253174,0.1351291666666667,0.08468402777777777,0.00038870173620108835,0.8033713397253174,2,True,1.0
343,/html/body/document/type/sequence/filename/description/text/p[956],.,sst,297,"[0.8093962166364342, 0.13442361111111112, 0.1015513888888889, 0.00038870173620108835]",2,343,0.8093962166364342,0.13442361111111112,0.1015513888888889,0.00038870173620108835,0.8093962166364342,2,True,1.0
346,/html/body/document/type/sequence/filename/description/text/p[958],.,sst,299,"[0.8101995335579165, 0.13442361111111112, 0.039344583333333336, 0.00038870173620108835]",2,346,0.8101995335579165,0.13442361111111112,0.039344583333333336,0.00038870173620108835,0.8101995335579165,2,True,1.0
349,/html/body/document/type/sequence/filename/description/text/p[960],.,ssst,301,"[0.8110028504793988, 0.13204236111111112, 0.17674722222222222, 0.00038870173620108835]",2,349,0.8110028504793988,0.13204236111111112,0.17674722222222222,0.00038870173620108835,0.8110028504793988,2,True,1.0
353,/html/body/document/type/sequence/filename/description/text/p[963],.,ssst,304,"[0.8138118683596787, 0.13274166666666667, 0.06646048611111112, 0.00038870173620108835]",2,353,0.8138118683596787,0.13274166666666667,0.06646048611111112,0.00038870173620108835,0.8138118683596787,2,True,1.0
356,/html/body/document/type/sequence/filename/description/text/p[965],.,ssst,306,"[0.8158201606633843, 0.13174930555555556, 0.08741875, 0.00038870173620108835]",2,356,0.8158201606633843,0.13174930555555556,0.08741875,0.00038870173620108835,0.8158201606633843,2,True,1.0
361,/html/body/document/type/sequence/filename/description/text/p[979],.,sst,310,"[0.837901010624514, 0.13573680555555556, 0.04807402777777778, 0.00038870173620108835]",2,361,0.837901010624514,0.13573680555555556,0.04807402777777778,0.00038870173620108835,0.837901010624514,2,True,1.0
366,/html/body/document/type/sequence/filename/description/text/p[984],.,sst,314,"[0.8431225706141487, 0.1308701388888889, 0.10355902777777778, 0.00038870173620108835]",2,366,0.8431225706141487,0.1308701388888889,0.10355902777777778,0.00038870173620108835,0.8431225706141487,2,True,1.0
371,/html/body/document/type/sequence/filename/description/text/p[987],.,ssst,317,"[0.8459315884944286, 0.1294326388888889, 0.08613819444444444, 0.00038870173620108835]",3,371,0.8459315884944286,0.1294326388888889,0.08613819444444444,0.00038870173620108835,0.8459315884944286,3,True,1.0
374,/html/body/document/type/sequence/filename/description/text/p[989],.,ssst,319,"[0.8467349054159109, 0.13468958333333333, 0.10877847222222221, 0.00038870173620108835]",2,374,0.8467349054159109,0.13468958333333333,0.10877847222222221,0.00038870173620108835,0.8467349054159109,2,True,1.0
377,/html/body/document/type/sequence/filename/description/text/p[991],.,ssst,321,"[0.8479398807981342, 0.13305694444444444, 0.08054444444444445, 0.00038870173620108835]",2,377,0.8479398807981342,0.13305694444444444,0.08054444444444445,0.00038870173620108835,0.8479398807981342,2,True,1.0
380,/html/body/document/type/sequence/filename/description/text/p[993],.,ssst,323,"[0.8491448561803576, 0.1292861111111111, 0.16380763888888888, 0.00038870173620108835]",2,380,0.8491448561803576,0.1292861111111111,0.16380763888888888,0.00038870173620108835,0.8491448561803576,2,True,1.0
383,/html/body/document/type/sequence/filename/description/text/p[1001],.,sst,326,"[0.8535630992485099, 0.1292861111111111, 0.15145972222222223, 0.00038870173620108835]",2,383,0.8535630992485099,0.1292861111111111,0.15145972222222223,0.00038870173620108835,0.8535630992485099,2,True,1.0
389,/html/body/document/type/sequence/filename/description/text/p[1013],.,sst,331,"[0.8631977196164811, 0.12962777777777776, 0.10037986111111111, 0.00038870173620108835]",2,389,0.8631977196164811,0.12962777777777776,0.10037986111111111,0.00038870173620108835,0.8631977196164811,2,True,1.0
394,/html/body/document/type/sequence/filename/description/text/p[1035],.,sst,335,"[0.8808603265094584, 0.13447777777777778, 0.11185972222222222, 0.00038870173620108835]",2,394,0.8808603265094584,0.13447777777777778,0.11185972222222222,0.00038870173620108835,0.8808603265094584,2,True,1.0
397,/html/body/document/type/sequence/filename/description/text/p[1037],.,sst,337,"[0.8820653018916819, 0.13052291666666666, 0.08233472222222223, 0.00038870173620108835]",2,397,0.8820653018916819,0.13052291666666666,0.08233472222222223,0.00038870173620108835,0.8820653018916819,2,True,1.0
400,/html/body/document/type/sequence/filename/description/text/p[1039],.,sst,339,"[0.8852785695776109, 0.12979583333333333, 0.12956805555555556, 0.00038870173620108835]",2,400,0.8852785695776109,0.12979583333333333,0.12956805555555556,0.00038870173620108835,0.8852785695776109,2,True,1.0
408,/html/body/document/type/sequence/filename/description/text/p[1077],.,sst,346,"[0.9194065820160664, 0.1292861111111111, 0.09960972222222221, 0.00038870173620108835]",2,408,0.9194065820160664,0.1292861111111111,0.09960972222222221,0.00038870173620108835,0.9194065820160664,2,True,1.0
411,/html/body/document/type/sequence/filename/description/text/p[1083],.,sst,348,"[0.9242264835449598, 0.13525902777777776, 0.050135625, 0.00038870173620108835]",2,411,0.9242264835449598,0.13525902777777776,0.050135625,0.00038870173620108835,0.9242264835449598,2,True,1.0
414,/html/body/document/type/sequence/filename/description/text/p[1085],.,sst,350,"[0.9254314589271833, 0.13387013888888888, 0.030598958333333332, 0.00038870173620108835]",2,414,0.9254314589271833,0.13387013888888888,0.030598958333333332,0.00038870173620108835,0.9254314589271833,2,True,1.0
418,/html/body/document/type/sequence/filename/description/text/p[1117],.,sst,353,"[0.9447058823529411, 0.1319875, 0.04654944444444444, 0.00038870173620108835]",2,418,0.9447058823529411,0.1319875,0.04654944444444444,0.00038870173620108835,0.9447058823529411,2,True,1.0
422,/html/body/document/type/sequence/filename/description/text/p[1120],.,sst,356,"[0.9495231925369266, 0.13720694444444445, 0.20035833333333336, 0.00038870173620108835]",2,422,0.9495231925369266,0.13720694444444445,0.20035833333333336,0.00038870173620108835,0.9495231925369266,2,True,1.0
425,/html/body/document/type/sequence/filename/description/text/p[1122],.,sst,358,"[0.9519331433013734, 0.13147777777777778, 0.04644638888888889, 0.00038870173620108835]",2,425,0.9519331433013734,0.13147777777777778,0.04644638888888889,0.00038870173620108835,0.9519331433013734,2,True,1.0
428,/html/body/document/type/sequence/filename/description/text/p[1124],.,sst,360,"[0.9547447525265612, 0.12979583333333333, 0.16783333333333333, 0.00038870173620108835]",2,428,0.9547447525265612,0.12979583333333333,0.16783333333333333,0.00038870173620108835,0.9547447525265612,2,True,1.0
432,/html/body/document/type/sequence/filename/description/text/p[1133],.,sst,363,"[0.9643793728945323, 0.13139097222222224, 0.05071069444444444, 0.00038870173620108835]",2,432,0.9643793728945323,0.13139097222222224,0.05071069444444444,0.00038870173620108835,0.9643793728945323,2,True,1.0
