,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
20,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,", I",t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,20,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
21,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b/small[3],NC,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,21,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
22,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[6]/b,".,",t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,22,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
23,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,A,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,23,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
24,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[1],MARONE,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,24,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
25,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,A,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,25,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
26,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[2],CQUISITION,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,26,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
27,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,C,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,27,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
28,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b/small[3],ORP,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,28,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
29,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/b,.,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,29,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
30,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/b/small,AND,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,30,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
31,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,A,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,31,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
32,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b/small[1],CACIA,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,32,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
33,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,C,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,33,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
34,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b/small[2],OMMUNICATIONS,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,34,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
35,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,", I",t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,35,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
36,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b/small[3],NC,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,36,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
37,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/b,.,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,37,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
38,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b,J,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,38,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
39,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b/small,ANUARY,t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,39,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
40,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/b,"14, 2021",t,0,"[0.0017627479172000866, 0.21666666666666667, 0.5666666666666667, 0.004904181356232644]",41,40,0.0017627479172000866,0.21666666666666667,0.5666666666666667,0.004904181356232644,0.0017627479172000866,41
41,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/u,TABLE OF CONTENTS,st,1,"[0.007208555728438343, 0.4530541666666667, 0.09388541666666667, 0.00029543261182124356]",1,41,0.007208555728438343,0.4530541666666667,0.09388541666666667,0.00029543261182124356,0.007208555728438343,1
42,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,n,2,"[0.023033895968329623, 0.49870902777777776, 0.0025770416666666667, 0.00029543261182124356]",1,42,0.023033895968329623,0.49870902777777776,0.0025770416666666667,0.00029543261182124356,0.023033895968329623,1
43,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],ii,n,3,"[0.040306856006144996, 0.49742291666666666, 0.005148652777777778, 0.00029543261182124356]",1,43,0.040306856006144996,0.49742291666666666,0.005148652777777778,0.00029543261182124356,0.040306856006144996,1
44,/html/body/document/type/sequence/filename/description/text/center[4]/div/p[2],iii,n,4,"[0.05341421621728084, 0.4961375, 0.007720277777777778, 0.00029543261182124356]",1,44,0.05341421621728084,0.4961375,0.007720277777777778,0.00029543261182124356,0.05341421621728084,1
45,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[5],iv,n,5,"[0.05661473617867764, 0.4963972222222222, 0.0072048611111111115, 0.00029543261182124356]",1,45,0.05661473617867764,0.4963972222222222,0.0072048611111111115,0.00029543261182124356,0.05661473617867764,1
46,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b,A,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,46,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
47,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b/small[1],MENDED,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,47,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
48,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b/small[2],AND,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,48,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
49,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b,R,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,49,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
50,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b/small[3],ESTATED,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,50,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
51,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b,A,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,51,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
52,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b/small[4],GREEMENT,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,52,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
53,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b/small[5],AND,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,53,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
54,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b,P,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,54,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
55,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b/small[6],LAN,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,55,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
56,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b/small[7],OF,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,56,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
57,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b,M,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,57,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
58,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/b/small[8],ERGER,st,6,"[0.0574517952455045, 0.3738930555555555, 0.2522138888888889, 0.00029543261182124356]",13,58,0.0574517952455045,0.3738930555555555,0.2522138888888889,0.00029543261182124356,0.0574517952455045,13
59,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[3]/b,R,st,7,"[0.05961830106552695, 0.48000208333333333, 0.039995694444444445, 0.00029543261182124356]",2,59,0.05961830106552695,0.48000208333333333,0.039995694444444445,0.00029543261182124356,0.05961830106552695,2
60,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[3]/b/small,ECITALS,st,7,"[0.05961830106552695, 0.48000208333333333, 0.039995694444444445, 0.00029543261182124356]",2,60,0.05961830106552695,0.48000208333333333,0.039995694444444445,0.00029543261182124356,0.05961830106552695,2
61,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[10]/b,ARTICLE I,sn,8,"[0.06761467709215528, 0.4761125, 0.047775624999999995, 0.00029543261182124356]",1,61,0.06761467709215528,0.4761125,0.047775624999999995,0.00029543261182124356,0.06761467709215528,1
62,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[11]/b,THE MERGER,st,9,"[0.0682350855769799, 0.46824027777777777, 0.06352000000000001, 0.00029543261182124356]",1,62,0.0682350855769799,0.46824027777777777,0.06352000000000001,0.00029543261182124356,0.0682350855769799,1
63,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[12],1.1.,ssn,10,"[0.06885549406180451, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1,63,0.06885549406180451,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.06885549406180451,1
64,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[12]/u,Certain Definitions,sst,11,"[0.06885549406180451, 0.25552847222222225, 0.07352986111111111, 0.00029543261182124356]",2,64,0.06885549406180451,0.25552847222222225,0.07352986111111111,0.00029543261182124356,0.06885549406180451,2
65,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[12],.,sst,11,"[0.06885549406180451, 0.25552847222222225, 0.07352986111111111, 0.00029543261182124356]",2,65,0.06885549406180451,0.25552847222222225,0.07352986111111111,0.00029543261182124356,0.06885549406180451,2
66,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[13],(a),sssn,14,"[0.06931833848699112, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1,66,0.06931833848699112,0.26766527777777777,0.010275625,0.00029543261182124356,0.06931833848699112,1
67,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[15],1,n,15,"[0.06985996494199673, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,67,0.06985996494199673,0.4976833333333333,0.00463325,0.00029543261182124356,0.06985996494199673,1
68,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[11],2,n,16,"[0.08352864711559294, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,68,0.08352864711559294,0.4976833333333333,0.00463325,0.00029543261182124356,0.08352864711559294,1
69,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[13],3,n,17,"[0.0959959033344494, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,69,0.0959959033344494,0.4976833333333333,0.00463325,0.00029543261182124356,0.0959959033344494,1
70,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[15],4,n,18,"[0.10817757469521203, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,70,0.10817757469521203,0.4976833333333333,0.00463325,0.00029543261182124356,0.10817757469521203,1
71,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[6],5,n,19,"[0.12088117700352549, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,71,0.12088117700352549,0.4976833333333333,0.00463325,0.00029543261182124356,0.12088117700352549,1
72,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[8],6,n,20,"[0.13390975518484233, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,72,0.13390975518484233,0.4976833333333333,0.00463325,0.00029543261182124356,0.13390975518484233,1
73,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[14],7,n,21,"[0.1463868591574262, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,73,0.1463868591574262,0.4976833333333333,0.00463325,0.00029543261182124356,0.1463868591574262,1
74,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[7],(b),sssn,22,"[0.15277805132649241, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1,74,0.15277805132649241,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0.15277805132649241,1
75,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[10],8,n,23,"[0.161683571977232, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,75,0.161683571977232,0.4976833333333333,0.00463325,0.00029543261182124356,0.161683571977232,1
76,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2],9,n,24,"[0.17908790104977054, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1,76,0.17908790104977054,0.4976833333333333,0.00463325,0.00029543261182124356,0.17908790104977054,1
77,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2],1.2.,ssn,25,"[0.1831975656352786, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1,77,0.1831975656352786,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.1831975656352786,1
78,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2]/u,The Merger,sst,26,"[0.1831975656352786, 0.2553659722222222, 0.04558916666666667, 0.00029543261182124356]",2,78,0.1831975656352786,0.2553659722222222,0.04558916666666667,0.00029543261182124356,0.1831975656352786,2
79,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2],.,sst,26,"[0.1831975656352786, 0.2553659722222222, 0.04558916666666667, 0.00029543261182124356]",2,79,0.1831975656352786,0.2553659722222222,0.04558916666666667,0.00029543261182124356,0.1831975656352786,2
80,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3],1.3.,ssn,27,"[0.18488153152265968, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1,80,0.18488153152265968,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.18488153152265968,1
81,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3]/u,Closing,sst,28,"[0.18488153152265968, 0.25552847222222225, 0.031125208333333335, 0.00029543261182124356]",2,81,0.18488153152265968,0.25552847222222225,0.031125208333333335,0.00029543261182124356,0.18488153152265968,2
82,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3],.,sst,28,"[0.18488153152265968, 0.25552847222222225, 0.031125208333333335, 0.00029543261182124356]",2,82,0.18488153152265968,0.25552847222222225,0.031125208333333335,0.00029543261182124356,0.18488153152265968,2
83,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[4],1.4.,ssn,29,"[0.1868707777755894, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1,83,0.1868707777755894,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.1868707777755894,1
84,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[4]/u,Effective Time,sst,30,"[0.1868707777755894, 0.25552847222222225, 0.05742729166666667, 0.00029543261182124356]",2,84,0.1868707777755894,0.25552847222222225,0.05742729166666667,0.00029543261182124356,0.1868707777755894,2
85,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[4],.,sst,30,"[0.1868707777755894, 0.25552847222222225, 0.05742729166666667, 0.00029543261182124356]",2,85,0.1868707777755894,0.25552847222222225,0.05742729166666667,0.00029543261182124356,0.1868707777755894,2
86,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5],1.5.,ssn,31,"[0.18824946329742184, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1,86,0.18824946329742184,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.18824946329742184,1
87,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5]/u,Effect of the Merger,sst,32,"[0.18824946329742184, 0.25552847222222225, 0.07728958333333333, 0.00029543261182124356]",2,87,0.18824946329742184,0.25552847222222225,0.07728958333333333,0.00029543261182124356,0.18824946329742184,2
88,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5],.,sst,32,"[0.18824946329742184, 0.25552847222222225, 0.07728958333333333, 0.00029543261182124356]",2,88,0.18824946329742184,0.25552847222222225,0.07728958333333333,0.00029543261182124356,0.18824946329742184,2
89,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[6],1.6.,ssn,33,"[0.18962814881925433, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1,89,0.18962814881925433,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.18962814881925433,1
90,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[6]/u,Certificate of Incorporation; Bylaws,sst,34,"[0.18962814881925433, 0.25552847222222225, 0.13675694444444444, 0.00029543261182124356]",2,90,0.18962814881925433,0.25552847222222225,0.13675694444444444,0.00029543261182124356,0.18962814881925433,2
91,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[6],.,sst,34,"[0.18962814881925433, 0.25552847222222225, 0.13675694444444444, 0.00029543261182124356]",2,91,0.18962814881925433,0.25552847222222225,0.13675694444444444,0.00029543261182124356,0.18962814881925433,2
92,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[7],(a),sssn,35,"[0.19009099324444093, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1,92,0.19009099324444093,0.26766527777777777,0.010275625,0.00029543261182124356,0.19009099324444093,1
93,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[8],(b),sssn,36,"[0.19085911803517616, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1,93,0.19085911803517616,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0.19085911803517616,1
94,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[10],10,n,37,"[0.19201130522127902, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1,94,0.19201130522127902,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0.19201130522127902,1
95,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1],1.7.,ssn,38,"[0.19284836428810587, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1,95,0.19284836428810587,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0.19284836428810587,1
96,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1]/u,Directors and Officers of the Surviving Corporation,sst,39,"[0.19284836428810587, 0.25552847222222225, 0.1944388888888889, 0.00029543261182124356]",2,96,0.19284836428810587,0.25552847222222225,0.1944388888888889,0.00029543261182124356,0.19284836428810587,2
97,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1],.,sst,39,"[0.19284836428810587, 0.25552847222222225, 0.1944388888888889, 0.00029543261182124356]",2,97,0.19284836428810587,0.25552847222222225,0.1944388888888889,0.00029543261182124356,0.19284836428810587,2
98,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2],(a),sssn,40,"[0.1933112087132925, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1,98,0.1933112087132925,0.26766527777777777,0.010275625,0.00029543261182124356,0.1933112087132925,1
