,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
41,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3]/u[1],The Distribution,sst,40,"[0.21841352489313148, 0.2831270833333333, 0.06145291666666666, 0.0002410567929804262]",1,41,0.21841352489313148,0.2831270833333333,0.06145291666666666,0.0002410567929804262,0.21841352489313148,1
42,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[4],Section 2.2,ssn,41,"[0.22066338829428214, 0.2393284722222222, 0.041655833333333336, 0.0002410567929804262]",1,42,0.22066338829428214,0.2393284722222222,0.041655833333333336,0.0002410567929804262,0.22066338829428214,1
43,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[4]/u[1],The Merger,sst,42,"[0.22066338829428214, 0.2831270833333333, 0.04327256944444444, 0.0002410567929804262]",1,43,0.22066338829428214,0.2831270833333333,0.04327256944444444,0.0002410567929804262,0.22066338829428214,1
44,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5],Section 2.3,ssn,43,"[0.22191688361778034, 0.2393284722222222, 0.041655833333333336, 0.0002410567929804262]",1,44,0.22191688361778034,0.2393284722222222,0.041655833333333336,0.0002410567929804262,0.22191688361778034,1
45,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5]/u[1],Closing,sst,44,"[0.22191688361778034, 0.2832951388888889, 0.02880861111111111, 0.0002410567929804262]",1,45,0.22191688361778034,0.2832951388888889,0.02880861111111111,0.0002410567929804262,0.22191688361778034,1
46,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[6],Section 2.4,ssn,45,"[0.224166747018931, 0.2393284722222222, 0.041655833333333336, 0.0002410567929804262]",1,46,0.224166747018931,0.2393284722222222,0.041655833333333336,0.0002410567929804262,0.224166747018931,1
47,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[6]/u[1],Effective Time,sst,46,"[0.224166747018931, 0.2832951388888889, 0.05511069444444444, 0.0002410567929804262]",1,47,0.224166747018931,0.2832951388888889,0.05511069444444444,0.0002410567929804262,0.224166747018931,1
48,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[8],17,n,47,"[0.2263523286086202, 0.4953666666666666, 0.009261041666666667, 0.0002410567929804262]",1,48,0.2263523286086202,0.4953666666666666,0.009261041666666667,0.0002410567929804262,0.2263523286086202,1
49,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1],Section 2.5,ssn,48,"[0.22703532285539807, 0.2393284722222222, 0.041655833333333336, 0.0002410567929804262]",1,49,0.22703532285539807,0.2393284722222222,0.041655833333333336,0.0002410567929804262,0.22703532285539807,1
50,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[1]/u,Surviving Corporation Matters,sst,49,"[0.22703532285539807, 0.2832951388888889, 0.11416041666666667, 0.0002410567929804262]",1,50,0.22703532285539807,0.2832951388888889,0.11416041666666667,0.0002410567929804262,0.22703532285539807,1
51,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[2],(a),sssn,50,"[0.22741297849773406, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,51,0.22741297849773406,0.26766527777777777,0.010275625,0.0002410567929804262,0.22741297849773406,1
52,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[3],(b),sssn,51,"[0.22841738180181917, 0.26766527777777777, 0.010796458333333333, 0.0002410567929804262]",1,52,0.22841738180181917,0.26766527777777777,0.010796458333333333,0.0002410567929804262,0.22841738180181917,1
53,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[4],(c),sssn,52,"[0.2296708771253174, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,53,0.2296708771253174,0.26766527777777777,0.010275625,0.0002410567929804262,0.2296708771253174,1
54,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[5],Section 2.6,ssn,53,"[0.2309243724488156, 0.2393284722222222, 0.041655833333333336, 0.0002410567929804262]",1,54,0.2309243724488156,0.2393284722222222,0.041655833333333336,0.0002410567929804262,0.2309243724488156,1
55,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[5]/u,Effect of the Merger on Capital Stock of the Company and Merger Sub,sst,54,"[0.2309243724488156, 0.2832951388888889, 0.2632486111111111, 0.0002410567929804262]",1,55,0.2309243724488156,0.2832951388888889,0.2632486111111111,0.0002410567929804262,0.2309243724488156,1
56,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[6],(a),sssn,55,"[0.23155112011056472, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,56,0.23155112011056472,0.26766527777777777,0.010275625,0.0002410567929804262,0.23155112011056472,1
57,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[7],(b),sssn,56,"[0.23242695979172692, 0.26766527777777777, 0.010796458333333333, 0.0002410567929804262]",1,57,0.23242695979172692,0.26766527777777777,0.010796458333333333,0.0002410567929804262,0.23242695979172692,1
58,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[8],(c),sssn,57,"[0.23330279947288915, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,58,0.23330279947288915,0.26766527777777777,0.010275625,0.0002410567929804262,0.23330279947288915,1
59,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[9],(d),sssn,58,"[0.23492591521229067, 0.26766527777777777, 0.010796458333333333, 0.0002410567929804262]",1,59,0.23492591521229067,0.26766527777777777,0.010796458333333333,0.0002410567929804262,0.23492591521229067,1
60,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[11],18,n,59,"[0.23586603670491435, 0.4953666666666666, 0.009261041666666667, 0.0002410567929804262]",1,60,0.23586603670491435,0.4953666666666666,0.009261041666666667,0.0002410567929804262,0.23586603670491435,1
61,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[1],Section 2.7,ssn,60,"[0.23654903095169222, 0.2393284722222222, 0.041655833333333336, 0.0002410567929804262]",1,61,0.23654903095169222,0.2393284722222222,0.041655833333333336,0.0002410567929804262,0.23654903095169222,1
62,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[1]/u[1],Certain Adjustments,sst,61,"[0.23654903095169222, 0.2832951388888889, 0.07585208333333333, 0.0002410567929804262]",1,62,0.23654903095169222,0.2832951388888889,0.07585208333333333,0.0002410567929804262,0.23654903095169222,1
63,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[2],Section 2.8,ssn,62,"[0.23929707839166908, 0.2393284722222222, 0.041655833333333336, 0.0002410567929804262]",1,63,0.23929707839166908,0.2393284722222222,0.041655833333333336,0.0002410567929804262,0.23929707839166908,1
64,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[2]/u[1],Dissenting Shares,sst,63,"[0.23929707839166908, 0.2832951388888889, 0.0665961111111111, 0.0002410567929804262]",1,64,0.23929707839166908,0.2832951388888889,0.0665961111111111,0.0002410567929804262,0.23929707839166908,1
65,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[3],Section 2.9,ssn,64,"[0.24279240188988527, 0.2393284722222222, 0.041655833333333336, 0.0002410567929804262]",1,65,0.24279240188988527,0.2393284722222222,0.041655833333333336,0.0002410567929804262,0.24279240188988527,1
66,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[3]/u,Exchange of Company Stock,sst,65,"[0.24279240188988527, 0.2832951388888889, 0.10823541666666667, 0.0002410567929804262]",1,66,0.24279240188988527,0.2832951388888889,0.10823541666666667,0.0002410567929804262,0.24279240188988527,1
67,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[4],(a),sssn,66,"[0.24317005753222126, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,67,0.24317005753222126,0.26766527777777777,0.010275625,0.0002410567929804262,0.24317005753222126,1
68,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[5],(b),sssn,67,"[0.24529135731044902, 0.26766527777777777, 0.010796458333333333, 0.0002410567929804262]",1,68,0.24529135731044902,0.26766527777777777,0.010796458333333333,0.0002410567929804262,0.24529135731044902,1
69,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[5]/u,Exchange Procedures,ssst,68,"[0.24529135731044902, 0.2807777777777778, 0.07993680555555555, 0.0002410567929804262]",1,69,0.24529135731044902,0.2807777777777778,0.07993680555555555,0.0002410567929804262,0.24529135731044902,1
70,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[7],19,n,69,"[0.24573329476424646, 0.4953666666666666, 0.009261041666666667, 0.0002410567929804262]",1,70,0.24573329476424646,0.4953666666666666,0.009261041666666667,0.0002410567929804262,0.24573329476424646,1
71,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[1],(i),ssssn,70,"[0.24641628901102433, 0.29033194444444443, 0.008740208333333334, 0.0002410567929804262]",1,71,0.24641628901102433,0.29033194444444443,0.008740208333333334,0.0002410567929804262,0.24641628901102433,1
72,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[1]/u[1],Certificates,sssst,71,"[0.24641628901102433, 0.30138333333333334, 0.04266493055555556, 0.0002410567929804262]",1,72,0.24641628901102433,0.30138333333333334,0.04266493055555556,0.0002410567929804262,0.24641628901102433,1
73,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[2],(ii),ssssn,72,"[0.2502812329251438, 0.29033194444444443, 0.011311875, 0.0002410567929804262]",1,73,0.2502812329251438,0.29033194444444443,0.011311875,0.0002410567929804262,0.2502812329251438,1
74,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[2]/u[1],Book-Entry Shares,sssst,73,"[0.2502812329251438, 0.3039604166666666, 0.07070277777777778, 0.0002410567929804262]",1,74,0.2502812329251438,0.3039604166666666,0.07070277777777778,0.0002410567929804262,0.2502812329251438,1
75,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[3],(iii),ssssn,74,"[0.25215344068395845, 0.29033194444444443, 0.013883472222222222, 0.0002410567929804262]",1,75,0.25215344068395845,0.29033194444444443,0.013883472222222222,0.0002410567929804262,0.25215344068395845,1
76,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[3]/u/font,Non-Employee,sssst,75,"[0.25215344068395845, 0.3065319444444444, 0.11330833333333333, 0.0002410567929804262]",2,76,0.25215344068395845,0.3065319444444444,0.11330833333333333,0.0002410567929804262,0.25215344068395845,2
77,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[3]/u,Equity Awards,sssst,75,"[0.25215344068395845, 0.3065319444444444, 0.11330833333333333, 0.0002410567929804262]",2,77,0.25215344068395845,0.3065319444444444,0.11330833333333333,0.0002410567929804262,0.25215344068395845,2
78,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[4],(c),sssn,76,"[0.2545238324815993, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,78,0.2545238324815993,0.26766527777777777,0.010275625,0.0002410567929804262,0.2545238324815993,1
79,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[6],20,n,77,"[0.2562112300324623, 0.4953666666666666, 0.009261041666666667, 0.0002410567929804262]",1,79,0.2562112300324623,0.4953666666666666,0.009261041666666667,0.0002410567929804262,0.2562112300324623,1
80,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[1],(d),sssn,79,"[0.2568942242792402, 0.26766527777777777, 0.010796458333333333, 0.0002410567929804262]",1,80,0.2568942242792402,0.26766527777777777,0.010796458333333333,0.0002410567929804262,0.2568942242792402,1
81,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[2],(e),sssn,80,"[0.2580191559798155, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,81,0.2580191559798155,0.26766527777777777,0.010275625,0.0002410567929804262,0.2580191559798155,1
82,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[3],(f),sssn,81,"[0.25939317969980397, 0.26766527777777777, 0.009250208333333333, 0.0002410567929804262]",1,82,0.25939317969980397,0.26766527777777777,0.009250208333333333,0.0002410567929804262,0.25939317969980397,1
83,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[4],(g),sssn,82,"[0.26101629543920546, 0.26766527777777777, 0.010796458333333333, 0.0002410567929804262]",1,83,0.26101629543920546,0.26766527777777777,0.010796458333333333,0.0002410567929804262,0.26101629543920546,1
84,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[5],Section 2.10,ssn,83,"[0.26401343489859547, 0.2393284722222222, 0.04628361111111111, 0.0002410567929804262]",1,84,0.26401343489859547,0.2393284722222222,0.04628361111111111,0.0002410567929804262,0.26401343489859547,1
85,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[5]/u,Further Assurances,sst,84,"[0.26401343489859547, 0.28792291666666664, 0.07121319444444445, 0.0002410567929804262]",1,85,0.26401343489859547,0.28792291666666664,0.07121319444444445,0.0002410567929804262,0.26401343489859547,1
86,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[7],21,n,85,"[0.2657008324494584, 0.4953666666666666, 0.009261041666666667, 0.0002410567929804262]",1,86,0.2657008324494584,0.4953666666666666,0.009261041666666667,0.0002410567929804262,0.2657008324494584,1
87,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[1],Section 2.11,ssn,86,"[0.2663838266962363, 0.2393284722222222, 0.045941805555555555, 0.0002410567929804262]",1,87,0.2663838266962363,0.2393284722222222,0.045941805555555555,0.0002410567929804262,0.2663838266962363,1
88,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[1]/u,Treatment of Company Equity Awards,sst,87,"[0.2663838266962363, 0.28741319444444446, 0.1427951388888889, 0.0002410567929804262]",1,88,0.2663838266962363,0.28741319444444446,0.1427951388888889,0.0002410567929804262,0.2663838266962363,1
89,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[2],(a),sssn,88,"[0.2667614823385723, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,89,0.2667614823385723,0.26766527777777777,0.010275625,0.0002410567929804262,0.2667614823385723,1
90,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[2]/u,Company Stock Options,ssst,89,"[0.2667614823385723, 0.28025694444444443, 0.09103194444444446, 0.0002410567929804262]",1,90,0.2667614823385723,0.28025694444444443,0.09103194444444446,0.0002410567929804262,0.2667614823385723,1
91,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[3],(b),sssn,90,"[0.26987915019445247, 0.26766527777777777, 0.010796458333333333, 0.0002410567929804262]",1,91,0.26987915019445247,0.26766527777777777,0.010796458333333333,0.0002410567929804262,0.26987915019445247,1
92,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[3]/u,Company RSUs,ssst,91,"[0.26987915019445247, 0.2807777777777778, 0.05992298611111112, 0.0002410567929804262]",1,92,0.26987915019445247,0.2807777777777778,0.05992298611111112,0.0002410567929804262,0.26987915019445247,1
93,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[4],(c),sssn,92,"[0.27224954199209334, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,93,0.27224954199209334,0.26766527777777777,0.010275625,0.0002410567929804262,0.27224954199209334,1
94,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[4]/u[1],Company Share-Based Awards,ssst,93,"[0.27224954199209334, 0.28025694444444443, 0.11484375, 0.0002410567929804262]",1,94,0.27224954199209334,0.28025694444444443,0.11484375,0.0002410567929804262,0.27224954199209334,1
95,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[6],22,n,94,"[0.27568058367884807, 0.4953666666666666, 0.009261041666666667, 0.0002410567929804262]",1,95,0.27568058367884807,0.4953666666666666,0.009261041666666667,0.0002410567929804262,0.27568058367884807,1
96,/html/body/document/type/sequence/filename/description/text/center[27]/div/p[1],(d),sssn,95,"[0.27636357792562594, 0.26766527777777777, 0.010796458333333333, 0.0002410567929804262]",1,96,0.27636357792562594,0.26766527777777777,0.010796458333333333,0.0002410567929804262,0.27636357792562594,1
97,/html/body/document/type/sequence/filename/description/text/center[27]/div/p[1]/u,Company ESPP,ssst,96,"[0.27636357792562594, 0.2807777777777778, 0.05838756944444445, 0.0002410567929804262]",1,97,0.27636357792562594,0.2807777777777778,0.05838756944444445,0.0002410567929804262,0.27636357792562594,1
98,/html/body/document/type/sequence/filename/description/text/center[27]/div/p[2],(e),sssn,97,"[0.2777376016456144, 0.26766527777777777, 0.010275625, 0.0002410567929804262]",1,98,0.2777376016456144,0.26766527777777777,0.010275625,0.0002410567929804262,0.2777376016456144,1
