,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
82,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[2],(d),sssn,65,"[0.30708115873506575, 0.2393284722222222, 0.010796458333333333, 0.00027277190813042133]",1,82,0.30708115873506575,0.2393284722222222,0.010796458333333333,0.00027277190813042133,0.30708115873506575,1
83,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[2]/u[1],Company DSUs,ssst,66,"[0.30708115873506575, 0.2524416666666667, 0.06043291666666666, 0.00027277190813042133]",1,83,0.30708115873506575,0.2524416666666667,0.06043291666666666,0.00027277190813042133,0.30708115873506575,1
84,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[3],(e),sssn,67,"[0.30849957265734396, 0.2393284722222222, 0.010275625, 0.00027277190813042133]",1,84,0.30849957265734396,0.2393284722222222,0.010275625,0.00027277190813042133,0.30849957265734396,1
85,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[3]/u[1],CIC Year Awards,ssst,68,"[0.30849957265734396, 0.25192083333333337, 0.06420895833333333, 0.00027277190813042133]",1,85,0.30849957265734396,0.25192083333333337,0.06420895833333333,0.00027277190813042133,0.30849957265734396,1
86,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[4],(f),sssn,69,"[0.3110454437998945, 0.2393284722222222, 0.009250208333333333, 0.00027277190813042133]",1,86,0.3110454437998945,0.2393284722222222,0.009250208333333333,0.00027277190813042133,0.3110454437998945,1
87,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[4]/u[1]/font,Non-U.S.,ssst,70,"[0.3110454437998945, 0.25089513888888887, 0.07893333333333333, 0.00027277190813042133]",2,87,0.3110454437998945,0.25089513888888887,0.07893333333333333,0.00027277190813042133,0.3110454437998945,2
88,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[4]/u[1],Employees,ssst,70,"[0.3110454437998945, 0.25089513888888887, 0.07893333333333333, 0.00027277190813042133]",2,88,0.3110454437998945,0.25089513888888887,0.07893333333333333,0.00027277190813042133,0.3110454437998945,2
89,/html/body/document/type/sequence/filename/description/text/center[30]/div/p[6],29,n,71,"[0.3121092542416032, 0.4953666666666666, 0.009261041666666667, 0.00027277190813042133]",1,89,0.3121092542416032,0.4953666666666666,0.009261041666666667,0.00027277190813042133,0.3121092542416032,1
90,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[1],(g),sssn,72,"[0.31288210798130606, 0.2393284722222222, 0.010796458333333333, 0.00027277190813042133]",1,90,0.31288210798130606,0.2393284722222222,0.010796458333333333,0.00027277190813042133,0.31288210798130606,1
91,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[1]/u[1],Payments with Respect to Company Awards,ssst,73,"[0.31288210798130606, 0.2524416666666667, 0.16395972222222222, 0.00027277190813042133]",1,91,0.31288210798130606,0.2524416666666667,0.16395972222222222,0.00027277190813042133,0.31288210798130606,1
92,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[2],Section 2.11,ssn,74,"[0.31514611481878857, 0.2393284722222222, 0.045941805555555555, 0.00027277190813042133]",1,92,0.31514611481878857,0.2393284722222222,0.045941805555555555,0.00027277190813042133,0.31514611481878857,1
93,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[2]/u[1],Withholding,sst,75,"[0.31514611481878857, 0.28741319444444446, 0.04643013888888888, 0.00027277190813042133]",1,93,0.31514611481878857,0.28741319444444446,0.04643013888888888,0.00027277190813042133,0.31514611481878857,1
94,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[3],Section 2.12,ssn,76,"[0.31881944318161154, 0.2393284722222222, 0.04628361111111111, 0.00027277190813042133]",1,94,0.31881944318161154,0.2393284722222222,0.04628361111111111,0.00027277190813042133,0.31881944318161154,1
95,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[3]/u,Escrow Deposit and Release,sst,77,"[0.31881944318161154, 0.28792291666666664, 0.10565347222222221, 0.00027277190813042133]",1,95,0.31881944318161154,0.28792291666666664,0.10565347222222221,0.00027277190813042133,0.31881944318161154,1
96,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[4],Section 2.13,ssn,78,"[0.31995599279882164, 0.2393284722222222, 0.04628361111111111, 0.00027277190813042133]",1,96,0.31995599279882164,0.2393284722222222,0.04628361111111111,0.00027277190813042133,0.31995599279882164,1
97,/html/body/document/type/sequence/filename/description/text/center[31]/div/p[4]/u,FIRPTA Certificate,sst,79,"[0.31995599279882164, 0.28792291666666664, 0.07202152777777777, 0.00027277190813042133]",1,97,0.31995599279882164,0.28792291666666664,0.07202152777777777,0.00027277190813042133,0.31995599279882164,1
