,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
10,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],ii,n,3,"[0.034210305823209046, 0.4973957894736842, 0.005202849122807018, 0.00025136154168412233]",1,10,0.034210305823209046,0.4973957894736842,0.005202849122807018,0.00025136154168412233,0.034210305823209046,1
11,/html/body/document/type/sequence/filename/description/text/center[4]/div/p[3],iii,n,4,"[0.040561374109761204, 0.49609684210526317, 0.007801543859649123, 0.00025136154168412233]",1,11,0.040561374109761204,0.49609684210526317,0.007801543859649123,0.00025136154168412233,0.040561374109761204,1
12,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[1]/b,AGREEMENT AND PLAN OF MERGER,st,5,"[0.041273565144532884, 0.4147642105263158, 0.17047157894736842, 0.00025136154168412233]",1,12,0.041273565144532884,0.4147642105263158,0.17047157894736842,0.00025136154168412233,0.041273565144532884,1
13,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[3]/b,RECITALS,st,6,"[0.043376623376623374, 0.47643087719298244, 0.04713817543859649, 0.00025136154168412233]",1,13,0.043376623376623374,0.47643087719298244,0.04713817543859649,0.00025136154168412233,0.043376623376623374,1
14,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[7]/b,ARTICLE I,sn,7,"[0.04783410138248848, 0.4758610526315789, 0.048278526315789466, 0.00025136154168412233]",1,14,0.04783410138248848,0.4758610526315789,0.048278526315789466,0.00025136154168412233,0.04783410138248848,1
15,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[8]/b,THE MERGER,st,8,"[0.04836196062002514, 0.4679059649122807, 0.06418863157894737, 0.00025136154168412233]",1,15,0.04836196062002514,0.4679059649122807,0.06418863157894737,0.00025136154168412233,0.04836196062002514,1
16,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[9],Section 1.1,ssn,9,"[0.04888981985756179, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,16,0.04888981985756179,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.04888981985756179,1
17,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[9]/u[1],The Merger,sst,10,"[0.04888981985756179, 0.2809319298245614, 0.04598680701754386, 0.00025136154168412233]",2,17,0.04888981985756179,0.2809319298245614,0.04598680701754386,0.00025136154168412233,0.04888981985756179,2
18,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[9],.,sst,10,"[0.04888981985756179, 0.2809319298245614, 0.04598680701754386, 0.00025136154168412233]",2,18,0.04888981985756179,0.2809319298245614,0.04598680701754386,0.00025136154168412233,0.04888981985756179,2
19,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[10],Section 1.2,ssn,11,"[0.05019689987431923, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,19,0.05019689987431923,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.05019689987431923,1
20,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[10]/u[1],Closing,sst,12,"[0.05019689987431923, 0.28101403508771927, 0.03145284210526316, 0.00025136154168412233]",2,20,0.05019689987431923,0.28101403508771927,0.03145284210526316,0.00025136154168412233,0.05019689987431923,2
21,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[10],.,sst,12,"[0.05019689987431923, 0.28101403508771927, 0.03145284210526316, 0.00025136154168412233]",2,21,0.05019689987431923,0.28101403508771927,0.03145284210526316,0.00025136154168412233,0.05019689987431923,2
22,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[11],Section 1.3,ssn,13,"[0.052023460410557186, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,22,0.052023460410557186,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.052023460410557186,1
23,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[11]/u[1],Effective Time,sst,14,"[0.052023460410557186, 0.28101403508771927, 0.06028505263157895, 0.00025136154168412233]",2,23,0.052023460410557186,0.28101403508771927,0.06028505263157895,0.00025136154168412233,0.052023460410557186,2
24,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[11],.,sst,14,"[0.052023460410557186, 0.28101403508771927, 0.06028505263157895, 0.00025136154168412233]",2,24,0.052023460410557186,0.28101403508771927,0.06028505263157895,0.00025136154168412233,0.052023460410557186,2
25,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1],Section 1.4,ssn,15,"[0.053774612484289906, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,25,0.053774612484289906,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.053774612484289906,1
26,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1]/u,Effect of the Merger,sst,16,"[0.053774612484289906, 0.28101403508771927, 0.07810315789473685, 0.00025136154168412233]",2,26,0.053774612484289906,0.28101403508771927,0.07810315789473685,0.00025136154168412233,0.053774612484289906,2
27,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[1],.,sst,16,"[0.053774612484289906, 0.28101403508771927, 0.07810315789473685, 0.00025136154168412233]",2,27,0.053774612484289906,0.28101403508771927,0.07810315789473685,0.00025136154168412233,0.053774612484289906,2
28,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[2],Section 1.5,ssn,17,"[0.05508169250104734, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,28,0.05508169250104734,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.05508169250104734,1
29,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[2]/u[1],Restated Certificate of Incorporation and,sst,18,"[0.05508169250104734, 0.28101403508771927, 0.3029108771929825, 0.00025136154168412233]",4,29,0.05508169250104734,0.28101403508771927,0.3029108771929825,0.00025136154168412233,0.05508169250104734,4
30,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[2]/u[1]/font,By-Laws,sst,18,"[0.05508169250104734, 0.28101403508771927, 0.3029108771929825, 0.00025136154168412233]",4,30,0.05508169250104734,0.28101403508771927,0.3029108771929825,0.00025136154168412233,0.05508169250104734,4
31,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[2]/u[1],"of
the Surviving Corporation",sst,18,"[0.05508169250104734, 0.28101403508771927, 0.3029108771929825, 0.00025136154168412233]",4,31,0.05508169250104734,0.28101403508771927,0.3029108771929825,0.00025136154168412233,0.05508169250104734,4
32,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[2],". At the Effective Time, the re",sst,18,"[0.05508169250104734, 0.28101403508771927, 0.3029108771929825, 0.00025136154168412233]",4,32,0.05508169250104734,0.28101403508771927,0.3029108771929825,0.00025136154168412233,0.05508169250104734,4
33,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[3],Section 1.6,ssn,19,"[0.05716799329702556, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,33,0.05716799329702556,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.05716799329702556,1
34,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[3]/u,Directors and Officers of the Surviving Corporation,sst,20,"[0.05716799329702556, 0.28101403508771927, 0.19648561403508774, 0.00025136154168412233]",2,34,0.05716799329702556,0.28101403508771927,0.19648561403508774,0.00025136154168412233,0.05716799329702556,2
35,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[3],.,sst,20,"[0.05716799329702556, 0.28101403508771927, 0.19648561403508774, 0.00025136154168412233]",2,35,0.05716799329702556,0.28101403508771927,0.19648561403508774,0.00025136154168412233,0.05716799329702556,2
36,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[4],Section 1.7,ssn,21,"[0.05847507331378299, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,36,0.05847507331378299,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.05847507331378299,1
37,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[4]/u,Subsequent Actions,sst,22,"[0.05847507331378299, 0.28101403508771927, 0.07639789473684211, 0.00025136154168412233]",2,37,0.05847507331378299,0.28101403508771927,0.07639789473684211,0.00025136154168412233,0.05847507331378299,2
38,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[4],.,sst,22,"[0.05847507331378299, 0.28101403508771927, 0.07639789473684211, 0.00025136154168412233]",2,38,0.05847507331378299,0.28101403508771927,0.07639789473684211,0.00025136154168412233,0.05847507331378299,2
39,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[5]/b,ARTICLE II,sn,23,"[0.061089233347297864, 0.474040701754386, 0.05191887719298245, 0.00025136154168412233]",1,39,0.061089233347297864,0.474040701754386,0.05191887719298245,0.00025136154168412233,0.061089233347297864,1
40,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[6]/b,EFFECT OF THE MERGER ON CAPITAL STOCK,st,24,"[0.06161709258483452, 0.393700350877193, 0.21259298245614033, 0.00025136154168412233]",1,40,0.06161709258483452,0.393700350877193,0.21259298245614033,0.00025136154168412233,0.06161709258483452,1
41,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[7],Section 2.1,ssn,25,"[0.062144951822371175, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,41,0.062144951822371175,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.062144951822371175,1
42,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[7]/u,Conversion of Securities,sst,26,"[0.062144951822371175, 0.28101403508771927, 0.09691368421052632, 0.00025136154168412233]",2,42,0.062144951822371175,0.28101403508771927,0.09691368421052632,0.00025136154168412233,0.062144951822371175,2
43,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[7],.,sst,26,"[0.062144951822371175, 0.28101403508771927, 0.09691368421052632, 0.00025136154168412233]",2,43,0.062144951822371175,0.28101403508771927,0.09691368421052632,0.00025136154168412233,0.062144951822371175,2
44,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[10],2,n,27,"[0.06533724340175953, 0.49765894736842103, 0.0046820210526315785, 0.00025136154168412233]",1,44,0.06533724340175953,0.49765894736842103,0.0046820210526315785,0.00025136154168412233,0.06533724340175953,1
45,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[4],Section 2.2,ssn,28,"[0.07204859656472559, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,45,0.07204859656472559,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.07204859656472559,1
46,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[4],Section 2.2,sst,29,"[0.07204859656472559, 0.27867298245614036, 0.2026701754385965, 0.00025136154168412233]",4,46,0.07204859656472559,0.27867298245614036,0.2026701754385965,0.00025136154168412233,0.07204859656472559,4
47,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[4]/u[1],Payment; Surrender of Shares,sst,29,"[0.07204859656472559, 0.27867298245614036, 0.2026701754385965, 0.00025136154168412233]",4,47,0.07204859656472559,0.27867298245614036,0.2026701754385965,0.00025136154168412233,0.07204859656472559,4
48,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[4]/u[2],; Stock Transfer Books,sst,29,"[0.07204859656472559, 0.27867298245614036, 0.2026701754385965, 0.00025136154168412233]",4,48,0.07204859656472559,0.27867298245614036,0.2026701754385965,0.00025136154168412233,0.07204859656472559,4
49,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[4],.,sst,29,"[0.07204859656472559, 0.27867298245614036, 0.2026701754385965, 0.00025136154168412233]",4,49,0.07204859656472559,0.27867298245614036,0.2026701754385965,0.00025136154168412233,0.07204859656472559,4
50,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[9],3,n,30,"[0.0774696271470465, 0.49765894736842103, 0.0046820210526315785, 0.00025136154168412233]",1,50,0.0774696271470465,0.49765894736842103,0.0046820210526315785,0.00025136154168412233,0.0774696271470465,1
51,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[5],4,n,31,"[0.08852953498114788, 0.49765894736842103, 0.0046820210526315785, 0.00025136154168412233]",1,51,0.08852953498114788,0.49765894736842103,0.0046820210526315785,0.00025136154168412233,0.08852953498114788,1
52,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[5],5,n,32,"[0.09984918307498952, 0.49765894736842103, 0.0046820210526315785, 0.00025136154168412233]",1,52,0.09984918307498952,0.49765894736842103,0.0046820210526315785,0.00025136154168412233,0.09984918307498952,1
53,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[6],6,n,33,"[0.11143695014662756, 0.49765894736842103, 0.0046820210526315785, 0.00025136154168412233]",1,53,0.11143695014662756,0.49765894736842103,0.0046820210526315785,0.00025136154168412233,0.11143695014662756,1
54,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[2],Section 2.3,ssn,34,"[0.11319648093841642, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,54,0.11319648093841642,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.11319648093841642,1
55,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[2]/u,Treatment of Company Stock Plans,sst,35,"[0.11319648093841642, 0.2809319298245614, 0.1354659649122807, 0.00025136154168412233]",2,55,0.11319648093841642,0.2809319298245614,0.1354659649122807,0.00025136154168412233,0.11319648093841642,2
56,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[2],.,sst,35,"[0.11319648093841642, 0.2809319298245614, 0.1354659649122807, 0.00025136154168412233]",2,56,0.11319648093841642,0.2809319298245614,0.1354659649122807,0.00025136154168412233,0.11319648093841642,2
57,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[7],7,n,36,"[0.123292836196062, 0.49765894736842103, 0.0046820210526315785, 0.00025136154168412233]",1,57,0.123292836196062,0.49765894736842103,0.0046820210526315785,0.00025136154168412233,0.123292836196062,1
58,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[6],Section 2.4,ssn,37,"[0.1333975701717637, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,58,0.1333975701717637,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.1333975701717637,1
59,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[6]/u[1],Dissenters,sst,38,"[0.1333975701717637, 0.28101403508771927, 0.07285052631578948, 0.00025136154168412233]",4,59,0.1333975701717637,0.28101403508771927,0.07285052631578948,0.00025136154168412233,0.1333975701717637,4
60,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[6]/u[2],’,sst,38,"[0.1333975701717637, 0.28101403508771927, 0.07285052631578948, 0.00025136154168412233]",4,60,0.1333975701717637,0.28101403508771927,0.07285052631578948,0.00025136154168412233,0.1333975701717637,4
61,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[6]/u[3],Rights,sst,38,"[0.1333975701717637, 0.28101403508771927, 0.07285052631578948, 0.00025136154168412233]",4,61,0.1333975701717637,0.28101403508771927,0.07285052631578948,0.00025136154168412233,0.1333975701717637,4
62,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[6],. ,sst,38,"[0.1333975701717637, 0.28101403508771927, 0.07285052631578948, 0.00025136154168412233]",4,62,0.1333975701717637,0.28101403508771927,0.07285052631578948,0.00025136154168412233,0.1333975701717637,4
63,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[8],8,n,39,"[0.13515710096355257, 0.49765894736842103, 0.0046820210526315785, 0.00025136154168412233]",1,63,0.13515710096355257,0.49765894736842103,0.0046820210526315785,0.00025136154168412233,0.13515710096355257,1
64,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[2],Section 2.5,ssn,40,"[0.1389945538332635, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,64,0.1389945538332635,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.1389945538332635,1
65,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[2]/u[1],Adjustments,sst,41,"[0.1389945538332635, 0.28075649122807017, 0.04938049122807017, 0.00025136154168412233]",2,65,0.1389945538332635,0.28075649122807017,0.04938049122807017,0.00025136154168412233,0.1389945538332635,2
66,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[2],.,sst,41,"[0.1389945538332635, 0.28075649122807017, 0.04938049122807017, 0.00025136154168412233]",2,66,0.1389945538332635,0.28075649122807017,0.04938049122807017,0.00025136154168412233,0.1389945538332635,2
67,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[3]/b,ARTICLE III,sn,42,"[0.1421281943862589, 0.472220350877193, 0.05555922807017544, 0.00025136154168412233]",1,67,0.1421281943862589,0.472220350877193,0.05555922807017544,0.00025136154168412233,0.1421281943862589,1
68,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[4]/b,REPRESENTATIONS AND WARRANTIES OF THE COMPANY,st,43,"[0.14265605362379555, 0.3671543859649123, 0.26569052631578943, 0.00025136154168412233]",1,68,0.14265605362379555,0.3671543859649123,0.26569052631578943,0.00025136154168412233,0.14265605362379555,1
69,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],Section 3.1,ssn,44,"[0.14578969417679094, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,69,0.14578969417679094,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.14578969417679094,1
70,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u,Organization,sst,45,"[0.14578969417679094, 0.28101403508771927, 0.05100877192982456, 0.00025136154168412233]",2,70,0.14578969417679094,0.28101403508771927,0.05100877192982456,0.00025136154168412233,0.14578969417679094,2
71,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],.,sst,45,"[0.14578969417679094, 0.28101403508771927, 0.05100877192982456, 0.00025136154168412233]",2,71,0.14578969417679094,0.28101403508771927,0.05100877192982456,0.00025136154168412233,0.14578969417679094,2
72,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[9],9,n,46,"[0.1472978634268957, 0.49765894736842103, 0.0046820210526315785, 0.00025136154168412233]",1,72,0.1472978634268957,0.49765894736842103,0.0046820210526315785,0.00025136154168412233,0.1472978634268957,1
73,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[4],Section 3.2,ssn,47,"[0.15219103477167994, 0.23658456140350875, 0.044172140350877194, 0.00025136154168412233]",1,73,0.15219103477167994,0.23658456140350875,0.044172140350877194,0.00025136154168412233,0.15219103477167994,1
74,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[4]/u,Authorization; Validity of Agreement; Company Action,sst,48,"[0.15219103477167994, 0.28075649122807017, 0.21053754385964912, 0.00025136154168412233]",2,74,0.15219103477167994,0.28075649122807017,0.21053754385964912,0.00025136154168412233,0.15219103477167994,2
75,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[4],.,sst,48,"[0.15219103477167994, 0.28075649122807017, 0.21053754385964912, 0.00025136154168412233]",2,75,0.15219103477167994,0.28075649122807017,0.21053754385964912,0.00025136154168412233,0.15219103477167994,2
76,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9],10,n,49,"[0.15839128613322162, 0.49531789473684207, 0.009358526315789473, 0.00025136154168412233]",1,76,0.15839128613322162,0.49531789473684207,0.009358526315789473,0.00025136154168412233,0.15839128613322162,1
77,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[1],Section 3.3,ssn,50,"[0.1591034771679933, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,77,0.1591034771679933,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.1591034771679933,1
78,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[1]/u,Consents and Approvals; No Violations,sst,52,"[0.1591034771679933, 0.28101403508771927, 0.1502357894736842, 0.00025136154168412233]",2,78,0.1591034771679933,0.28101403508771927,0.1502357894736842,0.00025136154168412233,0.1591034771679933,2
79,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[1],.,sst,52,"[0.1591034771679933, 0.28101403508771927, 0.1502357894736842, 0.00025136154168412233]",2,79,0.1591034771679933,0.28101403508771927,0.1502357894736842,0.00025136154168412233,0.1591034771679933,2
80,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5],Section 3.4,ssn,53,"[0.16822790113112693, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,80,0.16822790113112693,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.16822790113112693,1
81,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5]/u,Capitalization,sst,54,"[0.16822790113112693, 0.28101403508771927, 0.054813614035087714, 0.00025136154168412233]",2,81,0.16822790113112693,0.28101403508771927,0.054813614035087714,0.00025136154168412233,0.16822790113112693,2
82,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5],.,sst,54,"[0.16822790113112693, 0.28101403508771927, 0.054813614035087714, 0.00025136154168412233]",2,82,0.16822790113112693,0.28101403508771927,0.054813614035087714,0.00025136154168412233,0.16822790113112693,2
83,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[8],11,n,55,"[0.16999581064097194, 0.49549333333333334, 0.009007649122807018, 0.00025136154168412233]",1,83,0.16999581064097194,0.49549333333333334,0.009007649122807018,0.00025136154168412233,0.16999581064097194,1
84,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[5],12,n,56,"[0.18131545873481358, 0.49531789473684207, 0.009358526315789473, 0.00025136154168412233]",1,84,0.18131545873481358,0.49531789473684207,0.009358526315789473,0.00025136154168412233,0.18131545873481358,1
85,/html/body/document/type/sequence/filename/description/text/center[17]/div/p[4],Section 3.5,ssn,57,"[0.1856891495601173, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,85,0.1856891495601173,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.1856891495601173,1
86,/html/body/document/type/sequence/filename/description/text/center[17]/div/p[4]/u,SEC Reports and Financial Statements,sst,58,"[0.1856891495601173, 0.28101403508771927, 0.14731929824561404, 0.00025136154168412233]",2,86,0.1856891495601173,0.28101403508771927,0.14731929824561404,0.00025136154168412233,0.1856891495601173,2
87,/html/body/document/type/sequence/filename/description/text/center[17]/div/p[4],.,sst,58,"[0.1856891495601173, 0.28101403508771927, 0.14731929824561404, 0.00025136154168412233]",2,87,0.1856891495601173,0.28101403508771927,0.14731929824561404,0.00025136154168412233,0.1856891495601173,2
88,/html/body/document/type/sequence/filename/description/text/center[17]/div/p[8],13,n,59,"[0.19291998324256387, 0.49531789473684207, 0.009358526315789473, 0.00025136154168412233]",1,88,0.19291998324256387,0.49531789473684207,0.009358526315789473,0.00025136154168412233,0.19291998324256387,1
89,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[4],Section 3.6,ssn,60,"[0.20144951822371177, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,89,0.20144951822371177,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.20144951822371177,1
90,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[4]/u,Absence of Certain Changes,sst,61,"[0.20144951822371177, 0.28075649122807017, 0.10884842105263158, 0.00025136154168412233]",2,90,0.20144951822371177,0.28075649122807017,0.10884842105263158,0.00025136154168412233,0.20144951822371177,2
91,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[4],.,sst,61,"[0.20144951822371177, 0.28075649122807017, 0.10884842105263158, 0.00025136154168412233]",2,91,0.20144951822371177,0.28075649122807017,0.10884842105263158,0.00025136154168412233,0.20144951822371177,2
92,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[9],14,n,62,"[0.20505236698785087, 0.49531789473684207, 0.009358526315789473, 0.00025136154168412233]",1,92,0.20505236698785087,0.49531789473684207,0.009358526315789473,0.00025136154168412233,0.20505236698785087,1
93,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],Section 3.7,ssn,63,"[0.20655215751989944, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,93,0.20655215751989944,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.20655215751989944,1
94,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/u,No Undisclosed Material Liabilities,sst,64,"[0.20655215751989944, 0.28101403508771927, 0.13665543859649124, 0.00025136154168412233]",2,94,0.20655215751989944,0.28101403508771927,0.13665543859649124,0.00025136154168412233,0.20655215751989944,2
95,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],.,sst,64,"[0.20655215751989944, 0.28101403508771927, 0.13665543859649124, 0.00025136154168412233]",2,95,0.20655215751989944,0.28101403508771927,0.13665543859649124,0.00025136154168412233,0.20655215751989944,2
96,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],Section 3.8,ssn,65,"[0.20863845831587768, 0.23658456140350875, 0.04209431578947369, 0.00025136154168412233]",1,96,0.20863845831587768,0.23658456140350875,0.04209431578947369,0.00025136154168412233,0.20863845831587768,1
