,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
10,/html/body/document/type/sequence/filename/description/text/center[4]/div/p[2],iii,n,10,"[0.050124721603563474, 0.4961375, 0.007720277777777778, 0.0003037052034824863]",1,10,0.050124721603563474,0.4961375,0.007720277777777778,0.0003037052034824863,0.050124721603563474,1
11,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[1],INDEX OF DEFINED TERMS,t,11,"[0.050985219680097185, 0.44107013888888885, 0.11786041666666666, 0.0003037052034824863]",1,11,0.050985219680097185,0.44107013888888885,0.11786041666666666,0.0003037052034824863,0.050985219680097185,1
12,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4],iv,n,12,"[0.06662603765944523, 0.4963972222222222, 0.0072048611111111115, 0.0003037052034824863]",1,12,0.06662603765944523,0.4963972222222222,0.0072048611111111115,0.0003037052034824863,0.06662603765944523,1
13,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[2],v,n,13,"[0.08338044138489573, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,13,0.08338044138489573,0.4976833333333333,0.00463325,0.0003037052034824863,0.08338044138489573,1
14,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[2],vi,n,14,"[0.09856570155902004, 0.4963972222222222, 0.0072048611111111115, 0.0003037052034824863]",1,14,0.09856570155902004,0.4963972222222222,0.0072048611111111115,0.0003037052034824863,0.09856570155902004,1
15,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[3],vii,n,15,"[0.10865883782142134, 0.49511180555555556, 0.009776458333333333, 0.0003037052034824863]",1,15,0.10865883782142134,0.49511180555555556,0.009776458333333333,0.0003037052034824863,0.10865883782142134,1
16,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[1]/b,AGREEMENT AND PLAN OF MERGER,t,16,"[0.10951933589795505, 0.4156520833333333, 0.16869583333333332, 0.0003037052034824863]",1,16,0.10951933589795505,0.4156520833333333,0.16869583333333332,0.0003037052034824863,0.10951933589795505,1
17,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[8],ARTICLE I,sn,17,"[0.11807369912937841, 0.47803819444444445, 0.04392361111111111, 0.0003037052034824863]",1,17,0.11807369912937841,0.47803819444444445,0.04392361111111111,0.0003037052034824863,0.11807369912937841,1
18,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[9]/u,The Merger,st,18,"[0.11871148005669163, 0.47810902777777775, 0.04378256944444445, 0.0003037052034824863]",1,18,0.11871148005669163,0.47810902777777775,0.04378256944444445,0.0003037052034824863,0.11871148005669163,1
19,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[10],SECTION 1.01,ssn,20,"[0.11934926098400486, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,19,0.11934926098400486,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.11934926098400486,1
20,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[10]/u[1],The Merger,sst,21,"[0.11934926098400486, 0.32972569444444444, 0.04327256944444444, 0.0003037052034824863]",1,20,0.11934926098400486,0.32972569444444444,0.04327256944444444,0.0003037052034824863,0.11934926098400486,1
21,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[12],1,n,19,"[0.12053371127758655, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,21,0.12053371127758655,0.4976833333333333,0.00463325,0.0003037052034824863,0.12053371127758655,1
22,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[1],SECTION 1.02,ssn,22,"[0.12139420935412026, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,22,0.12139420935412026,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.12139420935412026,1
23,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[1]/u[1],Closing,sst,23,"[0.12139420935412026, 0.32989375000000004, 0.02880861111111111, 0.0003037052034824863]",1,23,0.12139420935412026,0.32989375000000004,0.02880861111111111,0.0003037052034824863,0.12139420935412026,1
24,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[2],SECTION 1.03,ssn,24,"[0.12360113383275967, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,24,0.12360113383275967,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.12360113383275967,1
25,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[2]/u[1],Effective Time,sst,25,"[0.12360113383275967, 0.32989375000000004, 0.05511069444444444, 0.0003037052034824863]",1,25,0.12360113383275967,0.32989375000000004,0.05511069444444444,0.0003037052034824863,0.12360113383275967,1
26,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[3],SECTION 1.04,ssn,26,"[0.12580805831139907, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,26,0.12580805831139907,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.12580805831139907,1
27,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[3]/u,Effects of Merger,sst,27,"[0.12580805831139907, 0.32989375000000004, 0.06495222222222222, 0.0003037052034824863]",1,27,0.12580805831139907,0.32989375000000004,0.06495222222222222,0.0003037052034824863,0.12580805831139907,1
28,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[4],SECTION 1.05,ssn,28,"[0.127387325369508, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,28,0.127387325369508,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.127387325369508,1
29,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[4]/u[1],Certificate of Incorporation and Bylaws,sst,29,"[0.127387325369508, 0.32989375000000004, 0.14754791666666667, 0.0003037052034824863]",1,29,0.127387325369508,0.32989375000000004,0.14754791666666667,0.0003037052034824863,0.127387325369508,1
30,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[5],SECTION 1.06,ssn,30,"[0.12990807855841263, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,30,0.12990807855841263,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.12990807855841263,1
31,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[5]/u,Directors and Officers,sst,31,"[0.12990807855841263, 0.32989375000000004, 0.08259583333333334, 0.0003037052034824863]",1,31,0.12990807855841263,0.32989375000000004,0.08259583333333334,0.0003037052034824863,0.12990807855841263,1
32,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[5],(a),sssn,33,"[0.12990807855841263, 0.4171166666666667, 0.010281041666666667, 0.0003037052034824863]",1,32,0.12990807855841263,0.4171166666666667,0.010281041666666667,0.0003037052034824863,0.12990807855841263,1
33,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[7],2,n,32,"[0.13109252885199432, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,33,0.13109252885199432,0.4976833333333333,0.00463325,0.0003037052034824863,0.13109252885199432,1
34,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[1],(b),sssn,34,"[0.13195302692852803, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,34,0.13195302692852803,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.13195302692852803,1
35,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[2],ARTICLE II,sn,35,"[0.1332285887831545, 0.4764972222222222, 0.04700520833333333, 0.0003037052034824863]",1,35,0.1332285887831545,0.4764972222222222,0.04700520833333333,0.0003037052034824863,0.1332285887831545,1
36,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[3]/u,"Effect on Capital
Stock; Payment for Shares",st,36,"[0.1338663697104677, 0.4180770833333333, 0.16384583333333333, 0.0003037052034824863]",1,36,0.1338663697104677,0.4180770833333333,0.16384583333333333,0.0003037052034824863,0.1338663697104677,1
37,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[4],SECTION 2.01,ssn,37,"[0.13450415063778093, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,37,0.13450415063778093,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.13450415063778093,1
38,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[4]/u,Effect on Capital Stock,sst,38,"[0.13450415063778093, 0.32989375000000004, 0.08646388888888888, 0.0003037052034824863]",1,38,0.13450415063778093,0.32989375000000004,0.08646388888888888,0.0003037052034824863,0.13450415063778093,1
39,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[5],(a),sssn,39,"[0.13529378416683538, 0.26766527777777777, 0.010275625, 0.0003037052034824863]",1,39,0.13529378416683538,0.26766527777777777,0.010275625,0.0003037052034824863,0.13529378416683538,1
40,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[5]/u,Capital Stock of Merger Sub,ssst,40,"[0.13529378416683538, 0.28025694444444443, 0.10627152777777778, 0.0003037052034824863]",1,40,0.13529378416683538,0.28025694444444443,0.10627152777777778,0.0003037052034824863,0.13529378416683538,1
41,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[6],(b),sssn,41,"[0.13608341769588986, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,41,0.13608341769588986,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.13608341769588986,1
42,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[6]/u[1],"Cancellation of Stock Owned by the Company, Parent or Merger Sub",ssst,42,"[0.13608341769588986, 0.2807777777777778, 0.25657569444444445, 0.0003037052034824863]",1,42,0.13608341769588986,0.2807777777777778,0.25657569444444445,0.0003037052034824863,0.13608341769588986,1
43,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[7],(c),sssn,43,"[0.13750070864547478, 0.26766527777777777, 0.010275625, 0.0003037052034824863]",1,43,0.13750070864547478,0.26766527777777777,0.010275625,0.0003037052034824863,0.13750070864547478,1
44,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[7]/u[1],Conversion of Company Common Stock,ssst,44,"[0.13750070864547478, 0.28025694444444443, 0.15119930555555555, 0.0003037052034824863]",1,44,0.13750070864547478,0.28025694444444443,0.15119930555555555,0.0003037052034824863,0.13750070864547478,1
45,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[8],(d),sssn,45,"[0.13923182830532496, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,45,0.13923182830532496,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.13923182830532496,1
46,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[8]/u[1],"Appraisal
Rights",ssst,46,"[0.13923182830532496, 0.28026249999999997, 0.062483750000000005, 0.0003037052034824863]",1,46,0.13923182830532496,0.28026249999999997,0.062483750000000005,0.0003037052034824863,0.13923182830532496,1
47,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[10],3,n,47,"[0.1416715934399676, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,47,0.1416715934399676,0.4976833333333333,0.00463325,0.0003037052034824863,0.1416715934399676,1
48,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2],SECTION 2.02,ssn,50,"[0.14662198825673212, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,48,0.14662198825673212,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.14662198825673212,1
49,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2]/u[1],Payment of Merger Consideration,sst,49,"[0.14662198825673212, 0.32989375000000004, 0.12606319444444444, 0.0003037052034824863]",1,49,0.14662198825673212,0.32989375000000004,0.12606319444444444,0.0003037052034824863,0.14662198825673212,1
50,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2],(a),sssn,51,"[0.14662198825673212, 0.4605791666666667, 0.010281041666666667, 0.0003037052034824863]",1,50,0.14662198825673212,0.4605791666666667,0.010281041666666667,0.0003037052034824863,0.14662198825673212,1
51,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2]/u[2],Paying Agent,ssst,52,"[0.14662198825673212, 0.47317152777777777, 0.05014645833333333, 0.0003037052034824863]",1,51,0.14662198825673212,0.47317152777777777,0.05014645833333333,0.0003037052034824863,0.14662198825673212,1
52,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[3],(b),sssn,53,"[0.1483531079165823, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,52,0.1483531079165823,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.1483531079165823,1
53,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[3]/u[1],Exchange Procedure,ssst,54,"[0.1483531079165823, 0.2807777777777778, 0.07633472222222222, 0.0003037052034824863]",1,53,0.1483531079165823,0.2807777777777778,0.07633472222222222,0.0003037052034824863,0.1483531079165823,1
54,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[5],4,n,55,"[0.15173435918202066, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,54,0.15173435918202066,0.4976833333333333,0.00463325,0.0003037052034824863,0.15173435918202066,1
55,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[2],(c),sssn,56,"[0.15589512046973072, 0.26766527777777777, 0.010275625, 0.0003037052034824863]",1,55,0.15589512046973072,0.26766527777777777,0.010275625,0.0003037052034824863,0.15589512046973072,1
56,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[2]/u,"No Further Ownership Rights in Company
Common Stock",ssst,57,"[0.15589512046973072, 0.28025694444444443, 0.21831041666666667, 0.0003037052034824863]",1,56,0.15589512046973072,0.28025694444444443,0.21831041666666667,0.0003037052034824863,0.15589512046973072,1
57,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[3],(d),sssn,58,"[0.1585677262603766, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,57,0.1585677262603766,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.1585677262603766,1
58,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[3]/u,Termination of Exchange Fund,ssst,59,"[0.1585677262603766, 0.2806097222222222, 0.11529375, 0.0003037052034824863]",1,58,0.1585677262603766,0.2806097222222222,0.11529375,0.0003037052034824863,0.1585677262603766,1
59,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[4],(e),sssn,60,"[0.15998501720996153, 0.26766527777777777, 0.010275625, 0.0003037052034824863]",1,59,0.15998501720996153,0.26766527777777777,0.010275625,0.0003037052034824863,0.15998501720996153,1
60,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[4]/u,No Liability,ssst,61,"[0.15998501720996153, 0.28025694444444443, 0.044911041666666665, 0.0003037052034824863]",1,60,0.15998501720996153,0.28025694444444443,0.044911041666666665,0.0003037052034824863,0.15998501720996153,1
61,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],5,n,62,"[0.16242478234460417, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,61,0.16242478234460417,0.4976833333333333,0.00463325,0.0003037052034824863,0.16242478234460417,1
62,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[1],(f),sssn,63,"[0.16328528042113788, 0.26766527777777777, 0.009250208333333333, 0.0003037052034824863]",1,62,0.16328528042113788,0.26766527777777777,0.009250208333333333,0.0003037052034824863,0.16328528042113788,1
63,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[1]/u,Investment of Exchange Fund,ssst,64,"[0.16328528042113788, 0.27923194444444444, 0.11131736111111111, 0.0003037052034824863]",1,63,0.16328528042113788,0.27923194444444444,0.11131736111111111,0.0003037052034824863,0.16328528042113788,1
64,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2],(g),sssn,65,"[0.1647025713707228, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,64,0.1647025713707228,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.1647025713707228,1
65,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[2]/u,Lost Certificates,ssst,66,"[0.1647025713707228, 0.2807777777777778, 0.06143666666666667, 0.0003037052034824863]",1,65,0.1647025713707228,0.2807777777777778,0.06143666666666667,0.0003037052034824863,0.1647025713707228,1
66,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[3],(h),sssn,67,"[0.16643369103057298, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,66,0.16643369103057298,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.16643369103057298,1
67,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[3]/u,Withholding Rights,ssst,68,"[0.16643369103057298, 0.2806097222222222, 0.07291666666666667, 0.0003037052034824863]",1,67,0.16643369103057298,0.2806097222222222,0.07291666666666667,0.0003037052034824863,0.16643369103057298,1
68,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[4],SECTION 2.03,ssn,69,"[0.1680129580886819, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,68,0.1680129580886819,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.1680129580886819,1
69,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[4]/u,Equity Awards,sst,70,"[0.1680129580886819, 0.32989375000000004, 0.0544325, 0.0003037052034824863]",1,69,0.1680129580886819,0.32989375000000004,0.0544325,0.0003037052034824863,0.1680129580886819,1
70,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[4],(a),sssn,71,"[0.1680129580886819, 0.3889541666666667, 0.010275625, 0.0003037052034824863]",1,70,0.1680129580886819,0.3889541666666667,0.010275625,0.0003037052034824863,0.1680129580886819,1
71,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[7],6,n,72,"[0.17124235675237903, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,71,0.17124235675237903,0.4976833333333333,0.00463325,0.0003037052034824863,0.17124235675237903,1
72,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5],7,n,73,"[0.18082931767564284, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,72,0.18082931767564284,0.4976833333333333,0.00463325,0.0003037052034824863,0.18082931767564284,1
73,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[3],(b),sssn,74,"[0.18672119862320308, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,73,0.18672119862320308,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.18672119862320308,1
74,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[7],8,n,75,"[0.19105405952621987, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,74,0.19105405952621987,0.4976833333333333,0.00463325,0.0003037052034824863,0.19105405952621987,1
75,/html/body/document/type/sequence/filename/description/text/center[17]/div/p[2],(c),sssn,76,"[0.19521482081392993, 0.26766527777777777, 0.010275625, 0.0003037052034824863]",1,75,0.19521482081392993,0.26766527777777777,0.010275625,0.0003037052034824863,0.19521482081392993,1
76,/html/body/document/type/sequence/filename/description/text/center[17]/div/p[3],(d),sssn,77,"[0.19725976918404536, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,76,0.19725976918404536,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.19725976918404536,1
77,/html/body/document/type/sequence/filename/description/text/center[17]/div/p[5],9,n,78,"[0.20032719173921845, 0.4976833333333333, 0.00463325, 0.0003037052034824863]",1,77,0.20032719173921845,0.4976833333333333,0.00463325,0.0003037052034824863,0.20032719173921845,1
78,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[1],SECTION 2.04,ssn,79,"[0.20118768981575216, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,78,0.20118768981575216,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.20118768981575216,1
79,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[1]/u[1],Adjustments,sst,80,"[0.20118768981575216, 0.32938333333333336, 0.04680444444444444, 0.0003037052034824863]",1,79,0.20118768981575216,0.32938333333333336,0.04680444444444444,0.0003037052034824863,0.20118768981575216,1
80,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[2],ARTICLE III,sn,81,"[0.2037193763919822, 0.4749569444444444, 0.05008680555555556, 0.0003037052034824863]",1,80,0.2037193763919822,0.4749569444444444,0.05008680555555556,0.0003037052034824863,0.2037193763919822,1
81,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[3]/u,Representations and Warranties of the Company,st,82,"[0.2043571573192954, 0.41061180555555554, 0.1787763888888889, 0.0003037052034824863]",1,81,0.2043571573192954,0.41061180555555554,0.1787763888888889,0.0003037052034824863,0.2043571573192954,1
82,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[5],SECTION 3.01,ssn,83,"[0.20814334885604374, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,82,0.20814334885604374,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.20814334885604374,1
83,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[5]/u[1],"Organization, Standing and Power",sst,84,"[0.20814334885604374, 0.32989375000000004, 0.1268388888888889, 0.0003037052034824863]",1,83,0.20814334885604374,0.32989375000000004,0.1268388888888889,0.0003037052034824863,0.20814334885604374,1
84,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[5],(a),sssn,85,"[0.20814334885604374, 0.4613555555555555, 0.010281041666666667, 0.0003037052034824863]",1,84,0.20814334885604374,0.4613555555555555,0.010281041666666667,0.0003037052034824863,0.20814334885604374,1
85,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[7],10,n,86,"[0.2099554565701559, 0.4953666666666666, 0.009261041666666667, 0.0003037052034824863]",1,85,0.2099554565701559,0.4953666666666666,0.009261041666666667,0.0003037052034824863,0.2099554565701559,1
86,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1],(b),sssn,87,"[0.21081595464668962, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,86,0.21081595464668962,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.21081595464668962,1
87,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],SECTION 3.02,ssn,88,"[0.21302287912532902, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,87,0.21302287912532902,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.21302287912532902,1
88,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/u[1],Capital Structure,sst,89,"[0.21302287912532902, 0.32989375000000004, 0.06298284722222222, 0.0003037052034824863]",1,88,0.21302287912532902,0.32989375000000004,0.06298284722222222,0.0003037052034824863,0.21302287912532902,1
89,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],(b),sssn,90,"[0.21851994330836202, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,89,0.21851994330836202,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.21851994330836202,1
90,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5],11,n,91,"[0.22001822231220897, 0.49554027777777776, 0.008913819444444445, 0.0003037052034824863]",1,90,0.22001822231220897,0.49554027777777776,0.008913819444444445,0.0003037052034824863,0.22001822231220897,1
91,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],(c),sssn,92,"[0.2222960113383276, 0.26766527777777777, 0.010275625, 0.0003037052034824863]",1,91,0.2222960113383276,0.26766527777777777,0.010275625,0.0003037052034824863,0.2222960113383276,1
92,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3],(d),sssn,93,"[0.22371330228791256, 0.26766527777777777, 0.010796458333333333, 0.0003037052034824863]",1,92,0.22371330228791256,0.26766527777777777,0.010796458333333333,0.0003037052034824863,0.22371330228791256,1
93,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4],(e),sssn,94,"[0.22732739420935413, 0.26766527777777777, 0.010275625, 0.0003037052034824863]",1,93,0.22732739420935413,0.26766527777777777,0.010275625,0.0003037052034824863,0.22732739420935413,1
94,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6],12,n,95,"[0.22976715934399677, 0.4953666666666666, 0.009261041666666667, 0.0003037052034824863]",1,94,0.22976715934399677,0.4953666666666666,0.009261041666666667,0.0003037052034824863,0.22976715934399677,1
95,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[1],SECTION 3.03,ssn,96,"[0.23062765742053049, 0.26766527777777777, 0.05760090277777778, 0.0003037052034824863]",1,95,0.23062765742053049,0.26766527777777777,0.05760090277777778,0.0003037052034824863,0.23062765742053049,1
96,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[1]/u[1],Company Subsidiaries; Equity Interests,sst,97,"[0.23062765742053049, 0.32989375000000004, 0.14680972222222222, 0.0003037052034824863]",1,96,0.23062765742053049,0.32989375000000004,0.14680972222222222,0.0003037052034824863,0.23062765742053049,1
97,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[1],(a),sssn,98,"[0.23062765742053049, 0.48133125, 0.010281041666666667, 0.0003037052034824863]",1,97,0.23062765742053049,0.48133125,0.010281041666666667,0.0003037052034824863,0.23062765742053049,1
