,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
10,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/small[3],OF,t,1,"[0.002573462351240129, 0.43586180555555554, 0.12827152777777778, 0.00027805583361138915]",6,10,0.002573462351240129,0.43586180555555554,0.12827152777777778,0.00027805583361138915,0.002573462351240129,6
11,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],F,t,1,"[0.002573462351240129, 0.43586180555555554, 0.12827152777777778, 0.00027805583361138915]",6,11,0.002573462351240129,0.43586180555555554,0.12827152777777778,0.00027805583361138915,0.002573462351240129,6
12,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7]/small[4],EBRUARY,t,1,"[0.002573462351240129, 0.43586180555555554, 0.12827152777777778, 0.00027805583361138915]",6,12,0.002573462351240129,0.43586180555555554,0.12827152777777778,0.00027805583361138915,0.002573462351240129,6
13,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[7],"24, 2021",t,1,"[0.002573462351240129, 0.43586180555555554, 0.12827152777777778, 0.00027805583361138915]",6,13,0.002573462351240129,0.43586180555555554,0.12827152777777778,0.00027805583361138915,0.002573462351240129,6
14,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[8]/small,AMONG,t,2,"[0.0030090831572313053, 0.48542222222222225, 0.029150416666666665, 0.00023171319467615764]",1,14,0.0030090831572313053,0.48542222222222225,0.029150416666666665,0.00023171319467615764,0.0030090831572313053,1
15,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],M,t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,15,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
16,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/small[1],ERCK,t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,16,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
17,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],S,t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,17,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
18,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/small[2],HARP,t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,18,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
19,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],& D,t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,19,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
20,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/small[3],OHME,t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,20,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
21,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],C,t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,21,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
22,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9]/small[4],ORP,t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,22,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
23,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[9],".,",t,3,"[0.00339836132428725, 0.43688125, 0.12623680555555555, 0.00027805583361138915]",9,23,0.00339836132428725,0.43688125,0.12623680555555555,0.00027805583361138915,0.00339836132428725,9
24,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],P,t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,24,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
25,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/small[1],ANAMA,t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,25,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
26,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],M,t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,26,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
27,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/small[2],ERGER,t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,27,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
28,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],S,t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,28,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
29,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/small[3],UB,t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,29,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
30,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],", I",t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,30,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
31,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10]/small[4],NC,t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,31,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
32,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[10],.,t,4,"[0.0038339821302784266, 0.4454590277777778, 0.10907638888888889, 0.00027805583361138915]",9,32,0.0038339821302784266,0.4454590277777778,0.10907638888888889,0.00027805583361138915,0.0038339821302784266,9
33,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[11]/small,AND,t,5,"[0.004269602936269603, 0.49163958333333335, 0.01671548611111111, 0.00023171319467615764]",1,33,0.004269602936269603,0.49163958333333335,0.01671548611111111,0.00023171319467615764,0.004269602936269603,1
34,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],P,t,6,"[0.004658881103325548, 0.44178055555555557, 0.11643333333333332, 0.00027805583361138915]",7,34,0.004658881103325548,0.44178055555555557,0.11643333333333332,0.00027805583361138915,0.004658881103325548,7
35,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12]/small[1],ANDION,t,6,"[0.004658881103325548, 0.44178055555555557, 0.11643333333333332, 0.00027805583361138915]",7,35,0.004658881103325548,0.44178055555555557,0.11643333333333332,0.00027805583361138915,0.004658881103325548,7
36,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],T,t,6,"[0.004658881103325548, 0.44178055555555557, 0.11643333333333332, 0.00027805583361138915]",7,36,0.004658881103325548,0.44178055555555557,0.11643333333333332,0.00027805583361138915,0.004658881103325548,7
37,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12]/small[2],HERAPEUTICS,t,6,"[0.004658881103325548, 0.44178055555555557, 0.11643333333333332, 0.00027805583361138915]",7,37,0.004658881103325548,0.44178055555555557,0.11643333333333332,0.00027805583361138915,0.004658881103325548,7
38,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],", I",t,6,"[0.004658881103325548, 0.44178055555555557, 0.11643333333333332, 0.00027805583361138915]",7,38,0.004658881103325548,0.44178055555555557,0.11643333333333332,0.00027805583361138915,0.004658881103325548,7
39,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12]/small[3],NC,t,6,"[0.004658881103325548, 0.44178055555555557, 0.11643333333333332, 0.00027805583361138915]",7,39,0.004658881103325548,0.44178055555555557,0.11643333333333332,0.00027805583361138915,0.004658881103325548,7
40,/html/body/document/type/sequence/filename/description/text/center[1]/div/p[12],.,t,6,"[0.004658881103325548, 0.44178055555555557, 0.11643333333333332, 0.00027805583361138915]",7,40,0.004658881103325548,0.44178055555555557,0.11643333333333332,0.00027805583361138915,0.004658881103325548,7
41,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[1]/u,Table of Contents,t,7,"[0.0059254810365921475, 0.4671548611111111, 0.06568465277777777, 0.00027805583361138915]",1,41,0.0059254810365921475,0.4671548611111111,0.06568465277777777,0.00027805583361138915,0.0059254810365921475,1
42,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],-ii-,n,8,"[0.01833603974344715, 0.4943416666666666, 0.011311875, 0.00027805583361138915]",1,42,0.01833603974344715,0.4943416666666666,0.011311875,0.00027805583361138915,0.01833603974344715,1
43,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],-iii-,n,9,"[0.03214622029436844, 0.4930555555555556, 0.013883472222222222, 0.00027805583361138915]",1,43,0.03214622029436844,0.4930555555555556,0.013883472222222222,0.00027805583361138915,0.03214622029436844,1
44,/html/body/document/type/sequence/filename/description/text/center[4]/div/p[3],-iv-,n,10,"[0.04077521966410855, 0.49331597222222223, 0.013368055555555555, 0.00027805583361138915]",1,44,0.04077521966410855,0.49331597222222223,0.013368055555555555,0.00027805583361138915,0.04077521966410855,1
45,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[1]/u,I,t,11,"[0.04329625922218514, 0.4705944444444444, 0.05880534722222222, 0.00027805583361138915]",2,45,0.04329625922218514,0.4705944444444444,0.05880534722222222,0.00027805583361138915,0.04329625922218514,2
46,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[1]/u/small,NTRODUCTION,t,11,"[0.04329625922218514, 0.4705944444444444, 0.05880534722222222, 0.00027805583361138915]",2,46,0.04329625922218514,0.4705944444444444,0.05880534722222222,0.00027805583361138915,0.04329625922218514,2
47,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[2],ARTICLE 1,sn,12,"[0.053352611871130384, 0.47726250000000003, 0.045469861111111114, 0.00027805583361138915]",1,47,0.053352611871130384,0.47726250000000003,0.045469861111111114,0.00027805583361138915,0.053352611871130384,1
48,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[3],DEFINITIONS; INTERPRETATION,st,13,"[0.05363993623252882, 0.43030625, 0.13938819444444445, 0.00027805583361138915]",1,48,0.05363993623252882,0.43030625,0.13938819444444445,0.00027805583361138915,0.05363993623252882,1
49,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[4],SECTION 1.1,ssn,14,"[0.05422385348311274, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,49,0.05422385348311274,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.05422385348311274,1
50,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[4]/u,Definitions,sst,16,"[0.05422385348311274, 0.3252659722222222, 0.041655833333333336, 0.00027805583361138915]",1,50,0.05422385348311274,0.3252659722222222,0.041655833333333336,0.00027805583361138915,0.05422385348311274,1
51,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[5],(a),sssn,17,"[0.05480777073369666, 0.26766527777777777, 0.010275625, 0.00027805583361138915]",1,51,0.05480777073369666,0.26766527777777777,0.010275625,0.00027805583361138915,0.05480777073369666,1
52,/html/body/document/type/sequence/filename/description/text/center[6]/div/p[12],2,n,18,"[0.06211137062988915, 0.4976833333333333, 0.00463325, 0.00027805583361138915]",1,52,0.06211137062988915,0.4976833333333333,0.00463325,0.00027805583361138915,0.06211137062988915,1
53,/html/body/document/type/sequence/filename/description/text/center[7]/div/p[8],3,n,19,"[0.07236236236236236, 0.4976833333333333, 0.00463325, 0.00027805583361138915]",1,53,0.07236236236236236,0.4976833333333333,0.00463325,0.00027805583361138915,0.07236236236236236,1
54,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[9],4,n,20,"[0.08262262262262263, 0.4976833333333333, 0.00463325, 0.00027805583361138915]",1,54,0.08262262262262263,0.4976833333333333,0.00463325,0.00027805583361138915,0.08262262262262263,1
55,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[10],5,n,21,"[0.09317947577206837, 0.4976833333333333, 0.00463325, 0.00027805583361138915]",1,55,0.09317947577206837,0.4976833333333333,0.00463325,0.00027805583361138915,0.09317947577206837,1
56,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[12],6,n,22,"[0.10404219033848663, 0.4976833333333333, 0.00463325, 0.00027805583361138915]",1,56,0.10404219033848663,0.4976833333333333,0.00463325,0.00027805583361138915,0.10404219033848663,1
57,/html/body/document/type/sequence/filename/description/text/center[11]/div/p[6],7,n,23,"[0.11341267193119045, 0.4976833333333333, 0.00463325, 0.00027805583361138915]",1,57,0.11341267193119045,0.4976833333333333,0.00463325,0.00027805583361138915,0.11341267193119045,1
58,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[12],8,n,24,"[0.12427538649760872, 0.4976833333333333, 0.00463325, 0.00027805583361138915]",1,58,0.12427538649760872,0.4976833333333333,0.00463325,0.00027805583361138915,0.12427538649760872,1
59,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[8],9,n,25,"[0.13481370259148037, 0.4976833333333333, 0.00463325, 0.00027805583361138915]",1,59,0.13481370259148037,0.4976833333333333,0.00463325,0.00027805583361138915,0.13481370259148037,1
60,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[12],10,n,26,"[0.14567641715789864, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,60,0.14567641715789864,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.14567641715789864,1
61,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[10],11,n,27,"[0.15623327030734438, 0.49554027777777776, 0.008913819444444445, 0.00027805583361138915]",1,61,0.15623327030734438,0.49554027777777776,0.008913819444444445,0.00027805583361138915,0.15623327030734438,1
62,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[6],(b),sssn,28,"[0.16195195195195194, 0.26766527777777777, 0.010796458333333333, 0.00027805583361138915]",1,62,0.16195195195195194,0.26766527777777777,0.010796458333333333,0.00027805583361138915,0.16195195195195194,1
63,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[9],12,n,29,"[0.16868090312534756, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,63,0.16868090312534756,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.16868090312534756,1
64,/html/body/document/type/sequence/filename/description/text/center[17]/div/p[2],13,n,30,"[0.18235198161124086, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,64,0.18235198161124086,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.18235198161124086,1
65,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[1],SECTION 1.2,ssn,31,"[0.1886275164052942, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,65,0.1886275164052942,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.1886275164052942,1
66,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[1]/u,Interpretation,sst,32,"[0.1886275164052942, 0.3252659722222222, 0.05037979166666666, 0.00027805583361138915]",1,66,0.1886275164052942,0.3252659722222222,0.05037979166666666,0.00027805583361138915,0.1886275164052942,1
67,/html/body/document/type/sequence/filename/description/text/center[18]/div/p[3],14,n,33,"[0.19373447521595671, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,67,0.19373447521595671,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.19373447521595671,1
68,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],ARTICLE 2,sn,34,"[0.19683943202461723, 0.47726250000000003, 0.045469861111111114, 0.00027805583361138915]",1,68,0.19683943202461723,0.47726250000000003,0.045469861111111114,0.00027805583361138915,0.19683943202461723,1
69,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],THE OFFER,st,35,"[0.19712675638601565, 0.47543958333333336, 0.04912111111111111, 0.00027805583361138915]",1,69,0.19712675638601565,0.47543958333333336,0.04912111111111111,0.00027805583361138915,0.19712675638601565,1
70,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4],SECTION 2.1,ssn,37,"[0.19771067363659958, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,70,0.19771067363659958,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.19771067363659958,1
71,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4]/u,"The
Offer",sst,38,"[0.19771067363659958, 0.32509791666666665, 0.036073125000000004, 0.00027805583361138915]",1,71,0.19771067363659958,0.32509791666666665,0.036073125000000004,0.00027805583361138915,0.19771067363659958,1
72,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5],(a),sssn,39,"[0.1982945908871835, 0.26766527777777777, 0.010275625, 0.00027805583361138915]",1,72,0.1982945908871835,0.26766527777777777,0.010275625,0.00027805583361138915,0.1982945908871835,1
73,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[6],(b),sssn,40,"[0.19974048122196272, 0.26766527777777777, 0.010796458333333333, 0.00027805583361138915]",1,73,0.19974048122196272,0.26766527777777777,0.010796458333333333,0.00027805583361138915,0.19974048122196272,1
74,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8],15,n,41,"[0.20369814258703148, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,74,0.20369814258703148,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.20369814258703148,1
75,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],(c),sssn,42,"[0.20448596744893044, 0.26766527777777777, 0.010275625, 0.00027805583361138915]",1,75,0.20448596744893044,0.26766527777777777,0.010275625,0.00027805583361138915,0.20448596744893044,1
76,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],(d),sssn,43,"[0.20736847959070182, 0.26766527777777777, 0.010796458333333333, 0.00027805583361138915]",1,76,0.20736847959070182,0.26766527777777777,0.010796458333333333,0.00027805583361138915,0.20736847959070182,1
77,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4],16,n,44,"[0.2130500871241612, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,77,0.2130500871241612,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.2130500871241612,1
78,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[1],(e),sssn,45,"[0.21383791198606014, 0.26766527777777777, 0.010275625, 0.00027805583361138915]",1,78,0.21383791198606014,0.26766527777777777,0.010275625,0.00027805583361138915,0.21383791198606014,1
79,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2],SECTION 2.2,ssn,46,"[0.22131761391020652, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,79,0.22131761391020652,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.22131761391020652,1
80,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2]/u,Company Action,sst,47,"[0.22131761391020652, 0.3252659722222222, 0.06299916666666666, 0.00027805583361138915]",1,80,0.22131761391020652,0.3252659722222222,0.06299916666666666,0.00027805583361138915,0.22131761391020652,1
81,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3],(a),sssn,48,"[0.22190153116079042, 0.26766527777777777, 0.012592222222222222, 0.00027805583361138915]",1,81,0.22190153116079042,0.26766527777777777,0.012592222222222222,0.00027805583361138915,0.22190153116079042,1
82,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5],17,n,49,"[0.22269862455047643, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,82,0.22269862455047643,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.22269862455047643,1
83,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[2],(b),sssn,50,"[0.22895488080673268, 0.26766527777777777, 0.010796458333333333, 0.00027805583361138915]",1,83,0.22895488080673268,0.26766527777777777,0.010796458333333333,0.00027805583361138915,0.22895488080673268,1
84,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[4],18,n,51,"[0.2309012716420124, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,84,0.2309012716420124,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.2309012716420124,1
85,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[1],ARTICLE 3,sn,52,"[0.23168909650391134, 0.47726250000000003, 0.045469861111111114, 0.00027805583361138915]",1,85,0.23168909650391134,0.47726250000000003,0.045469861111111114,0.00027805583361138915,0.23168909650391134,1
86,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[2],THE MERGER,st,53,"[0.23197642086530976, 0.4705569444444444, 0.05888673611111111, 0.00027805583361138915]",1,86,0.23197642086530976,0.4705569444444444,0.05888673611111111,0.00027805583361138915,0.23197642086530976,1
87,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[3],SECTION 3.1,ssn,54,"[0.2325603381158937, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,87,0.2325603381158937,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.2325603381158937,1
88,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[3]/u,"The
Merger",sst,55,"[0.2325603381158937, 0.32509791666666665, 0.04327256944444444, 0.00027805583361138915]",1,88,0.2325603381158937,0.32509791666666665,0.04327256944444444,0.00027805583361138915,0.2325603381158937,1
89,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[4],SECTION 3.2,ssn,56,"[0.2348682015348682, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,89,0.2348682015348682,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.2348682015348682,1
90,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[4]/u,Effects of the Merger,sst,57,"[0.2348682015348682, 0.3252659722222222, 0.07857499999999999, 0.00027805583361138915]",1,90,0.2348682015348682,0.3252659722222222,0.07857499999999999,0.00027805583361138915,0.2348682015348682,1
91,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[5],SECTION 3.3,ssn,58,"[0.23631409186964744, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,91,0.23631409186964744,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.23631409186964744,1
92,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[5]/u[1],Closing,sst,59,"[0.23631409186964744, 0.3252659722222222, 0.02880861111111111, 0.00027805583361138915]",1,92,0.23631409186964744,0.3252659722222222,0.02880861111111111,0.00027805583361138915,0.23631409186964744,1
93,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[6],SECTION 3.4,ssn,60,"[0.23862195528862196, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,93,0.23862195528862196,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.23862195528862196,1
94,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[6]/u,Effective Time,sst,61,"[0.23862195528862196, 0.3252659722222222, 0.05511069444444444, 0.00027805583361138915]",1,94,0.23862195528862196,0.3252659722222222,0.05511069444444444,0.00027805583361138915,0.23862195528862196,1
95,/html/body/document/type/sequence/filename/description/text/center[23]/div/p[8],19,n,62,"[0.24028102176250327, 0.4953666666666666, 0.009261041666666667, 0.00027805583361138915]",1,95,0.24028102176250327,0.4953666666666666,0.009261041666666667,0.00027805583361138915,0.24028102176250327,1
96,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[1],SECTION 3.5,ssn,63,"[0.2410688466244022, 0.26766527777777777, 0.05297305555555555, 0.00027805583361138915]",1,96,0.2410688466244022,0.26766527777777777,0.05297305555555555,0.00027805583361138915,0.2410688466244022,1
97,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[1]/u,Surviving Corporation,sst,64,"[0.2410688466244022, 0.3252659722222222, 0.08356666666666666, 0.00027805583361138915]",1,97,0.2410688466244022,0.3252659722222222,0.08356666666666666,0.00027805583361138915,0.2410688466244022,1
98,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[2],(a),sssn,70,"[0.2416527638749861, 0.26766527777777777, 0.010275625, 0.00027805583361138915]",1,98,0.2416527638749861,0.26766527777777777,0.010275625,0.00027805583361138915,0.2416527638749861,1
99,/html/body/document/type/sequence/filename/description/text/center[24]/div/p[2]/u[1],Certificate of Incorporation,ssst,71,"[0.2416527638749861, 0.28025694444444443, 0.10178472222222222, 0.00027805583361138915]",1,99,0.2416527638749861,0.28025694444444443,0.10178472222222222,0.00027805583361138915,0.2416527638749861,1
